ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
NAMS,0.0,302379.9703429916,0,1,302379.9703429916,1,115.0,333.333333,,333.333333,1,0,0,0.0,0.0,0.0,302379.9703429916,0,1,0.0,815040.0,0.0,149192.47094122422,0,0,-302379.9703429916,SHORT,0.0,302379.9703429916,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,3501001600.0,0.0,0.000233,10883.0,2148075.0,0.0,0.3794280925945323,0.0,4.3e-05,0.0,0.493394,0.0,0.0,0.0,0.863695607402726,0.12487188664531557,6.557851673678209,0.9059,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,1.7,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.6642857142857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,815040.0,0.0,0.0,0.6557851673678209,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CDNS,140064.14099245856,119.04560679965041,1,1,280247.3275917168,2,53.0,16.125818,21.551724,10.699911,2,0,0,0.0,0.0,140064.14099245856,119.04560679965041,1,1,314794.0,15780000.0,3740.292106358171,24.894630599376946,0,0,139945.0953856589,LONG,140064.14099245856,119.04560679965041,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,91757967540.0,3e-06,0.000172,58938669.0,7790434.0,0.005341043585493931,2.025561091975107,0.0,0.0,0.026704,0.209118,0.0,0.0,0.015264520863695077,1.2973871369563077e-05,0.3239628668809147,5.1149945308210665,0.8965,0.0431,1.7,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.24263685707257296,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,629588.0,15780000.0,0.0,0.0,0.5114994530821066,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
EEFT,0.0,3.129931648015189e-05,0,1,6.259863296030378e-05,1,59.0,507.0,,507.0,1,0,0,0.0,0.0,0.0,3.129931648015189e-05,0,1,0.0,272500.0,0.0,1.6874570619203515e-05,0,0,-3.129931648015189e-05,SHORT,0.0,3.129931648015189e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2958453073.0,0.0,9.2e-05,,,,,0.0,0.0,0.0,0.539135,0.0,0.0,0.0,1.0579622426937138e-10,0.14053460387758845,5.1149945308210665,0.8053,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5026720828470521,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,545000.0,0.0,0.0,0.5114994530821066,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
BTDR,0.0,2.4187154279470732e-11,0,1,2.4187154279470732e-11,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,2.4187154279470732e-11,0,1,0.0,3433092.0,0.0,1.3736580475001517e-11,0,0,-2.4187154279470732e-11,SHORT,0.0,2.4187154279470732e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2213576221.0,0.0,0.001551,,,,,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,1.0926732068229392e-16,0.13567543195299003,5.1149945308210665,0.7568,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
VAL,0.0,1.304549645666369e-13,0,1,2.609099291332738e-13,1,32.0,2.267574,,2.267574,1,0,0,0.0,0.0,0.0,1.304549645666369e-13,0,1,0.0,281250.0,0.0,6.469983057675853e-14,0,0,-1.304549645666369e-13,SHORT,0.0,1.304549645666369e-13,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6739630646.0,0.0,4.2e-05,9256699.0,20377.0,0.0,13.802326152034157,0.0,0.0,0.0,0.495955,0.0,0.0,0.0,1.9356396725399558e-19,0.1476801381094453,4.328331716833166,0.8768,0.0,0.0,0.0,0.0,0.6,0.0,2.5264,0.0,1.202,0.0,0.0,0.6,0.0,0.06,0.3248164494769785,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,562500.0,0.0,0.0,0.43283317168331653,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
DASH,0.0,0.00027762650472389636,0,2,0.00027762776127792207,2,61.0,2.102173,,2.102173,2,0,1,0.0,1.2565540257341118e-09,0.0,0.0002776252481698706,0,2,0.0,2816526.0,0.0,0.00016973736171285717,0,0,-0.00027762650472389636,SHORT,0.0,0.00013881325236194818,0.0,5e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71358831303.0,0.0,3.9e-05,,,,,0.0,0.0,0.0,0.611385,0.0,0.0,0.0,1.9452848347883793e-11,0.09078685502029506,4.052841990612423,0.3079,0.0,0.0,0.0,0.0,0.6,0.0,2.0578,0.0,1.0895,0.1556,0.15,0.6,0.0,0.06,0.3350608689846607,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3808231.0,1408750.0,0.0,0.4052841990612423,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
FFIV,0.0,7.5326172745442e-19,0,2,7.5326172745442e-19,2,37.0,,,,2,0,0,0.0,0.0,0.0,3.8208514204145963e-19,0,2,0.0,2422500.0,0.0,3.399130979572165e-19,0,0,-7.5326172745442e-19,SHORT,0.0,3.7663086372721e-19,0.0,0.492759,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,16826917958.0,0.0,0.000144,1918699.0,1782816.0,0.0,1.358805395509127,0.0,0.0,0.0,0.451255,0.0,0.0,0.0,2.2382640996246664e-25,0.1402065036210039,3.851092229233765,0.8021,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,0.0,0.1556,0.0,0.6,0.2805,0.06,0.39360976984126983,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2422500.0,0.0,0.0,0.38510922292337646,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
BMNR,0.4106037608826508,749546.593194587,1,1,749547.0037983479,2,117.5,2.627489,2.739009,2.515969,2,0,0,0.0,0.0,0.4106037608826508,749546.593194587,1,1,1096000.0,1533335.0,0.04323847257027623,411770.02706261474,0,0,-749546.1825908262,SHORT,0.4106037608826508,749546.593194587,0.0,0.0,5.478028512312316e-07,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,11585901049.0,9.5e-05,0.000132,,,,,0.0,3.6e-05,0.105305,0.549359,0.0,0.0,3.543995060428129e-07,0.646947173141343,0.2061000236028101,3.5505056544118885,0.1956,0.0,1.5225,0.0,0.0,0.3429,0.0,0.1368,1.7,1.3709,0.0,0.0,0.3429,0.0,0.46579154910342013,0.6313716062857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1096000.0,1533335.0,0.0,1092000.0,0.35505056544118885,none,none
SEDG,0.0,7.993942120788401e-17,0,1,7.993942120788401e-17,1,69.0,4.228448,,4.228448,1,0,0,0.0,0.0,0.0,7.993942120788401e-17,0,1,0.0,969784.0,0.0,6.317292632635233e-17,0,0,-7.993942120788401e-17,SHORT,0.0,7.993942120788401e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2860154868.0,0.0,0.000339,,,,,0.0,0.0,0.0,0.79026,0.0,0.0,0.0,2.7949333129566746e-22,0.12336275598925762,3.5211897080777805,0.6336,0.0,0.0,0.0,0.0,0.6,0.0,1.2212,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,969784.0,0.0,0.0,0.35211897080777804,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
SPY,537557.9704976435,2313015.5799622145,1,2,2850573.550459858,3,72.333333,299.681513,2.544538,448.25,3,1,0,537557.9704976435,0.0,537557.9704976435,1842055.2154352344,1,2,866712.0,3225291.0,211523.4251380979,745148.6684004263,1,2,-1775457.6094645709,SHORT,537557.9704976435,1156507.7899811072,0.0,0.203613,0.2324056850954826,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,715.022776,0.0,0.0,,,,,0.0,0.0,0.39349,0.322155,0.0,0.0,0.0,0.0,0.359028584,3.5082856933294186,1.45,0.0,1.3903,0.0,0.15,0.6,0.0,0.9787,0.0,1.7,0.1556,0.0,0.6,0.074,0.21402858400000002,0.2529564841269841,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,0.0,8978729.0,866712.0,3225291.0,887360.0,0.0,0.3508285693329419,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
MRVL,1.7803217410294352,11.051005242948126,9,2,25.563919226837676,11,71.181818,99.42981,115.837181,25.596639,11,7,1,1.73372527443654,7.327842988544147,1.085201122658948,7.327842988544147,9,2,10500453.5,1420586.5,1.1534453370690416,2.130841562421298,0,0,-9.27068350191869,SHORT,0.19781352678104835,5.525502621474063,0.390447,0.336907,0.16110043402300395,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,138323003000.0,7.6e-05,1e-05,,,,,0.0,0.0,0.660451,0.192819,0.0,0.0,1.4300840965768243e-08,3.9946375524207367e-07,0.5761450704924204,3.5032192603999954,0.9595,0.0,1.7,1.2444,1.05,0.6,0.2075,0.7284,0.0,1.7,0.1556,0.15,0.6,0.1692,0.7159285851363218,0.3137106081621137,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,566212.0,562587.0,16430935.0,2841173.0,0.0,0.0,0.35032192603999956,none,none
TER,0.0,4.101893411148233,0,2,4.101893411148233,2,75.0,15.603846,,15.603846,2,0,0,0.0,0.0,0.0,4.101893411143804,0,2,0.0,1627463.0,0.0,1.1742039751868938,0,0,-4.101893411148233,SHORT,0.0,2.0509467055741166,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,62935491900.0,0.0,2.6e-05,22598547.0,13319088.0,0.0,0.12219027308776698,0.0,0.0,0.0,0.286259,0.0,0.0,0.0,3.258807778658383e-07,0.1228424430651438,3.4949608537647507,0.6284,0.0,0.0,0.0,0.0,0.6,0.0,1.0394,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.33943304219720266,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1627463.0,0.0,1198398.0,0.3494960853764751,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
XLI,0.0,222651.59153449864,0,1,222651.59153449864,1,51.0,4.193333,,4.193333,1,0,0,0.0,0.0,0.0,222651.59153449864,0,1,0.0,596605.0,0.0,90056.23426552917,0,0,-222651.59153449864,SHORT,0.0,222651.59153449864,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,172.458457,0.0,0.0,,,,,0.0,0.0,0.0,0.404472,0.0,0.0,0.0,0.0,0.205,3.278720852059578,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,0.0,0.0,0.0,596605.0,726886.0,0.0,0.3278720852059578,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
