ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
SPXS,0.0001624829568517205,18917.017651079535,1,4,37822.16088630184,5,36.8,7.959772,9.609756,7.409777,5,1,4,0.0001624829568517205,18917.017651079535,0.0001624829568517205,18905.143072687108,1,4,361996826231.37714,69628.0,226838.5,-18917.01748859658,SHORT,0.0001624829568517205,4729.254412769884,0.0,0.000628,8.589248043676066e-09,1.0,415806342.0,0.000167,0.000546,3.907659418328942e-09,0.11373694759013281,0.5925,7.0847909875226325,0.7084790987522632,"momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned","confirmation_volume, not_extended"
BTDR,277.40068152469416,77103.62648483031,1,3,153878.5518650259,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,277.40068152469416,52869.73887358649,1,3,173.16878559307244,78739.0,3563113.0,-76826.22580330561,SHORT,277.40068152469416,25701.20882827677,0.0,0.314303,0.0035977643876357896,1.0,2388585288.0,3.3e-05,0.001492,0.0011613597509719492,0.10760013032566568,0.2807135101320433,6.583835870072299,0.6583835870072299,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
FAS,3.2630120344958452e-06,1412.8240706017882,2,5,2824.2393975165796,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,53.429922200375984,2.6724013509588994e-06,1287.9041581724216,2,5,2003.783652497468,276793.0,204081.0,-1412.824067338776,SHORT,1.6315060172479226e-06,282.56481412035765,0.181002,0.088419,2.3095671303971875e-09,1.0,2217999046.0,0.000125,9.2e-05,7.355756172168898e-12,0.0012739627396591662,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
UVXY,345.00094832749744,11.462042241836796,3,2,367.92503281117104,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,11.034478197904983,345.0009482096565,11.034478197904983,3,2,3122216897.2604218,312310.0,84766.0,333.53890608566064,LONG,115.00031610916581,5.731021120918398,0.0,0.037303,30.099430890965806,1.0,272736161.0,0.001145,0.000311,0.0042165408388646275,0.00021013059287427598,0.5542981266666667,6.058333333333334,0.6058333333333333,none,none
AVTX,1.1821385471085174e-05,1.0563362797421002e-05,10,7,3.420613373959135e-05,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.67762379338381e-06,9.60661330459353e-06,2.6982385536048788e-06,10,7,8.533924980902125,1385065.0,905564.0,1.2580226736641721e-06,LONG,1.1821385471085175e-06,1.5090518282030002e-06,0.187353,0.744566,1.1190930102269434,1.0,328609478.0,0.004215,0.002756,3.5973963815752065e-11,4.5922346409101454e-11,0.7062395,5.872178885714286,0.5872178885714285,none,none
HUT,25.12941619501987,72712.69078557074,3,6,145459.97702765054,9,65.333333,7.388491,4.188192,8.98864,9,1,2,6.937076993031008,30727.772766469225,9.466040314041347,41956.315260725634,3,6,9285.630042779983,180652.0,353572.5,-72687.56136937572,SHORT,8.376472065006624,12118.781797595124,0.623308,0.422985,0.0003455987658210361,1.0,7864126181.0,2.3e-05,4.5e-05,1.0651497537316312e-05,0.015410207718785741,0.4786567386856376,5.809207919864563,0.5809207919864563,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,31.1148803414148,2.391964770258116,2,4,33.508330669207766,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,26.68836520236911,2.3904790996582723,2,4,11276.602779105173,649194.0,893345.5,28.722915571156683,LONG,15.5574401707074,0.597991192564529,0.142264,0.000621,13.008084704381831,1.0,12810384697.0,5.1e-05,7e-05,1.2144397329731026e-05,4.6680190073024863e-07,0.4276436017543648,5.605299769870401,0.5605299769870401,none,none
ELF,3936.1353167757,65.13002788968271,4,1,7937.400661438709,5,55.6,1.672143,1.165247,3.699725,5,1,0,3929.4670841144416,0.0,3929.4670841144416,65.13002788968271,4,1,3343764216328.9414,263476.0,346498.0,3871.0052888860173,LONG,984.033829193925,65.13002788968271,0.001694,0.0,60.435031955501834,1.0,4089367551.0,6.4e-05,8.5e-05,0.0024063227795537547,0.00015926674987616613,0.4497963137784725,5.514717868271887,0.5514717868271888,none,none
ZETA,38.53094824484219,686.0830245673336,4,6,1011.2889265126317,10,50.5,1.006918,1.010673,1.004415,10,1,0,4.464811458629511,0.0,34.066135904356656,392.2158720736557,4,6,85.75370683900148,348258.0,701175.0,-647.5520763224914,SHORT,9.632737061210548,114.34717076122227,0.115876,0.428326,0.05616076606638252,1.0,3840851731.0,9.1e-05,0.000183,2.5079689964242852e-05,0.00029771305629507067,0.49742567141726557,5.503834238095237,0.5503834238095238,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
LVS,133245.8208295101,89488.5940834038,3,9,225412.39316848628,12,69.083333,6.926168,18.928593,2.92536,12,0,4,0.0,89488.5940820476,130652.7423652875,54724.20997126641,3,9,55424473520.927475,454522.0,431685.5,43757.2267461063,LONG,44415.2736098367,9943.177120378201,0.019461,0.388478,1.4889698759299352,1.0,38104057101.0,1.2e-05,1.1e-05,0.011656310899416291,0.0026094799023690454,0.3969681287045095,5.373408667120981,0.5373408667120981,none,none
ARKK,119640.551396652,1677.982349643014,2,4,121318.53374629501,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,150.55907520978357,86708.40539680269,820.6918626441412,2,4,140.5139157451709,237470.0,511003.0,117962.56904700898,LONG,59820.275698326,419.4955874107535,0.275259,0.510906,71.30024426186914,1.0,5723514000.0,4.1e-05,8.9e-05,0.10451669323832526,0.0007329336268082048,0.36332765879177853,5.161111439387104,0.5161111439387104,none,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
IGV,123080.70733900854,2375692.6561295525,2,4,2599256.915095473,6,62.0,0.486614,0.264429,0.597707,6,1,1,65100.88342822974,100320.76101584986,65100.88342822974,2174888.3434867905,2,4,0.11938086042318317,156920.0,3551584.0,-2252611.948790544,SHORT,61540.35366950427,593923.1640323881,0.471072,0.084525,0.05180834609285278,1.0,11629265141.0,1.3e-05,0.000305,0.052918523159763836,0.5107142685555079,0.1660392934110353,5.135355906183379,0.5135355906183379,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned"
CRWV,174331.35494467628,1602374.8074788523,1,5,1776706.1624235285,6,76.5,1.751484,0.152443,2.071292,6,0,1,0.0,112215.31430832803,174331.35494467628,854723.4239835152,1,5,2.5529033894217377,207220.0,2120049.0,-1428043.452534176,SHORT,174331.35494467628,320474.9614957705,0.0,0.46659,0.10879561643818284,1.0,50098997364.0,4e-06,4.2e-05,0.034797374022887496,0.06396833836160891,0.18228034795670137,4.9295158942794615,0.49295158942794615,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
AI,286.9075498046338,1.7123563334427107e-14,1,2,286.90754980463385,3,34.666667,26.384663,2.625199,38.264394,3,0,0,0.0,0.0,286.9075498046338,1.7022091375944664e-14,1,2,1.413728256039706e+18,90758.0,68209.0,286.9075498046338,LONG,286.9075498046338,8.561781667213554e-15,0.0,0.005926,99.0,1.0,1321494264.0,6.9e-05,5.2e-05,0.0021710843370307186,6.478864040845776e-20,0.4958830508675168,4.929095514395986,0.4929095514395985,none,none
HUN,6.494733190816317e-09,1.2862426344043331e-08,3,6,3.2219585878902976e-08,9,39.666667,0.595196,1.075309,0.35514,9,1,0,3.816318596777675e-09,0.0,3.816318596777675e-09,3.54217568728492e-09,3,6,1.8455984423355154,181153.0,280875.0,-6.367693153227014e-09,SHORT,2.164911063605439e-09,2.143737724007222e-09,0.412398,0.724611,0.504938416523883,1.0,2390888455.0,7.6e-05,0.000117,9.054839254746574e-15,8.9662807962625e-15,0.42919763237515585,4.912576705964437,0.4912576705964437,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
VST,1066.4995160536043,1452.559342589837,8,6,3553.0535392484417,14,50.5,23.296563,39.015133,4.958231,14,4,2,71.73316641689642,0.26554236750904325,988.4592545817536,1451.0057341463432,8,6,2753.8755324034532,666295.0,1254437.0,-386.05982653623255,SHORT,133.31243950670054,242.0932237649728,0.073174,0.00107,0.7342209607437392,1.0,55776037996.0,1.2e-05,2.2e-05,2.3901382080287077e-05,4.3404521451009955e-05,0.5111622381717427,4.907904221308026,0.4907904221308026,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
IVZ,2164983.2146895807,1.8907556359500467e-07,5,4,2164983.214689959,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,8.288929399244679e-08,1109629.2799521538,8.628524759543496e-08,5,4,5518865031698.04,4317320.0,268423.5,2164983.2146893917,LONG,432996.64293791616,4.726889089875117e-08,0.487465,0.543647,99.0,0.7,10652607386.0,0.000405,2.5e-05,0.4064701037484722,4.4373071480014806e-14,0.7654663683042966,4.832736014042815,0.48327360140428144,none,none
CVNA,187472.97492674892,432487.36306115193,2,11,1052447.7010490526,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,3521.890013527161,131791.6708681051,140033.3470669058,2,11,4.222748903852464,293400.0,843087.5,-245014.388134403,SHORT,93736.48746337446,39317.033005559264,0.29701,0.676214,0.43347619130374687,1.0,51704760001.0,6e-06,1.6e-05,0.01812917949170667,0.007604141863302112,0.3799479557849273,4.6177302089679975,0.4617730208967998,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
KWEB,694057.5996214986,286224.81365718925,6,4,1081825.706378181,10,61.1,796.197759,1326.879084,0.175773,10,3,0,535641.5335103598,0.0,311733.23002445325,184681.52055769606,6,4,1.1435987417868518,842009.0,402291.5,407832.78596430935,LONG,115676.2666035831,71556.20341429731,0.550854,0.354768,2.4248687273241436,1.0,4223436000.0,0.000199,9.5e-05,0.2738913685529581,0.16942651294892908,0.7247287258051487,4.5524365930784265,0.45524365930784266,none,none
UPST,74239.45433022454,99467.90475487958,3,1,247946.81341532868,4,91.25,1.816791,1.892253,1.590406,4,0,1,0.0,99467.90475487958,46020.527054077356,99467.90475487958,3,1,3.3932714200818044,155528.0,124000.0,-25228.450424655035,SHORT,24746.484776741516,99467.90475487958,0.380107,0.0,0.7463659208784389,0.7,3244847623.0,4.8e-05,3.8e-05,0.07626393486502869,0.3065410654412094,0.45425844405238225,4.489947096242881,0.4489947096242881,none,none
IREN,183643.9518031194,243509.86522941204,2,1,427153.8170325314,3,44.0,9.523714,10.942547,6.686047,3,0,0,0.0,0.0,129604.83467170973,243509.86522941204,2,1,6.904529898106956,291702.0,269747.0,-59865.91342629265,SHORT,91821.9759015597,243509.86522941204,0.29426,0.0,0.7541540529789517,1.0,15849774269.0,1.8e-05,1.7e-05,0.05793267105459727,0.15363617241267857,0.4333595936633958,4.354733360445419,0.43547333604454186,none,none
