ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
W,0.0,1131212.2494797448,0,2,1131212.2494797448,2,108.0,3.226131,,3.226131,2,0,0,0.0,0.0,0.0,621023.6324498986,0,2,0.0,1539640.0,0.0,422469.8809084407,0,2,-1131212.2494797448,SHORT,0.0,565606.1247398724,0.0,0.451011,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,9915062682.0,0.0,0.000155,13044198.0,12212952.0,0.0,0.12606616320116545,0.0,4.3e-05,0.0,0.373467,0.0,0.0,0.0,0.5704513858159312,0.13209961373315865,5.703031069660377,0.7298,0.0,0.2484,0.0,0.0,0.3429,0.0,1.6037,1.7,1.6502,0.1556,0.0,0.3429,0.2507,0.03428571428571428,0.7049134841269841,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.833789631823021,1,0.0,0.0,0.0,1539640.0,0.0,0.0,0.5703031069660377,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
TSEM,560959.559880612,1407104.7122501503,1,4,1968064.556347729,5,59.6,11.725748,1.8,14.207185,5,0,0,0.0,0.0,560959.559880612,786988.8831272082,1,4,961378.0,4155938.0,270598.6040408866,843708.1898311002,1,2,-846145.1523695383,SHORT,560959.559880612,351776.17806253757,0.0,0.440703,0.39866227082955463,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,26369061545.0,3.6e-05,0.000158,,,,,1e-05,3.2e-05,0.482385,0.599606,0.0,0.0,0.21273398710959396,0.13340489097885244,0.3877930232410996,5.4441836044056915,0.8302,0.7976,1.6502,0.0,0.0,0.6,0.0,1.9736,0.5104,1.6502,0.4667,0.0,0.6,0.2434,0.35445383360729615,0.6420431209958165,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.411492639148811,1,-2.435042942274371,1,590360.0,0.0,961378.0,4527085.0,0.0,1535110.0,0.5444183604405691,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
PRKS,0.0,1.704004800151523e-62,0,1,3.408009600303046e-62,1,101.0,1200.0,,1200.0,1,0,0,0.0,0.0,0.0,1.704004800151523e-62,0,1,0.0,598850.0,0.0,7.624056370983857e-63,0,1,-1.704004800151523e-62,SHORT,0.0,1.704004800151523e-62,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,2145137879.0,0.0,0.000279,77861.0,649512.0,0.0,0.9219999014644841,0.0,0.0,0.0,0.44742,0.0,0.0,0.0,7.943567715777224e-68,0.23665900561334471,4.808020881400903,1.45,0.0,0.5737,0.0,0.0,0.3429,0.0,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.7700416064545819,1,-0.5415050785252696,1,0.0,0.0,0.0,1197700.0,0.0,0.0,0.4808020881400903,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
IREN,0.5839583923375146,706651.4761219037,1,5,762768.9124268884,6,77.0,6.809822,3.320542,7.507679,6,0,1,0.0,105200.61657358673,0.5839583923375146,218066.08760888406,1,5,986512.5,17303868.5,0.055125665133194016,311731.6135301014,0,1,-706650.8921635114,SHORT,0.5839583923375146,141330.29522438074,0.0,0.691409,8.263739793515644e-07,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.2,0,0.0,14205802292.0,6.9e-05,0.001218,,,,,0.0,2.2e-05,0.0944,0.447851,0.0,0.0,4.11070336144528e-07,0.09948772502906852,0.25442367516107744,4.3185778992052555,0.2941,0.0,1.6502,0.0,0.0,0.6,0.0,0.4923,0.3814,1.6502,0.6222,0.15,0.6,0.4224,0.4485104886063194,0.6776093326891873,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8425216245641125,1,3218743.0,0.0,1973025.0,18270245.0,0.0,0.0,0.4318577899205256,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
ZBRA,0.0,345156.7214768993,0,1,345156.7214768993,1,108.0,,,,1,0,0,0.0,0.0,0.0,345156.7214768993,0,1,0.0,555500.0,0.0,230208.775963967,0,1,-345156.7214768993,SHORT,0.0,345156.7214768993,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,13891802443.0,0.0,4e-05,4359449.0,942051.0,0.0,0.589670835230789,0.0,1.7e-05,0.0,0.666969,0.0,0.0,0.0,0.24846071839354567,0.12488984426364921,4.272619941965781,0.5803,0.0,0.3257,0.0,0.0,0.3429,0.0,2.815,0.9208,0.1939,0.0,0.0,0.3429,0.0,0.03428571428571428,0.264968795346993,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.1278083132228542,1,-0.4738596726662184,1,0.0,0.0,0.0,555500.0,0.0,0.0,0.42726199419657807,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
KTOS,0.0,413830.30252119235,0,1,827660.6050423847,1,108.0,1.775801,,1.775801,1,0,0,0.0,0.0,0.0,413830.30252119235,0,1,0.0,491661.5,0.0,259071.13235433243,0,1,-413830.30252119235,SHORT,0.0,413830.30252119235,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,9227858413.0,0.0,5.3e-05,,,,,0.0,2.8e-05,0.0,0.626032,0.0,0.0,0.0,0.4484575770453928,0.07317176251896004,4.213285790181489,0.3241,0.0,0.0648,0.0,0.0,0.3429,0.0,0.6687,1.5516,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4524892795049218,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8036022614581753,1,0.0,0.0,0.0,983323.0,0.0,0.0,0.4213285790181489,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned
DOCN,0.0,474116.26820566715,0,1,474116.26820566715,1,45.0,12.230769,,12.230769,1,0,0,0.0,0.0,0.0,474116.26820566715,0,1,0.0,748120.0,0.0,338464.9910218425,0,1,-474116.26820566715,SHORT,0.0,474116.26820566715,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13271992898.0,0.0,5.6e-05,,,,,0.0,2.6e-05,0.0,0.713886,0.0,0.0,0.0,0.3572306524343554,0.13169673644393154,4.196292607636509,0.4623,0.0,0.2547,0.0,0.0,0.6,0.0,0.6707,1.2754,1.6502,0.0,0.0,0.6,0.0,0.06,0.5420770717163337,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.572845468989954,1,-1.6951507660922338,1,0.0,0.0,0.0,748120.0,0.0,0.0,0.41962926076365087,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
FCX,799107.7893730161,1691416.8444951412,2,1,2490524.6338681574,3,65.333333,4.916147,5.985618,2.777205,3,0,1,0.0,1691416.8444951412,799107.7893730161,1691416.8444951412,2,1,1522008.0,2906536.0,92142.47470752761,1080900.9294162027,1,1,-892309.0551221251,SHORT,399553.89468650805,1691416.8444951412,0.0,0.0,0.47244875914165085,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,91486309809.0,1.7e-05,3.2e-05,,,,,1e-06,1.2e-05,0.115307,0.639051,0.0,0.0,0.04367362674488394,0.1848819619051623,0.3265444886920231,4.020286675541474,0.6994,0.1603,1.6502,0.1556,0.0,0.6,0.0,0.9212,0.699,1.6502,0.0,0.15,0.6,0.0,0.32400461652075935,0.4133692000433333,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.1845944649614877,1,0.0,0.0,1837008.0,2906536.0,0.0,0.0,0.4020286675541474,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
IMAX,0.0,9.493428360411471e-53,0,1,9.493428360411471e-53,1,65.0,,,,1,0,0,0.0,0.0,0.0,9.493428360411471e-53,0,1,0.0,605000.0,0.0,1.91607763057992e-53,0,1,-9.493428360411471e-53,SHORT,0.0,9.493428360411471e-53,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2796947814.0,0.0,0.000216,1705790.0,484224.0,0.0,1.2494217552207243,0.0,0.0,0.0,0.201832,0.0,0.0,0.0,3.394210043137927e-58,0.20910043219517915,3.9808575134435475,0.9343,0.0,0.5567,0.0,0.0,0.6,0.0,2.815,0.0,0.5659,0.0,0.0,0.6,0.0,0.06,0.35,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.1025783992453158,1,-0.4635390155260726,1,0.0,0.0,0.0,605000.0,0.0,0.0,0.39808575134435475,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
HNGE,1.4522523437436805e-67,6.654443104492954e-29,1,1,1.3308886208985907e-28,2,43.5,11.154582,2.056,20.253165,2,0,0,0.0,0.0,1.4522523437436805e-67,6.654443104492954e-29,1,1,415419.0,358150.0,1.0245437374260832e-67,3.64621987160752e-29,0,1,-6.654443104492954e-29,SHORT,1.4522523437436805e-67,6.654443104492954e-29,0.0,0.0,2.1823799842291045e-39,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4244032654.0,9.8e-05,8.4e-05,,,,,0.0,0.0,0.705486,0.547938,0.0,0.0,3.421868920765567e-73,1.5679528521584634e-34,0.4142432499707664,3.628691082148236,1.8923,0.0,1.6502,0.0,0.0,0.6,0.0,1.3785,0.0,1.6502,0.0,0.0,0.6,0.0,0.45154188343525536,0.48460658944387264,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4863908245152544,1,-0.914078445149211,1,0.0,0.0,830838.0,716300.0,0.0,0.0,0.3628691082148236,none,none
