ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
SHEL,1.1620510042623793,106256.96935125615,2,4,212516.2616419827,6,74.166667,9.727225,4.222328,12.479674,6,1,1,1.1608884661653815,105730.56737832799,1.1608884661653815,105730.56737832799,2,4,15356.154216091685,310040.5,845033.0,-106255.8073002519,SHORT,0.5810255021311896,26564.242337814037,0.001,0.004954,1.0936233278223475e-05,1.0,262190208154.0,1e-06,3e-06,0.35583333333333333,4.575842626434531,0.4575842626434531,none,trend_aligned
U,0.0,165541.6911648063,0,3,238907.37009596245,3,61.666667,0.18615,,0.18615,3,0,1,0.0,92176.01223365014,0.0,92176.01223365014,0,3,121254.95435994366,0.0,282039.5,-165541.6911648063,SHORT,0.0,55180.563721602106,0.0,0.443186,0.0,1.0,7417077776.0,0.0,3.8e-05,0.18,4.555338960332949,0.4555338960332949,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AAPL,1379242.8498012929,870998.2317559766,11,12,2597836.113507215,23,74.130435,0.498332,0.237097,0.737797,23,2,1,72397.01479407717,5044.158615034489,349154.1382026253,543135.4066925033,11,12,8.668515584181081,2119251.5,1768796.5,508244.6180453163,LONG,125385.71361829936,72583.18597966472,0.746851,0.376422,1.5835196898398627,1.0,3712713494600.0,1e-06,0.0,0.5022163982485637,4.552953066160825,0.4552953066160825,none,none
DIS,32987.23969598466,37704.03355842424,4,7,140550.16715016044,11,72.454545,8.908624,0.338885,13.805617,11,1,1,32927.51724953193,9.565222688662255,32927.51724953193,36598.41787533958,4,7,2835.479514646696,343193.5,1006727.5,-4716.793862439583,SHORT,8246.809923996165,5386.29050834632,0.00181,0.029324,0.8748994890657871,1.0,167851505882.0,2e-06,6e-06,0.25645026912283553,4.432067188118168,0.4432067188118168,none,not_extended
JNUG,0.0,0.0018552460524394478,0,3,0.0018552460524394478,3,90.0,,,,3,0,0,0.0,0.0,0.0,0.0007969373865986235,0,3,1.454908309138835,0.0,461100.0,-0.0018552460524394478,SHORT,0.0,0.0006184153508131492,0.0,0.570441,0.0,1.0,429361865.0,0.0,0.001074,0.11304602672934953,4.233156219674448,0.42331562196744477,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
NBIS,23347.173919894758,111308.17251623423,1,5,160357.0317593914,6,66.833333,0.42013,0.816077,0.34094,6,0,0,0.0,0.0,23347.173919894758,42829.5133668403,1,5,2.5306411883443958,253750.0,794715.0,-87960.99859633947,SHORT,23347.173919894758,22261.634503246845,0.0,0.615217,0.20975255807465157,1.0,21199820508.0,1.2e-05,3.7e-05,0.2791144162087549,4.220759974803835,0.4220759974803835,none,trend_aligned
MSFT,1404666.6020537184,608456.753035062,6,5,2235882.1343915253,11,68.181818,0.331282,0.456443,0.181087,11,2,2,726677.1699082453,235096.71076791125,479359.63989765936,258995.92959712635,6,5,2.909884482596356,1704628.0,751200.0,796209.8490186564,LONG,234111.1003422864,121691.3506070124,0.658738,0.57434,2.308572622535714,1.0,2717557472944.0,1e-06,0.0,0.457671518055366,4.181063654902395,0.4181063654902395,none,none
MORN,0.0,152831.98396924077,0,1,152831.98396924077,1,83.0,122.0,,122.0,1,0,0,0.0,0.0,0.0,152831.98396924077,0,1,0.0,0.0,160870.0,-152831.98396924077,SHORT,0.0,152831.98396924077,0.0,0.0,0.0,1.0,6360318557.0,0.0,2.5e-05,0.05,4.170751917790213,0.41707519177902125,none,not_extended
SMH,0.0,2585920.9315204914,0,2,2647173.247281618,2,66.0,0.325016,,0.325016,2,0,0,0.0,0.0,0.0,2524668.615759365,0,2,0.04852305397926712,0.0,3153504.0,-2585920.9315204914,SHORT,0.0,1292960.4657602457,0.0,0.023687,0.0,1.0,42403439294.0,0.0,7.4e-05,0.05210266567243491,4.144762838836632,0.41447628388366325,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
GOOG,968103.199103258,251782.12340817618,8,8,2352247.07344756,16,84.0,0.305536,0.289496,0.321576,16,1,1,943536.8551645211,16111.658423182846,943536.8551645211,77271.5151472687,8,8,51.632146875886775,1775796.5,1885600.0,716321.0756950818,LONG,121012.89988790725,31472.765426022022,0.025376,0.693102,3.845003711934779,1.0,1879382770000.0,1e-06,1e-06,0.41540259619827996,4.030015222569799,0.4030015222569799,none,none
BTDR,81598.61773182057,3038.180714214132,4,1,87674.97916024884,5,49.8,5.344332,3.650195,12.120879,5,1,0,55080.57872150442,0.0,55080.57872150442,3038.180714214132,4,1,5.083404233652959,590923.0,38713.0,78560.43701760644,LONG,20399.654432955143,3038.180714214132,0.324981,0.0,26.857723554777813,1.0,1675086784.0,0.000353,2.3e-05,0.705742042810964,4.021109291618281,0.40211092916182806,none,none
VRT,125988.9098175491,24.261598657693582,6,3,155206.7407308207,9,56.555556,288.624907,430.423637,5.027447,9,0,0,0.0,0.0,93814.60131476069,15.834892199775371,6,3,2480.0775737826148,1401747.0,752360.0,125964.6482188914,LONG,20998.151636258182,8.087199552564527,0.255374,0.347327,99.0,1.0,96567852314.0,1.5e-05,8e-06,0.5136141495539888,3.9885389210448183,0.39885389210448186,none,none
BA,1.7656115888396582,113683.80633911712,3,7,227054.25223376325,10,86.0,0.553036,0.25203,0.682038,10,0,4,0.0,113328.73121166794,1.0816297765892782,107364.05515299238,3,7,43739.38836823103,258009.0,1384672.0,-113682.04072752828,SHORT,0.5885371962798861,16240.543762731017,0.387391,0.055591,1.5530897897391515e-05,1.0,152640061579.0,2e-06,9e-06,0.2307998140148066,3.9671650499552733,0.39671650499552735,none,not_extended
SQQQ,0.0,27877.498064921056,0,3,55754.99612984211,3,68.0,16.88273,,16.88273,3,0,1,0.0,325.09209459017325,0.0,24543.89818727653,0,3,84.7526175776891,0.0,128766.0,-27877.498064921056,SHORT,0.0,9292.499354973685,0.0,0.11958,0.0,1.0,82.5318,0.0,0.0,0.18,3.957643547549,0.3957643547549,none,trend_aligned
UPRO,0.46707269414835506,1690.4272270889023,1,4,3195.395195765571,5,65.6,18.493665,13.8,20.05822,5,1,2,0.46707269414835506,186.39340380053062,0.46707269414835506,1503.5918892608051,1,4,1637.8350285275194,37990.0,202785.0,-1689.960154394754,SHORT,0.46707269414835506,422.6068067722256,0.0,0.110526,0.00027630452625440995,1.0,95.2168,0.0,0.0,0.3425,3.9575185714285714,0.39575185714285716,none,not_extended
S,0.0,80374.51148940563,0,1,80374.51148940563,1,49.0,16.393443,,16.393443,1,0,1,0.0,80374.51148940563,0.0,80374.51148940563,0,1,0.0,0.0,100000.0,-80374.51148940563,SHORT,0.0,80374.51148940563,0.0,0.0,0.0,1.0,4475279097.0,0.0,2.2e-05,0.05,3.945531076514053,0.39455310765140533,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
B,3.310356898846441,81.5637995829987,2,3,86.83418595402634,5,62.0,1.739454,0.457267,2.594246,5,1,1,1.9600294721812037,1.2134322553047576,1.9600294721812037,49.87241332694362,2,3,32.86986173653487,193025.0,466363.0,-78.25344268415226,SHORT,1.6551784494232205,27.1879331943329,0.40791,0.388547,0.040586104568091474,1.0,62792507605.0,3e-06,7e-06,0.23500216888848563,3.8654894354306717,0.3865489435430672,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
HYG,67031.3012979382,86908.61979901169,2,2,220971.2223948881,4,75.5,0.040517,0.065865,0.015169,4,0,0,0.0,0.0,35053.161164766614,68328.26928378464,2,2,1.4915944561555774,712500.0,913893.0,-19877.31850107349,SHORT,33515.6506489691,43454.309899505846,0.477063,0.213792,0.7712848443912403,1.0,16735326168.0,4.3e-05,5.5e-05,0.35950481242003407,3.8074659370845936,0.38074659370845937,none,none
DDOG,1195.8283782029591,143274.48006926817,3,1,287744.7885167393,4,59.0,0.717223,0.561713,1.183752,4,1,1,357.23428592475267,143274.48006926817,530.9372721091846,143274.48006926817,3,1,431.76979625616553,356740.0,157294.0,-142078.65169106523,SHORT,398.6094594009864,143274.48006926817,0.556009,0.0,0.008346415758234253,1.0,40804538746.0,9e-06,4e-06,0.28333514985766517,3.8067202870366024,0.38067202870366024,none,none
XLI,64673.08432929718,0.000686152622208522,4,2,129346.16934474697,6,72.666667,29.565768,0.295278,146.647727,6,0,1,0.0,0.00039306166597684046,64641.82019979174,0.00039306166597684046,4,2,130629955.32159089,264798.5,125001.0,64673.08364314456,LONG,16168.271082324294,0.000343076311104261,0.000483,0.427151,99.0,1.0,161.260588,0.0,0.0,0.2677192360845445,3.792012619047619,0.3792012619047619,none,none
TSLA,100066.81496542694,1160137.5620419935,1,4,1327943.8013537624,5,94.6,0.131089,0.133191,0.130563,5,0,0,0.0,0.0,100066.81496542694,590565.6453345617,1,4,4.637734020360673,118000.0,1199134.0,-1060070.7470765666,SHORT,100066.81496542694,290034.3905104984,0.0,0.490952,0.08625426694166878,0.7,1396317465566.0,0.0,1e-06,0.2804120292410507,3.7649657142857147,0.37649657142857146,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target
COHR,92796.37814693847,9361.124758975531,3,1,143077.59226025594,4,56.25,1.578643,0.341877,4.052174,4,0,0,0.0,0.0,56461.02109859166,9361.124758975531,3,1,5.08876004142057,181320.0,186945.0,83435.25338796293,LONG,30932.12604897949,9361.124758975531,0.39156,0.0,9.91295175913177,1.0,45612459773.0,4e-06,4e-06,0.31230236825025715,3.662091084642871,0.3662091084642871,none,none
ADBE,213042.5062386899,189994.13827933974,6,4,592776.0129149859,10,80.3,0.348591,0.426235,0.232125,10,0,1,0.0,1432.4047330796725,117045.94106270214,72929.06823710554,6,4,17.586028743999936,635007.0,237563.5,23048.367959350173,LONG,35507.08437311499,47498.534569834934,0.450598,0.616151,1.1213109423695125,1.0,97363696000.0,7e-06,2e-06,0.3725345913881144,3.645131815730524,0.3645131815730524,none,none
NFLX,17476.422245362253,412941.64126472885,3,5,850287.6287027521,8,78.25,0.078544,0.043816,0.099382,8,2,1,14921.589258807777,4121.428323522646,9707.61212380589,372304.6902630356,3,5,21.922069754599402,205550.0,607572.5,-395465.2190193666,SHORT,5825.474081787418,82588.32825294576,0.444531,0.098408,0.04232177261619024,1.0,394012171838.0,1e-06,2e-06,0.2624885693928155,3.6347280747376667,0.36347280747376665,none,trend_aligned
OKTA,101784.61792227527,5.4058621966349145,4,5,101795.42964666853,9,52.555556,0.415356,0.454512,0.384031,9,0,0,0.0,0.0,101777.07972013336,2.0208383061298503,4,5,12152.391870051166,669077.0,386870.0,101779.21206007863,LONG,25446.154480568817,1.0811724393269828,7.4e-05,0.626177,99.0,1.0,13431132594.0,5e-05,2.9e-05,0.43088985304053967,3.6045671090237965,0.36045671090237963,none,none
LITE,19162.34594533642,49798.665188276485,3,3,80405.31415749161,6,47.666667,3.78869,0.791667,6.785714,6,0,0,0.0,0.0,7540.284608051429,38354.36216439778,3,3,0.3128905489844167,215210.0,877930.0,-30636.319242940066,SHORT,6387.448648445473,16599.555062758827,0.606505,0.229811,0.3847963770291495,1.0,49180320000.0,4e-06,1.8e-05,0.16457196829309703,3.552122193210063,0.3552122193210063,none,trend_aligned
CCL,0.0,79395.49102924544,0,4,80216.72147078619,4,74.5,0.31684,,0.31684,4,0,0,0.0,0.0,0.0,74224.20412098826,0,4,47.83934972033443,0.0,328798.0,-79395.49102924544,SHORT,0.0,19848.87275731136,0.0,0.065133,0.0,1.0,13339746633.0,0.0,2.5e-05,0.18,3.540720994350774,0.3540720994350774,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target
BX,32768.005493204335,7.633878768963056,3,2,61364.5009604302,5,71.6,1.652089,0.930944,2.733808,5,0,0,0.0,0.0,28435.823534430492,6.2478678101935134,3,2,8037.443210536551,123650.0,460425.0,32760.37161443537,LONG,10922.668497734778,3.816939384481528,0.132208,0.181561,99.0,1.0,81365274197.0,2e-06,6e-06,0.2702003409278943,3.5086865879326394,0.35086865879326395,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
AXP,0.0,234.33765849491255,0,2,234.33765849491255,2,58.5,13.989222,,13.989222,2,0,0,0.0,0.0,0.0,227.584730949321,0,2,33.701639683353804,0.0,520240.0,-234.33765849491255,SHORT,0.0,117.16882924745627,0.0,0.028817,0.0,1.0,205565366957.0,0.0,3e-06,0.18,3.505085974599142,0.3505085974599142,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
ONON,27992.831128275113,2557.592852672515,5,1,36093.4248339773,6,60.833333,596.051354,714.603357,3.291339,6,1,1,2714.2152697804795,2557.592852672515,16880.737239734968,2557.592852672515,5,1,2.9241423942509734,1245332.0,42258.5,25435.238275602598,LONG,5598.566225655022,2557.592852672515,0.396962,0.0,10.944991146274301,1.0,9532603365.0,0.000131,4e-06,0.6683549597727299,3.499236528295815,0.3499236528295815,none,none
INTC,117873.45104978536,115364.7771184063,5,7,344910.9421887585,12,68.75,0.217269,0.389965,0.093915,12,0,2,0.0,92603.66962589286,93706.99316225987,89646.85469844431,5,7,15.97417041137484,597191.0,674789.0,2508.6739313790604,LONG,23574.690209957073,16480.682445486615,0.20502,0.222927,1.0217455794917738,1.0,220279500000.0,3e-06,3e-06,0.31106414019076667,3.4945320509829134,0.34945320509829136,none,none
PANW,388357.20354748645,107195.53840493428,5,5,881805.795917056,10,70.5,1.011481,1.006596,1.016366,10,2,1,2829.0402945165283,0.7540245167917553,232213.00425031327,93386.3518841403,5,5,62.842989111959696,547009.0,561042.5,281161.66514255217,LONG,77671.44070949728,21439.107680986857,0.402063,0.128822,3.6228858899001537,1.0,127589760000.0,4e-06,4e-06,0.4325540824982536,3.4877769319681295,0.34877769319681295,none,none
UNH,38909.92043189102,30537.150329283162,4,7,109003.22567390645,11,70.909091,0.059064,0.080079,0.047055,11,1,4,6549.24046216447,20078.113515196463,23249.889674856182,17206.594855892825,4,7,5.7221035563744405,237923.5,644389.0,8372.770102607858,LONG,9727.480107972755,4362.450047040452,0.402469,0.436536,1.274183085596527,1.0,243302508644.0,1e-06,3e-06,0.2811641602343466,3.4121354984086647,0.3412135498408665,none,not_extended
RKLB,545469.148606716,311232.8224183575,3,4,1171599.7170725723,7,90.714286,2.07347,3.71333,0.843575,7,1,1,141100.5461539899,37494.0000162973,400703.67882358463,171816.16577577544,3,4,1.6254912229324683,644477.5,353171.0,234236.32618835848,LONG,181823.04953557198,77808.20560458937,0.265396,0.44795,1.7526080455405801,0.7,37417352907.0,1.7e-05,9e-06,0.49992615663273193,3.364808690161047,0.3364808690161047,none,none
LRCX,154799.27582193495,177943.99818972094,3,5,665438.9737006697,8,59.125,17.721772,46.322804,0.561153,8,0,1,0.0,149.5907140649576,130813.92330215857,177594.90408596158,3,5,1021.7863086980831,596490.5,670642.5,-23144.722367785987,SHORT,51599.75860731165,35588.79963794419,0.154945,0.001962,0.8699325484239739,1.0,264264919020.0,2e-06,3e-06,0.4591042859857994,3.3647944623045594,0.33647944623045595,none,none
BE,198311.4746985218,142071.8886461298,6,5,415147.2046269433,11,65.272727,0.541704,0.870471,0.147183,11,2,0,108340.5907693162,0.0,69639.28893686498,83288.49710962926,6,5,1.3356432569436207,2127405.5,901377.5,56239.586052392,LONG,33051.91244975363,28414.377729225962,0.648839,0.413758,1.3958530191181775,1.0,37458797667.0,5.7e-05,2.4e-05,0.4991896523278383,3.29343244259759,0.32934324425975897,none,none
WFC,54.529984714090524,53720.92455865874,5,6,91713.28299658933,11,82.090909,0.275049,0.091601,0.427923,11,2,3,0.005334409894081063,15792.735392979914,30.888964633109488,37915.33649148574,5,6,53575.102471979626,1548978.0,458315.0,-53666.39457394465,SHORT,10.905996942818105,8953.487426443124,0.433542,0.294217,0.001015060428726396,1.0,243826928352.0,6e-06,2e-06,0.2998388216504068,3.253325222201637,0.3253325222201637,none,none
VLO,57.860242651291756,31402.166311598074,2,5,54023.14596936784,7,61.714286,0.555892,0.262964,0.673063,7,0,3,0.0,31385.08823861897,56.784533634992655,22546.04134213937,2,5,932.6789713654329,334500.0,307779.0,-31344.306068946782,SHORT,28.930121325645878,6280.433262319615,0.018592,0.282023,0.001842555767559312,1.0,74200367720.0,5e-06,4e-06,0.2075458671487826,3.141995551814346,0.3141995551814346,none,none
SOFI,0.0,632981.3879530065,0,1,632981.3879530065,1,35.0,0.394805,,0.394805,1,0,0,0.0,0.0,0.0,632981.3879530065,0,1,0.0,0.0,732683.0,-632981.3879530065,SHORT,0.0,632981.3879530065,0.0,0.0,0.0,1.0,20238437300.0,0.0,3.6e-05,0.05,3.088757833933558,0.3088757833933558,none,not_extended
UBER,152357.5591778849,2069.810928235366,3,1,306760.8036321303,4,80.5,0.717565,0.13776,2.456979,4,0,0,0.0,0.0,152333.43352601008,2069.810928235366,3,1,12714.130153748612,399221.0,610375.0,150287.74824964954,LONG,50785.85305929496,2069.810928235366,0.000158,0.0,73.60940900422173,1.0,145200082601.0,3e-06,4e-06,0.3081031632279345,3.0812955574537257,0.3081295557453726,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
