ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
WT,112044.87395317233,0.0,2,0,112044.87395317233,2,62.0,0.518227,0.518227,,2,0,0,0.0,0.0,112044.86753462222,0.0,2,0,190736.0,0.0,68648.38733038027,0.0,1,0,112044.87395317233,LONG,56022.43697658616,0.0,0.0,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,2472627547.0,7.7e-05,0.0,2.8e-05,0.0,0.612687,0.0,0.0,0.0,0.22657046365336056,0.0,4.428681300563545,0.14328409372888962,2.815,0.8457,0.0124,0.1556,0.0,0.6,0.0,0.8328,0.0,0.0,0.0,0.0,0.6,0.0,0.3995115674636787,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.44286813005635445,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
KRE,77.12337774662699,12.07181117554263,4,1,130.50813357085133,5,85.2,33.748375,41.997613,0.75142,5,2,0,47.88224427348789,0.0,30.4721900419577,12.07181117554263,4,1,261417.0,29202.5,23.8263616988476,6.592920627784188,0,0,65.05156657108435,LONG,19.280844436656746,12.07181117554263,0.60489,0.0,6.388716376120775,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,70.367803,0.0,0.0,0.0,0.0,0.259757,0.546142,0.0,0.0,0.0,0.0,4.406023233011959,0.17496864520595778,0.9787,0.0,1.7,0.4667,0.3,0.6,0.3606,0.9787,0.0,0.171,0.0,0.0,0.6,0.0,0.34273023809523806,0.07709656,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.4406023233011959,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
VECO,58138.41904348385,0.0,1,0,58138.41904348385,1,88.0,,,,1,1,0,58138.41904348385,0.0,58138.41904348385,0.0,1,0,62154.0,0.0,7938.362318201476,0.0,1,0,58138.41904348385,LONG,58138.41904348385,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,2595046732.0,2.4e-05,0.0,3e-06,0.0,0.136542,0.0,0.0,0.0,0.22403611590715605,0.0,4.401951405770793,0.1555731633169752,2.815,0.837,0.0,0.0,0.15,0.6,0.0,0.9557,0.0,0.0,0.0,0.0,0.6,0.0,0.24578142884028337,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4401951405770793,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
MRVL,466911.938225685,72.87360011108488,6,3,651074.6696520691,9,69.666667,2.17941,3.151912,0.234407,9,2,1,137282.61037274665,13.896800809559283,183502.51012552547,38.14568055413505,6,3,494735.0,188740.0,249250.984914897,17.58682198401253,6,0,466839.06462557387,LONG,77818.6563709475,24.291200037028293,0.606987,0.47655,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.3333,0,0.0,122130967000.0,4e-06,2e-06,2e-06,0.0,0.477356,0.277199,0.0,0.0,0.0063717383299640535,1.988946835819968e-06,4.397193971010713,0.19381586196217165,0.6515,0.0058,1.7,0.7778,0.3,0.6,0.3621,0.6081,0.0,0.0,0.3111,0.15,0.6,0.269,0.38699468272884696,0.13718959346352483,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.43971939710107133,none,not_extended
IBM,226375.49393676798,0.11086151809307582,11,8,347919.03815630317,19,54.105263,0.8542,1.096557,0.520958,19,4,3,121543.4330573163,1.3269639948495732e-08,104831.9568723456,0.11086149555117103,11,8,876999.0,728297.5,81369.00305598661,0.02130434173526095,3,0,226375.38307524988,LONG,20579.590357888,0.013857689761634477,0.536911,0.0,99.0,1.0,0.2727272727272727,0.0,-0.034965034965035,-0.3076923076923077,31-90,0.3636,0,0.0,237763580382.0,4e-06,3e-06,0.0,0.0,0.339389,0.192171,0.0,0.0,0.0008655484715036697,5.828348369994339e-10,4.175174029689244,0.29250933234373905,0.8574,0.0,0.4057,1.4,0.6,0.6,0.3121,0.772,0.0,0.0143,1.0889,0.45,0.6,0.0,0.34419835083606076,0.22363733927572266,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4175174029689244,none,none
ENTG,0.0029468459749719326,1.3038284926910304e-17,5,1,0.0029468459749719456,6,33.833333,0.242643,0.134922,0.78125,6,0,0,0.0,0.0,0.0010737339191291358,1.3038284926910304e-17,5,1,749760.0,63000.0,0.00261377961433622,4.477033466066312e-18,0,0,0.0029468459749719196,LONG,0.0005893691949943865,1.3038284926910304e-17,0.635633,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22201120000.0,3.4e-05,3e-06,0.0,0.0,0.886975,0.343376,0.0,0.0,2.6546822637523985e-10,5.872805032768754e-24,4.106898327504081,0.16812471081031982,2.5021,0.0,0.0,0.6222,0.0,0.6,0.3826,0.89,0.0,0.1913,0.0,0.0,0.6,0.0,0.2804889970464371,0.08744830638683378,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4106898327504081,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target"
POET,76914.85542135197,46321.63834323234,3,4,169541.04079828077,7,73.571429,3.249755,2.275948,3.980111,7,1,1,76879.50531567844,0.07320869965917241,76879.50531567844,46270.754520533344,3,4,221837.5,342361.5,7441.753427513588,10179.270543532668,1,1,30593.217078119626,LONG,25638.285140450655,11580.409585808085,0.00046,0.001098,1.660451965265804,1.0,0.3333333333333333,0.25,0.025641025641025605,-0.05769230769230771,31-90,0.3333,0,0.0,960430765.0,0.000231,0.000356,8e-06,1.1e-05,0.096883,0.219643,0.0,0.0,0.26694568806790203,0.12057516281049248,4.073350961439818,0.40663635815912025,0.8214,0.9832,1.2076,0.3111,0.15,0.6,0.0,0.6876,0.4621,1.7,0.4667,0.15,0.6,0.0,0.6151973214048103,0.627874681991766,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4073350961439818,none,none
HUT,0.011423278537019965,33.0535860273742,3,6,66.12289838650045,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.0031534422490821917,13.968167999191238,0.004303053215035856,19.07241584487241,3,6,180652.0,353572.5,0.0019757317112013345,3.0121015352555416,0,0,-33.04216274883718,SHORT,0.0038077595123399885,5.508931004562367,0.623308,0.422985,0.000345598765821036,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,4.584647479480242e-09,6.632904878274859e-06,3.919758527218324,0.4415307161757054,0.7849,0.0,1.7,0.3111,0.15,0.6,0.3738,0.8068,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3919758527218324,none,none
AR,52.78253139759199,2.4559880006202577e-16,4,3,105.56469665868251,7,55.0,2322.802644,4643.479849,2.125439,7,0,0,0.0,0.0,52.78216507776383,1.7917795873560127e-16,4,3,460641.0,713889.0,1.6089479343247026,5.239739737088028e-17,0,0,52.78253139759199,LONG,13.195632849397997,8.186626668734193e-17,7e-06,0.270444,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,0.2857,11316697000.0,4.1e-05,6.3e-05,0.0,0.0,0.030481,0.207107,0.0,0.0,1.1660321778870634e-05,7.234113159285075e-23,3.768811537847325,0.35894424755586624,1.0021,0.0,1.7,0.4667,0.0,0.6,0.0,1.4513,0.0,1.1053,0.3111,0.0,0.6,0.1217,0.4182882481584875,0.41698188170531836,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37688115378473247,none,none
PONY,334.9687288083609,5.50109375638866e-25,2,1,334.9687288083609,3,54.0,16.501446,0.375774,32.627119,3,1,1,1.5065209883842742e-26,5.50109375638866e-25,334.9687288083609,5.50109375638866e-25,2,1,1317767.0,25414.0,123.01778140391359,1.6695625208662132e-25,0,0,334.9687288083609,LONG,167.48436440418044,5.50109375638866e-25,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,1,0.3333,4094919945.0,0.000322,6e-06,0.0,0.0,0.367252,0.303496,0.0,0.0,0.0004090052226996112,1.343394701306831e-30,3.7205500863766217,0.3253480534497178,2.815,0.0,0.0,0.1556,0.15,0.6,0.0,0.8035,0.0,1.7,0.0,0.15,0.6,0.0,0.38055555555555554,0.2655100293049481,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37205500863766217,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
BSX,0.10101473473268775,0.07230371073223167,9,6,0.17736324275483148,15,64.8,1.113679,1.479736,0.564594,15,0,1,0.0,8.584628106824609e-21,0.09097667248384056,0.06825891344231963,9,6,926131.0,628969.0,0.024650834007015558,0.05422051268270997,0,0,0.02871102400045608,LONG,0.011223859414743083,0.012050618455371946,0.099372,0.055942,1.3970892186541297,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,95309962839.0,1e-05,7e-06,0.0,0.0,0.244032,0.719903,0.0,0.0,1.1776165975117113e-09,1.2643608387224067e-09,3.6202664857169706,0.22714026864399323,1.1096,0.0,0.6662,1.2444,0.0,0.6,0.0,0.6997,0.0,0.0439,0.7778,0.15,0.6,0.0,0.2872996164795741,0.18166590935440238,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3620266485716971,none,none
XLK,24.546326613725228,53.76862237913115,3,3,79.6771890109534,6,72.5,17.449378,3.732106,31.16665,6,0,1,0.0,14.455363401354242,21.85052428615503,32.890370046643284,3,3,192389.0,469330.0,14.013836549879795,10.966444696842764,0,0,-29.222295765405924,SHORT,8.182108871241743,17.92287412637705,0.109825,0.388298,0.4565176775526283,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,154.345534,0.0,0.0,0.0,0.0,0.555008,0.203956,0.0,0.0,0.0,0.0,3.5968498203135457,0.3945759106027832,0.9787,0.0,1.7,0.3111,0.0,0.6,0.007,0.9787,0.0,1.7,0.3111,0.15,0.6,0.2059,0.2618128968253968,0.29670382539682544,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.35968498203135457,none,none
NUE,2.5894669410549877e-08,3.085826219142437e-11,3,2,5.139454812072483e-08,5,67.2,4.711396,4.139766,5.568841,5,1,0,1.2489205214230418e-18,0.0,2.5469020447983534e-08,3.085826219142437e-11,3,2,173866.5,130710.0,2.573899265319835e-09,3.073778847916697e-12,0,0,2.586381114835845e-08,LONG,8.631556470183292e-09,1.5429131095712184e-11,0.016438,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,44614213840.0,4e-06,3e-06,0.0,0.0,0.095609,0.09961,0.0,0.0,1.9347099785594456e-15,3.4583442736536147e-18,3.5595555704814896,0.303089053785164,0.7984,0.0,1.7,0.3111,0.15,0.6,0.0,0.5753,0.0,1.7,0.1556,0.0,0.6,0.0,0.2885356573757433,0.2538788619423893,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.35595555704814896,none,none
OKTA,2.6646375361663863,49349.90853891922,3,2,49352.61798229065,5,55.6,1.675873,2.645553,0.221352,5,1,0,1.43974214038585,0.0,1.43974214038585,49348.92822016139,3,2,194281.0,105000.0,0.5956561127360417,21152.064193162016,0,1,-49347.24390138305,SHORT,0.8882125120554621,24674.95426945961,0.459686,2e-05,5.3994781653241595e-05,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,12224733307.0,1.6e-05,9e-06,0.0,2e-06,0.22018,0.428614,0.0,0.0,7.265700524909309e-07,0.020184452003816307,3.5473015203916045,0.16024319692200484,0.7703,0.0,1.459,0.3111,0.15,0.6,0.2569,0.7832,0.0637,0.0,0.1556,0.0,0.6,0.0,0.33647749072792676,0.1142778278462344,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3547301520391605,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
CLF,62973.83554026669,0.050272459517249846,6,2,125947.7213529929,8,56.5,2.325263,2.621699,1.435956,8,0,1,0.0,0.05027244061399426,62972.755101603085,0.05027244061399426,6,2,402658.0,240449.0,812.4584508903748,0.01353403898410776,1,0,62973.78526780717,LONG,10495.639256711116,0.025136229758624923,1.7e-05,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.0,0,0.0,5669681560.0,7.1e-05,4.2e-05,0.0,0.0,0.012902,0.269214,0.0,0.0,0.018511867281504106,4.433446480656477e-08,3.5400162581042243,0.1831377477723698,0.6628,0.0567,1.4428,0.7778,0.0,0.6,0.0,0.2894,0.0,0.6365,0.1556,0.15,0.6,0.0,0.5112268147393668,0.29882198103253405,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.35400162581042244,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
NTR,161.5746122743706,178.98120371350694,7,7,378.97374152957025,14,56.857143,0.831077,1.017751,0.613291,14,0,0,0.0,0.0,79.76876938722597,140.55636013593656,7,7,685335.0,939010.0,33.63951434281465,17.530243697369077,0,0,-17.40659143913635,SHORT,23.082087467767227,25.56874338764385,0.506304,0.214686,0.9027462600653928,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23955899394.0,2.9e-05,3.9e-05,0.0,0.0,0.208198,0.114735,0.0,0.0,9.635241444346844e-06,1.0673255454582434e-05,3.434991500847242,0.3141941998968153,1.2594,0.0,0.3521,0.9333,0.0,0.6,0.2902,1.4497,0.0,0.077,0.9333,0.0,0.6,0.0819,0.3214277107419985,0.3047865279052956,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3434991500847242,none,none
SGML,104799.42357671203,0.0,1,0,104799.42357671203,1,59.0,,,,1,1,0,104799.42357671203,0.0,104799.42357671203,0.0,1,0,106865.0,0.0,874.1841078141756,0.0,1,0,104799.42357671203,LONG,104799.42357671203,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,2196866746.0,4.9e-05,0.0,0.0,0.0,0.008341,0.0,0.0,0.0,0.477040420260028,0.0,3.39349238673919,0.12031005003718505,1.009,1.6345,0.0,0.0,0.15,0.6,0.0,0.6031,0.0,0.0,0.0,0.0,0.6,0.0,0.4034991401819745,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.33934923867391903,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
