ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
GDDY,313915.5679624279,0.0,1,0,313915.5679624279,1,112.0,4.97351,4.97351,,1,0,0,0.0,0.0,313915.5679624279,0.0,1,0,536250.0,0.0,117506.59003989279,0.0,0,0,313915.5679624279,LONG,313915.5679624279,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,11573803814.0,4.6e-05,0.0,1824119.0,1190370.0,0.29397753107116364,0.0,1e-05,0.0,0.374325,0.0,0.0,0.0,0.27122938405324165,0.0,5.83289438119685,0.1041356031832797,2.7925,0.9975,1.7,0.0,0.0,0.3429,0.0,0.6985,0.0,0.0,0.0,0.0,0.3429,0.0,0.46045345089955947,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,536250.0,0.0,0.0,0.0,0.5832894381196849,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned
CMI,1656577.1314426204,0.0,1,0,1656577.1314426204,1,48.0,3.187302,3.187302,,1,0,0,0.0,0.0,1656577.1314426204,0.0,1,0,2180000.0,0.0,563471.9204704874,0.0,1,0,1656577.1314426204,LONG,1656577.1314426204,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,1,1.0,92710407328.0,2.4e-05,0.0,4394727.0,406766.0,0.49604901510378235,0.0,6e-06,0.0,0.340142,0.0,0.0,0.0,0.17868297413275502,0.0,5.752694933860427,0.1095451598609248,2.776,0.6767,1.7,0.0,0.0,0.6,0.0,0.4955,0.0,0.0,0.0,0.0,0.6,0.0,0.3847542645381005,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2180000.0,0.0,0.0,0.0,0.5752694933860427,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
AS,233396.70467224804,0.0,1,0,466793.4093444961,1,48.0,40.0,40.0,,1,0,0,0.0,0.0,233396.70467224804,0.0,1,0,385000.0,0.0,16683.906237367206,0.0,0,0,233396.70467224804,LONG,233396.70467224804,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19557395262.0,2e-05,0.0,143463.0,792710.0,2.6836187727846204,0.0,1e-06,0.0,0.071483,0.0,0.0,0.0,0.11933936065900229,0.0,5.25332291820358,0.13544094253921946,2.4959,0.4574,1.7,0.0,0.0,0.6,0.0,0.7544,0.0,0.0,0.0,0.0,0.6,0.0,0.34890689430995325,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,770000.0,0.0,0.0,0.0,0.525332291820358,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
TAN,0.0003603027195985412,0.0,1,0,0.0003603027195985412,1,56.0,4367.0,4367.0,,1,0,0,0.0,0.0,0.0003603027195985412,0.0,1,0,2008590.0,0.0,0.00013219674925289186,0.0,0,0,0.0003603027195985412,LONG,0.0003603027195985412,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1624940003.0,0.001236,0.0,,,,,0.0,0.0,0.366905,0.0,0.0,0.0,2.2173293717512176e-09,0.0,5.1149945308210665,0.12213433836483728,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.6213,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2008590.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
AMZN,28250.129887313145,6286.250431064071,15,6,40822.63074944128,21,36.428571,25.482143,22.564281,32.776798,21,1,2,1355.4664205753008,2329.944013322982,2751.2009231358775,1395.6247340020072,15,6,16712341.0,3999178.0,14409.992804157291,3071.3732445317623,0,0,21963.879456249073,LONG,1883.341992487543,1047.7084051773452,0.902613,0.777988,4.493955529947168,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2851279427106.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,6.605252275814661e-06,3.6745202705044985e-06,4.881512319306591,0.4434628887613674,0.5315,0.0,1.7,1.4,0.15,0.6,0.5,0.5726,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2270809.0,2935425.0,16712341.0,7998356.0,0.0,0.0,0.4881512319306591,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
SGI,4667.2923154114105,0.0,1,0,4667.2923154114105,1,114.0,1250.0,1250.0,,1,0,0,0.0,0.0,4667.2923154114105,0.0,1,0,1950000.0,0.0,1444.4874595695717,0.0,0,0,4667.2923154114105,LONG,4667.2923154114105,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,15956439737.0,0.000122,0.0,5440856.0,77335.0,0.35839948713952363,0.0,0.0,0.0,0.309492,0.0,0.0,0.0,0.0029250211151982935,0.0,4.8578516736782085,0.12382792014841759,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.8954,0.0,0.0,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1950000.0,0.0,0.0,0.0,0.48578516736782085,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
WBD,540.2790048398555,0.0,1,0,540.2790048398555,1,115.0,23.255814,23.255814,,1,0,0,0.0,0.0,540.2790048398555,0.0,1,0,3250000.0,0.0,205.54865581530186,0.0,0,0,540.2790048398555,LONG,540.2790048398555,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,67082093381.0,4.8e-05,0.0,3861356.0,11061939.0,0.8416732360341808,0.0,0.0,0.0,0.380449,0.0,0.0,0.0,8.05399738751864e-05,0.0,4.8578516736782085,0.09817877385587435,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.6389,0.0,0.0,0.0,0.0,0.3429,0.0,0.3664741224365795,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3250000.0,0.0,0.0,0.0,0.48578516736782085,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
IVZ,1.1670467738858987e-11,0.0,1,0,1.1670467738858987e-11,1,91.0,96.230769,96.230769,,1,0,0,0.0,0.0,1.1670467738858987e-11,0.0,1,0,1750000.0,0.0,5.019606840517286e-12,0.0,0,0,1.1670467738858987e-11,LONG,1.1670467738858987e-11,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,11628689695.0,0.00015,0.0,,,,,0.0,0.0,0.430112,0.0,0.0,0.0,1.0035926699357151e-17,0.0,4.8578516736782085,0.09585748572317962,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.6157,0.0,0.0,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1750000.0,0.0,0.0,0.0,0.48578516736782085,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SMMT,6.310384538688668e-06,0.00020100368760164066,1,1,0.00020731407214032933,2,71.0,13.99496,21.771014,6.218905,2,0,0,0.0,0.0,6.310384538688668e-06,0.00020100368760164066,1,1,1007500.0,2000000.0,2.4070429042144973e-06,3.170174638325535e-05,0,0,-0.000194693303062952,SHORT,6.310384538688668e-06,0.00020100368760164066,0.0,0.0,0.03139437198383598,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,16656450362.0,6e-05,0.00012,5365274.0,3170801.0,0.18778164917579232,0.6307554463367459,0.0,0.0,0.381442,0.157717,0.0,0.0,3.788553023929498e-12,1.2067618444096e-10,4.7702092318500675,0.5114994530821066,2.4702,0.0,1.7,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.42528113543132623,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1007500.0,2000000.0,0.0,0.0,0.4770209231850067,none,none
IONQ,687791.7725041562,0.0,1,0,687791.7725041562,1,112.0,4.203652,4.203652,,1,0,0,0.0,0.0,687791.7725041562,0.0,1,0,1443305.0,0.0,31395.58753588593,0.0,0,0,687791.7725041562,LONG,687791.7725041562,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,16542830911.0,8.7e-05,0.0,,,,,2e-06,0.0,0.045647,0.0,0.0,0.0,0.41576425232444075,0.0,4.224479091381774,0.0934577672710459,0.727,1.4547,1.7,0.0,0.0,0.3429,0.0,0.5917,0.0,0.0,0.0,0.0,0.3429,0.0,0.6112234334810476,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,647648.0,1443305.0,0.0,0.0,0.0,0.4224479091381774,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
MRVL,0.0004659831995621991,0.0030623350333685425,4,2,0.007056636465861483,6,58.833333,106.756287,147.336111,25.596639,6,4,1,0.0004659831995621991,0.002030612583155036,0.00030071919640885285,0.002030612583155036,4,2,5930481.5,1420586.5,0.00031395751106546877,0.0005904757643042894,0,0,-0.0025963518338063436,SHORT,0.00011649579989054978,0.0015311675166842713,0.354657,0.336907,0.15216597612104563,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,144390645000.0,4.1e-05,1e-05,,,,,0.0,0.0,0.673753,0.192819,0.0,0.0,8.068098864060741e-12,1.0604340168189367e-10,4.2079712720187015,0.31995569941224916,0.6594,0.0,1.7,0.4667,0.6,0.6,0.1819,0.4248,0.0,1.7,0.1556,0.15,0.6,0.1692,0.4964780338727732,0.3137106081621137,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1226762.0,1556061.0,11860963.0,2841173.0,0.0,0.0,0.4207971272018701,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
CRCL,2.4744452800425354e-05,0.0,3,0,4.948890560085071e-05,3,86.0,9.779189,9.779189,,3,2,0,6.961565808339388e-06,0.0,1.7782886992085968e-05,0.0,3,0,3637842.0,0.0,1.7688701683389707e-05,0.0,0,0,2.4744452800425354e-05,LONG,8.248150933475118e-06,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,20729814790.0,0.000175,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,3.978883080737412e-12,0.0,3.7720752670721716,0.11074171605029454,0.7314,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5074,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.37720752670721713,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
GOOG,143328.23026704162,178999.3624005389,4,2,394280.8935645599,6,56.333333,68.021588,57.869314,83.25,6,3,1,143328.22919933032,35946.30983846626,71374.92937006225,143053.05256207264,4,2,4246628.0,4915340.0,70067.48899945371,113748.32406663889,0,0,-35671.132133497274,SHORT,35832.057566760406,89499.68120026945,0.502018,0.200818,0.8007192223753424,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1879382770000.0,2e-06,3e-06,,,,,0.0,0.0,0.526559,0.635468,0.0,0.0,0.00019065864675752245,0.0004762184831580075,3.7487077040016037,0.29926555611627653,0.2449,0.0,1.7,0.4667,0.45,0.6,0.2872,0.3151,0.0,1.7,0.1556,0.15,0.6,0.072,0.3545642918762233,0.276080147656675,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1343450.0,6546726.0,4915340.0,56900745.0,0.0,0.37487077040016037,none,none
