ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
FCEL,2774.9750124184875,0.0,1,0,2774.9750124184875,1,87.0,27.572549,27.572549,,1,1,0,2774.9750124184875,0.0,2774.9750124184875,0.0,1,0,849286.0,0.0,213.24755358563155,0.0,0,0,2774.9750124184875,LONG,2774.9750124184875,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,625138819.0,0.001359,0.0,,,,,0.0,0.0,0.076847,0.0,0.0,0.0,0.044389740775616235,0.0,5.428191758076455,0.13678048142732896,2.815,0.1632,1.7,0.0,0.15,0.6,0.0,0.7678,0.0,0.0,0.0,0.0,0.6,0.0,0.5513197227255389,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,849286.0,0.0,0.0,0.0,0.5428191758076455,none,not_extended
DOCU,1.810032262959789e-22,0.0,1,0,1.810032262959789e-22,1,45.0,19.545045,19.545045,,1,1,0,1.810032262959789e-22,0.0,1.810032262959789e-22,0.0,1,0,1171333.0,0.0,5.981843094778578e-23,0.0,0,0,1.810032262959789e-22,LONG,1.810032262959789e-22,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9239215139.0,0.000127,0.0,,,,,0.0,0.0,0.330483,0.0,0.0,0.0,1.9590757826597124e-28,0.0,5.255629878514904,0.1058040321791337,2.8056,0.0,1.7,0.0,0.15,0.6,0.0,0.458,0.0,0.0,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1171333.0,0.0,0.0,0.0,0.5255629878514905,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
AXTI,2664433.769996319,0.0,3,0,5328867.539992638,3,77.333333,15.550388,15.550388,,3,0,0,0.0,0.0,1185582.4637691183,0.0,3,0,2761901.5,0.0,1501650.2123666536,0.0,3,0,2664433.769996319,LONG,888144.589998773,0.0,0.555034,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,4831568697.0,0.000572,0.0,,,,,0.000311,0.0,0.563591,0.0,0.0,0.0,1.83821165691018,0.0,5.248969640425397,0.10737227712170294,0.6128,1.7,1.7,0.3111,0.0,0.6,0.325,0.4737,0.0,0.0,0.0,0.0,0.6,0.0,0.7536135396825396,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,5523803.0,0.0,0.0,0.0,0.5248969640425397,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
ORA,7.292663941587845e-07,0.0,1,0,7.292663941587845e-07,1,32.0,20.689655,20.689655,,1,0,0,0.0,0.0,7.292663941587845e-07,0.0,1,0,645000.0,0.0,1.829344429827524e-07,0.0,0,0,7.292663941587845e-07,LONG,7.292663941587845e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6510458977.0,9.9e-05,0.0,17727.0,3456581.0,36.38517515654087,0.0,0.0,0.0,0.250847,0.0,0.0,0.0,1.120145901748433e-12,0.0,5.1149945308210665,0.14380246183450127,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.838,0.0,0.0,0.0,0.0,0.6,0.0,0.5178723011831046,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,645000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence","room_to_target, trend_aligned"
CENX,0.040508847115823816,0.0,1,0,0.040508847115823816,1,62.0,26.338346,26.338346,,1,0,0,0.0,0.0,0.040508847115823816,0.0,1,0,833000.0,0.0,0.007954290882426216,0.0,0,0,0.040508847115823816,LONG,0.040508847115823816,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6244272625.0,0.000133,0.0,,,,,0.0,0.0,0.196359,0.0,0.0,0.0,6.487360425878877e-08,0.0,4.967858491121243,0.11289187887556876,2.6679,0.0,1.7,0.0,0.0,0.6,0.0,0.5289,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,833000.0,0.0,0.0,0.0,0.49678584911212426,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
MRVL,3054690.8093163413,0.0,2,0,6109381.618632683,2,85.0,95.25,95.25,,2,2,0,3054690.8093163413,0.0,2589626.8884521313,0.0,2,0,3254122.5,0.0,2037536.074019662,0.0,2,0,3054690.8093163413,LONG,1527345.4046581706,0.0,0.152246,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,137544876000.0,2.4e-05,0.0,,,,,1.5e-05,0.0,0.667019,0.0,0.0,0.0,0.1110434244499352,0.0,4.052797941553861,0.1320592488837049,0.8341,0.4258,1.7,0.1556,0.3,0.6,0.0373,0.7206,0.0,0.0,0.0,0.0,0.6,0.0,0.40895493802539895,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,6508245.0,0.0,0.0,0.0,0.40527979415538606,none,not_extended
AR,280758.94511521986,0.0,1,0,561517.8902304397,1,36.0,29500.0,29500.0,,1,0,0,0.0,0.0,280758.94511521986,0.0,1,0,324500.0,0.0,9110.202986125358,0.0,1,0,280758.94511521986,LONG,280758.94511521986,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,11909065000.0,2.7e-05,0.0,141770.0,1897414.0,2.288918671086972,0.0,1e-06,0.0,0.032448,0.0,0.0,0.0,0.23575229887083485,0.0,4.04210794885603,0.11873152275252287,0.8647,0.8774,1.7,0.0,0.0,0.6,0.0,0.5873,0.0,0.0,0.0,0.0,0.6,0.0,0.41497255085903534,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,0.0,0.0,0.0,0.404210794885603,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
BMNR,979828.0866831103,0.0,1,0,979828.0866831103,1,120.0,2.739009,2.739009,,1,0,0,0.0,0.0,979828.0866831103,0.0,1,0,1096000.0,0.0,103180.4232834147,0.0,1,0,979828.0866831103,LONG,979828.0866831103,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,12532127771.0,8.7e-05,0.0,,,,,8e-06,0.0,0.105305,0.0,0.0,0.0,0.7818529339849885,0.0,3.8555281468966527,0.05412106307534224,0.2901,1.7,1.5225,0.0,0.0,0.3429,0.0,0.1984,0.0,0.0,0.0,0.0,0.3429,0.0,0.6180098905655178,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1096000.0,0.0,0.0,0.0,0.3855528146896653,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
INTU,1.1149869534769848e-29,0.0,2,0,1.1149869534769848e-29,2,51.0,12.492674,12.492674,,2,1,0,5.355588900209659e-30,0.0,5.794280634560189e-30,0.0,2,0,1181990.0,0.0,5.714223892770601e-30,0.0,0,0,1.1149869534769848e-29,LONG,5.574934767384924e-30,0.0,0.480327,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,113020454000.0,1e-05,0.0,,,,,0.0,0.0,0.512492,0.0,0.0,0.0,4.932677732284568e-37,0.0,3.707493133004082,0.11602949188100206,0.8303,0.0,1.7,0.1556,0.15,0.6,0.2717,0.5603,0.0,0.0,0.0,0.0,0.6,0.0,0.3239548938763994,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1181990.0,0.0,0.0,0.0,0.37074931330040817,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
CHTR,345781.9791864679,0.0,1,0,691563.9583729358,1,56.0,9.605405,9.605405,,1,0,0,0.0,0.0,345781.9791864679,0.0,1,0,356780.0,0.0,180847.5329154985,0.0,1,0,345781.9791864679,LONG,345781.9791864679,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,30706884317.0,1.2e-05,0.0,,,,,6e-06,0.0,0.52301,0.0,0.0,0.0,0.11260731489942646,0.0,3.6552327607990343,0.11621031018719974,0.9234,0.4318,1.7,0.0,0.0,0.6,0.0,0.5621,0.0,0.0,0.0,0.0,0.6,0.0,0.3170604046250543,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,713560.0,0.0,0.0,0.0,0.3655232760799034,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
