ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
ARKG,0.0,0.0003520079453310054,0,1,0.0007040158906620108,1,31.0,45.70235,,45.70235,1,0,0,0.0,0.0,0.0,0.0003520079453310054,0,1,0.0,1610000.0,0.0,0.00022272578966767113,0,0,-0.0003520079453310054,SHORT,0.0,0.0003520079453310054,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1374919000.0,0.0,0.001171,0.0,0.0,0.0,0.632729,0.0,0.0,0.0,2.5602086037868806e-09,0.1291267601197818,5.1149945308210665,0.6913,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3220000.0,0.0,0.0,0.5114994530821066,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
TEM,0.0,543354.8723518815,0,1,543354.8723518815,1,86.0,2.709402,,2.709402,1,0,0,0.0,0.0,0.0,543354.8723518815,0,1,0.0,608620.0,0.0,328385.893802832,0,1,-543354.8723518815,SHORT,0.0,543354.8723518815,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,9581204040.0,0.0,6.4e-05,0.0,3.4e-05,0.0,0.604367,0.0,0.0,0.0,0.5671050006694999,0.098052611115096,4.364930759125575,0.3805,0.0,0.0,0.0,0.0,0.6,0.0,0.5625,1.7,1.5024,0.0,0.0,0.6,0.0,0.06,0.5860018687830282,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,608620.0,0.0,0.0,0.43649307591255754,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
EQNR,0.0,53047.55280987256,0,1,53047.55280987256,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,53047.55280987256,0,1,0.0,643200.0,0.0,22938.51339887001,0,0,-53047.55280987256,SHORT,0.0,53047.55280987256,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.005635251255426772,0.11377207866702321,4.003895990420912,0.5377,0.0,0.0,0.0,0.0,0.6,0.0,1.7012,0.0027,1.7,0.0,0.0,0.6,0.0,0.06,0.2547639730526262,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0,0.40038959904209126,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
APLD,0.00039406547256941695,139773.7696043576,1,4,139773.7699984231,5,58.6,4.353322,2.480984,4.821407,5,1,0,0.00039406547256941695,0.0,0.00039406547256941695,58119.89850223264,1,4,2052975.0,2751746.0,0.00016158530220028536,53770.92025950926,0,0,-139773.7692102921,SHORT,0.00039406547256941695,34943.4424010894,0.0,0.584186,2.8193091857281607e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8950301961.0,0.000229,0.000307,0.0,6e-06,0.410047,0.3847,0.0,0.0,4.4028176287963893e-10,0.039041635191026824,0.2719746889540423,3.903462108256929,0.6227,0.0,1.3471,0.0,0.15,0.6,0.0,0.6495,0.1414,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.615391776424038,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.3903462108256929,none,none
RIOT,0.0,904782.682622457,0,1,904782.682622457,1,57.0,1.468522,,1.468522,1,0,0,0.0,0.0,0.0,904782.682622457,0,1,0.0,967065.0,0.0,216176.19339448307,0,1,-904782.682622457,SHORT,0.0,904782.682622457,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,6600581031.0,0.0,0.000147,0.0,3.3e-05,0.0,0.238926,0.0,0.0,0.0,1.37076217740998,0.09559067727754594,3.692593529484784,0.3559,0.0,0.0,0.0,0.0,0.6,0.0,0.734,1.7,0.6586,0.0,0.0,0.6,0.0,0.06,0.5858594960000001,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,967065.0,0.0,0.0,0.3692593529484784,"confirmation_volume, not_extended, pullback_to_resistance, room_to_target","momentum_aligned, trend_aligned"
CAR,0.0,1659268.1960414618,0,1,3318536.3920829236,1,57.0,,,,1,0,1,0.0,1659268.1960414618,0.0,1659268.1960414618,0,1,0.0,1787000.0,0.0,3488.4396521637545,0,1,-1659268.1960414618,SHORT,0.0,1659268.1960414618,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,1.0,0,0.0,25173619768.0,0.0,7.1e-05,0.0,0.0,0.0,0.002102,0.0,0.0,0.0,0.6591297601748466,0.1574142351527414,3.5112348258295816,0.9741,0.0,0.0,0.0,0.0,0.6,0.0,1.0612,1.7,0.0,0.0,0.15,0.6,0.0,0.06,0.46850437003235995,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3574000.0,0.0,0.0,0.35112348258295817,none,not_extended
CRDO,0.0,819449.2529686531,0,2,819449.2529686531,2,57.5,2.403081,,2.403081,2,0,0,0.0,0.0,0.0,785093.0104923956,0,2,0.0,1533050.0,0.0,494436.0645392622,0,1,-819449.2529686531,SHORT,0.0,409724.62648432655,0.0,0.041926,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,33813363001.0,0.0,4.5e-05,0.0,1.5e-05,0.0,0.603376,0.0,0.0,0.0,0.12117239757317523,0.11357405284637354,3.2816142476763925,0.5357,0.0,0.0,0.0,0.0,0.6,0.0,0.7676,0.4643,1.2941,0.1556,0.0,0.6,0.0,0.06,0.404895044478731,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1533050.0,823024.0,0.0,0.32816142476763926,none,not_extended
DIA,1.6471290342012188,0.6467613371163522,1,1,2.293890371317571,2,76.5,87.621406,172.0,3.242812,2,0,0,0.0,0.0,1.6471290342012188,0.6467613371163522,1,1,1054000.0,768797.0,1.0638418277729689,0.2723291449918623,0,0,1.0003676970848665,LONG,1.6471290342012188,0.6467613371163522,0.0,0.0,2.5467339181793123,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,491.419824,0.0,0.0,0.0,0.0,0.645876,0.421066,0.0,0.0,0.0,0.0,0.375,3.278720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.23,0.23,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1054000.0,768797.0,0.0,0.0,0.3278720852059578,none,none
ON,0.0,41364.04513043861,0,1,41364.04513043861,1,87.0,14.234694,,14.234694,1,0,0,0.0,0.0,0.0,41364.04513043861,0,1,0.0,619857.0,0.0,7787.236292111055,0,0,-41364.04513043861,SHORT,0.0,41364.04513043861,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,34244324262.0,0.0,1.8e-05,0.0,0.0,0.0,0.188261,0.0,0.0,0.0,0.012079095155730427,0.10601114675430029,3.276200112702284,0.4601,0.0,0.0,0.0,0.0,0.6,0.0,0.9464,0.0298,1.7,0.0,0.0,0.6,0.0,0.06,0.29901267413333327,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,619857.0,567455.0,0.0,0.32762001127022844,none,not_extended
VRT,324671.1381570689,0.0922441930256608,2,3,649342.3685583308,5,40.6,124.100816,263.786859,30.976787,5,0,0,0.0,0.0,324671.13815144135,0.0922096828065709,2,3,829694.0,2716458.0,1021.1653919918331,0.015038060440650567,1,0,324671.0459128759,LONG,162335.56907853446,0.03074806434188693,0.0,0.000374,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,119539064092.0,7e-06,2.3e-05,0.0,0.0,0.003145,0.163024,0.0,0.0,0.013580127158566114,2.5722189290542307e-09,0.2685612842037753,3.0335052203602544,0.194,0.0361,1.7,0.1556,0.0,0.6,0.0,0.4224,0.0,1.7,0.3111,0.0,0.6,0.0,0.2736599975457195,0.3447597889388317,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,536240.0,1659388.0,2716458.0,0.0,0.0,0.3033505220360254,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
