ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
FCEL,558528.7585030943,0.0,1,0,558528.7585030943,1,87.0,27.572549,27.572549,,1,1,0,558528.7585030943,0.0,558528.7585030943,0.0,1,0,849286.0,0.0,42921.0680546636,0.0,0,0,558528.7585030943,LONG,558528.7585030943,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,458258541.0,0.001853,0.0,9.4e-05,0.0,0.076847,0.0,0.0,0.0,12.188070893000427,0.0,6.964994530821067,0.12577201290582182,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.6577,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0,0.6964994530821067,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, volume_capitulation_reversal",not_extended
GTES,1086959.1436251253,0.0,1,0,1086959.1436251253,1,58.0,,,,1,0,0,0.0,0.0,1086959.1436251253,0.0,1,0,1410000.0,0.0,667478.8664033883,0.0,0,0,1086959.1436251253,LONG,1086959.1436251253,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6541861363.0,0.000216,0.0,0.000102,0.0,0.614079,0.0,0.0,0.0,1.6615441436482263,0.0,5.1149945308210665,0.15010071752258972,2.815,1.7,0.0,0.0,0.0,0.6,0.0,0.901,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1410000.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
JBTM,523259.64766676654,0.0,1,0,523259.64766676654,1,58.0,,,,1,0,0,0.0,0.0,523259.64766676654,0.0,1,0,600000.0,0.0,262609.47372984077,0.0,1,0,523259.64766676654,LONG,523259.64766676654,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,1,1.0,6946901743.0,8.6e-05,0.0,3.8e-05,0.0,0.501872,0.0,0.0,0.0,0.7532273623907604,0.0,5.1149945308210665,0.1578720852059578,2.815,1.7,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.4891955533297104,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,600000.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
LOGI,2.6153999487127586e-08,0.0,1,0,5.230799897425517e-08,1,69.0,6.024096,6.024096,,1,0,0,0.0,0.0,2.6153999487127586e-08,0.0,1,0,682500.0,0.0,1.0297517858820283e-08,0.0,0,0,2.6153999487127586e-08,LONG,2.6153999487127586e-08,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14660360489.0,4.7e-05,0.0,0.0,0.0,0.393726,0.0,0.0,0.0,1.7839942958259126e-14,0.0,5.1149945308210665,0.14331661566285658,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.8332,0.0,0.0,0.0,0.0,0.6,0.0,0.3893106003468572,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1365000.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
WEN,3.683093702683794e-30,0.0,1,0,7.366187405367589e-30,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,3.683093702683794e-30,0.0,1,0,468750.0,0.0,2.9324540576710257e-31,0.0,0,0,3.683093702683794e-30,LONG,3.683093702683794e-30,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1357270771.0,0.000345,0.0,0.0,0.0,0.079619,0.0,0.0,0.0,2.7136027544232694e-35,0.0,5.1149945308210665,0.1125590321373931,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.5256,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,937500.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
WULF,825875.7296152617,0.0,1,0,825875.7296152617,1,87.0,11.544776,11.544776,,1,0,0,0.0,0.0,825875.7296152617,0.0,1,0,855792.0,0.0,249642.0674539611,0.0,1,0,825875.7296152617,LONG,825875.7296152617,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,8693396563.0,9.8e-05,0.0,2.9e-05,0.0,0.302276,0.0,0.0,0.0,0.950003515461695,0.0,4.67586287755653,0.12809323140890383,0.6759,1.7,1.7,0.0,0.0,0.6,0.0,0.6809,0.0,0.0,0.0,0.0,0.6,0.0,0.6857338834352553,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,855792.0,0.0,0.0,0.0,0.467586287755653,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
RSP,0.07608175050870104,5.365519436631331e-13,1,1,0.15216350101793863,2,68.5,41.089768,2.634082,79.545455,2,0,0,0.0,0.0,0.07608175050870104,5.365519436631331e-13,1,1,2016000.0,795375.0,0.017067867095735288,1.6486954659172515e-13,0,0,0.07608175050816449,LONG,0.07608175050870104,5.365519436631331e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,88197558867.0,2.3e-05,9e-06,0.0,0.0,0.224336,0.307276,0.0,0.0,8.626287562383746e-09,6.083523745506854e-20,4.463353191383621,0.34669415543161086,2.4122,0.0,1.4512,0.0,0.0,0.6,0.0,1.1669,0.0,1.7,0.0,0.0,0.6,0.0,0.2887662538277206,0.26235661284441536,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4032000.0,795375.0,0.0,0.0,0.44633531913836205,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
LCID,31692.757276415578,0.0,1,0,31692.757276415578,1,59.0,82.306931,82.306931,,1,0,0,0.0,0.0,31692.757276415578,0.0,1,0,563385.0,0.0,5257.503268508014,0.0,0,0,31692.757276415578,LONG,31692.757276415578,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2211868640.0,0.000255,0.0,2e-06,0.0,0.16589,0.0,0.0,0.0,0.1432849885534594,0.0,4.075164742321432,0.13796988990336767,1.2279,0.5472,1.7,0.0,0.0,0.6,0.0,0.7797,0.0,0.0,0.0,0.0,0.6,0.0,0.5747248751362941,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,563385.0,0.0,0.0,0.0,0.40751647423214316,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
FIG,539806.72976977,0.0,1,0,539806.72976977,1,87.0,2.166197,2.166197,,1,0,0,0.0,0.0,539806.72976977,0.0,1,0,854205.0,0.0,283558.49527626456,0.0,0,0,539806.72976977,LONG,539806.72976977,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8385792561.0,0.000102,0.0,3.4e-05,0.0,0.525296,0.0,0.0,0.0,0.64371581558106,0.0,3.973087734439445,0.08514904401671812,0.5401,1.7,1.133,0.0,0.0,0.6,0.0,0.2515,0.0,0.0,0.0,0.0,0.6,0.0,0.633301396,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,854205.0,0.0,0.0,0.0,0.3973087734439445,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
FN,481864.7591643438,0.0,1,0,481864.7591643438,1,87.0,4.6875,4.6875,,1,0,0,0.0,0.0,481864.7591643438,0.0,1,0,570000.0,0.0,119041.94238570717,0.0,1,0,481864.7591643438,LONG,481864.7591643438,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,25078640161.0,2.3e-05,0.0,5e-06,0.0,0.247044,0.0,0.0,0.0,0.19214150211927986,0.0,3.8870360284802667,0.10950106149817922,0.8622,0.7249,1.7,0.0,0.0,0.6,0.0,0.495,0.0,0.0,0.0,0.0,0.6,0.0,0.38613671837584534,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,570000.0,0.0,0.0,0.0,0.3887036028480267,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
SATS,9.817252346633796e-27,1.1500861400397768e-18,2,1,1.1500861498570293e-18,3,60.0,2.390553,2.79202,1.587619,3,0,0,0.0,0.0,5.127590654457084e-27,1.1500861400397768e-18,2,1,5012490.0,1948500.0,2.326440898516389e-27,7.342390065784866e-20,0,0,-1.1500861302225244e-18,SHORT,4.908626173316898e-27,1.1500861400397768e-18,0.477696,0.0,8.536101779553884e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,0.6667,21283525798.0,0.000236,9.2e-05,0.0,0.0,0.236975,0.063842,0.0,0.0,2.3063031096934882e-33,5.403644823489958e-25,3.873291920892019,0.2040211867947329,1.2894,0.0,1.5586,0.1556,0.0,0.6,0.2698,0.7006,0.0,0.7396,0.0,0.0,0.6,0.0,0.5483912012698413,0.40663017484705216,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,5012490.0,1948500.0,0.0,0.0,0.3873291920892019,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
IWM,933754.1554183812,637147.2444819105,4,1,2504655.555318673,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,637147.2444819105,374338.60999260587,637147.2444819105,4,1,1337632.5,992000.0,413145.62085518165,274112.520684666,0,0,296606.9109364707,LONG,233438.5388545953,637147.2444819105,0.599104,0.0,1.4655233362543276,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,78181469862.0,1.7e-05,1.3e-05,5e-06,4e-06,0.442457,0.430218,0.0,0.0,0.029858550787884047,0.08149594086764479,3.4792813922054195,0.2995418874170232,0.2524,0.1037,1.7,0.4667,0.0,0.6,0.3565,0.234,0.3114,1.7,0.0,0.15,0.6,0.0,0.3851094891691463,0.3237944978836128,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.34792813922054194,none,none
PDD,18.064047808291647,2.1061478542259648e-20,3,3,18.064047808291647,6,68.166667,2.527186,2.443749,2.610623,6,1,1,2.2226463007552754e-28,3.6009322770397656e-27,18.064047808291647,2.1061474411837312e-20,3,3,4091630.0,1820806.5,2.8197981637495704,3.1751647968073793e-21,0,0,18.064047808291647,LONG,6.021349269430549,7.020492847419883e-21,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,145061661340.0,2.8e-05,1.3e-05,0.0,0.0,0.1561,0.150757,0.0,0.0,4.1508895002364026e-07,4.839661136215057e-28,3.3165477924189064,0.3200191600663631,0.9337,0.0,1.3217,0.3111,0.15,0.6,0.0,0.7039,0.0,1.4352,0.3111,0.15,0.6,0.0,0.33884831397376347,0.29728814090265704,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,519650.0,0.0,4091630.0,3641613.0,524400.0,0.0,0.33165477924189063,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
STX,0.003899886051776949,8.533077794677723,3,2,17.070055475407223,5,70.2,49.959847,4.099745,118.75,5,1,0,0.0038997556091323097,0.0,0.0038997556091323097,4.360918241992621,3,2,4093984.0,906025.0,0.0003665965358720365,4.701811191167728,0,0,-8.529177908625947,SHORT,0.001299962017258983,4.266538897338862,3.3e-05,0.48894,0.000457031582931237,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,117704937913.0,3.5e-05,8e-06,0.0,0.0,0.094002,0.55101,0.0,0.0,1.104424368517005e-10,3.6247747740986157e-07,3.209162175526199,0.30057753760515094,0.4481,0.0,1.7,0.3111,0.15,0.6,0.0,0.2724,0.0,1.7,0.1556,0.0,0.6,0.2778,0.3992743486162219,0.30178135706342113,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4093984.0,1812050.0,0.0,0.0,0.3209162175526199,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
LITE,1.0406483428965656,0.07313591466316596,3,3,1.1869201101691997,6,53.833333,8.665,13.5,6.2475,6,1,0,0.0922725426964208,0.0,0.8808681757998073,0.052824111704126174,3,3,5772870.0,3124415.0,0.6079684115642021,0.05956921300220498,0,0,0.9675124282333997,LONG,0.3468827809655219,0.02437863822105532,0.153539,0.277727,14.228964629612758,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,63910854000.0,9e-05,4.9e-05,0.0,0.0,0.584221,0.8145,0.0,0.0,5.4276035955570535e-08,3.814475428705009e-09,3.1476206271131533,0.31906170237775844,0.3483,0.0,1.7,0.3111,0.15,0.6,0.0382,0.4526,0.0,1.7,0.3111,0.0,0.6,0.1269,0.548162602968767,0.43885273345617665,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1215090.0,5772870.0,5074790.0,0.0,0.0,0.31476206271131535,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
HUT,0.00019984946880115658,0.0,1,0,0.00019984946880115658,1,66.0,2.684549,2.684549,,1,0,0,0.0,0.0,0.00019984946880115658,0.0,1,0,1312500.0,0.0,9.191600362499361e-05,0.0,0,0,0.00019984946880115658,LONG,0.00019984946880115658,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8758986563.0,0.00015,0.0,0.0,0.0,0.459926,0.0,0.0,0.0,2.2816505923798e-10,0.0,3.0771650547215867,0.12186471256883688,0.9917,0.0,1.4855,0.0,0.0,0.6,0.0,0.6186,0.0,0.0,0.0,0.0,0.6,0.0,0.498549332,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1866395.0,1312500.0,0.0,0.0,0.0,0.3077165054721587,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
HPE,7.783280540294917e-18,0.0,1,0,7.783280540294917e-18,1,77.0,1.872422,1.872422,,1,0,0,0.0,0.0,7.783280540294917e-18,0.0,1,0,821500.0,0.0,3.8296774056771495e-18,0.0,0,0,7.783280540294917e-18,LONG,7.783280540294917e-18,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,36899812215.0,2.2e-05,0.0,0.0,0.0,0.492039,0.0,0.0,0.0,2.109300853604606e-24,0.0,3.0009575487787723,0.1177951197831862,1.4677,0.0,0.9332,0.0,0.0,0.6,0.0,0.578,0.0,0.0,0.0,0.0,0.6,0.0,0.23350825233839767,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,821500.0,0.0,578594.0,0.0,0.3000957548778772,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
OXY,2.588869390216616e-26,0.0,1,0,2.588869390216616e-26,1,36.0,45.876923,45.876923,,1,1,0,2.588869390216616e-26,0.0,2.588869390216616e-26,0.0,1,0,574878.0,0.0,8.952247942047969e-27,0.0,0,0,2.588869390216616e-26,LONG,2.588869390216616e-26,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,53731807419.0,1.1e-05,0.0,0.0,0.0,0.345798,0.0,0.0,0.0,4.818131967958276e-33,0.0,2.99125151041045,0.10314281271001696,0.5413,0.0,1.7,0.0,0.15,0.6,0.0,0.4314,0.0,0.0,0.0,0.0,0.6,0.0,0.2850745531955577,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,524610.0,574878.0,0.0,0.0,604795.0,0.299125151041045,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
U,0.048765282021257995,0.0,1,0,0.048765282021257995,1,64.0,17.873832,17.873832,,1,0,0,0.0,0.0,0.048765282021257995,0.0,1,0,790573.0,0.0,0.0128576139597897,0.0,0,0,0.048765282021257995,LONG,0.048765282021257995,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11487161320.0,6.9e-05,0.0,0.0,0.0,0.263663,0.0,0.0,0.0,4.245198675529525e-08,0.0,2.978577978068416,0.08974601325257203,0.6786,0.0,1.7,0.0,0.0,0.6,0.0,0.2975,0.0,0.0,0.0,0.0,0.6,0.0,0.4485104886063194,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,790573.0,0.0,0.0,0.0,0.29785779780684163,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CRCL,0.00168235243328578,0.0001194477986177133,1,1,0.0034841526651892734,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.00168235243328578,0.0001194477986177133,1,1,723947.0,540000.0,0.0014341455743555277,6.526920818127565e-05,0,0,0.0015629046346680667,LONG,0.00168235243328578,0.0001194477986177133,0.0,0.0,14.084415558549262,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24260817574.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,6.934442452956471e-10,4.92348612133022e-11,2.932272847719503,0.28818786046235195,0.6323,0.0,1.7,0.0,0.0,0.6,0.0,0.5819,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0,0.29322728477195026,none,none
META,0.002645246843838638,83868.69751793936,1,1,83868.70280843305,2,62.0,80.042857,154.0,6.085714,2,1,0,0.002645246843838638,0.0,0.002645246843838638,83868.69751793936,1,1,722137.5,1991545.0,0.002075503475181156,65107.82585172813,0,0,-83868.69487269252,SHORT,0.002645246843838638,83868.69751793936,0.0,0.0,3.154033533515677e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1467399422911.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.8026767644429392e-11,0.0005715464801775797,2.88578862990705,0.27776533392539426,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4777,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.288578862990705,none,none
NOW,2.213299477689105e-08,0.009854085523837094,1,1,0.019708215313663742,2,49.5,7.014485,12.770667,1.258303,2,0,1,0.0,0.009854085523837094,2.213299477689105e-08,0.009854085523837094,1,1,561750.0,255190.0,1.045005232659083e-09,0.007632193692737537,0,0,-0.009854063390842317,SHORT,2.213299477689105e-08,0.009854085523837094,0.0,0.0,2.246072933236798e-06,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,104307120000.0,5e-06,2e-06,0.0,0.0,0.047215,0.774521,0.0,0.0,2.1219064218138753e-15,9.447183973478602e-10,2.8230532871473004,0.1761971627005522,0.5231,0.0,1.7,0.0,0.0,0.6,0.0,0.4963,0.0,0.5156,0.0,0.15,0.6,0.0,0.24648653922592115,0.13074665778098515,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,551200.0,0.0,1123500.0,510380.0,756801.0,741000.0,0.28230532871473,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
CVNA,0.0013283252886126147,0.25232678394543956,1,1,0.5073102184681043,2,93.0,7.32971,4.937198,9.722222,2,1,0,0.0013283252886126147,0.0,0.0013283252886126147,0.25232678394543956,1,1,374669.0,300863.0,8.466373614464136e-06,0.02402421375080496,0,0,-0.25099845865682696,SHORT,0.0013283252886126147,0.25232678394543956,0.0,0.0,0.005264305547919311,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,57378523832.0,7e-06,5e-06,0.0,0.0,0.006374,0.095211,0.0,0.0,2.3150217187563961e-10,4.397582354754079e-08,2.790662970585236,0.2708554212243537,0.5978,0.0,1.7,0.0,0.15,0.3429,0.0,0.6657,0.0,1.7,0.0,0.0,0.3429,0.0,0.24378145386233888,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,749338.0,601726.0,0.0,5758316.0,0.2790662970585236,none,none
GOOGL,0.0029737625321767857,0.0,2,0,0.0029738335691758227,2,64.5,3.452241,3.452241,,2,1,0,0.0029736914951777487,0.0,0.0029736914951777487,0.0,2,0,2177263.0,0.0,0.0003731633891691164,0.0,0,0,0.0029737625321767857,LONG,0.0014868812660883929,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1964459240000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,7.56890871448365e-12,0.0,2.756294108548152,0.09835708161909751,0.1507,0.0,1.7,0.1556,0.15,0.6,0.0,0.3836,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0,0.2756294108548152,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
MU,0.015141730866884468,0.16619100169489223,2,1,0.18356113603630989,3,30.666667,3.074338,3.471081,2.280851,3,1,0,0.012913327392351273,0.0,0.012913327392351273,0.16619100169489223,2,1,5940885.0,3082445.0,0.004571926116322339,0.12623987860570668,0,0,-0.15104927082800776,SHORT,0.007570865433442234,0.16619100169489223,0.14717,0.0,0.091110413394601,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,505698503149.0,1.2e-05,6e-06,0.0,0.0,0.374721,0.759607,0.0,0.0,1.4971105087909544e-10,3.2863653077874624e-09,2.7552160145565785,0.19501275141327967,0.116,0.0,1.7,0.1556,0.15,0.6,0.0337,0.1391,0.0,1.211,0.0,0.0,0.6,0.0,0.30780637088239615,0.20160789730494813,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2754340.0,17033574.0,6662885.0,3082445.0,14116469.0,0.0,0.27552160145565785,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
