ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BE,477528.65831825027,736020.9048401554,5,5,1930012.6276918198,10,62.8,1.230315,0.139388,2.103056,10,0,0,0.0,0.0,364396.19713281334,380110.00390271907,5,5,83.75551487230808,844032.5,6411487.5,-258492.24652190512,SHORT,95505.73166365005,147204.18096803108,0.236912,0.483561,0.6487976838401853,1.0,1497860585.0061035,0.000563,0.00428,0.4555676050651233,7.327023318732429,0.732702331873243,"momentum_aligned, not_extended, room_to_target, structural_breakdown","confirmation_volume, trend_aligned"
GOOG,713875.8339597832,1940025.0968834383,6,10,4551227.765013681,16,92.625,0.853306,0.137086,1.283039,16,5,6,608686.5993873102,1662587.4772302818,206393.99713470478,688473.3738073402,6,10,2.646598334054237,1072972.0,2701543.5,-1226149.262923655,SHORT,118979.30565996387,194002.50968834382,0.710882,0.645121,0.3679724737100526,0.7,5812906723.627319,0.000185,0.000465,0.47227777204264476,6.5310333843390564,0.6531033384339057,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
TEAM,51784.390532612706,125770.90341790425,2,3,300871.05892396194,5,72.8,4.883495,1.707451,7.000857,5,0,1,0.0,48415.058358829585,46107.935436257925,54239.52897707195,2,3,4.224767304616307,169855.0,511762.0,-73986.51288529154,SHORT,25892.195266306353,41923.63447263475,0.109617,0.568743,0.41173585563384674,1.0,501064687.0100403,0.000339,0.001021,0.3940212923540109,6.221641341848601,0.62216413418486,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
CRM,186280.0303511844,249402.17924204702,5,13,617760.0486031579,18,59.055556,0.581359,0.283642,0.695866,18,2,8,93551.52060173875,76263.58111737265,91792.35699651162,93961.9200626037,5,13,9.003184173713572,381904.0,2323540.0,-63122.14889086262,SHORT,37256.00607023688,19184.783018619,0.507235,0.623251,0.7469061854924611,1.0,2884645135.552368,0.000132,0.000805,0.3805417278716968,6.203326504175757,0.6203326504175757,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
PDD,1095010.3334526685,7.696401158039681,5,17,1116431.4324116257,22,77.0,1.218402,3.683762,0.493296,22,2,4,1037368.0575127214,2.408577734147019,1035974.4256301996,1.3706108390099407,5,17,810585.2202105103,1753379.0,1409741.5,1095002.6370515104,LONG,219002.0666905337,0.4527294798846871,0.053914,0.821915,99.0,1.0,605507787.5,0.002896,0.002328,0.7672700970525133,5.927102228968546,0.5927102228968546,none,none
ADBE,79470.03567182254,429805.1909282758,8,11,588743.5864513367,19,88.789474,0.266273,0.248709,0.279046,19,1,1,27782.48409007147,92044.29743005344,48791.18361092494,132252.4918302577,8,11,30815.877967313158,732993.5,1967511.0,-350335.15525645326,SHORT,9933.754458977817,39073.1991752978,0.386043,0.692297,0.18489780335176126,1.0,1653247112.3252869,0.000443,0.00119,0.4112761456541046,5.822988688960767,0.5822988688960767,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
GLNG,51384.78745791621,4.503805149799812,5,8,51393.795068215804,13,84.461538,6.953245,16.678867,0.874732,13,2,4,51381.42715238553,2.6180535670459624,51379.568950981506,0.7772284591881449,5,8,7399.699624139584,538884.0,352372.5,51380.28365276641,LONG,10276.957491583242,0.5629756437249765,0.000102,0.827428,99.0,1.0,166032237.60089874,0.003246,0.002122,0.6550923677978086,5.81683621299131,0.581683621299131,none,none
PEG,0.004492022390554222,121137.9392070101,1,1,242275.88739806498,2,72.0,280.009524,530.4,29.619048,2,0,1,0.0,121137.9392070101,0.004492022390554222,121137.9392070101,1,1,26967349.820369933,121992.5,156512.0,-121137.93471498771,SHORT,0.004492022390554222,121137.9392070101,0.0,0.0,3.708187888913892e-08,1.0,243825753.96778107,0.0005,0.000642,0.41480405703242296,5.733124042238563,0.5733124042238563,none,none
XLK,49258.44786004782,172817.74183707853,5,5,328855.2584945975,10,54.2,5.554501,1.135914,9.973088,10,2,3,24213.663167315557,164931.54754380014,21707.627600089178,102292.4459722007,5,5,14.92236901282042,374347.5,546725.0,-123559.29397703071,SHORT,9851.689572009564,34563.54836741571,0.559312,0.408091,0.2850311972394913,1.0,2651802506.4079285,0.000141,0.000206,0.37126603911300354,5.542801037672799,0.5542801037672799,none,none
XLU,0.0,122536.89372969448,0,5,123802.30613539851,5,55.4,11.540669,,11.540669,5,0,3,0.0,58564.42509312753,0.0,62707.056230862916,0,5,245235.35187492456,0.0,324214.0,-122536.89372969448,SHORT,0.0,24507.378745938895,0.0,0.48826,0.0,1.0,1353022513.4165955,0.0,0.00024,0.18,5.5415830491069675,0.5541583049106967,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
