ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
SIMO,1734925.920650164,0.006444171809361519,7,8,1734925.9335385074,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,3.612200472335846e-21,1734925.8996714912,0.00272199148543836,7,8,629030281.421295,2992118.0,398746.5,1734925.9142059921,LONG,247846.56009288057,0.0008055214761701899,0.0,0.577604,99.0,1.0,4384899268.0,0.000682,9.1e-05,0.5652274885802019,1.8370353044337936e-09,8.100000000000001,0.7280991961791704,0.81,none,not_extended
U,826286.7885947638,102969.68170100258,8,3,999237.3180742346,11,54.727273,6.897988,6.019581,9.240408,11,2,0,83332.89468389253,0.0,516517.85882643017,46070.527016882115,8,3,3.713524941363543,1300216.0,178205.5,723317.1068937613,LONG,103285.84857434548,34323.22723366753,0.374893,0.552582,8.024563880794423,1.0,10110260717.0,0.000129,1.8e-05,0.10215943135934609,0.033948904182020144,7.525337171843106,0.4565555026118201,0.7525337171843106,none,not_extended
DAVE,0.007436358841208271,406066.054989204,13,6,406066.0624265589,19,33.526316,7.965263,2.856607,15.628246,19,2,1,0.00024271851451511972,3.1209851427403004e-07,0.006541192901551725,229380.76527697756,13,6,9469436612.634043,2456520.0,1310990.0,-406066.04755284515,SHORT,0.000572027603169867,67677.675831534,0.120377,0.435115,1.831317528229731e-08,1.0,2617601500.0,0.000938,0.000501,2.185312023888537e-09,0.2585484300476371,7.178519200000001,0.767367151947735,0.7178519200000001,none,not_extended
AKAM,436198.9939945411,0.0,11,0,869861.869004497,11,30.545455,0.458485,0.458485,,11,8,0,430380.34009727114,0.0,171221.18384513524,0.0,11,0,11.139887264670717,1215841.0,0.0,436198.9939945411,LONG,39654.45399950374,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.030807089147667634,0.0,6.8459863114905195,0.18,0.684598631149052,none,not_extended
RGTI,372767.22569821426,0.0,7,0,537683.159471016,7,43.857143,19.273331,19.273331,,7,0,0,0.0,0.0,88649.40400792379,0.0,7,0,1.3677086881533025,696555.0,0.0,372767.22569821426,LONG,53252.46081403061,0.0,0.762186,0.0,99.0,1.0,5603379897.0,0.000124,0.0,0.09503632056527438,0.0,6.687030045388886,0.10926737648664311,0.6687030045388885,none,not_extended
LRCX,825246.2142614848,2009784.0903737394,18,13,3079975.9624129403,31,37.193548,3.509404,3.624743,3.349703,31,9,3,531410.5363777159,755344.7052773185,310817.9331445697,400594.32289337885,18,13,4.3672337083023685,5785977.5,3600862.0,-1184537.8761122546,SHORT,45847.01190341582,154598.77618259535,0.623363,0.800678,0.41061436311202065,1.0,340177708110.0,1.7e-05,1.1e-05,0.0013477371035903007,0.004544647473861051,6.411938501300579,0.5720470286168601,0.6411938501300579,none,not_extended
USO,921837.830295468,138434.95631449297,6,2,1250333.6276098988,8,82.125,0.143772,0.156808,0.104665,8,1,1,397336.54230505123,63934.35463229584,397336.54230505123,74500.60168219711,6,2,1.698253860962457,1385535.0,193980.0,783402.873980975,LONG,153639.638382578,69217.47815724649,0.568973,0.461837,6.658996071781614,1.0,1228364647.0,0.001128,0.000158,1.2507657132416479,0.5634929198450506,6.362557387369446,0.5752698339750397,0.6362557387369445,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
CIFR,326523.8827786805,16971.88984256232,4,1,360467.6624638051,5,45.4,2.24986,2.567704,0.978482,5,0,0,0.0,0.0,276861.01661845477,16971.88984256232,4,1,32.30246932724702,782842.0,31265.0,309551.99293611816,LONG,81630.97069467012,16971.88984256232,0.152096,0.0,19.239099817854093,1.0,7474453059.0,0.000105,4e-06,0.10921330303409713,0.022706530777026477,6.347380694981975,0.22596131306732078,0.6347380694981976,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
PTON,4.912436789180986e-07,0.0,5,0,4.912439015237997e-07,5,57.4,3.328449,3.328449,,5,0,0,0.0,0.0,4.912434529781876e-07,0.0,5,0,147334421.92098957,540774.0,0.0,4.912436789180986e-07,LONG,9.824873578361972e-08,0.0,0.0,0.0,99.0,1.0,1954041786.0,0.000277,0.0,5.027975168572967e-13,0.0,6.333333333333334,0.18,0.6333333333333334,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
ORBS,66920.58440500707,0.0,1,0,66920.58440500707,1,30.0,4.004373,4.004373,,1,1,0,66920.58440500707,0.0,66920.58440500707,0.0,1,0,0.0,84735.0,0.0,66920.58440500707,LONG,66920.58440500707,0.0,0.0,0.0,99.0,1.0,340753028.0,0.000249,0.0,1.963902853564872,0.0,6.125,0.05,0.6125,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
