ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
GFS,213257.69079650307,687677.6399008359,1,2,1114193.0214938421,3,46.333333,732.864979,1238.0,480.297468,3,0,0,0.0,0.0,213257.69079650307,687677.6385226997,1,2,396815.5,1976631.0,150430.17513160929,498623.7147479889,0,0,-474419.94910433283,SHORT,213257.69079650307,343838.81995041796,0.0,0.0,0.31011287618317085,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,37661442826.0,1.1e-05,5.2e-05,8856967.0,4202716.0,0.04480263954918202,0.4703222868259478,4e-06,1.3e-05,0.705392,0.725084,0.0,0.0,0.05662493914048301,0.0912973041258645,0.3774314865108094,5.56212789963344,1.2617,0.2126,1.7,0.0,0.0,0.6,0.0,2.7569,0.3497,1.7,0.1556,0.0,0.6,0.0,0.29133837950472813,0.45403356235731646,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,793631.0,1976631.0,0.0,747510.0,0.556212789963344,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HTZ,0.0,564207.7373533453,0,1,1128415.4747066905,1,44.0,7.533232,,7.533232,1,0,0,0.0,0.0,0.0,564207.7373533453,0,1,0.0,595000.0,0.0,639.9903331075199,0,1,-564207.7373533453,SHORT,0.0,564207.7373533453,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,1,1.0,1814815539.0,0.0,0.000328,4024205.0,60903629.0,0.0,0.00976953278104331,0.0,0.0,0.0,0.001134,0.0,0.0,0.0,3.108898536675717,0.14058054847874213,5.377706639918038,0.8058,0.0,0.0,0.0,0.0,0.6,0.0,1.3777,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1190000.0,0.0,0.0,0.5377706639918038,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
FN,5.717130937950671e-12,7.35511007806862e-25,1,2,5.717130937951407e-12,3,73.666667,35.971591,4.6875,51.613636,3,0,0,0.0,0.0,5.717130937950671e-12,5.206197892419778e-25,1,2,570000.0,5642400.0,1.4123846136981167e-12,3.466270134654479e-25,0,0,5.717130937949935e-12,LONG,5.717130937950671e-12,3.67755503903431e-25,0.0,0.292166,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.3333,25718587372.0,2.2e-05,0.000219,12929906.0,3541924.0,0.04408384716795312,1.593032487427737,0.0,0.0,0.247044,0.471274,0.0,0.0,2.222956827004795e-18,1.4299210861939052e-31,0.31243773155492544,5.304329273957671,0.8244,0.0,1.7,0.0,0.0,0.6,0.0,2.7115,0.0,1.7,0.1556,0.0,0.6,0.1373,0.31018355633839767,0.5492816984126985,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,570000.0,5642400.0,0.0,0.0,0.5304329273957671,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
CDNS,0.000798166249407156,6.783905203316265e-07,1,1,0.0015970108893346435,2,53.0,16.125818,21.551724,10.699911,2,0,0,0.0,0.0,0.000798166249407156,6.783905203316265e-07,1,1,314794.0,15780000.0,2.1314341422904478e-05,1.418639617184475e-07,0,0,0.0007974878588868243,LONG,0.000798166249407156,6.783905203316265e-07,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,96400450160.0,3e-06,0.000164,,,,,0.0,0.0,0.026704,0.209118,0.0,0.0,8.279694213900505e-11,7.037213199789756e-14,0.3141121855483717,5.1149945308210665,0.8411,0.0,1.7,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.23832330638683377,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,629588.0,15780000.0,0.0,0.0,0.5114994530821066,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SMMT,1.29769103562471e-10,4.133514874235571e-09,1,1,4.2632839777980425e-09,2,71.0,13.99496,21.771014,6.218905,2,0,0,0.0,0.0,1.29769103562471e-10,4.133514874235571e-09,1,1,1007500.0,2000000.0,4.9499328923817393e-11,6.519265481045837e-10,0,0,-4.0037457706731e-09,SHORT,1.29769103562471e-10,4.133514874235571e-09,0.0,0.0,0.03139437198383609,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,13179241712.0,7.6e-05,0.000152,,,,,0.0,0.0,0.381442,0.157717,0.0,0.0,9.846477240364539e-17,3.136382930492816e-15,0.46721759153547077,5.084202605678523,2.3722,0.0,1.7,0.0,0.0,0.6,0.0,2.7842,0.0,1.7,0.0,0.0,0.6,0.0,0.4657379264061632,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1007500.0,2000000.0,0.0,0.0,0.5084202605678523,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
MTSI,25780.20758303161,19835.364291113765,1,1,65450.93616525914,2,109.0,129.0,52.875,205.125,2,0,1,0.0,19835.364291113765,25780.20758303161,19835.364291113765,1,1,756848.0,574750.0,10804.455096893767,8837.774693264866,0,0,5944.843291917845,LONG,25780.20758303161,19835.364291113765,0.0,0.0,1.299709307309326,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,21882491888.0,3.5e-05,2.6e-05,3194889.0,56848.0,0.23689336311840567,10.110294117647058,0.0,0.0,0.419099,0.445556,0.0,0.0,0.011781202851567857,0.00906449064057058,0.4886398005610375,4.903627244466209,2.815,0.0285,1.7,0.0,0.0,0.3429,0.0,2.6936,0.0171,1.7,0.0,0.15,0.3429,0.0,0.33030358498404166,0.3148765035056066,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.4903627244466209,none,none
INDV,0.0,0.8067309874303386,0,1,1.613461974860677,1,113.0,294.294118,,294.294118,1,0,0,0.0,0.0,0.0,0.8067309874303386,0,1,0.0,817000.0,0.0,0.338164185553385,0,0,-0.8067309874303386,SHORT,0.0,0.8067309874303386,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4875043133.0,0.0,0.000168,1687315.0,1629.0,0.0,501.5346838551258,0.0,0.0,0.0,0.419178,0.0,0.0,0.0,1.6548181532373294e-06,0.1265798881116037,4.8578516736782085,0.9229,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1634000.0,0.0,0.0,0.48578516736782085,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
MDGL,9.054456953967071e-30,2.0609221396284067e-28,1,1,4.2123888487964845e-28,2,101.5,13.919414,21.428571,6.410256,2,0,0,0.0,0.0,9.054456953967071e-30,2.0609221396284067e-28,1,1,810000.0,1975000.0,4.278071517465219e-30,7.413642872951931e-29,0,0,-1.970377570088736e-28,SHORT,9.054456953967071e-30,2.0609221396284067e-28,0.0,0.0,0.04393400788833114,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,1.0,11898044322.0,6.8e-05,0.000166,3147162.0,1719076.0,0.2573747395272312,1.1488729992158577,0.0,0.0,0.472482,0.359725,0.0,0.0,7.610038010385445e-36,1.7321520107448853e-34,0.45878066402943907,4.8578516736782085,2.5449,0.0,1.7,0.0,0.0,0.3429,0.0,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.42027705588266895,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1116000.0,0.0,810000.0,3950000.0,0.0,0.0,0.48578516736782085,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
LYV,78477.42690004139,1.6948810944350208e-16,1,2,78477.42690004139,3,69.0,245.924603,34.0,351.886905,3,0,0,0.0,0.0,78477.42690004139,1.694881094239211e-16,1,2,1283500.0,1920886.0,44821.923394253456,5.772792652088117e-17,0,0,78477.42690004139,LONG,78477.42690004139,8.474405472175104e-17,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,0.6667,37000086869.0,3.5e-05,5.2e-05,,,,,1e-06,0.0,0.571144,0.340602,0.0,0.0,0.021210065581168294,2.290374479978658e-23,0.4656451142835479,4.55125178365993,2.2885,0.0679,1.7,0.0,0.0,0.6,0.0,2.0957,0.0,1.7,0.1556,0.0,0.6,0.0,0.3599554348034469,0.4190639685588233,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1283500.0,3841772.0,0.0,0.0,0.45512517836599303,none,none
BWXT,0.0,4.60920471671259e-19,0,1,4.60920471671259e-19,1,30.0,18.56,,18.56,1,0,0,0.0,0.0,0.0,4.60920471671259e-19,0,1,0.0,648144.0,0.0,2.291163639670213e-19,0,0,-4.60920471671259e-19,SHORT,0.0,4.60920471671259e-19,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,19851062145.0,0.0,3.3e-05,1514199.0,498447.0,0.0,1.3003268150876623,0.0,0.0,0.0,0.497084,0.0,0.0,0.0,2.3218932483537344e-25,0.09685292076641502,4.159898185723584,0.3685,0.0,0.0,0.0,0.0,0.6,0.0,1.8599,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.34682767175317025,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,648144.0,0.0,0.0,0.41598981857235845,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target, trend_aligned",none
