ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
IYR,600.3992719387476,1856.215771329431,1,1,3057.014315206926,2,86.0,0.52649,0.337018,0.715961,2,0,0,0.0,0.0,600.3992719387476,1856.215771329431,1,1,1.545817806653504,254400.0,621526.0,-1255.8164993906835,SHORT,600.3992719387476,1856.215771329431,0.0,0.0,0.3234533836056886,1.0,3976588457.0,6.4e-05,0.000156,0.29436693206679104,3.7994309828831847,0.37994309828831846,none,not_extended
GDX,709882.4330251677,369879.8139048614,7,4,1462652.5908141157,11,85.818182,4.282005,6.488787,0.420135,11,2,0,173321.33254115086,0.0,232895.12060659233,176026.69911970018,7,4,4.746797465820579,1580850.0,715527.5,340002.6191203063,LONG,101411.77614645252,92469.95347621535,0.671924,0.524098,1.919224586848527,1.0,52.3404,0.0,0.0,0.5982352310685424,3.6892267735706863,0.36892267735706863,none,none
RIOT,421.60922571148075,6774.298582238097,3,3,13989.128307786092,6,48.333333,2.747582,4.265633,1.22953,6,0,0,0.0,0.0,402.68730811306324,2751.050871381341,3,3,30.75514040319558,279183.5,141016.5,-6352.689356526616,SHORT,140.5364085704936,2258.099527412699,0.04488,0.593899,0.062236587388828854,1.0,5747547871.0,4.9e-05,2.5e-05,0.4989484223828562,3.637300680709481,0.3637300680709481,none,none
AVGO,166670.48400864218,94819.72384701233,3,6,344034.5193357336,9,69.111111,0.073765,0.101577,0.05986,9,0,3,0.0,12275.412366933237,159365.2843829511,44813.36806094508,3,6,27.997238675318872,429375.0,518663.5,71850.76016162985,LONG,55556.82800288073,15803.287307835388,0.04383,0.527383,1.7577617530036056,1.0,1509459563741.0,0.0,0.0,0.3045790748207738,3.6148482554919092,0.3614848255491909,none,none
BABA,110572.79286317692,86001.80169140825,6,7,237235.37839504165,13,72.692308,0.545325,0.27542,0.776672,13,1,1,7758.482282691912,35185.56281323872,83902.56675642026,39612.81412328821,6,7,9.187868374210433,980020.0,527794.0,24570.991171768663,LONG,18428.798810529486,12285.97167020118,0.241201,0.539396,1.2857032142179337,1.0,299906123860.0,3e-06,2e-06,0.3294682098839232,3.606447143988306,0.3606447143988306,none,none
DIA,271742.057711459,690450.9543418398,3,3,1233935.0697647578,6,57.666667,0.480624,0.606085,0.355164,6,0,0,0.0,0.0,134950.85088887237,596926.2232926929,3,3,25.868681951834713,422078.5,1081071.0,-418708.89663038077,SHORT,90580.68590381967,230150.3181139466,0.503386,0.135455,0.3935718475043493,1.0,464.152332,0.0,0.0,0.3596355890143851,3.591991666666667,0.3591991666666667,"momentum_aligned, not_extended, trend_aligned","confirmation_volume, continuation_pattern, room_to_target"
UAL,244587.54367620609,148101.80068995428,2,3,449546.22777923703,5,50.0,0.170283,0.298996,0.084475,5,2,1,244587.54367620609,91244.91727687766,131008.94057239921,91244.91727687766,2,3,14.05829925174285,286820.0,185102.5,96485.7429862518,LONG,122293.77183810304,49367.266896651425,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,0.4055924895209717,3.5023579244440546,0.35023579244440545,none,none
XLE,0.0,512315.0545359076,0,5,571880.2347724445,5,70.4,0.396781,,0.396781,5,0,2,0.0,146049.5554779173,0.0,192780.17314121162,0,5,1.4099044973236596,0.0,574535.0,-512315.0545359076,SHORT,0.0,102463.01090718151,0.0,0.623708,0.0,1.0,60.571127,0.0,0.0,0.11109586155069193,3.496397845277985,0.3496397845277985,none,trend_aligned
BA,16.336457014505594,58473.999385425304,3,7,114048.59165905013,10,80.4,0.228673,0.25203,0.218663,10,0,3,0.0,55188.62396119712,10.007862693330283,53841.853657124266,3,7,4067.883539243781,258009.0,1622952.0,-58457.6629284108,SHORT,5.4454856715018645,8353.428483632186,0.387391,0.079217,0.0002793798472176588,1.0,156763133833.0,2e-06,1e-05,0.2307998140148066,3.496028043334003,0.3496028043334003,none,not_extended
GSAT,74690.81046046522,28821.28983289887,2,1,178202.9107538293,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,37387.05046500522,28821.28983289887,2,1,1.3885381899239813,160000.0,53000.0,45869.52062756635,LONG,37345.40523023261,28821.28983289887,0.499442,0.0,2.5915151921898825,1.0,8661991968.0,1.8e-05,6e-06,0.44072076657872994,3.4907608064742526,0.34907608064742524,none,none
WULF,206701.05345475062,79562.1149051855,3,2,320979.99386489054,5,64.0,0.39452,0.318737,0.508196,5,1,0,202326.25576992834,0.0,202326.25576992834,49220.08708505342,3,2,35.68512431768947,448851.5,112274.0,127138.93854956512,LONG,68900.35115158354,39781.05745259275,0.021165,0.381363,2.597983395754086,1.0,7149788588.0,6.3e-05,1.6e-05,0.5009756535952661,3.4892219513829787,0.34892219513829786,none,none
NFLX,166629.82810257204,138887.3368190057,4,4,506303.8215504489,8,75.125,0.086627,0.093608,0.079647,8,2,1,138063.1521991889,38133.832532126595,89820.42776365696,59466.95940849072,4,4,4.471122320925486,290450.0,230925.0,27742.49128356634,LONG,41657.45702564301,34721.83420475142,0.460958,0.571833,1.199748169408127,1.0,389621123202.0,1e-06,1e-06,0.35698688220594094,3.450011662285175,0.3450011662285175,none,none
GOOGL,611301.2221184149,335365.2990966796,5,6,1121377.771353003,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,50237.08356445209,201979.21389054472,97737.3859347216,5,6,1.6711309054599421,1184664.0,581655.5,275935.92302173533,LONG,122260.24442368299,55894.216516113265,0.669591,0.708564,1.8227921128541928,1.0,1693794460000.0,1e-06,0.0,0.4964203461382192,3.432098053164517,0.34320980531645173,none,none
SOXS,0.0,11.536930469182913,0,2,23.073860938365826,2,46.0,0.513228,,0.513228,2,0,0,0.0,0.0,0.0,6.3855496486369185,0,2,0.8067247306808781,0.0,85861.0,-11.536930469182913,SHORT,0.0,5.768465234591456,0.0,0.446512,0.0,1.0,1050308994.0,0.0,8.2e-05,0.08495807166283806,3.3932514209958207,0.3393251420995821,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
VLO,535.3563450174721,81941.97985907177,2,5,82635.3548645175,7,57.857143,0.573249,0.262964,0.697363,7,0,2,0.0,81783.9611986435,525.4032646140776,81586.73168780899,2,5,8295.262354398837,334500.0,371003.5,-81406.6235140543,SHORT,267.67817250873605,16388.395971814352,0.018592,0.004335,0.00653335867571429,1.0,70133611046.0,5e-06,5e-06,0.2075458671487826,3.3265675180585657,0.3326567518058566,none,none
CRWD,1278966.5743025304,139680.82667988405,7,2,1420521.431592838,9,58.444444,0.451906,0.564332,0.058412,9,2,0,461691.03957080696,0.0,671756.085412004,88721.13502265624,7,2,112.01263192635363,2201695.0,150255.0,1139285.7476226464,LONG,182709.5106146472,69840.41333994202,0.474767,0.36483,9.156350264404034,1.0,97859532767.0,2.2e-05,2e-06,0.531075851671196,3.2307162963435774,0.32307162963435776,none,none
