ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CRWV,1654938.4524321447,3529878.0704080677,7,14,9387169.071418917,21,52.619048,3.310753,4.316205,2.808027,21,1,11,184171.62054277136,3375421.8400581735,672474.4781706369,746198.9067850079,7,14,2.024357611637464,1684259.0,3615019.0,-1874939.617975923,SHORT,236419.7789188778,252134.14788629054,0.593656,0.788605,0.4688372854308895,1.0,2059336337.8302383,0.000818,0.001755,0.683114621283714,8.673212952620768,0.8673212952620768,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
GOOG,72220.72037321012,903731.9430832393,6,15,1276150.9112851853,21,82.761905,3.453124,0.137086,4.77954,21,5,9,61579.034613668686,862885.8758787235,20880.27419431371,353186.7163115907,6,15,5.1736618053880745,1072972.0,3577403.0,-831511.2227100291,SHORT,12036.786728868354,60248.79620554928,0.710882,0.609191,0.07991387371659844,1.0,5800243162.826233,0.000185,0.000617,0.41586088682329625,7.861356051118799,0.7861356051118799,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target
OKTA,2171.5654327835578,1557.3222368833544,5,10,5286.205706548841,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,0.016620190023932297,1072.4290841816933,582.1489093185724,5,10,60261.463121258006,751314.0,1029445.0,614.2431959002033,LONG,434.31308655671154,155.73222368833544,0.506149,0.626186,1.394422670756618,1.0,302099734.8074341,0.002487,0.003408,0.5829427658418206,6.519783828767372,0.6519783828767373,none,none
META,687842.1246576863,1588085.2465237123,5,9,3675032.6086327075,14,50.857143,1.29016,0.287905,1.846968,14,0,1,0.0,2591.884416824922,503655.6749606405,1215751.4161038655,5,9,71.11201599222996,1672448.0,4212680.0,-900243.121866026,SHORT,137568.42493153727,176453.91628041246,0.267774,0.234455,0.43312670158189515,1.0,7588616843.671875,0.00022,0.000555,0.4163811512956308,6.260693375831993,0.6260693375831993,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
PDD,828835.5305092335,284196.2498233481,7,12,1399393.582546399,19,82.894737,0.691454,1.005562,0.508224,19,2,5,104947.47803712187,34520.42854586163,529386.8239842133,249675.32555724675,7,12,1153573.5455788895,2439319.0,1193071.0,544639.2806858853,LONG,118405.07578703335,23683.02081861234,0.361288,0.121469,2.9164196607957518,1.0,637858647.2860718,0.003824,0.00187,0.6924462549774374,6.0434193113036265,0.6043419311303626,none,none
BE,56612.581312337155,81231.94963376816,6,6,219221.756593916,12,60.916667,1.112714,0.239118,1.840711,12,0,0,0.0,0.0,36864.892473265376,38454.61212861925,6,6,2.0283993455285976,769607.5,6472702.5,-24619.368321431008,SHORT,9435.430218722859,13538.658272294693,0.348822,0.526607,0.6969250592602209,1.0,1551774481.7401123,0.000496,0.004171,0.33244446094264857,5.922869182779426,0.5922869182779426,none,trend_aligned
IBIT,478940.5712573057,227964.13522638194,20,11,928192.3113258323,31,51.935484,0.733901,0.282631,1.554393,31,3,1,56063.46580344065,1123.5656682274434,87147.52061125694,90708.11746178992,20,11,13.869890589968591,1136447.0,1851661.0,250976.43603092374,LONG,23947.028562865285,20724.01229330745,0.818041,0.602095,2.1009470230117087,1.0,2502380636.633606,0.000454,0.00074,0.5298381703963442,5.802179558628126,0.5802179558628126,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned
YPF,0.0,9000.768129619351,0,5,18001.536259238703,5,91.8,3.19022,,3.19022,5,0,0,0.0,0.0,0.0,3681.8087733972525,0,5,1951565.68849954,0.0,181012.5,-9000.768129619351,SHORT,0.0,1800.1536259238703,0.0,0.590945,0.0,0.7,111889605.21036148,0.0,0.001618,0.15857142857142859,5.629812349906002,0.5629812349906003,none,trend_aligned
SATS,4919316.01800714,575451.839245616,9,7,6060959.71654357,16,67.375,2.979747,5.005287,0.375483,16,1,0,0.095803161548235,0.0,2417860.0537433266,321229.9988444962,9,7,1880.0322654919657,5703342.5,1180445.0,4343864.178761523,LONG,546590.66866746,82207.40560651656,0.508497,0.441778,8.548614640724892,1.0,796245715.2923584,0.007163,0.001483,0.8783450238095238,5.57950634473344,0.557950634473344,none,none
FCX,0.03399195441560912,79959.22956657196,1,6,87742.10945554021,7,67.142857,49.960146,0.048451,58.278762,7,0,0,0.0,0.0,0.03399195441560912,71837.74899139491,1,6,258.02750237559167,32007.5,956505.0,-79959.19557461754,SHORT,0.03399195441560912,13326.538261095326,0.0,0.10157,4.2511608228176224e-07,1.0,1133798149.210701,2.8e-05,0.000844,0.18,5.5642551943480845,0.5564255194348084,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
