ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
TAN,1410718.1899176373,0.0,1,0,1410718.1899176373,1,56.0,4367.0,4367.0,,1,0,0,0.0,0.0,1410718.1899176373,0.0,1,0,2008590.0,0.0,517599.08730866667,0.0,1,0,1410718.1899176373,LONG,1410718.1899176373,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,1518165096.0,0.001323,0.0,,,,,0.000341,0.0,0.366905,0.0,0.0,0.0,9.292258092578603,0.0,6.814994530821066,0.1211229028414656,2.815,1.7,1.7,0.0,0.0,0.6,0.0,0.6112,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2008590.0,0.0,0.0,0.0,0.6814994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none
MRVL,1954741.3361154443,7540.874608268358,10,1,3794319.3770915163,11,80.454545,100.74297,105.727082,50.90184,11,7,0,1881065.5257829682,0.0,1177426.6952635583,7540.874608268358,10,1,11508453.5,327550.0,1255960.967220758,1491.8291116990101,0,0,1947200.461507176,LONG,195474.13361154444,7540.874608268358,0.397656,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.7,0,0.0,137544876000.0,8.4e-05,2e-06,,,,,9e-06,0.0,0.657598,0.197832,0.0,0.0,0.014211662353132256,0.0005482483119377241,6.008541649559808,0.302676248046002,1.0072,0.0387,1.7,1.4,1.05,0.6,0.2126,0.7268,0.0,1.7,0.0,0.0,0.6,0.0,0.7547408429242718,0.23418205378098517,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,562587.0,17438935.0,655100.0,0.0,0.0,0.6008541649559808,none,not_extended
FCEL,1261.699001072621,0.0,1,0,1261.699001072621,1,87.0,27.572549,27.572549,,1,1,0,1261.699001072621,0.0,1261.699001072621,0.0,1,0,849286.0,0.0,96.95735065581057,0.0,0,0,1261.699001072621,LONG,1261.699001072621,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,625138819.0,0.001359,0.0,,,,,0.0,0.0,0.076847,0.0,0.0,0.0,0.02018270122931881,0.0,5.328643840400183,0.13678048142732896,2.815,0.0636,1.7,0.0,0.15,0.6,0.0,0.7678,0.0,0.0,0.0,0.0,0.6,0.0,0.5413649309579116,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,849286.0,0.0,0.0,0.0,0.5328643840400182,none,not_extended
DOCU,8.229680944388885e-23,0.0,1,0,8.229680944388885e-23,1,45.0,19.545045,19.545045,,1,1,0,8.229680944388885e-23,0.0,8.229680944388885e-23,0.0,1,0,1171333.0,0.0,2.7197669973530816e-23,0.0,0,0,8.229680944388885e-23,LONG,8.229680944388885e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9239215139.0,0.000127,0.0,,,,,0.0,0.0,0.330483,0.0,0.0,0.0,8.907337712756864e-29,0.0,5.264522525615076,0.09926134283381864,2.8145,0.0,1.7,0.0,0.15,0.6,0.0,0.3926,0.0,0.0,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1171333.0,0.0,0.0,0.0,0.5264522525615076,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
ORA,3.315758437132948e-07,0.0,1,0,3.315758437132948e-07,1,32.0,20.689655,20.689655,,1,0,0,0.0,0.0,3.315758437132948e-07,0.0,1,0,645000.0,0.0,8.317487650887266e-08,0.0,0,0,3.315758437132948e-07,LONG,3.315758437132948e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6510458977.0,9.9e-05,0.0,96855.0,3459732.0,6.659439368127614,0.0,0.0,0.0,0.250847,0.0,0.0,0.0,5.092971860888432e-13,0.0,5.1149945308210665,0.14380246183450127,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.838,0.0,0.0,0.0,0.0,0.6,0.0,0.5178723011831046,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,645000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence","room_to_target, trend_aligned"
EXPE,3.657598566597958e-21,0.02624413845707822,1,1,0.02624413845707822,2,84.5,25.861111,9.722222,42.0,2,0,0,0.0,0.0,3.657598566597958e-21,0.02624413845707822,1,1,1977500.0,634317.0,1.6972203466197793e-21,0.010882516795597107,0,0,-0.02624413845707822,SHORT,3.657598566597958e-21,0.02624413845707822,0.0,0.0,1.3936820873658663e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,30961221997.0,6.4e-05,2e-05,,,,,0.0,0.0,0.464026,0.414665,0.0,0.0,1.1813482578150057e-27,8.476454340084236e-09,4.594418897568561,0.3297212608569381,2.2944,0.0,1.7,0.0,0.0,0.6,0.0,0.9972,0.0,1.7,0.0,0.0,0.6,0.0,0.4357625327830282,0.3031672804760186,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3955000.0,634317.0,0.0,0.0,0.4594418897568561,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
PL,530358.269037456,0.0,1,0,530358.269037456,1,56.0,49.46,49.46,,1,0,0,0.0,0.0,530358.269037456,0.0,1,0,938220.0,0.0,28044.384586036824,0.0,1,0,530358.269037456,LONG,530358.269037456,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,12735201968.0,7.4e-05,0.0,,,,,2e-06,0.0,0.052878,0.0,0.0,0.0,0.41645061489413204,0.0,4.496068573944114,0.08905615379256121,0.7393,1.4567,1.7,0.0,0.0,0.6,0.0,0.2906,0.0,0.0,0.0,0.0,0.6,0.0,0.6065586298222898,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,938220.0,0.0,0.0,0.0,0.44960685739441136,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CRCL,96883.66966916731,0.0,4,0,193767.33933833463,4,72.25,8.857671,8.857671,,4,2,0,27257.10071540853,0.0,69626.5689499584,0.0,4,0,4361789.0,0.0,69257.7986914891,0.0,0,0,96883.66966916731,LONG,24220.91741729183,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,23804615664.0,0.000183,0.0,,,,,3e-06,0.0,0.714855,0.0,0.0,0.0,0.010174882787089652,0.0,3.9282538354829324,0.1112809725707133,0.7103,0.0218,1.7,0.4667,0.3,0.6,0.1295,0.5128,0.0,0.0,0.0,0.0,0.6,0.0,0.6117995464085831,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,8723578.0,0.0,0.0,0.0,0.3928253835482932,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
AXTI,256436.47545123016,0.0,1,0,512872.9509024603,1,56.0,2.039301,2.039301,,1,0,0,0.0,0.0,256436.47545123016,0.0,1,0,411067.0,0.0,82487.41892367744,0.0,1,0,256436.47545123016,LONG,256436.47545123016,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,4831568697.0,8.5e-05,0.0,,,,,1.7e-05,0.0,0.321668,0.0,0.0,0.0,0.5307520011263749,0.0,3.823624227101453,0.10737227712170294,0.4769,1.7,1.0467,0.0,0.0,0.6,0.0,0.4737,0.0,0.0,0.0,0.0,0.6,0.0,0.5915797407195391,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,822134.0,0.0,0.0,0.0,0.3823624227101453,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
FXI,133.61533091403805,0.0,1,0,133.61533091403805,1,88.0,4.633136,4.633136,,1,0,0,0.0,0.0,133.61533091403805,0.0,1,0,1530765.0,0.0,59.985089960533394,0.0,0,0,133.61533091403805,LONG,133.61533091403805,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6126774501.0,0.00025,0.0,,,,,0.0,0.0,0.448939,0.0,0.0,0.0,0.00021808429687142822,0.0,3.791102638930351,0.10535929862059756,1.4911,0.0,1.7,0.0,0.0,0.6,0.0,0.4536,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1530765.0,0.0,0.0,0.0,0.3791102638930351,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
