ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
FN,438842.6406500921,0.0,1,0,438842.6406500921,1,87.0,4.6875,4.6875,,1,0,0,0.0,0.0,438842.6406500921,0.0,1,0,570000.0,0.0,108413.5732093302,0.0,1,0,438842.6406500921,LONG,438842.6406500921,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,25078640161.0,2.3e-05,0.0,4e-06,0.0,0.247044,0.0,0.0,0.0,0.17498661722996442,0.0,3.82550780570952,0.10950106149817922,0.8622,0.6634,1.7,0.0,0.0,0.6,0.0,0.495,0.0,0.0,0.0,0.0,0.6,0.0,0.37998389609877065,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,570000.0,0.0,0.0,0.0,0.382550780570952,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
IWM,850386.1954803031,580261.1083995231,4,1,2281033.4993601292,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,580261.1083995231,340916.70117426565,580261.1083995231,4,1,1337632.5,992000.0,376258.9228221063,249639.05354092343,0,0,270125.08708078007,LONG,212596.54887007579,580261.1083995231,0.599104,0.0,1.4655233362543276,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,78181469862.0,1.7e-05,1.3e-05,5e-06,3e-06,0.442457,0.430218,0.0,0.0,0.027192702982603817,0.07421977476552384,3.468278896551369,0.2966763011331633,0.2524,0.0927,1.7,0.4667,0.0,0.6,0.3565,0.234,0.2827,1.7,0.0,0.15,0.6,0.0,0.3840092396037412,0.3209289115997529,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.3468278896551369,none,none
STX,0.0035516942474985184,7.771222777907854,3,2,15.545997250063207,5,70.2,49.959847,4.099745,118.75,5,1,0,0.0035515754511069204,0.0,0.0035515754511069204,3.9715643042542874,3,2,4093984.0,906025.0,0.00033386585923871634,4.282021458777138,0,0,-7.767671083660356,SHORT,0.0011838980824995062,3.885611388953927,3.3e-05,0.48894,0.0004570315829312379,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,117704937913.0,3.5e-05,8e-06,0.0,0.0,0.094002,0.55101,0.0,0.0,1.005818535306113e-10,3.301145608543563e-07,3.3214303903910514,0.30290878442848895,0.5603,0.0,1.7,0.3111,0.15,0.6,0.0,0.2957,0.0,1.7,0.1556,0.0,0.6,0.2778,0.3992743486162219,0.30178135706342113,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4093984.0,1812050.0,0.0,0.0,0.33214303903910514,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
PDD,16.451243404410402,1.9181055853740406e-20,3,3,16.451243404410402,6,68.166667,2.527186,2.443749,2.610623,6,1,1,2.024202752544368e-28,3.279431830621446e-27,16.451243404410402,1.9181052092092743e-20,3,3,4091630.0,1820806.5,2.5680393694407964,2.8916779603194218e-21,0,0,16.451243404410402,LONG,5.483747801470134,6.3936852845801355e-21,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,145061661340.0,2.8e-05,1.3e-05,0.0,0.0,0.1561,0.150757,0.0,0.0,3.7802874659053825e-07,4.407563808051542e-28,3.3165477924189064,0.3200191600663631,0.9337,0.0,1.3217,0.3111,0.15,0.6,0.0,0.7039,0.0,1.4352,0.3111,0.15,0.6,0.0,0.33884831397376347,0.29728814090265704,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,519650.0,0.0,4091630.0,3641613.0,524400.0,0.0,0.33165477924189063,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
LITE,0.9477365964194057,0.06660615308910202,3,3,1.080948846084225,6,53.833333,8.665,13.5,6.2475,6,1,0,0.08403421401187242,0.0,0.8022220114270214,0.04810783986452089,3,3,5772870.0,3124415.0,0.5536874363366374,0.05425072126185447,0,0,0.8811304433303037,LONG,0.31591219880646854,0.022202051029700673,0.153539,0.277727,14.228964629612765,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,63910854000.0,9e-05,4.9e-05,0.0,0.0,0.584221,0.8145,0.0,0.0,4.9430132604153366e-08,3.473909303371329e-09,3.1476206271131533,0.31906170237775844,0.3483,0.0,1.7,0.3111,0.15,0.6,0.0382,0.4526,0.0,1.7,0.3111,0.0,0.6,0.1269,0.548162602968767,0.43885273345617665,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1215090.0,5772870.0,5074790.0,0.0,0.0,0.31476206271131535,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
HUT,0.00018200639692620793,0.0,1,0,0.00018200639692620793,1,66.0,2.684549,2.684549,,1,0,0,0.0,0.0,0.00018200639692620793,0.0,1,0,1312500.0,0.0,8.370950766092073e-05,0.0,0,0,0.00018200639692620793,LONG,0.00018200639692620793,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8758986563.0,0.00015,0.0,0.0,0.0,0.459926,0.0,0.0,0.0,2.0779389900544587e-10,0.0,3.0771650547215867,0.12186471256883688,0.9917,0.0,1.4855,0.0,0.0,0.6,0.0,0.6186,0.0,0.0,0.0,0.0,0.6,0.0,0.498549332,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1866395.0,1312500.0,0.0,0.0,0.0,0.3077165054721587,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
HPE,7.088369340698312e-18,0.0,1,0,7.088369340698312e-18,1,77.0,1.872422,1.872422,,1,0,0,0.0,0.0,7.088369340698312e-18,0.0,1,0,821500.0,0.0,3.487754008946254e-18,0.0,0,0,7.088369340698312e-18,LONG,7.088369340698312e-18,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,36899812215.0,2.2e-05,0.0,0.0,0.0,0.492039,0.0,0.0,0.0,1.92097707690145e-24,0.0,3.0009575487787723,0.1177951197831862,1.4677,0.0,0.9332,0.0,0.0,0.6,0.0,0.578,0.0,0.0,0.0,0.0,0.6,0.0,0.23350825233839767,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,821500.0,0.0,578594.0,0.0,0.3000957548778772,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
OXY,2.3577285076233677e-26,0.0,1,0,2.3577285076233677e-26,1,36.0,45.876923,45.876923,,1,1,0,2.3577285076233677e-26,0.0,2.3577285076233677e-26,0.0,1,0,574878.0,0.0,8.152968342104372e-27,0.0,0,0,2.3577285076233677e-26,LONG,2.3577285076233677e-26,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,53731807419.0,1.1e-05,0.0,0.0,0.0,0.345798,0.0,0.0,0.0,4.387956819017512e-33,0.0,2.99125151041045,0.10314281271001696,0.5413,0.0,1.7,0.0,0.15,0.6,0.0,0.4314,0.0,0.0,0.0,0.0,0.6,0.0,0.2850745531955577,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,524610.0,574878.0,0.0,0.0,604795.0,0.299125151041045,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
U,0.044411392879960564,0.0,1,0,0.044411392879960564,1,64.0,17.873832,17.873832,,1,0,0,0.0,0.0,0.044411392879960564,0.0,1,0,790573.0,0.0,0.011709653290186287,0.0,0,0,0.044411392879960564,LONG,0.044411392879960564,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11487161320.0,6.9e-05,0.0,0.0,0.0,0.263663,0.0,0.0,0.0,3.866176476745132e-08,0.0,2.9893703922900103,0.0905114142338607,0.6894,0.0,1.7,0.0,0.0,0.6,0.0,0.3051,0.0,0.0,0.0,0.0,0.6,0.0,0.4485104886063194,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,790573.0,0.0,0.0,0.0,0.29893703922900106,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CRCL,0.001532147703865263,0.00010878319355858835,1,1,0.003173078601289114,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.001532147703865263,0.00010878319355858835,1,1,723947.0,540000.0,0.0013061013883195619,5.9441806288312757e-05,0,0,0.0014233645103066746,LONG,0.001532147703865263,0.00010878319355858835,0.0,0.0,14.08441555854931,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24260817574.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,6.315317689488113e-10,4.483904684035458e-11,2.932272847719503,0.28818786046235195,0.6323,0.0,1.7,0.0,0.0,0.6,0.0,0.5819,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0,0.29322728477195026,none,none
META,0.0024090724379484205,76380.68563155417,1,1,76380.69044969905,2,62.0,80.042857,154.0,6.085714,2,1,0,0.0024090724379484205,0.0,0.0024090724379484205,76380.68563155417,1,1,722137.5,1991545.0,0.0018901972148917883,59294.83258603259,0,0,-76380.68322248173,SHORT,0.0024090724379484205,76380.68563155417,0.0,0.0,3.154033533515692e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1467399422911.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.6417291708956424e-11,0.000520517348167083,2.88578862990705,0.27776533392539426,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4777,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.288578862990705,none,none
NOW,2.0156904377547366e-08,0.008974287557305366,1,1,0.01794861542841949,2,49.5,7.014485,12.770667,1.258303,2,0,1,0.0,0.008974287557305366,2.0156904377547366e-08,0.008974287557305366,1,1,561750.0,255190.0,9.517044919171384e-10,0.006950771913435577,0,0,-0.008974267400400988,SHORT,2.0156904377547366e-08,0.008974287557305366,0.0,0.0,2.2460729332367986e-06,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,104307120000.0,5e-06,2e-06,0.0,0.0,0.047215,0.774521,0.0,0.0,1.9324571877305564e-15,8.603715218391004e-10,2.8230532871473004,0.1761971627005522,0.5231,0.0,1.7,0.0,0.0,0.6,0.0,0.4963,0.0,0.5156,0.0,0.15,0.6,0.0,0.24648653922592115,0.13074665778098515,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,551200.0,0.0,1123500.0,510380.0,756801.0,741000.0,0.28230532871473,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
CVNA,0.0012097290084213115,0.22979840311500319,1,1,0.462016264246849,2,93.0,7.32971,4.937198,9.722222,2,1,0,0.0012097290084213115,0.0,0.0012097290084213115,0.22979840311500319,1,1,374669.0,300863.0,7.71047411756156e-06,0.021879270482923537,0,0,-0.22858867410658187,SHORT,0.0012097290084213115,0.22979840311500319,0.0,0.0,0.00526430554791932,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,57378523832.0,7e-06,5e-06,0.0,0.0,0.006374,0.095211,0.0,0.0,2.108330656890559e-10,4.004954951225926e-08,2.790662970585236,0.2707235529881771,0.5978,0.0,1.7,0.0,0.15,0.3429,0.0,0.6644,0.0,1.7,0.0,0.0,0.3429,0.0,0.24378145386233888,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,749338.0,601726.0,0.0,5758316.0,0.2790662970585236,none,none
GOOGL,0.002708257405148154,0.0,2,0,0.002708322099782174,2,64.5,3.452241,3.452241,,2,1,0,0.002708192710514134,0.0,0.002708192710514134,0.0,2,0,2177263.0,0.0,0.00033984640707261486,0.0,0,0,0.002708257405148154,LONG,0.001354128702574077,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1964459240000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,6.893137179950229e-12,0.0,2.756294108548152,0.09835708161909751,0.1507,0.0,1.7,0.1556,0.15,0.6,0.0,0.3836,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0,0.2756294108548152,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
MU,0.013789838396068128,0.15135304387594112,2,1,0.16717232818312736,3,30.666667,3.074338,3.471081,2.280851,3,1,0,0.011760392484950024,0.0,0.011760392484950024,0.15135304387594112,2,1,5940885.0,3082445.0,0.004163732855715502,0.11496885926821054,0,0,-0.137563205479873,SHORT,0.006894919198034064,0.15135304387594112,0.14717,0.0,0.09111041339460067,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,505698503149.0,1.2e-05,6e-06,0.0,0.0,0.374721,0.759607,0.0,0.0,1.3634446523173773e-10,2.9929502051807767e-09,2.7552160145565785,0.19501275141327967,0.116,0.0,1.7,0.1556,0.15,0.6,0.0337,0.1391,0.0,1.211,0.0,0.0,0.6,0.0,0.30780637088239615,0.20160789730494813,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2754340.0,17033574.0,6662885.0,3082445.0,14116469.0,0.0,0.27552160145565785,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
