ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
IREN,216443.2753717983,687248.0853935922,3,4,973744.7015724822,7,44.0,26.329059,12.646506,36.590974,7,2,0,111552.78772413463,0.0,104890.4876476637,480175.996723776,3,4,2.917362055448313,305349.0,959268.0,-470804.81002179394,SHORT,72147.7584572661,171812.02134839806,0.51539,0.301306,0.314941983792999,1.0,13766376268.0,2.2e-05,7e-05,5.854185362643015,0.7151503674747557,0.5854185362643015,none,none
MOD,51473.41615220868,2176.7444808527903,4,1,55826.90511391426,5,51.0,5.057005,5.10628,4.859903,5,0,0,0.0,0.0,15754.633870143207,2176.7444808527903,4,1,1.0468302431911036,963021.0,40500.0,49296.67167135589,LONG,12868.35403805217,2176.7444808527903,0.693927,0.0,23.646972166454177,1.0,12280568469.0,7.8e-05,3e-06,5.735800728392188,0.2525379079981953,0.5735800728392187,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume
SNDK,2288172.761543496,1281501.3689002013,8,6,5204902.6019217735,14,82.214286,1.882762,1.594263,2.267427,14,0,0,0.0,0.0,649809.0526577502,550455.9615218763,8,6,1.6555744260363852,2770727.0,1511832.5,1006671.3926432948,LONG,286021.595192937,213583.56148336688,0.716014,0.57046,1.7855406299778138,1.0,100029935407.0,2.8e-05,1.5e-05,5.614232846075414,0.5255596714225627,0.5614232846075413,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
QBTS,100167.6646800021,285.9281208012263,3,2,100453.59280080332,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,51518.34566467947,181.28028901566935,3,2,350.32463543394323,186992.0,156718.0,99881.73655920087,LONG,33389.2215600007,142.96406040061316,0.485679,0.365993,99.0,1.0,5937481760.0,3.1e-05,2.6e-05,5.565916374490247,0.44326170112785673,0.5565916374490247,none,none
XOP,365666.7056741082,0.0,5,0,540157.3219003165,5,71.0,6.639228,6.639228,,5,2,0,174490.61622620837,0.0,173547.88376339443,0.0,5,0,232.92912524904372,658147.5,0.0,365666.7056741082,LONG,73133.34113482163,0.0,0.525393,0.0,99.0,1.0,181.568068,0.0,0.0,5.478086649417158,0.18,0.5478086649417158,none,not_extended
VRT,297709.2381707553,224.48230747911765,7,3,568052.9040882963,10,54.5,259.809068,369.001191,5.027447,10,0,0,0.0,0.0,269800.55982562434,146.5135579003341,7,3,1872.1759758146814,1401953.5,752360.0,297484.7558632762,LONG,42529.89116725076,74.82743582637255,0.093745,0.347327,99.0,1.0,105658391818.0,1.3e-05,7e-06,5.381286079400091,0.3954498978287815,0.5381286079400092,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
CRWD,1278966.5743025304,139680.82667988405,7,2,1420521.431592838,9,58.444444,0.451906,0.564332,0.058412,9,2,0,461691.03957080696,0.0,671756.085412004,88721.13502265624,7,2,112.01263192635363,2201695.0,150255.0,1139285.7476226464,LONG,182709.5106146472,69840.41333994202,0.474767,0.36483,9.156350264404034,1.0,97859532767.0,2.2e-05,2e-06,5.31075851671196,0.32307162963435776,0.531075851671196,none,trend_aligned
RGTI,60600.875604666755,195215.40088347252,2,1,255822.49157718508,3,51.0,2.431319,3.525551,0.242855,3,1,0,60594.66051562096,0.0,60594.66051562096,195215.40088347252,2,1,20579.758352165973,136952.5,245595.0,-134614.52527880576,SHORT,30300.437802333377,195215.40088347252,0.000103,0.0,0.3104308129912377,1.0,5028759433.0,2.7e-05,4.9e-05,5.129150712107608,0.471297108940217,0.5129150712107607,none,none
WULF,206701.05345475062,79562.1149051855,3,2,320979.99386489054,5,64.0,0.39452,0.318737,0.508196,5,1,0,202326.25576992834,0.0,202326.25576992834,49220.08708505342,3,2,35.68512431768947,448851.5,112274.0,127138.93854956512,LONG,68900.35115158354,39781.05745259275,0.021165,0.381363,2.597983395754086,1.0,7149788588.0,6.3e-05,1.6e-05,5.009756535952661,0.34892219513829786,0.5009756535952661,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
RIOT,421.60922571148075,6774.298582238097,3,3,13989.128307786092,6,48.333333,2.747582,4.265633,1.22953,6,0,0,0.0,0.0,402.68730811306324,2751.050871381341,3,3,30.75514040319558,279183.5,141016.5,-6352.689356526616,SHORT,140.5364085704936,2258.099527412699,0.04488,0.593899,0.062236587388828854,1.0,5747547871.0,4.9e-05,2.5e-05,4.989484223828562,0.3637300680709481,0.4989484223828562,none,trend_aligned
GOOGL,611301.2221184149,335365.2990966796,5,6,1121377.771353003,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,50237.08356445209,201979.21389054472,97737.3859347216,5,6,1.6711309054599421,1184664.0,581655.5,275935.92302173533,LONG,122260.24442368299,55894.216516113265,0.669591,0.708564,1.8227921128541928,1.0,1693794460000.0,1e-06,0.0,4.964203461382192,0.34320980531645173,0.4964203461382192,none,trend_aligned
UNH,187844.72726879458,285793.1163652832,11,9,631834.7391025136,20,57.1,0.925532,1.541323,0.172898,20,2,5,62665.959578768896,186519.07583856003,70054.80194030338,159205.34222027776,11,9,10.806288830473207,1352377.5,742779.0,-97948.38909648862,SHORT,17076.793388072234,31754.79070725369,0.62706,0.442935,0.6572751984295626,1.0,245571698241.0,6e-06,3e-06,4.927498223144862,0.4560038092419404,0.49274982231448616,none,trend_aligned
LRCX,221942.19749248764,3297.737606256574,3,5,449971.9675551507,8,64.375,17.71725,46.33223,0.548263,8,0,2,0.0,1451.8171498029558,220681.15879200926,1384.0995865333005,3,5,415.9347629860252,521145.5,767142.5,218644.45988623108,LONG,73980.73249749588,659.5475212513148,0.005682,0.580288,67.30135140873905,1.0,291525589950.0,2e-06,3e-06,4.698304691770499,0.3027106631741999,0.46983046917704985,none,none
ARM,167781.03547404442,37747.422833998,11,12,243246.48784504074,23,60.391304,7.576085,2.529205,12.202393,23,0,8,0.0,26364.204805288264,101682.876289406,5865.5358616150315,11,12,1.8449184111461068,1616263.5,757346.0,130033.61264004641,LONG,15252.821406731311,3145.6185694998335,0.393955,0.844611,4.444834186744239,1.0,165946612828.0,1e-05,5e-06,4.692801842050674,0.5641589982984472,0.4692801842050674,none,not_extended
LQD,96078.00471105211,19154.14089602913,1,2,211310.15031813335,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,96078.00471105211,19106.73457649525,1,2,4456.4257693031595,120000.0,836510.0,76923.86381502298,LONG,96078.00471105211,9577.070448014565,0.0,0.002475,5.016043540275417,1.0,30038339664.0,4e-06,2.8e-05,4.608972784425922,0.3064505567888701,0.4608972784425922,none,none
LMT,49.76966213054726,15672.710080488298,7,4,31369.88556059567,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,15597.636155846278,14.794451003119988,15597.636155846278,7,4,272.1752034610532,455965.0,714350.0,-15622.94041835775,SHORT,7.109951732935323,3918.1775201220744,0.702742,0.00479,0.0031755619720489747,1.0,143616085808.0,3e-06,5e-06,4.602282641265808,0.39671253381544924,0.46022826412658085,none,none
GEV,110200.75257873417,380481.531398626,9,12,629191.1407724154,21,74.0,1.550148,1.594438,1.516931,21,2,2,11348.988358351891,1362.2563520650788,50258.426202177245,132067.1179405335,9,12,8.837523856521376,1302407.5,1866933.0,-270280.7788198918,SHORT,12244.528064303797,31706.79428321883,0.543938,0.652895,0.289634958558023,1.0,248961670602.0,5e-06,7e-06,4.596716912688454,0.5217303898275539,0.45967169126884544,none,none
LITE,208617.85209115682,461861.8577767637,9,4,778456.2032368563,13,46.230769,2.089721,0.64547,5.339286,13,1,1,991.3212562266436,1095.878231579496,69767.06324040606,354876.6856640546,9,4,35.132246463588906,791060.0,908810.0,-253244.00568560685,SHORT,23179.76134346187,115465.46444419092,0.665575,0.231639,0.45168885150068006,1.0,55489938000.0,1.4e-05,1.6e-05,4.5496587917399545,0.570233593982564,0.45496587917399545,none,none
DASH,60164.96541099586,48411.71607508951,3,1,156988.39756117488,4,63.75,2.413429,3.777778,1.04908,4,0,0,0.0,0.0,30754.22861425341,48411.71607508951,3,1,32.35921979974737,224733.0,92776.0,11753.249335906345,LONG,20054.98847033195,48411.71607508951,0.488835,0.0,1.2427769616279734,1.0,62692131925.0,4e-06,1e-06,4.516304851614501,0.30525919954582126,0.45163048516145005,none,trend_aligned
KOD,34137.25925977344,0.0,1,0,34137.25925977344,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,34137.25925977344,0.0,1,0,0.0,75000.0,0.0,34137.25925977344,LONG,34137.25925977344,0.0,0.0,0.0,99.0,1.0,1206851737.0,6.2e-05,0.0,4.509999069856888,0.05,0.45099990698568876,none,not_extended
PYPL,93649.94103649876,194400.79796488938,2,4,405899.6867852592,6,61.666667,42.829136,73.241613,27.622897,6,1,2,92054.18168176261,89566.65853566273,92054.18168176261,63771.89243355422,2,4,2.8137749957761082,176883.5,353566.0,-100750.85692839063,SHORT,46824.97051824938,48600.199491222345,0.01704,0.671957,0.48173640240619187,1.0,41291804709.0,4e-06,9e-06,4.494336594890836,0.5481503643115915,0.4494336594890836,none,none
SMCI,250375.4275092744,33588.03507074576,4,1,342680.90345074976,5,58.0,1.151551,1.333524,0.423662,5,3,1,225246.02170929057,33588.03507074576,101640.61027007838,33588.03507074576,4,1,1.2559724008951285,351929.5,38962.0,216787.39243852862,LONG,62593.8568773186,33588.03507074576,0.594047,0.0,7.454304099120832,1.0,14405695743.0,2.4e-05,3e-06,4.450619484982673,0.2015495569310573,0.44506194849826736,none,trend_aligned
NBIS,463671.40022334794,875316.1627189226,4,7,1647327.9528972656,11,77.363636,0.467877,0.623229,0.379105,11,0,0,0.0,0.0,216021.5222665169,395797.2401962362,4,7,2.345226426897673,651830.0,1142620.0,-411644.76249557466,SHORT,115917.85005583699,125045.16610270322,0.534106,0.547824,0.5297187690252213,1.0,23024321433.0,2.8e-05,5e-05,4.445394632838214,0.539245502618326,0.44453946328382143,none,none
GSAT,74690.81046046522,28821.28983289887,2,1,178202.9107538293,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,37387.05046500522,28821.28983289887,2,1,1.3885381899239813,160000.0,53000.0,45869.52062756635,LONG,37345.40523023261,28821.28983289887,0.499442,0.0,2.5915151921898825,1.0,8661991968.0,1.8e-05,6e-06,4.4072076657873,0.34907608064742524,0.44072076657872994,"confirmation_volume, not_extended, room_to_target, support_ema_confluence, trend_aligned",momentum_aligned
NET,135209.27812237412,1406.7509296814062,5,1,273232.05376518046,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,82755.10438336617,1406.7509296814062,5,1,5.194309512887206,293686.0,42310.0,133802.5271926927,LONG,27041.855624474825,1406.7509296814062,0.387948,0.0,96.11458238239489,0.7,69231588928.0,4e-06,1e-06,4.247918053186376,0.15857142857142859,0.4247918053186375,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target"
UAL,244587.54367620609,148101.80068995428,2,3,449546.22777923703,5,50.0,0.170283,0.298996,0.084475,5,2,1,244587.54367620609,91244.91727687766,131008.94057239921,91244.91727687766,2,3,14.05829925174285,286820.0,185102.5,96485.7429862518,LONG,122293.77183810304,49367.266896651425,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,4.055924895209717,0.35023579244440545,0.4055924895209717,none,trend_aligned
PONY,9822.87971430836,0.0,2,0,9822.87971430836,2,51.5,0.716494,0.716494,,2,1,0,9620.4956702757,0.0,9620.4956702757,0.0,2,0,47.53584066500454,270367.0,0.0,9822.87971430836,LONG,4911.43985715418,0.0,0.020603,0.0,99.0,1.0,3989832179.0,6.8e-05,0.0,4.050224057445012,0.18,0.4050224057445012,none,trend_aligned
MSFT,471934.8343707341,31239.77854417587,6,1,759895.6919645276,7,87.428571,0.157287,0.14352,0.239885,7,1,0,99622.0480728779,0.0,110866.11665757965,31239.77854417587,6,1,2.6304615442454273,651539.5,52640.0,440695.05582655827,LONG,78655.80572845569,31239.77854417587,0.765082,0.0,15.10685594980693,1.0,2755205412359.0,0.0,0.0,4.027095552064582,0.23848828259399696,0.4027095552064581,none,trend_aligned
IONQ,205696.82455885308,63473.95286589049,1,1,269170.7774247436,2,67.0,0.252549,0.339929,0.16517,2,0,0,0.0,0.0,205696.82455885308,63473.95286589049,1,1,3.240649357279749,256261.0,105361.0,142222.8716929626,LONG,205696.82455885308,63473.95286589049,0.0,0.0,3.240649357279749,1.0,11717838562.0,2.2e-05,9e-06,3.9912375546413594,0.3112234574943801,0.3991237554641359,none,trend_aligned
YPF,35174.2946966961,289.09430239193205,1,3,35752.483301479966,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,35174.2946966961,118.25551652488444,1,3,87.86818543330284,62392.0,119060.0,34885.20039430417,LONG,35174.2946966961,96.36476746397734,0.0,0.590945,99.0,0.7,16983246402.0,4e-06,7e-06,3.986075201261689,0.3914226121144958,0.3986075201261689,none,none
BMNR,373.5766977267702,29280.922576930596,2,1,59308.99854931473,3,62.666667,1.809988,2.56127,0.307424,3,0,0,0.0,0.0,188.92982575598754,29280.922576930596,2,1,155.9603907482435,150026.0,52920.0,-28907.345879203825,SHORT,186.7883488633851,29280.922576930596,0.494268,0.0,0.012758364998413612,1.0,9661278459.0,1.6e-05,5e-06,3.9584129063847,0.2660809384739794,0.39584129063846996,none,trend_aligned
TEM,153461.62159730325,0.004466214043924694,1,1,306923.24766082055,2,53.0,0.49254,0.605081,0.38,2,0,0,0.0,0.0,153461.62159730325,0.004466214043924694,1,1,68721122.67259298,176860.0,114374.0,153461.6171310892,LONG,153461.62159730325,0.004466214043924694,0.0,0.0,99.0,1.0,8123610171.0,2.2e-05,1.4e-05,3.9465789197733554,0.22430565348962078,0.39465789197733553,none,trend_aligned
UPRO,9.524874005741026,15640.807925165695,2,4,29576.04629462846,6,63.5,41.194932,72.9,20.05822,6,1,2,4.321626023999128,1724.6193037144124,5.203247981741898,13912.099592873183,2,4,1038.684341966,85157.0,202785.0,-15631.283051159953,SHORT,4.762437002870513,3910.2019812914236,0.45372,0.110526,0.0006089758311279897,1.0,100.488,0.0,0.0,3.8109904761904763,0.39575185714285716,0.3810990476190476,none,none
HIMS,158.08969376353502,16870.48924593749,1,1,34057.157879402046,2,82.5,1.926877,3.345178,0.508577,2,0,0,0.0,0.0,158.08969376353502,16870.48924593749,1,1,106.71466839053892,75126.0,26784.0,-16712.399552173956,SHORT,158.08969376353502,16870.48924593749,0.0,0.0,0.009370782996207649,1.0,4575654220.0,1.6e-05,6e-06,3.806697573051366,0.24764368566201309,0.38066975730513664,none,trend_aligned
ADBE,175671.4542457952,14573.750490593355,6,6,296916.2567972131,12,89.75,0.433149,0.4633,0.402998,12,1,2,90.275601529495,13552.521037594002,82253.83714045194,13253.434955481305,6,6,196.8298600707455,551937.0,765257.5,161097.70375520186,LONG,29278.575707632535,2428.9584150988926,0.531775,0.090595,12.053963347264835,1.0,95896450000.0,6e-06,8e-06,3.7955394318339373,0.29618767781876754,0.37955394318339375,none,none
XLV,22178.311382692613,3002.438284502456,2,1,47359.061049887685,3,69.0,54.354865,81.519314,0.025966,3,0,1,0.0,3002.438284502456,22057.13853800538,3002.438284502456,2,1,194.41944885477056,77670.0,88200.0,19175.873098190157,LONG,11089.155691346306,3002.438284502456,0.005464,0.0,7.386766781242217,1.0,146.236171,0.0,0.0,3.7571967404562545,0.1925,0.37571967404562545,none,none
MU,691705.6538738881,285780.66219175374,5,3,1628255.1184495953,8,80.375,0.376506,0.199701,0.671181,8,0,0,0.0,0.0,184196.86075678,147819.00314791442,5,3,1.7018665722815385,777927.5,345087.0,405924.99168213434,LONG,138341.13077477762,95260.22073058458,0.733706,0.482754,2.420407485128458,1.0,430895903547.0,2e-06,1e-06,3.6096203756762564,0.307863508303126,0.3609620375676256,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
DIA,271742.057711459,690450.9543418398,3,3,1233935.0697647578,6,57.666667,0.480624,0.606085,0.355164,6,0,0,0.0,0.0,134950.85088887237,596926.2232926929,3,3,25.868681951834713,422078.5,1081071.0,-418708.89663038077,SHORT,90580.68590381967,230150.3181139466,0.503386,0.135455,0.3935718475043493,1.0,464.152332,0.0,0.0,3.596355890143851,0.3591991666666667,0.3596355890143851,none,none
NFLX,166629.82810257204,138887.3368190057,4,4,506303.8215504489,8,75.125,0.086627,0.093608,0.079647,8,2,1,138063.1521991889,38133.832532126595,89820.42776365696,59466.95940849072,4,4,4.471122320925486,290450.0,230925.0,27742.49128356634,LONG,41657.45702564301,34721.83420475142,0.460958,0.571833,1.199748169408127,1.0,389621123202.0,1e-06,1e-06,3.5698688220594095,0.3450011662285175,0.35698688220594094,none,none
INTC,223602.01018609895,255724.96211493027,4,10,686752.8701451154,14,68.928571,0.21022,0.478561,0.102883,14,0,2,0.0,30988.098029904624,108480.22407712763,92391.80955194352,4,10,15.787866444508499,478691.0,1046248.5,-32122.951928831317,SHORT,55900.50254652474,25572.496211493028,0.514851,0.638706,0.8743847621946491,1.0,235664100000.0,2e-06,4e-06,3.514006149569405,0.44055162969171013,0.3514006149569405,none,none
