ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
W,7.78788420005602e-05,1.0973009874109975e-11,6,4,0.00015575769500086802,10,45.8,2.395634,1.812352,3.270557,10,1,2,7.786827459176593e-05,9.879257747179068e-14,7.786827459176593e-05,8.219230363211874e-12,6,4,376243419.70262104,823194.5,1698295.5,7.787883102755034e-05,LONG,1.2979807000093368e-05,2.7432524685274937e-12,0.000136,0.250959,99.0,1.0,8366555094.0,9.8e-05,0.000203,1.5513920429929066e-11,3.2788315354485536e-18,0.5842300999729213,6.557827857142858,0.6557827857142857,"not_extended, resistance_ema_confluence, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
KORU,4545.295250209262,568.2039389800339,30,3,10226.998378378592,33,39.848485,113.502229,124.469025,25.767857,33,27,1,2628.2320019663475,351.3680015632796,1683.1920809932537,351.3680015632796,30,3,147865064.4353773,4582232.0,470549.0,3977.0913112292283,LONG,151.50984167364206,189.40131299334462,0.629685,0.381616,7.99940820256964,1.0,1573922513.0,0.002911,0.000299,0.0009626257990608083,0.0012033712678290196,0.8378346428571429,6.392820952380953,0.6392820952380953,none,none
SVIX,0.0,2710.4538681613185,0,3,2710.453964369771,3,35.0,11.29965,,11.29965,3,0,2,0.0,2710.453771952866,0.0,2700.8199057616443,0,3,14086359.891024536,0.0,168847.5,-2710.4538681613185,SHORT,0.0,903.4846227204395,0.0,0.003554,0.0,1.0,437395500.0,0.0,0.000386,0.0,0.02065601092650563,0.18,6.374565142051809,0.6374565142051809,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
PPLT,0.0,1620.9755040976256,0,5,3241.951006707587,5,47.2,8.857968,,8.857968,5,0,0,0.0,0.0,0.0,1620.9755026099615,0,5,3.994517320862153e+33,0.0,326504.0,-1620.9755040976256,SHORT,0.0,324.1951008195251,0.0,0.0,0.0,1.0,956362500.0,0.0,0.000341,0.0,0.0033898767550957416,0.18,6.333333333333334,0.6333333333333334,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
SOC,0.003858100169578363,2.1734342393268743e-22,5,3,0.003858100169884138,8,54.0,74.514488,19.077364,166.909695,8,0,1,0.0,4.4635381731491485e-31,0.002955096913506853,2.1734342290112334e-22,5,3,1.5750510195844424e+19,837649.0,219700.0,0.003858100169578363,LONG,0.0007716200339156726,7.244780797756248e-23,0.234054,0.0,99.0,1.0,1903866032.0,0.00044,0.000115,4.052911396843875e-09,3.805299677596353e-28,0.6429086190476191,6.191666666666666,0.6191666666666666,none,none
EEM,131038.98902901926,346474.9274219254,5,13,700602.4881737018,18,64.111111,32.502872,116.787666,0.085644,18,3,1,121780.30262562259,16932.631387331538,109268.98518419541,128867.25440966098,5,13,8.907160631488766,579384.5,3054574.0,-215435.93839290616,SHORT,26207.79780580385,26651.917493994264,0.166134,0.628062,0.3782062673454129,1.0,27564655568.0,2.1e-05,0.000111,0.009507754501466967,0.009668873760546698,0.49334542192287195,6.019547245693303,0.6019547245693303,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
EWA,2.240434188678888e-08,0.0009061974064106484,5,2,0.000906242215094422,7,104.428571,589.995498,692.870157,332.808851,7,0,0,0.0,0.0,2.2402889385833185e-08,0.0009061974056210703,5,2,426983391.6955965,198336.0,505965.0,-0.0009061750020687616,SHORT,4.480868377357776e-09,0.0004530987032053242,6.5e-05,0.0,2.472346723605191e-05,0.7,1426781141.0,0.000139,0.000355,3.1405435974694986e-14,3.1756706770581303e-09,0.611904761904762,5.719047619047619,0.5719047619047619,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
MCHP,489.7135437068525,201.76542907749166,8,10,893.2444009883417,18,52.333333,12.419591,22.65551,4.230856,18,0,2,0.0,201.75700987406606,489.6926746648019,201.75700985096842,8,10,79002982.80988644,2943800.0,1204952.0,287.9481146293608,LONG,61.21419296335656,20.176542907749166,4.3e-05,4.2e-05,2.4271429746211335,1.0,40309180266.0,7.3e-05,3e-05,1.5186166664616974e-05,5.005446098036303e-06,0.620264524500088,5.67365009339057,0.567365009339057,none,none
SATS,822038.1384003559,489413.04017853626,11,9,1800864.2187574285,20,63.65,0.156931,0.16646,0.145285,20,1,1,155888.40405102217,4491.175361337887,245080.79789719312,370838.62491800176,11,9,14.233189824467168,2054493.0,2423216.5,332625.0982218197,LONG,74730.73985457781,54379.22668650403,0.701862,0.242279,1.679640857343072,1.0,20697523903.0,9.9e-05,0.000117,0.03610612564324469,0.026273300584821184,0.6150730517467116,5.67175039631838,0.567175039631838,none,none
LION,0.0,168262.22670938296,0,3,336524.4534187659,3,68.0,0.294448,,0.294448,3,0,2,0.0,168262.22670938296,0.0,152437.09271518208,0,3,3.272862643831412e+17,0.0,1078797.5,-168262.22670938296,SHORT,0.0,56087.40890312765,0.0,0.09405,0.0,1.0,3093396000.0,0.0,0.000349,0.0,0.18131338148471018,0.18,5.422091264599098,0.5422091264599098,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
CVNA,109884.64467188985,529401.8788348419,5,9,1220831.2580089201,14,69.642857,2.909231,2.093746,3.362278,14,1,1,41442.665400656435,51328.205157262884,41442.665400656435,191862.9007387492,5,9,8.435329978731751,541533.0,835525.0,-419517.23416295205,SHORT,21976.92893437797,58822.4309816491,0.622853,0.637586,0.20756376028308485,1.0,52966547983.0,1e-05,1.6e-05,0.004149209221909578,0.011105581394605626,0.41004018794489827,5.405040250928347,0.5405040250928347,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
CHTR,71516.44659312599,360.19875060295436,6,6,101351.9339920454,12,67.166667,1.16759,0.711177,1.624003,12,2,2,789.8447242363192,314.7914194929703,41566.104640066194,314.7902974530495,6,6,3221.799215426141,992732.0,1963875.0,71156.24784252304,LONG,11919.407765520999,60.03312510049239,0.41879,0.126065,99.0,1.0,27895663929.0,3.6e-05,7e-05,0.004272853227604927,2.1520593757255108e-05,0.4159837843457368,5.314986093679925,0.5314986093679925,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
CVI,6520.227593654254,0.00020802399167616395,4,3,6520.228009702237,7,37.714286,1.423742,0.511243,2.640408,7,0,0,0.0,0.0,6498.45302722776,0.00019376290792871877,4,3,228602120.871359,521214.0,208380.0,6520.227385630262,LONG,1630.0568984135634,6.934133055872132e-05,0.00334,0.068555,99.0,1.0,3180788152.0,0.000164,6.6e-05,0.005124694951434048,2.1800046795043935e-10,0.470721049599901,5.169081704602245,0.5169081704602245,none,none
USO,153031.94180887635,167109.40184688702,1,1,640282.6873115267,2,77.5,0.695029,1.321101,0.068956,2,0,1,0.0,167109.40184688702,153031.94180887635,167109.40184688702,1,1,0.9157590184488299,174750.0,286842.5,-14077.460038010671,SHORT,153031.94180887635,167109.40184688702,0.0,0.0,0.9157590184488299,1.0,1228364647.0,0.000142,0.000234,1.245818513115156,1.3604217791110609,0.5389489507994493,5.021828907994493,0.5021828907994493,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
WOLF,0.0003461556021687075,37168.1071279505,2,2,74336.2146020566,4,41.25,2.315154,3.880682,0.749626,4,0,1,0.0,37168.1071279505,0.000206022256222537,37168.1071279505,2,2,360816427.1132889,209105.0,83412.5,-37168.10678179489,SHORT,0.00017307780108435374,18584.05356397525,0.404828,0.0,9.31324269425595e-09,1.0,1077619404.0,0.000194,7.7e-05,1.6061125146959004e-09,0.17245470427679166,0.6151067619047619,4.838295897706284,0.4838295897706284,none,none
SIRI,4.6597969990324e-13,1.763577997864796e-07,1,2,1.7635826576617953e-07,3,64.333333,18.645891,0.743326,27.597174,3,0,0,0.0,0.0,4.6597969990324e-13,1.7635740946328371e-07,1,2,451825.2496808979,63705.0,329103.0,-1.763573338067797e-07,SHORT,4.6597969990324e-13,8.81788998932398e-08,0.0,2e-06,2.6422403798834654e-06,1.0,8104851352.0,8e-06,4.1e-05,5.749392304255551e-19,1.0879767692652409e-13,0.21912057115210087,4.654209035849029,0.4654209035849029,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
