ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
SATL,261534.3446128238,0.0,1,0,523068.6892256476,1,50.0,1594.75,1594.75,,1,0,0,0.0,0.0,261534.3446128238,0.0,1,0,271305.0,0.0,18433.299107478888,0.0,1,0,261534.3446128238,LONG,261534.3446128238,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,814727388.0,0.000333,0.0,,,,,2.3e-05,0.0,0.070481,0.0,0.0,0.0,3.2100841148207944,0.0,5.403915940174857,0.12293256574998601,1.4039,1.7,1.7,0.0,0.0,0.6,0.0,0.6293,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,542610.0,0.0,0.0,0.0,0.5403915940174857,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
FCEL,0.00013775813842888907,0.0,1,0,0.00013775813842888907,1,87.0,27.572549,27.572549,,1,1,0,0.00013775813842888907,0.0,0.00013775813842888907,0.0,1,0,849286.0,0.0,1.0586252443717917e-05,0.0,0,0,0.00013775813842888907,LONG,0.00013775813842888907,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,526599988.0,0.001613,0.0,,,,,0.0,0.0,0.076847,0.0,0.0,0.0,2.6159920540843056e-09,0.0,5.264994530821065,0.1417100939267701,2.815,0.0,1.7,0.0,0.15,0.6,0.0,0.8171,0.0,0.0,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,849286.0,0.0,0.0,0.0,0.5264994530821065,"confirmation_volume, consolidation_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
MRVL,0.20264963964849125,1.3091425388103657,6,2,3.020141669568885,8,65.625,106.412307,133.350863,25.596639,8,6,1,0.20264963964849125,0.8680831076564759,0.1285568979115416,0.8680831076564759,6,2,7222703.5,1420586.5,0.13493733138818437,0.25242729249549045,0,0,-1.1064928991618745,SHORT,0.03377493994141521,0.6545712694051828,0.36562,0.336907,0.15479570301996415,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,133968989000.0,5.4e-05,1.1e-05,,,,,0.0,0.0,0.669775,0.192819,0.0,0.0,2.521101352897065e-09,4.885990961723111e-08,5.035727339140643,0.34689395431185477,0.8682,0.0,1.7,0.7778,0.9,0.6,0.1897,0.6942,0.0,1.7,0.1556,0.15,0.6,0.1692,0.5958078200767005,0.3175520373225418,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1226762.0,562587.0,13153185.0,2841173.0,0.0,0.0,0.5035727339140643,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
AMZN,6887741.616046498,1513843.094505483,7,3,9915427.805057464,10,35.6,32.395691,32.171017,32.919929,10,0,2,0.0,996046.738077652,1176133.2845837127,522122.04923929117,7,3,8213854.0,1687725.0,3435841.831950794,693883.4093519864,7,3,5373898.521541014,LONG,983963.0880066425,504614.364835161,0.829243,0.655102,4.549838514338548,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,2787858949939.0,3e-06,1e-06,,,,,1e-06,0.0,0.498834,0.458359,0.0,0.0,0.003529457930531859,0.0018100426667791148,4.179672395291581,0.3793359338809747,0.4463,0.0,1.7,0.9333,0.0,0.6,0.5,0.4857,0.0,1.7,0.3111,0.3,0.6,0.3965,0.3816566397201671,0.33076125396825395,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,8213854.0,3375450.0,0.0,0.0,0.4179672395291581,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
AXTI,15489.625599700468,0.0,7,0,30979.251194543685,7,73.285714,10.074509,10.074509,,7,0,0,0.0,0.0,15489.464275969922,0.0,7,0,4369564.5,0.0,6745.681715989387,0.0,0,0,15489.625599700468,LONG,2212.803657100067,0.0,1e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3818461987.0,0.001144,0.0,,,,,2e-06,0.0,0.435497,0.0,0.0,0.0,0.005795012925710885,0.0,3.8507090234813433,0.1136157528771354,0.614,0.0034,1.7,0.9333,0.0,0.6,0.0,0.5362,0.0,0.0,0.0,0.0,0.6,0.0,0.6136689991658044,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,2362950.0,8214779.0,0.0,1629570.0,0.0,0.38507090234813435,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
CRCL,0.010578207612048524,0.0,3,0,0.021156415224097048,3,86.0,9.779189,9.779189,,3,2,0,0.00297605645271277,0.0,0.007602151159335754,0.0,3,0,3637842.0,0.0,0.007561887114807083,0.0,0,0,0.010578207612048524,LONG,0.0035260692040161748,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,21521325104.0,0.000169,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,1.6384071087522449e-09,0.0,3.7775177557502806,0.11570769252118375,0.7369,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5571,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.37775177557502804,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SPOT,125114.0741293332,0.0,2,0,125114.0741293332,2,51.0,17.133242,17.133242,,2,2,0,125114.0741293332,0.0,97447.33100012124,0.0,2,0,2931383.0,0.0,73397.8880354409,0.0,0,0,125114.0741293332,LONG,62557.0370646666,0.0,0.221132,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,89372483223.0,3.3e-05,0.0,,,,,1e-06,0.0,0.586648,0.0,0.0,0.0,0.006999585869016957,0.0,3.7466671810779415,0.09059138778362957,0.8962,0.0084,1.7,0.1556,0.3,0.6,0.0865,0.3059,0.0,0.0,0.0,0.0,0.6,0.0,0.40187926157126475,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2931383.0,0.0,843260.0,0.0,0.37466671810779417,"confirmation_volume, not_extended, room_to_target, volume_capitulation_reversal","momentum_aligned, trend_aligned"
NVTS,0.003318232252849286,0.0,1,0,0.003318232252849286,1,57.0,4.884892,4.884892,,1,0,0,0.0,0.0,0.003318232252849286,0.0,1,0,794620.0,0.0,0.0013867974827771986,0.0,0,0,0.003318232252849286,LONG,0.003318232252849286,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3489586607.0,0.000228,0.0,,,,,0.0,0.0,0.417933,0.0,0.0,0.0,9.508955147274515e-09,0.0,3.416076409465259,0.11209103213974315,1.1161,0.0,1.7,0.0,0.0,0.6,0.0,0.5209,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,794620.0,0.0,0.0,0.0,0.3416076409465259,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
MSTR,1073339.052745363,0.0,1,0,1073339.052745363,1,30.0,5.040404,5.040404,,1,0,0,0.0,0.0,1073339.052745363,0.0,1,0,1353150.0,0.0,322788.35052774305,0.0,1,0,1073339.052745363,LONG,1073339.052745363,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,8-30,0.0,0,0.0,52051575415.0,2.6e-05,0.0,,,,,6e-06,0.0,0.300733,0.0,0.0,0.0,0.20620683316264288,0.0,3.3151177312546523,0.08774222174137235,0.2404,0.7747,1.7,0.0,0.0,0.6,0.0,0.2774,0.0,0.0,0.0,0.0,0.6,0.0,0.40134454180156726,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1353150.0,0.0,0.0,0.0,0.3315117731254652,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
AR,0.013937721764428807,1.8633763463702453e-27,1,1,0.027875443528857614,2,56.5,14751.567865,29500.0,3.135731,2,0,0,0.0,0.0,0.013937721764428807,1.8633763463702453e-27,1,1,324500.0,523800.0,0.0004522579837517719,4.761435089784065e-28,0,0,0.013937721764428807,LONG,0.013937721764428807,1.8633763463702453e-27,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,11893638750.0,2.7e-05,4.4e-05,,,,,0.0,0.0,0.032448,0.255527,0.0,0.0,1.171863553063507e-08,1.5666999692337597e-33,3.297591783579236,0.36359292259534354,0.9976,0.0,1.7,0.0,0.0,0.6,0.0,1.3359,0.0,1.7,0.0,0.0,0.6,0.0,0.32723303791218766,0.3805582278917446,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,523800.0,0.0,0.0,0.32975917835792357,none,none
