ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
KORU,2374062.353358406,0.0,11,0,4748124.706716812,11,48.0,170.694444,170.694444,,11,10,0,2374062.353250096,0.0,824573.2243305875,0.0,11,0,7080276.0,0.0,1797730.9245150145,0.0,0,0,2374062.353358406,LONG,215823.85030530964,0.0,0.652674,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.9091,0,0.0,1491385108.0,0.004747,0.0,0.001205,0.0,0.757238,0.0,0.0,0.0,1.4471369544164019,0.0,9.38648219006923,0.09352037655351148,2.3917,1.7,1.7,1.4,1.2,0.6,0.3948,0.3352,0.0,0.0,0.0,0.0,0.6,0.0,0.9894767142857143,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,14160552.0,0.0,727380.0,0.0,0.9386482190069231,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
FCEL,27328.094361912008,0.0,1,0,27328.094361912008,1,87.0,27.572549,27.572549,,1,1,0,27328.094361912008,0.0,27328.094361912008,0.0,1,0,849286.0,0.0,2100.0727000262345,0.0,0,0,27328.094361912008,LONG,27328.094361912008,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,502759948.0,0.001689,0.0,4e-06,0.0,0.076847,0.0,0.0,0.0,0.5435614843748852,0.0,6.964994530821067,0.13459279545167044,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.7459,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0,0.6964994530821067,none,not_extended
SMMT,535158.145639531,0.0,1,0,535158.145639531,1,57.0,21.771014,21.771014,,1,0,0,0.0,0.0,535158.145639531,0.0,1,0,1007500.0,0.0,204131.55635708786,0.0,0,0,535158.145639531,LONG,535158.145639531,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,20454331826.0,4.9e-05,0.0,1e-05,0.0,0.381442,0.0,0.0,0.0,0.2616356037400735,0.0,6.080383039953237,0.11478642940663977,2.815,0.9654,1.7,0.0,0.0,0.6,0.0,0.5479,0.0,0.0,0.0,0.0,0.6,0.0,0.49158568754399695,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1007500.0,0.0,0.0,0.0,0.6080383039953237,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
AXTI,209143.86830052084,0.0,9,0,417323.8869704312,9,62.777778,327.333333,327.333333,,9,1,0,0.055308838024062855,0.0,208180.01866991038,0.0,9,0,11018870.5,0.0,37302.03369143873,0.0,0,0,209143.86830052084,LONG,23238.20758894676,0.0,0.004609,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1111,0,0.0,4166352717.0,0.002645,0.0,9e-06,0.0,0.177103,0.0,0.0,0.0,0.0557759008115845,0.0,5.289455628963619,0.09955045046204675,1.3858,0.2092,1.7,1.2444,0.15,0.6,0.0,0.3955,0.0,0.0,0.0,0.0,0.6,0.0,0.6803670372133235,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,11654143.0,0.0,0.0,0.0,0.528945562896362,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SYF,0.00010467745304276648,0.0,1,0,0.00020935490608553297,1,31.0,1666.666667,1666.666667,,1,0,0,0.0,0.0,0.00010467745304276648,0.0,1,0,500000.0,0.0,3.421832463183529e-05,0.0,0,0,0.00010467745304276648,LONG,0.00010467745304276648,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,26983899139.0,1.9e-05,0.0,0.0,0.0,0.326893,0.0,0.0,0.0,3.8792560149869333e-11,0.0,5.051813494761042,0.13170840871194245,2.7518,0.0,1.7,0.0,0.0,0.6,0.0,0.7171,0.0,0.0,0.0,0.0,0.6,0.0,0.2996151674861953,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1000000.0,0.0,0.0,0.0,0.5051813494761042,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
NVTS,658262.1190646735,0.0,1,0,658262.1190646735,1,57.0,4.884892,4.884892,,1,0,0,0.0,0.0,658262.1190646735,0.0,1,0,794620.0,0.0,275109.2088091812,0.0,1,0,658262.1190646735,LONG,658262.1190646735,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,3538053087.0,0.000225,0.0,7.8e-05,0.0,0.417933,0.0,0.0,0.0,1.8605207521711604,0.0,5.043925380412415,0.10194453990351911,1.0439,1.7,1.7,0.0,0.0,0.6,0.0,0.4194,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,794620.0,0.0,0.0,0.0,0.5043925380412415,none,not_extended
CAR,1185886.1212114727,451451.5612867148,1,1,3274675.364996375,2,57.0,8.893985,14.314286,3.473684,2,0,0,0.0,0.0,1185886.1212114727,451451.5612867148,1,1,1742500.0,625000.0,69431.50621000477,5631.397662044515,0,1,734434.5599247578,LONG,1185886.1212114727,451451.5612867148,0.0,0.0,2.6268291504663153,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,1,0.5,25173619768.0,6.9e-05,2.5e-05,3e-06,0.0,0.058548,0.012474,0.0,0.0,0.47108287649555186,0.17933517922622608,4.959730120782147,0.3983641795107194,1.0424,1.6174,1.7,0.0,0.0,0.6,0.0,1.0046,0.679,1.7,0.0,0.0,0.6,0.0,0.6102471649951258,0.38839854227782095,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,996670.0,3485000.0,1250000.0,0.0,0.0,0.4959730120782147,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
CRCL,2098476.7877254803,5.844427278366291e-06,4,1,4196953.575456805,5,76.8,8.18182,8.857671,5.478417,5,2,0,590382.1907995238,0.0,1508094.596843641,5.844427278366291e-06,4,1,4361789.0,540000.0,1500107.1224834737,3.1935384757726926e-06,0,0,2098476.7877196358,LONG,524619.1969313701,5.844427278366291e-06,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,21902253699.0,0.000199,2.5e-05,6.8e-05,0.0,0.714855,0.546425,0.0,0.0,0.2395274952711021,2.668413652168193e-12,4.739353788459687,0.28048308274992295,0.6528,0.8903,1.7,0.4667,0.3,0.6,0.1295,0.5048,0.0,1.7,0.0,0.0,0.6,0.0,0.6986537345159308,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,8723578.0,540000.0,0.0,0.0,0.4739353788459687,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
SATS,4.8034554070687865e-28,5.62722368022166e-20,2,1,5.627223728256214e-20,3,60.0,2.390553,2.79202,1.587619,3,0,0,0.0,0.0,2.508864210140506e-28,5.62722368022166e-20,2,1,5012490.0,1948500.0,1.1382976334550696e-28,3.592537098671572e-21,0,0,-5.627223632187107e-20,SHORT,2.4017277035343932e-28,5.62722368022166e-20,0.477696,0.0,8.536101779553882e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,0.6667,19511342649.0,0.000257,0.0001,0.0,0.0,0.236975,0.063842,0.0,0.0,1.2309392268591455e-34,2.884078139292002e-26,3.7535984470011243,0.2039354962549527,1.1697,0.0,1.5586,0.1556,0.0,0.6,0.2698,0.6998,0.0,0.7396,0.0,0.0,0.6,0.0,0.5483912012698413,0.42395809199999995,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,5012490.0,1948500.0,0.0,0.0,0.3753598447001124,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
INTU,1.0980447946579479e-28,0.0,2,0,1.0980447946579479e-28,2,51.0,12.492674,12.492674,,2,1,0,5.274211053200851e-29,0.0,5.706236893378627e-29,0.0,2,0,1181990.0,0.0,5.627396608902429e-29,0.0,0,0,1.0980447946579479e-28,LONG,5.490223973289739e-29,0.0,0.480327,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,111961267500.0,1.1e-05,0.0,0.0,0.0,0.512492,0.0,0.0,0.0,4.903681510473914e-36,0.0,3.698898383758582,0.12796461353722371,0.8217,0.0,1.7,0.1556,0.15,0.6,0.2717,0.6796,0.0,0.0,0.0,0.0,0.6,0.0,0.3277963230368275,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1181990.0,0.0,0.0,0.0,0.3698898383758582,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
