ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CVI,408.711862802491,3.913731772429874,2,2,416.21358207649655,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,3.913731772429874,408.6025826310196,3.5879875015757023,2,2,955.7590727809784,124595.0,284664.0,404.79813103006114,LONG,204.3559314012455,1.956865886214937,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,0.5082431121387032,6.183333333333334,0.6183333333333334,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
RVMD,7.94404755031501,778.3448237976982,2,7,786.9329375708872,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,7.681535663412848,777.5379195754648,2,7,87.23369371397479,4136170.0,558484.0,-770.4007762473832,SHORT,3.972023775157505,111.19211768538545,0.033045,0.001037,0.010206334400162685,1.0,227620338.6020096,0.018171,0.002454,0.5933333333333333,6.066155877825912,0.6066155877825912,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
PL,0.0,10822.726228916235,0,2,15938.648928977353,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,5706.803528855119,0,2,1.7929205637424344,0.0,1854073.0,-10822.726228916235,SHORT,0.0,5411.363114458118,0.0,0.472702,0.0,1.0,450368303.3952622,0.0,0.004117,0.12769322442883882,5.56187130914185,0.556187130914185,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
CRM,2300.497825009823,2196.9029027902056,3,8,8948.003144807719,11,59.272727,2.639979,0.38381,3.486042,11,1,2,1897.4685731422799,981.5949523711784,1897.4685731422799,896.8112528087839,3,8,180.89762753110418,1364468.0,1000417.0,103.59492221961727,LONG,766.8326083366077,274.6128628487757,0.175192,0.591784,1.0471549844501753,1.0,2818850071.0199037,0.000484,0.000355,0.30725518412279607,5.4691102908500575,0.5469110290850058,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
LYV,1852.3889264383397,2332.2362284792785,2,7,6516.861383396897,9,87.111111,5.128924,0.328579,6.500451,9,1,3,835.2027239484928,1500.361210417554,1017.1862024898468,518.0062508361489,2,7,1.413864661118554,229600.0,380770.0,-479.84730204093876,SHORT,926.1944632191698,333.17660406846835,0.450879,0.777893,0.7942544172063477,1.0,496934926.70155334,0.000462,0.000766,0.24191714293520172,5.403184565682556,0.5403184565682556,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target","bounce_and_fail, pattern_volume, pullback_to_resistance, structural_breakdown, trend_aligned, trend_continuation"
DAL,458.79707151067277,6898.107619165261,2,15,10913.382623941226,17,90.235294,0.46918,1.325973,0.35494,17,1,9,140.48479302570175,4383.952677878665,318.31227848497105,1580.3247442492172,2,15,1.3060633617905189,707150.0,1312106.0,-6439.310547654588,SHORT,229.39853575533638,459.87384127768405,0.306202,0.770905,0.06651057026654388,0.7,912619354.7164516,0.000775,0.001438,0.2892160807095799,5.1055481616710665,0.5105548161671066,"not_extended, pattern_volume, retest_and_confirm, room_to_target, trend_aligned","bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, pullback_to_resistance, structural_breakdown, trend_continuation"
CMG,0.023965734291334414,1735.3086026454039,1,3,1735.3565341139865,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,1729.250437178896,0.023965734291334414,1428.0611622706417,1,3,283.2006198986443,239300.0,477176.0,-1735.2846369111126,SHORT,0.023965734291334414,578.4362008818013,0.0,0.177056,1.3810646852553878e-05,1.0,561417946.5549946,0.000426,0.00085,0.4046433970269144,5.074469337506415,0.5074469337506415,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, pattern_volume, trend_aligned","flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
BA,2995.5155992900172,3073.5391642831482,10,7,6886.6921278669015,17,68.235294,4.834135,2.803661,7.734813,17,5,1,817.441462260897,43.27069976762344,1698.9145294351645,2944.2748423127105,10,7,28.25189330901615,2807267.0,717032.0,-78.023564993131,SHORT,299.5515599290017,439.0770234690212,0.432847,0.042057,0.9746144230404402,1.0,1440513031.847644,0.001949,0.000498,0.7041039543501222,5.070463206350906,0.5070463206350906,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GLNG,3221.101444549461,2779.954775478199,4,8,8781.010995505858,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1146.966996817791,1615.982546778395,1146.966996817791,479.7409956453561,4,8,1.0485589812761213,462206.0,352372.5,441.1466690712623,LONG,805.2753611373653,347.49434693477485,0.643921,0.827428,1.1586884336977668,1.0,156350828.99401626,0.002956,0.002254,0.5472564443294653,5.0157579641294845,0.5015757964129485,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GPRE,3.2824897062797076,0.1264408445217861,2,1,3.53537139532328,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.1264408445217861,1.7290640539719475,0.1264408445217861,2,1,1.2758549081967023,1129500.0,85452.5,3.1560488617579217,LONG,1.6412448531398538,0.1264408445217861,0.473246,0.0,25.96067527620891,1.0,23663661.675,0.047731,0.003611,0.545280807926619,4.932446931495502,0.4932446931495502,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
ULTA,0.002645807342784288,0.20743666056436555,1,3,0.23629510022649045,4,35.25,17.689394,4.375,22.127525,4,1,0,0.002645807342784288,0.0,0.002645807342784288,0.17362935384531486,1,3,14.213342340545816,29120.0,343809.0,-0.20479085322158125,SHORT,0.002645807342784288,0.06914555352145518,0.0,0.162977,0.012754772158334664,1.0,457845111.9607056,6.4e-05,0.000751,0.3425,4.729463246868606,0.47294632468686065,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
VSAT,65.81522010809714,0.6413607397669225,2,3,66.61887326993667,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,63.802525415364904,0.2904657862951309,2,3,27.50274099388962,947000.0,276600.0,65.17385936833021,LONG,32.90761005404857,0.21378691325564084,0.030581,0.54711,99.0,1.0,72277340.11804962,0.013102,0.003827,0.5933333333333333,4.696362317784162,0.46963623177841624,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
NEXT,0.0,846.2981210376242,0,3,1668.3078687443553,3,77.666667,0.563543,,0.563543,3,0,0,0.0,0.0,0.0,809.2086918131695,0,3,67.68750928751543,0.0,216600.0,-846.2981210376242,SHORT,0.0,282.0993736792081,0.0,0.043825,0.0,1.0,38463487.04565468,0.0,0.005631,0.18,4.604792466666667,0.4604792466666667,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
RKLB,6753.86367125702,4035.615504092662,3,3,11976.105627210594,6,84.833333,6.859676,1.575785,12.143567,6,1,0,296.71454305632983,0.0,5101.416344821938,1772.9536901176464,3,3,2.6051847368612635,941331.0,610929.5,2718.2481671643577,LONG,2251.2878904190065,1345.2051680308873,0.244667,0.560673,1.6735647051627405,1.0,1354917889.3688622,0.000695,0.000451,0.38346530417960883,4.506909177893671,0.45069091778936704,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
LVS,0.007361769522640923,723.6588948053284,1,3,723.666256574851,4,68.0,1.350214,0.179024,1.740611,4,0,2,0.0,685.845692378187,0.007361769522640923,685.7728260612479,1,3,9019.111141746378,50000.0,231761.0,-723.6515330358058,SHORT,0.007361769522640923,241.21963160177611,0.0,0.052353,1.0172982845213717e-05,1.0,227699825.02333716,0.00022,0.001018,0.21628051041402677,4.389491241567581,0.4389491241567581,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned","bounce_and_fail, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
ZS,0.2162477204397731,359.54059026085923,2,6,359.88317293088664,8,68.75,0.77132,0.259155,0.942042,8,2,4,0.2162477204397731,24.759472649416274,0.16567350690451693,334.7788158749828,2,6,2619.3034837101854,112350.0,395105.0,-359.3243425404195,SHORT,0.10812386021988656,59.923431710143205,0.233872,0.068871,0.000601455652845421,1.0,533256341.99403536,0.000211,0.000741,0.26197399022214574,4.340580421766249,0.43405804217662486,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned","bounce_and_fail, pattern_volume, pullback_to_resistance, structural_breakdown, trend_continuation"
AAP,9.381702095677758,16.385514181217115,1,1,42.15273045811199,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,9.381702095677758,16.385514181217115,1,1,3.493079190558839,3752500.0,675000.0,-7.003812085539357,SHORT,9.381702095677758,16.385514181217115,0.0,0.0,0.5725607382179133,1.0,79798906.86510544,0.047024,0.008459,0.5800000000000001,4.3,0.43,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
SCHW,4.00614139206967,506.9062049080951,3,2,1021.7929311566759,5,68.2,3.620274,0.254762,8.668542,5,0,1,0.0,506.87444346444147,3.9988893155146887,506.87444346444147,3,2,22084.372342172454,276027.0,364472.0,-502.90006351602545,SHORT,1.3353804640232232,253.45310245404755,0.00181,6.3e-05,0.007903121629367321,1.0,909160414.8846679,0.000304,0.000401,0.2609401552051197,4.267178583101139,0.42671785831011394,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
MRVL,16.429612423860448,1923.484241940163,5,9,1946.2531267064169,14,67.428571,0.232834,0.176902,0.263908,14,0,2,0.0,5.259329572302969,11.319218184332083,1884.7873126981574,5,9,107.82759949765146,793350.0,1191504.5,-1907.0546295163026,SHORT,3.2859224847720894,213.7204713266848,0.311048,0.020118,0.008541589302176125,1.0,1927089128.4081802,0.000412,0.000618,0.32096921130424405,4.103297650089867,0.41032976500898666,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
ALAB,0.08674519790332985,31.545695630058606,1,3,53.82135416505852,4,54.25,1.943465,3.0,1.591286,4,0,1,0.0,22.102168139193253,0.08674519790332985,22.102168139193253,1,3,22.792649161265288,46460.0,406490.0,-31.458950432155277,SHORT,0.08674519790332985,10.515231876686203,0.0,0.29936,0.00274982675673425,1.0,562772275.9501362,8.3e-05,0.000722,0.33,4.079887478084649,0.4079887478084649,"confirmation_volume, momentum_aligned, not_extended, pattern_volume, retest_and_confirm, trend_aligned","bounce_and_fail, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
AEM,1.2450639098261513,3598.160129437058,1,3,4183.619212483901,4,58.5,0.968474,1.378049,0.831949,4,1,1,1.2450639098261513,582.9689552271901,1.2450639098261513,3011.029599462563,1,3,627.9546428708795,41815.0,607675.0,-3596.915065527232,SHORT,1.2450639098261513,1199.3867098123526,0.0,0.163175,0.00034602793234245107,1.0,477319582.55250853,8.8e-05,0.001273,0.24518294000000002,3.9230151750580955,0.39230151750580955,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
VST,36.10691906398494,3.092618244162862,5,4,69.62936263380894,9,49.222222,0.377727,0.266954,0.4885,9,0,2,0.0,3.0457375710407817,27.299572935651565,3.031822103829879,5,4,32.245999463245596,403806.0,835315.5,33.014300819822076,LONG,7.221383812796988,0.7731545610407154,0.243924,0.019658,11.67519435421254,1.0,700246516.2278084,0.000577,0.001193,0.33773796053244254,3.890713426626623,0.3890713426626623,"confirmation_volume, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, trend_aligned","bounce_and_fail, flag_breakdown, room_to_target, structural_breakdown, trend_continuation"
HD,295.5734260071874,444.7939376398747,6,3,1416.6100947633242,9,67.222222,2.122374,1.805253,2.756615,9,1,0,0.002577609120856445,0.0,252.09411264988532,214.0186260415731,6,3,54.680219279113075,876129.5,184907.5,-149.2205116326873,SHORT,49.26223766786456,148.26464587995824,0.147102,0.518836,0.6645176586163299,1.0,1392923174.025,0.000629,0.000133,0.44068301301274854,3.837692667954338,0.3837692667954338,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
CRWD,21.854610372862293,28.38346066308132,5,8,62.04689566259214,13,49.153846,0.27397,0.211724,0.312874,13,3,4,11.010886999702088,2.1127239197390577,10.677857023196987,25.784618790624542,5,8,106.05834546552181,533799.5,640076.0,-6.528850290219026,SHORT,4.370922074572459,3.547932582885165,0.511414,0.091562,0.7699769465140953,1.0,2120001479.3000002,0.000252,0.000302,0.3438577394584664,3.77223734339678,0.377223734339678,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
AAOI,1608.894714919125,943.2916325754217,1,5,3495.4779800699685,6,84.833333,7.139394,41.0,0.367273,6,0,0,0.0,0.0,1608.894714919125,370.9348081702576,1,5,7.656940566811291,304920.0,656096.5,665.6030823437032,LONG,1608.894714919125,188.65832651508433,0.0,0.606766,1.705617498722469,1.0,1132609116.2982662,0.000269,0.000579,0.3772784877025362,3.638829513654974,0.3638829513654974,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
XLI,267.1734377492772,1209.1783134294265,1,3,1743.525188927981,4,68.25,49.554195,0.10819,74.277197,4,0,1,0.0,690.8475396670535,267.1734377492772,690.8475396670535,1,3,2.2435310720204806,35750.0,203706.0,-942.0048756801493,SHORT,267.1734377492772,403.0594378098088,0.0,0.428664,0.22095453977464236,1.0,2496668852.120533,1.4e-05,8.2e-05,0.14721967978755418,3.598623464542209,0.3598623464542209,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
SHOO,0.0,0.11243853374320546,0,1,0.22487706748641093,1,31.0,42.372881,,42.372881,1,0,0,0.0,0.0,0.0,0.11243853374320546,0,1,0.0,0.0,75000.0,-0.11243853374320546,SHORT,0.0,0.11243853374320546,0.0,0.0,0.0,1.0,52336891.16455269,0.0,0.001433,0.05,3.5721416485192377,0.35721416485192375,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, pattern_volume, strong_trend, trend_aligned","flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
