ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
DKS,0.0,1068751.0032609673,0,2,1068751.0032609673,2,31.0,3.019097,,3.019097,2,0,1,0.0,458005.4767496087,0.0,610745.5265113586,0,2,0.0,1429490.0,0.0,645435.0712709911,0,2,-1068751.0032609673,SHORT,0.0,534375.5016304837,0.0,0.428543,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,14173863908.0,0.0,0.000101,,,,,0.0,4.6e-05,0.0,0.603915,0.0,0.0,0.0,0.3770146976851329,0.17407648541838855,6.942250764318382,0.7024,0.0,0.4383,0.0,0.0,0.6,0.0,2.815,1.3369,1.6502,0.1556,0.15,0.6,0.2347,0.06,0.7077087025774622,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.0831041309155207,1,-1.8689854305849583,1,0.0,0.0,0.0,1429490.0,0.0,0.0,0.6942250764318383,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned
MHK,0.0,305222.9680318067,0,1,610445.9360636134,1,31.0,55.555556,,55.555556,1,0,0,0.0,0.0,0.0,305222.9680318067,0,1,0.0,315000.0,0.0,193664.0459078704,0,1,-305222.9680318067,SHORT,0.0,305222.9680318067,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5885635681.0,0.0,5.4e-05,773555.0,1840.0,0.0,171.19565217391303,0.0,3.3e-05,0.0,0.6345,0.0,0.0,0.0,0.5185896385281321,0.1927189873556932,6.765163738543761,0.8132,0.0,0.514,0.0,0.0,0.6,0.0,2.815,1.7,1.6502,0.0,0.0,0.6,0.0,0.06,0.5790571851560657,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2535295032262863,1,3.5,1,0.0,0.0,0.0,630000.0,0.0,0.0,0.676516373854376,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
JBHT,0.0,593368.1238835802,0,1,1186736.2477671604,1,31.0,104.96875,,104.96875,1,0,1,0.0,593368.1238835802,0.0,593368.1238835802,0,1,0.0,836115.5,0.0,174656.04687803637,0,1,-593368.1238835802,SHORT,0.0,593368.1238835802,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,24726194019.0,0.0,3.4e-05,2078348.0,50188.0,0.0,16.659669642145534,0.0,7e-06,0.0,0.294347,0.0,0.0,0.0,0.23997551884759408,0.18242275316241657,6.1070413151417124,0.7731,0.0,0.4511,0.0,0.0,0.6,0.0,2.815,0.8919,1.6502,0.0,0.15,0.6,0.0,0.06,0.4541950324840101,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7309113788355137,1,3.5,1,0.0,0.0,0.0,1672231.0,0.0,0.0,0.6107041315141712,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
MTSI,7.66098701931708e-12,1.0349432127871547,1,4,2.0698864255819704,5,104.6,90.977778,52.875,100.503472,5,0,1,0.0,5.894384979959058e-12,7.66098701931708e-12,0.5981632523762404,1,4,756848.0,2230275.0,3.2107107742056354e-12,0.5531109153662667,0,2,-1.0349432127794937,SHORT,7.66098701931708e-12,0.2587358031967887,0.0,0.422033,7.40232596790084e-12,0.7,0.0,0.5,-0.3076923076923077,0.1923076923076923,91+,0.25,0,0.0,28656692714.0,2.6e-05,7.8e-05,18755311.0,2308727.0,0.04035379631934656,0.9660193691155342,0.0,0.0,0.419099,0.534436,0.0,0.0,2.6733674732724358e-18,9.028808934060467e-08,0.4801242962436082,5.654711119496141,2.8082,0.0,1.6502,0.0,0.0,0.3429,0.0,2.815,0.0,1.6502,0.4667,0.15,0.3429,0.23,0.29816320092736137,0.5294890435026323,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8198269223307124,1,-0.6938195138983242,1,0.0,0.0,756848.0,4460550.0,0.0,0.0,0.5654711119496141,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
WOLF,0.3513759190035526,39.04254689406354,1,3,39.74529873207065,4,35.25,159.78663,37.813187,200.444444,4,0,0,0.0,0.0,0.3513759190035526,25.75207603247719,1,3,268750.0,3317335.0,0.003500520857178096,28.612878657202778,0,3,-38.69117097505999,SHORT,0.3513759190035526,13.014182298021181,0.0,0.34041,0.008999820630476841,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,3003307103.0,8.9e-05,0.001105,,,,,0.0,0.0,0.009962,0.732864,0.0,0.0,1.1699633335950346e-06,4.3332838939518805e-05,0.34761568759752703,5.52532606760733,1.226,0.0,1.6502,0.0,0.0,0.6,0.0,2.7923,0.0,1.6502,0.3111,0.0,0.6,0.1717,0.4959872986260469,0.568283253968254,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.163693322257402,1,-1.5306588943940729,1,0.0,0.0,537500.0,3317335.0,844042.0,0.0,0.552532606760733,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned
BURL,3.53435474207652e-24,0.0059167517454083805,1,2,0.0059167517454083805,3,39.666667,10.234694,,10.234694,3,0,0,0.0,0.0,3.53435474207652e-24,0.0059167517454083805,1,2,391037.5,2748000.0,7.249719431579226e-26,0.0032270594789071067,0,1,-0.0059167517454083805,SHORT,3.53435474207652e-24,0.0029583758727041902,0.0,0.0,5.973471414985952e-22,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18405028274.0,2.1e-05,0.000149,,,,,0.0,0.0,0.020512,0.545411,0.0,0.0,1.9203201915583865e-30,1.6073737180199619e-09,0.26137154198332146,5.220719294099316,1.5859,0.0,0.4279,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.1366899150099666,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.4620726174622092,1,-1.209255967416511,1,0.0,0.0,782075.0,2748000.0,504559.0,0.0,0.5220719294099316,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
MTUM,0.0,14.229163506396034,0,1,14.229163506396034,1,35.0,3.391473,,3.391473,1,0,0,0.0,0.0,0.0,14.229163506396034,0,1,0.0,925000.0,0.0,3.2097990821512608,0,1,-14.229163506396034,SHORT,0.0,14.229163506396034,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,25628723620.0,0.0,3.6e-05,,,,,0.0,0.0,0.0,0.225579,0.0,0.0,0.0,5.552037517503197e-06,0.19641904623438802,5.05689632159899,0.835,0.0,0.5292,0.0,0.0,0.6,0.0,2.8067,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.35629590873629274,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.0255405320381177,1,-1.7908280500526215,1,0.0,1092000.0,0.0,925000.0,0.0,0.0,0.505689632159899,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
BWXT,0.0,498882.72582341405,0,1,498882.72582341405,1,95.0,3.743316,,3.743316,1,0,0,0.0,0.0,0.0,498882.72582341405,0,1,0.0,566982.0,0.0,75368.68033930549,0,1,-498882.72582341405,SHORT,0.0,498882.72582341405,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,18755350943.0,0.0,3e-05,,,,,0.0,4e-06,0.0,0.151075,0.0,0.0,0.0,0.26599487652328385,0.10129299583730311,4.737107904976464,0.4474,0.0,0.2227,0.0,0.0,0.3429,0.0,1.7641,0.98,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.40943218012496196,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7305948586677284,1,-2.211828426057563,1,0.0,0.0,0.0,566982.0,0.0,0.0,0.4737107904976464,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
LQDA,0.0,0.07553894984408208,0,1,0.07553894984408208,1,66.0,76.02,,76.02,1,0,0,0.0,0.0,0.0,0.07553894984408208,0,1,0.0,1681990.0,0.0,0.002862942877160361,0,1,-0.07553894984408208,SHORT,0.0,0.07553894984408208,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5062676676.0,0.0,0.000332,,,,,0.0,0.0,0.0,0.0379,0.0,0.0,0.0,1.4920753324457822e-07,0.14028123674809687,4.692886390499703,0.5554,0.0,0.2474,0.0,0.0,0.6,0.0,2.4427,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.6784007829148058,1,0.0,0.0,0.0,1681990.0,0.0,2497350.0,0.46928863904997037,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned"
DAVE,0.0,1.0657831957348436e-11,0,2,1.0657831957348436e-11,2,93.5,244.0,,244.0,2,0,0,0.0,0.0,0.0,1.0657654337218211e-11,0,2,0.0,1932310.0,0.0,6.292112784712768e-12,0,1,-1.0657831957348436e-11,SHORT,0.0,5.328915978674218e-12,0.0,1.7e-05,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2688044905.0,0.0,0.000719,,,,,0.0,0.0,0.0,0.590375,0.0,0.0,0.0,1.9824505047374638e-17,0.15629088254051574,4.615738791237549,0.7599,0.0,0.4602,0.0,0.0,0.3429,0.0,2.4672,0.0,1.6502,0.1556,0.0,0.3429,0.0,0.03428571428571428,0.5098412698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.6600939469458766,1,-1.4258084619092268,1,0.0,0.0,0.0,1932310.0,515340.0,0.0,0.4615738791237549,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
