ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
AMC,334633.6625212633,0.0,1,0,334633.6625212633,1,43.0,2.003641,2.003641,,1,1,0,334633.6625212633,0.0,334633.6625212633,0.0,1,0,525345.0,0.0,80743.55678759763,0.0,1,0,334633.6625212633,LONG,334633.6625212633,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1120087048.0,0.000469,0.0,,,,,7.2e-05,0.0,0.241289,0.0,0.0,0.0,2.98756836014466,0.0,5.772406614422687,0.1407677646768722,1.6722,1.7,1.6502,0.0,0.15,0.6,0.0,0.5392,0.0,0.2685,0.0,0.0,0.6,0.0,0.6372475879999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9238225013012635,1,0.0,0.0,525345.0,0.0,0.0,0.0,0.5772406614422687,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
VSAT,433059.2852393903,0.0,1,0,433059.2852393903,1,43.0,5.909677,5.909677,,1,0,0,0.0,0.0,433059.2852393903,0.0,1,0,680000.0,0.0,198472.44636581198,0.0,1,0,433059.2852393903,LONG,433059.2852393903,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,9507930508.0,7.2e-05,0.0,,,,,2.1e-05,0.0,0.458303,0.0,0.0,0.0,0.45547165587191973,0.0,5.633432846615854,0.1732103500015212,1.8112,1.5721,1.6502,0.0,0.0,0.6,0.0,0.6811,0.0,0.451,0.0,0.0,0.6,0.0,0.613187306221179,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.9401177661999847,1,-1.2890610115536507,1,980100.0,0.0,680000.0,0.0,0.0,0.0,0.5633432846615853,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
IOT,289744.8856636125,0.0,1,0,289744.8856636125,1,78.0,98.384615,98.384615,,1,0,0,0.0,0.0,289744.8856636125,0.0,1,0,516598.0,0.0,86504.80237183755,0.0,1,0,289744.8856636125,LONG,289744.8856636125,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13388430878.0,3.9e-05,0.0,10143539.0,2758640.0,0.05092877347836884,0.0,6e-06,0.0,0.298555,0.0,0.0,0.0,0.21641437170932712,0.0,5.259041897117252,0.1586430375922262,2.1984,0.8104,1.6502,0.0,0.0,0.6,0.0,0.6009,0.0,0.3855,0.0,0.0,0.6,0.0,0.44660176823192915,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.675950563960122,1,-2.023461409387193,1,1308635.0,0.0,516598.0,0.0,1800686.0,0.0,0.5259041897117253,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
ALHC,1.9530744947623758e-13,0.0,1,0,1.9530744947623758e-13,1,93.0,64.655172,64.655172,,1,0,0,0.0,0.0,1.9530744947623758e-13,0.0,1,0,543750.0,0.0,7.747860523061506e-14,0.0,1,0,1.9530744947623758e-13,LONG,1.9530744947623758e-13,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,2945956978.0,0.000185,0.0,264132.0,20148.0,2.0586297760210805,0.0,0.0,0.0,0.396701,0.0,0.0,0.0,6.62967758642664e-19,0.0,4.808020881400903,0.1615848777942538,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.8,0.0,0.473,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.312695451678314,1,0.0,0.0,543750.0,0.0,0.0,0.0,0.4808020881400903,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
INOD,0.025966495418794887,0.0,2,0,0.051932990837589774,2,49.0,41.6,41.6,,2,2,0,0.025966495418794887,0.0,0.013683592961659666,0.0,2,0,882611.0,0.0,0.015784020688549012,0.0,2,0,0.025966495418794887,LONG,0.012983247709397443,0.0,0.473029,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3535595611.0,0.00025,0.0,15005530.0,5365331.0,0.05881904871070865,0.0,0.0,0.0,0.607861,0.0,0.0,0.0,3.672152909400544e-08,0.0,4.473475655861026,0.174651641247704,1.5013,0.0,1.6502,0.1556,0.3,0.6,0.2664,0.8458,0.0,0.3007,0.0,0.0,0.6,0.0,0.5922004841269841,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.6623051875070516,1,-1.701979180791904,1,0.0,0.0,1765222.0,0.0,0.0,0.0,0.44734756558610256,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
QUBT,239.87289468026478,0.028778623173349623,2,1,239.93045192661148,3,82.0,100.884865,63.91704,174.820513,3,0,0,0.0,0.0,155.1418791363046,0.028778623173349623,2,1,1978511.0,660861.0,16.753301329593803,0.00019635890061781117,2,0,239.84411605709144,LONG,119.93644734013239,0.028778623173349623,0.353233,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2525991854.0,0.000783,0.000262,,,,,0.0,0.0,0.069842,0.006823,0.0,0.0,0.0004748093195558357,1.1392999200602181e-07,4.4110983759498925,0.34560442369475536,1.8245,0.0,1.6502,0.1556,0.0,0.6,0.1809,1.2059,0.0,1.6502,0.0,0.0,0.6,0.0,0.553643626984127,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8793821419373442,1,0.0,0.0,1978511.0,1321722.0,0.0,0.0,0.4411098375949893,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
QXO,9.922767566729385e-06,0.0,1,0,9.922767566729385e-06,1,115.0,2.033877,2.033877,,1,0,0,0.0,0.0,9.922767566729385e-06,0.0,1,0,1412053.0,0.0,5.6525273844180725e-06,0.0,1,0,9.922767566729385e-06,LONG,9.922767566729385e-06,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,11921762413.0,0.000118,0.0,,,,,0.0,0.0,0.569652,0.0,0.0,0.0,8.323238815688169e-12,0.0,4.227358068401,0.11085765612729447,2.2343,0.0,1.6502,0.0,0.0,0.3429,0.0,0.4809,0.0,0.2848,0.0,0.0,0.3429,0.0,0.4285893502857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.420870639554695,1,-1.641641201839061,1,0.0,0.0,1412053.0,0.0,0.0,0.0,0.42273580684010004,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
IBM,361128.3241477953,248199.27180982425,6,2,1216929.4368625518,8,61.75,8.97092,10.993076,2.904453,8,1,0,143465.20431388728,0.0,204140.48840380213,246549.86263709934,6,2,2145292.5,1506995.5,180715.0209232499,124888.31276436243,2,1,112929.05233797108,LONG,60188.054024632555,124099.63590491212,0.434715,0.006646,1.4549934877508417,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.1667,0,0.0,287257138126.0,7e-06,5e-06,,,,,1e-06,0.0,0.500461,0.503496,0.0,0.0,0.0020952674811594127,0.004320158472458154,4.172262949326149,0.31221665178579877,0.7552,0.0,1.6502,0.7778,0.15,0.6,0.2391,0.7164,0.0,1.6502,0.1556,0.0,0.6,0.0,0.3711817316401167,0.2555448987814767,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0691636480950533,1,-1.8531463240145498,1,4023518.0,0.0,3640585.0,1956971.0,2788683.0,647182.0,0.4172262949326149,none,none
TXN,25958.171905682066,0.0,6,0,51916.34380148618,6,66.166667,3.966075,3.966075,,6,0,0,0.0,0.0,15457.300019113149,0.0,6,0,3172658.0,0.0,18109.102410965854,0.0,2,0,25958.171905682066,LONG,4326.361984280345,0.0,0.40453,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,280845534375.0,1.1e-05,0.0,,,,,0.0,0.0,0.697626,0.0,0.0,0.0,0.00015404773994033154,0.0,4.112056972192492,0.131596633817246,0.8666,0.0,1.6502,0.7778,0.0,0.6,0.2175,0.5696,0.0,0.1464,0.0,0.0,0.6,0.0,0.3696044738304783,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.564991424622659,1,0.0,0.0,4344106.0,0.0,0.0,0.0,0.4112056972192492,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
AAPL,0.0006005691255086752,15279.225801303915,6,8,30558.452203177083,14,45.0,38.580408,28.046062,46.481168,14,3,2,0.0005303093585032267,3.87951241264974e-11,0.0002956534311715434,15279.225435833634,6,8,6710371.5,6095439.5,0.0003173651405699876,8305.133957203412,0,1,-15279.22520073479,SHORT,0.00010009485425144586,1909.9032251629894,0.507711,0.0,3.930625368841811e-08,1.0,0.0,0.125,-0.3076923076923077,-0.1826923076923077,31-90,0.25,0,0.0,4556899072560.0,1e-06,1e-06,,,,,0.0,0.0,0.528441,0.543557,0.0,0.0,2.196556312914212e-13,4.191234422249413e-06,4.034445579225431,0.3846571749774807,0.2653,0.0,1.6502,0.7778,0.45,0.6,0.2912,0.2075,0.0,1.6502,1.0889,0.3,0.6,0.0,0.38189999206349207,0.3688888888888889,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.4239462733423722,1,0.0,3845045.0,9365405.0,12190879.0,8824452.0,1042440.0,0.4034445579225431,none,none
