ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CRM,11193.126983083783,10689.08342059881,3,8,43536.722511110456,11,59.272727,2.639979,0.38381,3.486042,11,1,2,9232.178554875032,4775.973629880636,9232.178554875032,4363.456519461956,3,8,180.8976275311041,1364468.0,1000417.0,504.0435624849724,LONG,3731.0423276945944,1336.1354275748513,0.175192,0.591784,1.0471549844501762,1.0,2818850071.0199037,4e-06,4e-06,0.22453852380952383,4.834617619047619,0.4834617619047619,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
LYV,9012.842459694148,11347.55094141656,2,7,31707.94434252727,9,87.111111,5.128924,0.328579,6.500451,9,1,3,4063.698754304636,7300.043219395464,4949.143705389512,2520.3717563242653,2,7,1.4138646611185544,229600.0,380770.0,-2334.708481722413,SHORT,4506.421229847074,1621.0787059166516,0.450879,0.777893,0.7942544172063473,1.0,496934926.70155334,1.8e-05,2.3e-05,0.16216808769608973,4.271941472198993,0.42719414721989923,"bearish_strong_close, bounce_and_fail, confirmation_volume, healthy_pullback_volume, near_term_oi_dominant, not_extended, put_wall_clear, room_to_target","bearish_rejection_wick, flag_breakdown, pullback_to_resistance, structural_breakdown, trend_aligned"
BA,14574.752524496866,14954.378039090543,10,7,33507.36464195026,17,68.235294,4.834135,2.803661,7.734813,17,5,1,3977.2809123541897,210.53462075924094,8266.109124138222,14325.439400476027,10,7,28.25189330901615,2807267.0,717032.0,-379.6255145936775,SHORT,1457.4752524496866,2136.3397198700777,0.432847,0.042057,0.9746144230404407,1.0,1440513031.847644,1e-05,1e-05,0.5244969457142856,4.2250250000000005,0.4225025,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
RVMD,38.65195264418546,3787.0552863297785,2,7,3828.8409585279537,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,37.374694803416894,3783.129274609856,2,7,87.23369371397501,4136170.0,558484.0,-3748.403333685593,SHORT,19.32597632209273,541.0078980471112,0.033045,0.001037,0.010206334400162656,1.0,227620338.6020096,0.0,1.7e-05,0.3433333333333333,4.1000425,0.41000425,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
CMG,0.11660585124204856,8443.185354528534,1,3,8443.418566231017,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,8413.709206099284,0.11660585124204856,6948.265612395116,1,3,283.200619898645,239300.0,477176.0,-8443.068748677291,SHORT,0.11660585124204856,2814.395118176178,0.0,0.177056,1.3810646852553885e-05,1.0,561417946.5549946,0.0,1.5e-05,0.33,3.8717441666666668,0.3871744166666667,"bounce_and_fail, confirmation_volume, gamma_tailwind, healthy_pullback_volume, not_extended, put_wall_clear, swing_dte_dominant, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown"
PL,0.0,52658.23234711973,0,2,77549.87614477487,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,27766.58854946459,0,2,1.7929205637424341,0.0,1854073.0,-52658.23234711973,SHORT,0.0,26329.116173559865,0.0,0.472702,0.0,1.0,450368303.3952622,0.0,0.000117,0.12769322442883882,3.852248546500089,0.3852248546500089,"bearish_rejection_wick, confirmation_volume, gamma_headwind, gamma_tailwind, near_term_oi_dominant, pullback_to_resistance, put_wall_clear, room_to_target","bearish_strong_close, bounce_and_fail, flag_breakdown, healthy_pullback_volume, not_extended, structural_breakdown, trend_aligned"
RKLB,32861.08462132249,19635.383394469383,3,3,58270.02729186232,6,84.833333,6.859676,1.575785,12.143567,6,1,0,1443.6716792562047,0.0,24821.062780586268,8626.348424619373,3,3,2.6051847368612626,941331.0,610929.5,13225.701226853103,LONG,10953.694873774162,6545.127798156461,0.244667,0.560673,1.6735647051627387,1.0,1354917889.3688622,2.4e-05,1.4e-05,0.3088310428275135,3.834151677742765,0.3834151677742765,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
HD,1438.1195470634448,2164.1555019890984,6,3,6892.550170586023,9,67.222222,2.122374,1.805253,2.756615,9,1,0,0.012541418595941494,0.0,1226.5699119128465,1041.3127245700477,6,3,54.6802192791131,876129.5,184907.5,-726.0359549256536,SHORT,239.68659117724079,721.3851673296995,0.147102,0.518836,0.6645176586163304,1.0,1392923174.025,1e-06,2e-06,0.3408465252380952,3.719809238095238,0.3719809238095238,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
CVI,1988.597307116109,19.042355193859013,2,2,2025.0971009922598,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,19.042355193859013,1988.0656018379232,17.45743868229169,2,2,955.7590727809793,124595.0,284664.0,1969.55495192225,LONG,994.2986535580545,9.521177596929506,0.000267,0.083231,99.0,1.0,55581414.24045944,3.6e-05,0.0,0.3183256333333333,3.6833333333333336,0.36833333333333335,"confirmation_volume, near_term_oi_dominant, pullback_to_resistance, put_wall_clear, room_to_target","bearish_rejection_wick, bearish_strong_close, bounce_and_fail, flag_breakdown, healthy_pullback_volume, not_extended, structural_breakdown, trend_aligned"
ULTA,0.012873238669736008,1.009288014707804,1,3,1.1496994405131928,4,35.25,17.689394,4.375,22.127525,4,1,0,0.012873238669736008,0.0,0.012873238669736008,0.8447977583169815,1,3,14.213342340545784,29120.0,343809.0,-0.996414776038068,SHORT,0.012873238669736008,0.3364293382359347,0.0,0.162977,0.012754772158334706,1.0,457845111.9607056,0.0,0.0,0.3425,3.6116502380952387,0.36116502380952387,"bearish_rejection_wick, near_term_oi_dominant, put_wall_clear, strong_trend, trend_aligned","bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown"
XLI,1299.93872748909,5883.2858958903225,1,3,8483.163350868503,4,68.25,49.554195,0.10819,74.277197,4,0,1,0.0,3361.335165535888,1299.93872748909,3361.335165535888,1,3,2.2435310720204815,35750.0,203706.0,-4583.347168401233,SHORT,1299.93872748909,1961.0952986301074,0.0,0.428664,0.22095453977464224,1.0,2496668852.120533,1e-06,2e-06,0.14721992978755422,3.5986284645422084,0.35986284645422084,"confirmation_volume, ema_rally, gamma_tailwind, healthy_pullback_volume, put_wall_clear, room_to_target, swing_dte_dominant, trend_aligned","bearish_rejection_wick, bearish_strong_close, bounce_and_fail, flag_breakdown, not_extended, pullback_to_resistance, structural_breakdown"
SCHW,19.491976400122216,2466.364218373111,3,2,4971.557853485568,5,68.2,3.620274,0.254762,8.668542,5,0,1,0.0,2466.209682312213,19.45669124884388,2466.209682312213,3,2,22084.372342172464,276027.0,364472.0,-2446.8722419729884,SHORT,6.497325466707405,1233.1821091865554,0.00181,6.3e-05,0.007903121629367344,1.0,909160414.8846679,0.0,3e-06,0.20666666666666667,3.5583408333333333,0.35583408333333333,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
DAL,2232.288083499494,33562.90698686699,2,15,53099.32319724433,17,90.235294,0.46918,1.325973,0.35494,17,1,9,683.5321078915644,21330.22621358773,1548.7559756079293,7689.107698597961,2,15,1.3060633617905189,707150.0,1312106.0,-31330.618903367496,SHORT,1116.144041749747,2237.5271324577993,0.306202,0.770905,0.06651057026654389,0.7,912619354.7164516,2e-06,3.7e-05,0.17528843520139867,3.5309854329663675,0.35309854329663676,"bounce_and_fail, gamma_tailwind, near_term_oi_dominant, not_extended, put_wall_clear, room_to_target, trend_aligned","bearish_rejection_wick, bearish_strong_close, confirmation_volume, flag_breakdown, healthy_pullback_volume, pullback_to_resistance, structural_breakdown"
MU,58201.91961515711,69243.69586043758,8,4,158740.7068654449,12,61.666667,1.263831,1.111049,1.569395,12,1,2,4265.343514409043,19413.876918238406,15929.41618634784,39023.675973641824,8,4,2.1274330136032704,1171992.5,1410716.0,-11041.776245280475,SHORT,7275.239951894639,17310.923965109396,0.726308,0.43643,0.8405374509827515,1.0,16277594132.928183,4e-06,4e-06,0.34467070008916073,3.458801325346445,0.3458801325346445,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
SOXS,1716.274067840902,5310.020922768478,1,1,12336.315913377859,2,56.0,4.552239,1.328358,7.776119,2,1,1,1716.274067840902,5310.020922768478,1716.274067840902,5310.020922768478,1,1,6.187847293467019,66439.0,170135.0,-3593.7468549275764,SHORT,1716.274067840902,5310.020922768478,0.0,0.0,0.3232141817900956,1.0,2190147622.7168655,1e-06,2e-06,0.24220173,3.449463389813719,0.3449463389813719,"ema_rally, healthy_pullback_volume, near_term_oi_dominant, not_extended, put_wall_clear, room_to_target, trend_aligned","bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, pullback_to_resistance, structural_breakdown"
XOP,9.19364356142062,163.8153291649787,1,1,173.00897272639932,2,57.5,2.352796,0.265591,4.44,2,0,1,0.0,163.8153291649787,9.19364356142062,163.8153291649787,1,1,17.818325027565635,51660.0,106555.0,-154.62168560355806,SHORT,9.19364356142062,163.8153291649787,0.0,0.0,0.056121997912427876,1.0,1130455164.5398133,0.0,0.0,0.18,3.4250000000000003,0.3425,"bearish_rejection_wick, gamma_tailwind, healthy_pullback_volume, pullback_to_resistance, put_wall_clear, room_to_target, swing_dte_dominant","bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, not_extended, structural_breakdown, trend_aligned"
BRKB,0.0,76870.18836199211,0,5,153740.37672398423,5,71.8,1.091648,,1.091648,5,0,2,0.0,70485.89610882827,0.0,67884.4218148496,0,5,26.983350090668218,0.0,1741071.0,-76870.18836199211,SHORT,0.0,15374.037672398423,0.0,0.116895,0.0,1.0,,0.0,0.0,0.18,3.407100524831874,0.3407100524831874,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
CRWD,106.33412751356249,138.10040416790045,5,8,301.8906492791744,13,49.153846,0.27397,0.211724,0.312874,13,3,4,53.5737330608106,10.279508572774594,51.95336777479753,125.45567711312061,5,8,106.0583454655219,533799.5,640076.0,-31.766276654337958,SHORT,21.2668255027125,17.262550520987556,0.511414,0.091562,0.7699769465140958,1.0,2120001479.3000002,0.0,0.0,0.30022004761904764,3.2333333333333334,0.32333333333333336,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
ZS,1.0521584364786094,1749.35330892804,2,6,1751.0201530720044,8,68.75,0.77132,0.259155,0.942042,8,2,4,1.0521584364786094,120.46780413622974,0.8060883954572494,1628.8743056382182,2,6,2619.303483710187,112350.0,395105.0,-1748.3011504915614,SHORT,0.5260792182393047,291.55888482134,0.233872,0.068871,0.0006014556528454196,1.0,533256341.99403536,0.0,3e-06,0.22789561904761907,3.2318993666666667,0.3231899366666667,"bounce_and_fail, confirmation_volume, healthy_pullback_volume, not_extended, put_wall_clear, room_to_target, swing_dte_dominant, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, structural_breakdown"
MRVL,79.93867072764372,9358.758411303837,5,9,9469.540962663474,14,67.428571,0.232834,0.176902,0.263908,14,0,2,0.0,25.589393351599245,55.07392578644099,9170.477580019277,5,9,107.82759949765139,793350.0,1191504.5,-9278.819740576193,SHORT,15.987734145528744,1039.8620457004263,0.311048,0.020118,0.00854158930217613,1.0,1927089128.4081802,0.0,5e-06,0.24840819047619048,3.1166791666666667,0.31166791666666666,"bearish_rejection_wick, bounce_and_fail, confirmation_volume, gamma_tailwind, healthy_pullback_volume, not_extended, put_wall_clear, room_to_target, swing_dte_dominant","bearish_strong_close, flag_breakdown, pullback_to_resistance, structural_breakdown, trend_aligned"
GLNG,15672.345829791322,13525.936199928708,4,8,42724.21822964874,12,87.166667,7.421904,20.516249,0.874732,12,1,4,5580.595252565804,7862.60158644595,5580.595252565804,2334.1912454216636,4,8,1.048558981276121,462206.0,352372.5,2146.4096298626137,LONG,3918.0864574478305,1690.7420249910886,0.643921,0.827428,1.158688433697767,1.0,156350828.99401626,0.0001,8.7e-05,0.33681405585529856,3.112765591886319,0.3112765591886319,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
