ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
VECO,53953.6461108862,0.0,1,0,53953.6461108862,1,88.0,,,,1,1,0,53953.6461108862,0.0,53953.6461108862,0.0,1,0,62154.0,0.0,7366.963159006658,0.0,1,0,53953.6461108862,LONG,53953.6461108862,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,2595046732.0,2.4e-05,0.0,3e-06,0.0,0.136542,0.0,0.0,0.0,0.20791011370074317,0.0,4.34565510797378,0.1555731633169752,2.815,0.7807,0.0,0.0,0.15,0.6,0.0,0.9557,0.0,0.0,0.0,0.0,0.6,0.0,0.24015179906058204,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.43456551079737804,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
IBM,210081.10452584387,0.10288176412288955,11,8,322876.0081330247,19,54.105263,0.8542,1.096557,0.520958,19,4,3,112794.80044636023,1.2314498219577284e-08,97286.20755875456,0.10288174320353925,11,8,876999.0,728297.5,75512.10486124092,0.019770866382691595,3,0,210081.00164407975,LONG,19098.28222962217,0.012860220515361193,0.536911,0.0,99.0,1.0,0.2727272727272727,0.0,-0.034965034965035,-0.3076923076923077,31-90,0.3636,0,0.0,237763580382.0,4e-06,3e-06,0.0,0.0,0.339389,0.192171,0.0,0.0,0.0008032467461559145,5.408826908940164e-10,4.165715371391819,0.2897797993725768,0.848,0.0,0.4057,1.4,0.6,0.6,0.3121,0.7447,0.0,0.0143,1.0889,0.45,0.6,0.0,0.34419835083606076,0.22363733927572266,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4165715371391819,none,none
ENTG,0.002734733546125635,1.2099796011193158e-17,5,1,0.0027347335461256474,6,33.833333,0.242643,0.134922,0.78125,6,0,0,0.0,0.0,0.0009964471143706004,1.2099796011193158e-17,5,1,749760.0,63000.0,0.002425641127569508,4.15477894357724e-18,0,0,0.002734733546125623,LONG,0.0005469467092251271,1.2099796011193158e-17,0.635633,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22201120000.0,3.4e-05,3e-06,0.0,0.0,0.886975,0.343376,0.0,0.0,2.463599625717653e-10,5.4500836044276854e-24,4.106898327504081,0.16480559830564576,2.5021,0.0,0.0,0.6222,0.0,0.6,0.3826,0.8568,0.0,0.1913,0.0,0.0,0.6,0.0,0.2804889970464371,0.08744830638683378,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4106898327504081,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target"
HUT,0.010601036934827612,30.674406228398443,3,6,61.363406815431546,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.0029264591287018727,12.962746587279907,0.00399332169983347,17.699593348148277,3,6,180652.0,353572.5,0.001833519578103493,2.795292045380256,0,0,-30.663805191463616,SHORT,0.0035336789782758706,5.112401038066407,0.623308,0.422985,0.0003455987658210363,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,4.254646956705771e-09,6.155471861420048e-06,3.919758527218324,0.43837650281091556,0.7849,0.0,1.7,0.3111,0.15,0.6,0.3738,0.7753,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3919758527218324,none,none
PONY,310.857855264733,5.105127910908821e-25,2,1,310.857855264733,3,54.0,16.501446,0.375774,32.627119,3,1,1,1.3980823972029944e-26,5.105127910908821e-25,310.857855264733,5.105127910908821e-25,2,1,1317767.0,25414.0,114.16302597167045,1.5493882856264501e-25,0,0,310.857855264733,LONG,155.4289276323665,5.105127910908821e-25,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,1,0.3333,4094919945.0,0.000322,6e-06,0.0,0.0,0.367252,0.303496,0.0,0.0,0.00037956524112797154,1.2466978547754786e-30,3.7205500863766217,0.320115736578129,2.815,0.0,0.0,0.1556,0.15,0.6,0.0,0.7512,0.0,1.7,0.0,0.15,0.6,0.0,0.38055555555555554,0.2655100293049481,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37205500863766217,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
BSX,0.0937437470681159,0.06709932752786021,9,6,0.1645967294968251,15,64.8,1.113679,1.479736,0.564594,15,0,1,0.0,7.966711074870416e-21,0.08442821927902568,0.06334567262701123,9,6,926131.0,628969.0,0.022876479894610818,0.05031774859659908,0,0,0.02664441954025569,LONG,0.010415971896457323,0.011183221254643369,0.099372,0.055942,1.3970892186541317,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,95309962839.0,1e-05,7e-06,0.0,0.0,0.244032,0.719903,0.0,0.0,1.0928523720077665e-09,1.1733528081984827e-09,3.6202664857169706,0.22714026864399323,1.1096,0.0,0.6662,1.2444,0.0,0.6,0.0,0.6997,0.0,0.0439,0.7778,0.15,0.6,0.0,0.2872996164795741,0.18166590935440238,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3620266485716971,none,none
XLK,22.77949488871752,49.89838512023764,3,3,73.94206670449503,6,72.5,17.449378,3.732106,31.16665,6,0,1,0.0,13.4148739197327,20.277734999824776,30.522938448419573,3,3,192389.0,469330.0,13.005127939624629,10.17708575504125,0,0,-27.118890231520123,SHORT,7.593164962905839,16.632795040079213,0.109825,0.388298,0.4565176775526284,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,154.345534,0.0,0.0,0.0,0.0,0.555008,0.203956,0.0,0.0,0.0,0.0,3.5968498203135457,0.3945759106027832,0.9787,0.0,1.7,0.3111,0.0,0.6,0.007,0.9787,0.0,1.7,0.3111,0.15,0.6,0.2059,0.2618128968253968,0.29670382539682544,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.35968498203135457,none,none
NUE,2.4030784677688793e-08,2.8637100651598445e-11,3,2,4.769519548270716e-08,5,67.2,4.711396,4.139766,5.568841,5,1,0,1.1590238768461198e-18,0.0,2.363577370436677e-08,2.8637100651598442e-11,3,2,173866.5,130710.0,2.388631345174176e-09,2.8525298574009458e-12,0,0,2.4002147577037194e-08,LONG,8.010261559229597e-09,1.4318550325799222e-11,0.016438,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,44614213840.0,4e-06,3e-06,0.0,0.0,0.095609,0.09961,0.0,0.0,1.795450568277815e-15,3.2094144653427835e-18,3.5860896730172342,0.3021920403109419,0.825,0.0,1.7,0.3111,0.15,0.6,0.0,0.5664,0.0,1.7,0.1556,0.0,0.6,0.0,0.2885356573757433,0.2538788619423893,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3586089673017234,none,none
OKTA,2.4728383228408144,45797.727986410966,3,2,45800.242405468525,5,55.6,1.675873,2.645553,0.221352,5,1,0,1.3361102556849516,0.0,1.3361102556849516,45796.81823048354,3,2,194281.0,105000.0,0.5527810979226923,19629.5496982648,0,1,-45795.25514808812,SHORT,0.8242794409469382,22898.863993205483,0.459686,2e-05,5.399478165324165e-05,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,12224733307.0,1.6e-05,9e-06,0.0,2e-06,0.22018,0.428614,0.0,0.0,6.742719209055856e-07,0.018731585727185862,3.5473015203916045,0.15963823631134633,0.7703,0.0,1.459,0.3111,0.15,0.6,0.2569,0.7832,0.0576,0.0,0.1556,0.0,0.6,0.0,0.33647749072792676,0.1136728672355759,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3547301520391605,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
CLF,58441.01186245633,0.0466538742288273,6,2,116882.0703787869,8,56.5,2.325263,2.621699,1.435956,8,0,1,0.0,0.046653856686218145,58440.00919320148,0.046653856686218145,6,2,402658.0,240449.0,753.9781174020612,0.012559865951176575,1,0,58440.96520858211,LONG,9740.168643742722,0.02332693711441365,1.7e-05,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.0,0,0.0,5669681560.0,7.1e-05,4.2e-05,0.0,0.0,0.012902,0.269214,0.0,0.0,0.017179392776589593,4.114329326533403e-08,3.518330092844316,0.1831377477723698,0.6467,0.0511,1.4428,0.7778,0.0,0.6,0.0,0.2894,0.0,0.6365,0.1556,0.15,0.6,0.0,0.5106711052898705,0.29882198103253405,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3518330092844316,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
CHTR,2.070101247601569,0.010426243452081261,6,5,2.933713502257975,11,66.181818,0.639177,0.711177,0.552777,11,2,2,0.022862692806248527,0.00911189161751921,1.2031644352085156,0.009111859139168418,6,5,992732.0,445875.0,0.634075869666923,0.0028271467459424827,0,0,2.059675004149488,LONG,0.34501687460026154,0.0020852486904162524,0.41879,0.126065,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,29963557124.0,3.3e-05,1.5e-05,0.0,0.0,0.289946,0.243652,0.0,0.0,1.1514549930519175e-07,6.959282844112072e-10,3.4969452561414887,0.23559311353084778,1.4479,0.0,0.1436,0.7778,0.3,0.6,0.2277,0.7792,0.0,0.0359,0.6222,0.3,0.6,0.0186,0.32173619981666235,0.21277463100934702,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3496945256141489,"ema_pullback, momentum_aligned, trend_aligned","confirmation_volume, not_extended, room_to_target"
LRCX,147316.96436226202,90.51774938374906,4,10,147495.12173464446,14,34.357143,5.003216,6.956103,4.222061,14,2,3,147316.59684049003,1.569581606311168,147316.44966055383,87.28755713670724,4,10,481494.0,2256007.5,68556.32861103337,61.813932364590094,1,0,147226.44661287827,LONG,36829.241090565505,9.051774938374907,3e-06,0.035686,99.0,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,31-90,0.5,0,0.0,334171119600.0,1e-06,7e-06,0.0,0.0,0.465366,0.687385,0.0,0.0,0.001102107241782288,2.7087244849913436e-07,3.475716693193169,0.45674780734121856,0.4091,0.0,1.7,0.4667,0.3,0.6,0.0,0.4175,0.0,1.7,1.4,0.45,0.6,0.0,0.30666666666666664,0.4394957395766246,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3475716693193169,none,none
CAR,26579.24106949467,50203.372179383885,2,7,153398.4072525433,9,61.333333,6.099735,2.9903,6.988145,9,0,2,0.0,151.23804987966085,26441.896383594423,49611.094312497524,2,7,360371.5,1502050.0,7686.126454629412,3005.1917129437047,1,1,-23624.131109889215,SHORT,13289.620534747335,7171.910311340555,0.005167,0.011798,0.5294313890812595,1.0,0.5,0.14285714285714285,0.1923076923076923,-0.16483516483516486,31-90,0.2857,0,0.0,17412837877.0,2.1e-05,8.6e-05,0.0,0.0,0.288622,0.05972,0.0,0.0,0.007632081932090531,0.004118748685309749,3.4555902020734948,0.4634366823458264,0.9955,0.0111,1.6934,0.1556,0.0,0.6,0.0,1.101,0.0,1.7,0.9333,0.3,0.6,0.0,0.32269615942975965,0.6125288866630438,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34555902020734947,none,none
NTR,149.94455636357907,166.09823047366322,7,7,351.6954102331511,14,56.857143,0.831077,1.017751,0.613291,14,0,0,0.0,0.0,74.02705517328049,130.43918699847347,7,7,685335.0,939010.0,31.218159730776595,16.268425943574954,0,0,-16.153674110084154,SHORT,21.420650909082724,23.728318639094745,0.506304,0.214686,0.9027462600653924,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23955899394.0,2.9e-05,3.9e-05,0.0,0.0,0.208198,0.114735,0.0,0.0,8.9417018149808e-06,9.905000120779328e-06,3.434991500847242,0.3141941998968153,1.2594,0.0,0.3521,0.9333,0.0,0.6,0.2902,1.4497,0.0,0.077,0.9333,0.0,0.6,0.0819,0.3214277107419985,0.3047865279052956,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3434991500847242,none,none
U,3.762182763612029,1.2459837291024123,2,2,6.254150221816853,4,63.5,10.555295,9.033226,12.077364,4,0,0,0.0,0.0,2.6888755372807798,1.1502506799481043,2,2,996625.0,156600.0,1.0057238397584487,0.31416461592720857,0,0,2.516199034509617,LONG,1.8810913818060144,0.6229918645512061,0.285288,0.076833,3.019447746980009,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11223038877.0,8.9e-05,1.4e-05,0.0,0.0,0.267325,0.252142,0.0,0.0,1.6760980714956267e-06,5.551008700753395e-07,3.3884924714401454,0.2747086547349855,0.8006,0.0,1.7,0.1556,0.0,0.6,0.1323,0.2915,0.0,1.7,0.1556,0.0,0.6,0.0,0.5247777113244596,0.29695011360351564,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.33884924714401454,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
UVIX,22.717950434037313,0.0,3,0,28.919838389641356,3,84.333333,7.331695,7.331695,,3,2,0,22.717950433761786,0.0,16.516062478157743,0.0,3,0,166596.5,0.0,1.4619628631903323,0.0,0,0,22.717950434037313,LONG,7.572650144679105,0.0,0.272995,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.6667,0,0.0,101607448.0,0.00164,0.0,0.0,0.0,0.101104,0.0,0.0,0.0,0.0007452849465010777,0.0,3.296306442247263,0.09264340572364223,0.2616,0.0,1.7,0.3111,0.3,0.6,0.1236,0.3264,0.0,0.0,0.0,0.0,0.6,0.0,0.5934678968253968,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3296306442247263,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned
SGML,97256.0159926901,0.0,1,0,97256.0159926901,1,59.0,,,,1,1,0,97256.0159926901,0.0,97256.0159926901,0.0,1,0,106865.0,0.0,811.2607938906986,0.0,1,0,97256.0159926901,LONG,97256.0159926901,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,2196866746.0,4.9e-05,0.0,0.0,0.0,0.008341,0.0,0.0,0.0,0.44270330082501097,0.0,3.2936442712529965,0.11683861317900622,1.009,1.5347,0.0,0.0,0.15,0.6,0.0,0.5684,0.0,0.0,0.0,0.0,0.6,0.0,0.39351432863335517,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3293644271252997,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
