ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
OKTA,507923.51177310565,364253.62452405354,5,11,1236429.7784517931,16,53.4375,2.009469,2.54987,1.763832,16,0,2,0.0,3.887540099014566,250838.3760129015,136163.1171375548,5,11,60260.75328769116,751314.0,1060437.5,143669.88724905212,LONG,101584.70235462113,33113.96586582305,0.506149,0.626186,1.3944226702940188,1.0,317847887.4949646,0.002364,0.003336,0.701635322331581,7.347998068794597,0.7347998068794597,none,none
CLS,0.0,1.1207301983124094,0,14,1.173169675630224,14,37.428571,2.99187,,2.99187,14,0,1,0.0,0.0006579208213830037,0.0,0.6600759475107861,0,14,19.6435028470234,0.0,2885209.0,-1.1207301983124094,SHORT,0.0,0.08005215702231495,0.0,0.41103,0.0,1.0,493924988.2028198,0.0,0.005841,0.18,7.342286285714286,0.7342286285714286,"confirmation_volume, ema_rally, not_extended","momentum_aligned, room_to_target, trend_aligned"
WULF,285897.45864336897,1336338.2362212692,3,9,2905659.15577581,12,81.333333,0.485487,0.5645,0.45915,12,1,7,104447.02970533061,358298.6735811243,104556.67503120749,925124.7873300476,3,9,0.30549724413939283,301584.0,1490599.0,-1050440.7775779003,SHORT,95299.152881123,148482.02624680768,0.634286,0.307717,0.2139409401708015,1.0,457619328.0607891,0.000659,0.003257,0.36724338033204573,6.278485660740385,0.6278485660740385,none,trend_aligned
GOOG,53503.66148129595,1054109.2324691233,3,9,2215102.587603267,12,67.333333,0.786886,0.278625,0.956306,12,0,4,0.0,1053998.5641805723,53502.6354459021,387054.42348939675,3,9,12412.672482108432,829662.5,2619748.0,-1000605.5709878274,SHORT,17834.55382709865,117123.2480521248,1.9e-05,0.632814,0.05075722689191337,1.0,5739930856.302948,0.000145,0.000456,0.27403977388942535,6.09268917002733,0.609268917002733,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target
DAL,443464.9036603245,259.66080205805275,3,13,443856.12066727737,16,89.4375,0.251899,0.161863,0.272677,16,0,8,0.0,166.40601343714712,185406.35984524147,60.5832733661157,3,13,1479.3862751134698,549205.0,1120166.0,443205.24285826646,LONG,147821.63455344152,19.973907850619444,0.581914,0.766683,99.0,1.0,930123953.8655281,0.00059,0.001204,0.4743882775546821,5.92345478280786,0.592345478280786,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
ADBE,68536.67532455485,555524.2490966216,7,12,692569.7096785944,19,82.473684,0.245455,0.311084,0.207172,19,1,0,0.7519035940225716,0.0,68375.95247773857,343258.8081134313,7,12,6863.259926024528,638323.5,2357072.0,-486987.5737720668,SHORT,9790.95361779355,46293.68742471847,0.002345,0.382099,0.12337296785155161,1.0,1700281572.6797485,0.000375,0.001386,0.3665945524916886,5.654556821498538,0.5654556821498538,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
CMG,0.0009187495401025271,52202.608637523954,1,4,52202.61047502303,5,57.6,114.654698,460.269231,28.251065,5,0,2,0.0,66.29248345020086,0.0009187495401025271,52136.083908457214,1,4,223007.86733199088,239300.0,529781.0,-52202.607718774416,SHORT,0.0009187495401025271,13050.652159380988,0.0,0.001274,1.7599686377399104e-08,1.0,562862950.9337425,0.000425,0.000941,0.40449650453865155,5.613463102962857,0.5613463102962857,"bounce_and_fail, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
APH,0.34202443083305367,12.053275726319391,6,16,12.504752342805514,22,39.5,1.259688,1.35803,1.22281,22,1,0,0.002420408814476909,0.0,0.22657299175706827,6.401326148709591,6,16,47.09931194251413,1142615.5,2235962.5,-11.711251295486338,SHORT,0.05700407180550895,0.753329732894962,0.337553,0.468914,0.028376056318550245,1.0,1249615822.1374512,0.000914,0.001789,0.4529254288650386,5.430530702811291,0.5430530702811291,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
NBIS,0.0,506401.5892800024,0,3,709929.0202230045,3,78.333333,2.203817,,2.203817,3,0,0,0.0,0.0,0.0,244219.62037010927,0,3,11.103565126090365,0.0,545760.0,-506401.5892800024,SHORT,0.0,168800.5297600008,0.0,0.517735,0.0,1.0,2044261524.1362,0.0,0.000267,0.18,5.2869615025413115,0.5286961502541312,none,trend_aligned
LMT,362434.82333185954,546706.6239466371,10,3,1271576.261870927,13,48.0,73.916302,60.041193,120.166667,13,2,0,0.008411099020211556,0.0,107736.79942306709,420779.2928180785,10,3,1.2005552021814874,645825.0,685700.0,-184271.8006147776,SHORT,36243.48233318595,182235.5413155457,0.702742,0.230338,0.6629420743349838,1.0,1200345730.4379272,0.000538,0.000571,0.6101642815811552,5.276552294602123,0.5276552294602123,none,none
GLNG,123.5575123451398,106.57224771117983,5,8,336.7020077674995,13,87.538462,6.859666,16.43556,0.874732,13,1,4,43.97008612501154,61.950249619649234,43.97008612501154,18.391333800144366,5,8,1.4538643982723363,554206.0,352372.5,16.98526463395997,LONG,24.71150246902796,13.321530963897478,0.644133,0.827428,1.1593779337374166,1.0,156479931.06002808,0.003542,0.002252,0.5917096439062286,5.1907341960339455,0.5190734196033946,none,none
CIFR,0.0,111.2155127986253,0,3,111.2155127986253,3,51.666667,4.404747,,4.404747,3,0,0,0.0,0.0,0.0,80.03925717846003,0,3,842.8795120913264,0.0,451978.0,-111.2155127986253,SHORT,0.0,37.071837599541766,0.0,0.280323,0.0,1.0,355764341.8121338,0.0,0.00127,0.18,5.180834430637087,0.5180834430637087,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned
ALB,37.68136180169291,0.2354608224218087,3,3,75.5907636123171,6,82.0,2.077325,0.537182,3.617468,6,2,1,0.0171603398369128,0.004779313004468742,37.664201461855995,0.22572129607542069,3,3,2805.8067379951626,355438.0,447848.0,37.4459009792711,LONG,12.560453933897636,0.07848694080726958,0.000455,0.041364,99.0,1.0,353305998.6193085,0.001006,0.001268,0.36591036910199454,5.175904574222352,0.5175904574222352,none,none
AEIS,0.0,0.06248213791579138,0,2,0.06506233463842453,2,31.0,2.061561,,2.061561,2,0,0,0.0,0.0,0.0,0.059901941193158226,0,2,11.608018231266264,0.0,718935.0,-0.06248213791579138,SHORT,0.0,0.03124106895789569,0.0,0.041295,0.0,1.0,204930342.87963867,0.0,0.003508,0.18,5.103118576196739,0.5103118576196739,none,trend_aligned
CVX,236790.41209195086,142074.0764237499,12,11,647012.3444543293,23,67.478261,1.215448,1.519016,0.884283,23,2,4,1.4455105120959493,31465.579280765607,180286.35225889654,110330.16961643852,12,11,109286.02800458224,1182957.5,1500750.0,94716.33566820095,LONG,19732.534340995906,12915.82512943181,0.238625,0.223432,1.6666686706848628,1.0,2853539377.7645874,0.000415,0.000526,0.5248747066803983,5.085387838311832,0.5085387838311832,none,none
