ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
CORZ,476051.66688701307,0.0,10,0,565024.6655137521,10,38.6,462.459892,462.459892,,10,2,0,97249.58404700292,0.0,154898.16007888198,0.0,10,0,1.8983667306153194,1387231.5,0.0,476051.66688701307,LONG,47605.166688701305,0.0,0.674619,0.0,99.0,1.0,5890413995.0,0.000236,0.0,0.08081803202476145,0.0,7.455482423128036,0.13226255832666384,0.7455482423128036,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern"
USAR,134305.9594254574,2443.216002258187,7,2,139192.3914576357,9,46.888889,7.89356,10.061917,0.304311,9,4,0,42411.62852897146,0.0,91894.3308879486,2443.2157975923014,7,2,2515954667.191614,510206.0,85293.0,131862.74342319922,LONG,19186.5656322082,1221.6080011290935,0.315784,0.0,54.970972399215896,1.0,3703415213.0,0.000138,2.3e-05,0.0518077626425957,0.0032985985391022735,7.42463843610213,0.2654442624951614,0.742463843610213,"confirmation_volume, momentum_aligned, not_extended, trend_continuation","room_to_target, trend_aligned"
DAVE,0.013262989662721622,724232.1147628878,13,6,724232.1280276541,19,33.526316,7.965263,2.856607,15.628246,19,2,1,0.00043289642386893436,5.566379268344545e-07,0.011666431877170199,409108.11106062983,13,6,9469436612.634073,2456520.0,1310990.0,-724232.1014998981,SHORT,0.0010202299740555093,120705.3524604813,0.120377,0.435115,1.8313175282297304e-08,1.0,2617601500.0,0.000938,0.000501,3.897575601387413e-09,0.46112959692482336,7.178519200000001,0.8232694652105753,0.7178519200000001,none,not_extended
UPST,285070.203403554,138682.8111528512,4,5,562435.8257092563,9,30.111111,3.856223,3.314119,4.289907,9,0,0,0.0,0.0,96068.67148144795,50831.331650996464,4,5,2.239906600986828,378928.0,205875.5,146387.39225070277,LONG,71267.5508508885,27736.56223057024,0.663,0.633471,2.055555414790084,1.0,2895749480.0,0.000131,7.1e-05,0.2461108992442554,0.09578370788681016,7.078206971920186,0.6135693869106733,0.7078206971920186,none,not_extended
RGTI,572031.3890817113,0.0,7,0,773353.1882880953,7,43.857143,19.260049,19.260049,,7,1,0,65297.94432220072,0.0,136023.85488418327,0.0,7,0,0.5873192989380395,651831.5,0.0,572031.3890817113,LONG,81718.7698688159,0.0,0.762209,0.0,99.0,1.0,5603379897.0,0.000116,0.0,0.14583835358471306,0.0,6.6437337826047855,0.07545050295398172,0.6643733782604786,none,not_extended
SOXS,35683.55429704698,13964.746402999372,2,1,63613.04710304573,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,13964.746402999372,35683.42242434623,13964.746402999372,2,1,482381.2272620225,543125.0,175870.5,21718.80789404761,LONG,17841.77714852349,13964.746402999372,4e-06,0.0,2.5552597424456494,1.0,1552349090.0,0.00035,0.000113,0.11493405229183014,0.08995880174735292,6.322148054994159,0.6228958439457166,0.6322148054994159,none,not_extended
UUUU,241041.02382664397,114057.8789568863,2,2,469156.78174041654,4,49.0,55.205055,64.292563,46.117547,4,0,0,0.0,0.0,128785.37420240238,114057.87894077042,2,2,2.6429352675223785,291998.0,198622.0,126983.14486975767,LONG,120520.51191332199,57028.93947844315,0.465712,0.0,2.113321990826755,1.0,4720981240.0,6.2e-05,4.2e-05,0.255286996042632,0.12079891145350781,6.101661668657813,0.49338072287491025,0.6101661668657813,none,none
SOUN,121542.0571679006,0.0,7,0,122888.20193363413,7,60.142857,1.185804,1.185804,,7,0,0,0.0,0.0,75802.09383613299,0.0,7,0,272.93602420740535,647806.0,0.0,121542.0571679006,LONG,17363.1510239858,0.0,0.37633,0.0,99.0,1.0,2720243145.0,0.000238,0.0,0.06382940824940779,0.0,5.921934726513545,0.18,0.5921934726513545,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
W,0.001934850998644431,2.7263103159876854e-10,6,7,0.003869702270589958,13,45.846154,2.122673,1.812352,2.388663,13,1,2,0.0019345884579988145,2.4544396432932987e-12,0.0019345884579988145,2.042016248294335e-10,6,7,539186631.0951968,823194.5,1957860.0,0.0019348507260133993,LONG,0.0003224751664407385,3.8947290228395506e-11,0.000136,0.250996,99.0,1.0,8127262046.0,0.000101,0.000241,3.967820461743956e-10,4.7921784738766015e-17,5.879077866666666,0.6591052085714286,0.5879077866666667,none,none
SMR,250544.33257140516,133794.0681807594,3,2,384338.40075216454,5,50.0,0.915131,1.055384,0.704751,5,0,0,0.0,0.0,241027.009462659,130245.16152873986,3,2,50.22315263421737,489897.0,270312.0,116750.26439064575,LONG,83514.77752380172,66897.0340903797,0.037987,0.026525,1.8726116634177905,1.0,3265682216.0,0.00015,8.3e-05,0.25573455100629955,0.20484857271972756,5.734150385838399,0.49104395400081713,0.5734150385838399,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
