ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
MRVL,1110991.3754818514,0.0,1,0,2221982.750963703,1,57.0,287.4,287.4,,1,1,0,1110991.3754818514,0.0,1110991.3754818514,0.0,1,0,1896554.0,0.0,784646.495201001,0.0,1,0,1110991.3754818514,LONG,1110991.3754818514,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,132290333000.0,1.4e-05,0.0,6e-06,0.0,0.706258,0.0,0.0,0.0,0.08398129706740184,0.0,3.542410522667148,0.1305265085377879,0.7713,0.3211,1.7,0.0,0.15,0.6,0.0,0.7053,0.0,0.0,0.0,0.0,0.6,0.0,0.32850878712533815,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3793108.0,0.0,0.0,0.0,0.3542410522667148,none,not_extended
ANET,27285.756144624662,0.0,4,0,27285.756144624662,4,43.75,2.430199,2.430199,,4,1,0,4.788342312298048e-13,0.0,27285.75614462459,0.0,4,0,3368262.0,0.0,5507.85804982631,0.0,0,0,27285.756144624662,LONG,6821.4390361561655,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,217205142431.0,1.6e-05,0.0,0.0,0.0,0.201858,0.0,0.0,0.0,0.00031405513515054764,0.0,3.522725273817182,0.09276100891209774,0.9935,0.0,1.3125,0.4667,0.15,0.6,0.0,0.3276,0.0,0.0,0.0,0.0,0.6,0.0,0.31169711714062515,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3368262.0,0.0,0.0,0.0,0.3522725273817182,none,not_extended
VMI,9.57305635864879e-05,0.0,1,0,9.57305635864879e-05,1,31.0,,,,1,0,0,0.0,0.0,9.57305635864879e-05,0.0,1,0,876000.0,0.0,7.52080368666233e-05,0.0,0,0,9.57305635864879e-05,LONG,9.57305635864879e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8962192148.0,9.8e-05,0.0,0.0,0.0,0.785622,0.0,0.0,0.0,1.0681601332086046e-10,0.0,3.4149945308210663,0.1536264431871977,2.815,0.0,0.0,0.0,0.0,0.6,0.0,0.9363,0.0,0.0,0.0,0.0,0.6,0.0,0.34573388343525535,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,876000.0,0.0,0.0,0.0,0.3414994530821066,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
IWM,37190.258814386085,25376.776946752118,4,1,99757.29457552428,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,25376.776946752118,14909.43810965394,25376.776946752118,4,1,1337632.5,992000.0,16455.07276029196,10917.558470150832,0,0,11813.481867633967,LONG,9297.564703596521,25376.776946752118,0.599104,0.0,1.465523336254328,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.001222757398314905,0.003337394548598868,3.3750417896713323,0.26895179386532536,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.292654665791546,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.33750417896713325,none,none
CIEN,0.0003577692056903675,1.6358444195952101e-09,2,1,0.0007155400472251546,3,32.333333,17.44329,22.028571,8.272727,3,1,0,0.0001914876167936796,0.0,0.0001914876167936796,1.6358444195952101e-09,2,1,2399167.5,752400.0,0.00021932042542738593,7.271236629155141e-10,0,0,0.00035776756984594787,LONG,0.00017888460284518374,1.6358444195952101e-09,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71537706172.0,3.4e-05,1.1e-05,0.0,0.0,0.613022,0.444494,0.0,0.0,2.5005638622950358e-11,2.286688387326966e-16,3.3270959037717116,0.2693534464953442,0.461,0.0,1.7,0.1556,0.15,0.6,0.2606,0.3935,0.0,1.7,0.0,0.0,0.6,0.0,0.4066180446654848,0.2700745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4798335.0,752400.0,1500000.0,0.0,0.3327095903771712,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
XLI,6.406329844020503e-12,0.0,1,0,1.2812659688041007e-11,1,37.0,1153.846154,1153.846154,,1,0,0,0.0,0.0,6.406329844020503e-12,0.0,1,0,900000.0,0.0,5.342365656607021e-13,0.0,0,0,6.406329844020503e-12,LONG,6.406329844020503e-12,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,171.390701,0.0,0.0,0.0,0.0,0.083392,0.0,0.0,0.0,0.0,0.0,3.278720852059578,0.1578720852059578,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.23,0.06,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1800000.0,0.0,0.0,0.0,0.3278720852059578,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
ALAB,1.20077928898615e-05,0.0,1,0,2.4015585779723e-05,1,32.0,23.857143,23.857143,,1,1,0,1.20077928898615e-05,0.0,1.20077928898615e-05,0.0,1,0,1616352.5,0.0,7.594738260985472e-06,0.0,0,0,1.20077928898615e-05,LONG,1.20077928898615e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,32676078141.0,4.9e-05,0.0,0.0,0.0,0.632484,0.0,0.0,0.0,3.674796234127876e-12,0.0,3.126543520530927,0.10873321450928898,0.6765,0.0,1.7,0.0,0.15,0.6,0.0,0.4873,0.0,0.0,0.0,0.0,0.6,0.0,0.41004683663077984,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3232705.0,0.0,0.0,0.0,0.3126543520530927,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
ORCL,304738.69970033487,0.0,1,0,304738.69970033487,1,30.0,14.0,14.0,,1,1,0,304738.69970033487,0.0,304738.69970033487,0.0,1,0,707173.0,0.0,152344.34118874444,0.0,0,0,304738.69970033487,LONG,304738.69970033487,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,1.0,0,0.0,521053253820.0,1e-06,0.0,0.0,0.0,0.499918,0.0,0.0,0.0,0.005848513515004517,0.0,3.071329410835195,0.11973883546319003,0.6177,0.0036,1.7,0.0,0.15,0.6,0.0,0.5974,0.0,0.0,0.0,0.0,0.6,0.0,0.24535824501765358,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1761094.0,5890833.0,707173.0,0.0,0.0,0.0,0.3071329410835195,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
CCJ,6.662395753354867e-11,7.902092894507169e-10,2,1,9.234572045178142e-10,3,39.0,1687.131594,2526.189815,9.015152,3,0,0,0.0,0.0,6.661557466836473e-11,7.902092894507169e-10,2,1,1066000.0,515060.0,5.071244982371331e-13,4.204783310040083e-10,0,0,-7.235853319171681e-10,SHORT,3.3311978766774337e-11,7.902092894507169e-10,0.000126,0.0,0.08431178729860252,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,50778754815.0,2.1e-05,1e-05,0.0,0.0,0.007612,0.53211,0.0,0.0,6.5602196997816116e-18,1.5561809113469827e-16,2.9061901533355834,0.2814602883537667,0.4506,0.0,1.7,0.1556,0.0,0.6,0.0,0.5146,0.0,1.7,0.0,0.0,0.6,0.0,0.32224547056552216,0.2662331240351296,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2132000.0,515060.0,0.0,0.0,0.29061901533355833,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
GOOGL,0.00011844123807366183,0.0,2,0,0.00011844406738838484,2,64.5,3.452241,3.452241,,2,1,0,0.00011843840875893884,0.0,0.00011843840875893884,0.0,2,0,2177263.0,0.0,1.4862630535801752e-05,0.0,0,0,0.00011844123807366183,LONG,5.9220619036830916e-05,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1934592380000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,3.061141956779077e-13,0.0,2.7430176453456694,0.09835708161909751,0.1375,0.0,1.7,0.1556,0.15,0.6,0.0,0.3836,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0,0.27430176453456695,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
EWZ,5.6022189401734325e-06,0.0,1,0,5.6022189401734325e-06,1,95.0,41.074468,41.074468,,1,0,0,0.0,0.0,5.6022189401734325e-06,0.0,1,0,609136.0,0.0,1.5333660332768897e-06,0.0,0,0,5.6022189401734325e-06,LONG,5.6022189401734325e-06,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,12003381782.0,5.1e-05,0.0,0.0,0.0,0.273707,0.0,0.0,0.0,4.667200495592328e-12,0.0,2.7040149921594248,0.08333850477948965,0.6612,0.0,1.7,0.0,0.0,0.3429,0.0,0.4905,0.0,0.0,0.0,0.0,0.3429,0.0,0.3749923017683964,0.03428571428571428,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,609136.0,0.0,0.0,0.0,0.2704014992159425,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
VRT,150821.717877374,0.042850829720539274,2,3,301643.4786055777,5,40.6,124.100816,263.786859,30.976787,5,0,0,0.0,0.0,150821.71787475978,0.04283479845099986,2,3,829694.0,2716458.0,474.36898620357704,0.006985733693721357,0,0,150821.67502654428,LONG,75410.858938687,0.014283609906846425,0.0,0.000374,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,119539064092.0,7e-06,2.3e-05,0.0,0.0,0.003145,0.163024,0.0,0.0,0.00630846991412356,1.1948905586088102e-09,2.6718139952836815,0.30743001283442706,0.2107,0.0055,1.7,0.1556,0.0,0.6,0.0,0.4632,0.0,1.7,0.3111,0.0,0.6,0.0,0.270603608867531,0.3447597889388317,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,536240.0,1659388.0,2716458.0,0.0,0.0,0.26718139952836817,none,none
APLD,0.00018305794554589072,64930.07098070725,1,4,64930.07116376519,5,58.6,4.353322,2.480984,4.821407,5,1,0,0.00018305794554589072,0.0,0.00018305794554589072,26998.836375547075,1,4,2052975.0,2751746.0,7.506233230313153e-05,24978.575587039464,0,0,-64930.07079764931,SHORT,0.00018305794554589072,16232.517745176812,0.0,0.584186,2.8193091857281806e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8950301961.0,0.000229,0.000307,0.0,3e-06,0.410047,0.3847,0.0,0.0,2.0452711689901244e-10,0.018136279441641524,2.6660226359174413,0.3792903173266646,0.569,0.0,1.3471,0.0,0.15,0.6,0.0,0.6253,0.0551,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.606763950318187,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.2666022635917441,none,none
MU,1250577.3071775232,0.0,1,0,2501154.6143550463,1,57.0,9.277778,9.277778,,1,0,0,0.0,0.0,1250577.3071775232,0.0,1,0,2322544.0,0.0,980245.1797463854,0.0,0,0,1250577.3071775232,LONG,1250577.3071775232,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,506781127838.0,5e-06,0.0,2e-06,0.0,0.783834,0.0,0.0,0.0,0.02467687209491527,0.0,2.5003275988144305,0.07554712976430966,0.118,0.0823,1.7,0.0,0.0,0.6,0.0,0.1555,0.0,0.0,0.0,0.0,0.6,0.0,0.254717366528291,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2140092.0,4645088.0,0.0,0.0,0.0,0.250032759881443,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
MSFT,227278.91432561364,0.0,1,0,227278.91432561364,1,37.0,2.395833,2.395833,,1,1,0,227278.91432561364,0.0,227278.91432561364,0.0,1,0,552420.0,0.0,66360.82686845913,0.0,0,0,227278.91432561364,LONG,227278.91432561364,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3149654828876.0,0.0,0.0,0.0,0.0,0.29198,0.0,0.0,0.0,0.0007215994344584146,0.0,2.4139628468835754,0.11685655548823629,0.3748,0.0,1.2892,0.0,0.15,0.6,0.0,0.5686,0.0,0.0,0.0,0.0,0.6,0.0,0.20391664400000004,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2745691.0,552420.0,0.0,0.0,0.0,0.24139628468835755,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
SNDK,1653431.5317152431,0.0,1,0,3306863.0634304862,1,57.0,1.647541,1.647541,,1,0,0,0.0,0.0,1653431.5317152431,0.0,1,0,2354869.0,0.0,1311098.7389467254,0.0,1,0,1653431.5317152431,LONG,1653431.5317152431,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,133325533799.0,1.8e-05,0.0,1e-05,0.0,0.792956,0.0,0.0,0.0,0.12401461930075128,0.0,2.2532366661342893,0.09474872702755005,0.3978,0.4751,0.7803,0.0,0.0,0.6,0.0,0.3475,0.0,0.0,0.0,0.0,0.6,0.0,0.25157481174951046,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4709738.0,0.0,0.0,0.0,0.22532366661342892,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
