ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
AXTI,3482955.086867724,4168535.4191066385,9,19,11820025.925081002,28,31.678571,92.787623,36.641636,119.38309,28,2,1,1367068.127903474,343703.030959881,1366854.9908652683,561497.6969664503,9,19,3.955192964565201,5441389.0,5183096.5,-685580.3322389144,SHORT,386995.00965196936,219396.60100561255,0.607559,0.865301,0.8355344831432807,1.0,3740103213.0,0.001455,0.001386,1.0347174599536095,0.5866057392294017,8.979208809523811,0.9125000000000001,0.8979208809523811,none,none
USAR,167565.67954350865,3048.2575117390274,7,2,173662.1946014989,9,46.888889,7.89356,10.061917,0.304311,9,4,0,52914.50495127393,0.0,114651.1745815832,3048.257256389389,7,2,2515954667.1916113,510206.0,85293.0,164517.42203176962,LONG,23937.954220501237,1524.1287558695137,0.315784,0.0,54.97097239921591,1.0,3703415213.0,0.000138,2.3e-05,0.06463751117204594,0.004115468204913684,7.470049270510093,0.2654442624951614,0.7470049270510093,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
DAVE,0.0165474554153792,578293.0069448674,13,8,578293.0234945394,21,35.333333,5.540429,2.856607,8.55973,21,2,1,0.0005400995141828599,6.944845401404109e-07,0.014555523773545485,510420.22952588124,13,8,20910208568.621464,2456520.0,1200730.0,-578292.990397412,SHORT,0.0012728811857984,72286.62586810843,0.120377,0.117367,2.8614310075786166e-08,1.0,2617601500.0,0.000938,0.000459,4.862776804637375e-09,0.2761559613566405,7.178519200000001,0.7765413401180384,0.7178519200000001,none,not_extended
ONDS,426845.0735498825,43164.632922147546,3,2,513174.3393941776,5,50.0,6.19344,9.428987,1.340119,5,0,0,0.0,0.0,376078.75768902485,41709.55125499411,3,2,19.69788487016095,1275307.0,73794.5,383680.440627735,LONG,142281.69118329417,21582.316461073773,0.118934,0.03371,9.888768759362495,1.0,4391052691.0,0.00029,1.7e-05,0.32402638090615016,0.04915066609268746,7.112795012966137,0.3136545532486387,0.7112795012966137,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
UVXY,155854.16297430175,5177.977070027608,3,2,166210.11711435695,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,4984.825032307283,155854.1629210671,4984.825032307283,3,2,3122216897.2604117,312310.0,84766.0,150676.18590427414,LONG,51951.38765810058,2588.988535013804,0.0,0.037303,30.099430890965838,1.0,272736161.0,0.001145,0.000311,1.9048221353420232,0.09492648593135414,7.042981266666667,0.6379323910019581,0.7042981266666667,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
URA,0.4095286509607807,0.0036144340225052625,6,4,0.8226717359440667,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,0.2293788290473309,0.003110131082003727,6,4,876.6098765402671,434570.5,1128116.0,0.40591421693827545,LONG,0.06825477516013012,0.0009036085056263156,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,2.335620484955741e-07,3.092071626006722e-09,6.709449523809524,0.6228232142857143,0.6709449523809524,none,none
SPXS,0.07340767343757072,5364.34025760392,4,3,5364.413693119379,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.07340767343757072,5364.34025760392,0.07340166848954717,5364.340234004045,4,3,523505786.7074052,535964.0,187271.0,-5364.266849930482,SHORT,0.01835191835939268,1788.1134192013067,8.2e-05,0.0,1.3684380541207428e-05,1.0,389247111.0,0.001377,0.000481,4.7147217900334476e-07,0.0459377441391288,6.7,0.637637516354283,0.67,none,not_extended
XPEV,151490.97586635555,3591.2056600798905,7,2,164114.9401027466,9,76.666667,5.31491,4.294693,8.88567,9,1,0,6752.32739265957,0.0,139297.04910340914,3591.2056600798787,7,2,3532843.1840826073,1230993.0,544750.0,147899.77020627566,LONG,21641.567980907937,1795.6028300399453,0.080493,0.0,42.183876448609034,1.0,13853444661.0,8.9e-05,3.9e-05,0.015621795524858118,0.00129614177121947,6.557372525862608,0.46019328973773427,0.6557372525862608,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned
FSLY,90430.99146148298,179363.91486469939,9,6,428686.46039519174,15,42.733333,1.513921,1.675367,1.271753,15,1,2,6477.346360707247,97201.88255337854,58397.54408314634,71181.43072854701,9,6,24.699359042531817,1275926.0,799585.5,-88932.92340321641,SHORT,10047.887940164776,29893.98581078323,0.354231,0.603145,0.5041760575403269,1.0,3180210000.0,0.000401,0.000251,0.03159504542204689,0.09400003713837522,6.4763085795635424,0.635692778843345,0.6476308579563542,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned
SOXS,44520.28078196356,17422.996199733883,2,1,79366.27318143132,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,17422.996199733883,44520.11625211835,17422.996199733883,2,1,482381.227262023,543125.0,175870.5,27097.284582229673,LONG,22260.14039098178,17422.996199733883,4e-06,0.0,2.5552597424456507,1.0,1552349090.0,0.00035,0.000113,0.14339648558676824,0.11223632823293556,6.416565137463946,0.630474096022844,0.6416565137463947,none,not_extended
BE,389281.12791102537,753418.1763796791,6,3,1186437.5972960098,9,38.444444,14.481021,21.174724,1.093615,9,1,2,7048.950191349849,39632.542039443404,219016.92702439515,713785.6343402357,6,3,2.1805666416268803,5233872.0,1173622.0,-364137.04846865375,SHORT,64880.187985170895,251139.39212655972,0.437381,0.052604,0.5166866689911795,1.0,61448475531.0,8.5e-05,1.9e-05,0.010558469909060581,0.04086991417709996,6.21294192392622,0.30492316000579117,0.621294192392622,none,not_extended
EOSE,73630.07054198494,0.06742628102715427,4,1,74546.43748153777,5,69.8,1.845547,2.269779,0.14862,5,0,0,0.0,0.0,64876.08454357555,0.06742628102715427,4,1,314.915764851779,495881.0,48960.0,73630.00311570392,LONG,18407.517635496235,0.06742628102715427,0.118891,0.0,99.0,1.0,2145224517.0,0.000231,2.3e-05,0.08580695162499037,3.1430873781662207e-07,6.065024774279698,0.2521109291618281,0.6065024774279698,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
SOUN,151640.90625300174,0.0,7,0,153320.4122361988,7,60.142857,1.185804,1.185804,,7,0,0,0.0,0.0,94573.83290219682,0.0,7,0,272.9360242074052,647806.0,0.0,151640.90625300174,LONG,21662.986607571678,0.0,0.37633,0.0,99.0,1.0,2720243145.0,0.000238,0.0,0.07963621431190732,0.0,5.977177889492817,0.18,0.5977177889492817,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
SEDG,3.6507598273486234e-06,2086201.4450509166,5,6,2086201.445058218,11,48.636364,9.289116,0.119157,16.930747,11,5,0,3.6507598273486234e-06,0.0,1.6047636730662993e-06,2086200.5390799604,5,6,411671972697.67706,288832.0,9022701.0,-2086201.4450472659,SHORT,7.301519654697247e-07,347700.24084181944,0.56043,0.0,1.7499555644586956e-12,1.0,2594543187.0,0.000111,0.003478,2.814183125292201e-12,1.3401212305271195,5.787211904761904,0.7966666666666667,0.5787211904761904,none,none
