ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
AXTI,3482955.086867724,4168535.4191066385,9,19,11820025.925081002,28,31.678571,92.787623,36.641636,119.38309,28,2,1,1367068.127903474,343703.030959881,1366854.9908652683,561497.6969664503,9,19,3.955192964565201,5441389.0,5183096.5,-685580.3322389144,SHORT,386995.00965196936,219396.60100561255,0.607559,0.865301,0.8355344831432807,1.0,3740103213.0,0.001455,0.001386,1.0347174599536095,0.5866057392294017,0.8979208809523811,9.125,0.9125000000000001,none,none
SEDG,3.6507598273486234e-06,2086201.4450509166,5,6,2086201.445058218,11,48.636364,9.289116,0.119157,16.930747,11,5,0,3.6507598273486234e-06,0.0,1.6047636730662993e-06,2086200.5390799604,5,6,411671972697.67706,288832.0,9022701.0,-2086201.4450472659,SHORT,7.301519654697247e-07,347700.24084181944,0.56043,0.0,1.7499555644586956e-12,1.0,2594543187.0,0.000111,0.003478,2.814183125292201e-12,1.3401212305271195,0.5787211904761904,7.966666666666668,0.7966666666666667,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
DAVE,0.0165474554153792,578293.0069448674,13,8,578293.0234945394,21,35.333333,5.540429,2.856607,8.55973,21,2,1,0.0005400995141828599,6.944845401404109e-07,0.014555523773545485,510420.22952588124,13,8,20910208568.621464,2456520.0,1200730.0,-578292.990397412,SHORT,0.0012728811857984,72286.62586810843,0.120377,0.117367,2.8614310075786166e-08,1.0,2617601500.0,0.000938,0.000459,4.862776804637375e-09,0.2761559613566405,0.7178519200000001,7.765413401180385,0.7765413401180384,none,none
SNDK,839783.7766706798,17492933.584757794,4,7,18407032.093589604,11,66.909091,4.637381,0.638134,6.922664,11,0,1,0.0,16530575.53469095,765469.0445095493,16530575.53469095,4,7,16.50757924439318,1080575.0,18093326.0,-16653149.808087114,SHORT,209945.94416766995,2498990.512108256,0.088493,0.055014,0.048007029387135663,1.0,139371363991.0,8e-06,0.00013,0.015063779111843043,0.17930444537154921,0.2565410600346333,7.324049547724256,0.7324049547724256,none,not_extended
FAS,0.0014740655406243188,25673.354134489367,3,5,50710.30837139411,8,38.5,11.669421,1.150871,19.558333,8,1,3,2.4659367901113755e-15,24136.964963982864,0.0012072571907533417,23500.563592332695,3,5,1.0282146772009753e+19,326293.0,262412.0,-25673.352660423825,SHORT,0.0004913551802081063,5134.670826897874,0.181002,0.084632,5.741616513769315e-08,1.0,2191135532.0,0.000149,0.00012,2.242468222673623e-09,0.0234338348856545,0.5140047838095239,6.7764118154993715,0.6776411815499371,none,none
IWM,371764.75060908,2457805.014141205,10,20,3132237.7902906993,30,45.466667,0.315654,0.232944,0.357009,30,1,6,53211.35721371015,432902.7904681929,140998.1378021001,819199.5242545211,10,20,9.411335253880168,1117954.0,7040777.0,-2086040.2635321252,SHORT,37176.475060908,122890.25070706026,0.620733,0.666695,0.15125884619410312,1.0,75429336002.0,1.5e-05,9.3e-05,0.004928649386483035,0.016292102943051473,0.39719675486574796,6.566262565481856,0.6566262565481856,none,not_extended
UVXY,155854.16297430175,5177.977070027608,3,2,166210.11711435695,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,4984.825032307283,155854.1629210671,4984.825032307283,3,2,3122216897.2604117,312310.0,84766.0,150676.18590427414,LONG,51951.38765810058,2588.988535013804,0.0,0.037303,30.099430890965838,1.0,272736161.0,0.001145,0.000311,1.9048221353420232,0.09492648593135414,0.7042981266666667,6.379323910019581,0.6379323910019581,none,none
SPXS,0.07340767343757072,5364.34025760392,4,3,5364.413693119379,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.07340767343757072,5364.34025760392,0.07340166848954717,5364.340234004045,4,3,523505786.7074052,535964.0,187271.0,-5364.266849930482,SHORT,0.01835191835939268,1788.1134192013067,8.2e-05,0.0,1.3684380541207428e-05,1.0,389247111.0,0.001377,0.000481,4.7147217900334476e-07,0.0459377441391288,0.67,6.37637516354283,0.637637516354283,none,none
FSLY,90430.99146148298,179363.91486469939,9,6,428686.46039519174,15,42.733333,1.513921,1.675367,1.271753,15,1,2,6477.346360707247,97201.88255337854,58397.54408314634,71181.43072854701,9,6,24.699359042531817,1275926.0,799585.5,-88932.92340321641,SHORT,10047.887940164776,29893.98581078323,0.354231,0.603145,0.5041760575403269,1.0,3180210000.0,0.000401,0.000251,0.03159504542204689,0.09400003713837522,0.6476308579563542,6.35692778843345,0.635692778843345,none,none
BAX,0.0,545783.7028938994,0,2,545783.7028938994,2,32.5,23.022574,,23.022574,2,0,0,0.0,0.0,0.0,545783.7028938994,0,2,5.453197442995569e+31,0.0,644097.5,-545783.7028938994,SHORT,0.0,272891.8514469497,0.0,0.0,0.0,1.0,9049879892.0,0.0,7.1e-05,0.0,0.30154195934487843,0.18,6.32854692830608,0.632854692830608,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
