ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
HII,469428.5645419111,680303.064859318,6,8,1830034.6942605472,14,84.0,2.732432,2.655894,2.789836,14,0,5,0.0,584745.0350045871,102230.0869180675,471049.9634467957,6,8,3.4055713548497293,692050.0,994057.0,-210874.50031740684,SHORT,78238.09409031853,85037.88310741475,0.782224,0.307588,0.6900285898888104,1.0,207847765.13946533,0.00333,0.004783,0.7559638921720427,8.499176564056429,0.8499176564056429,none,none
GEV,135842.24758579794,469107.9507779909,9,13,775687.2757184729,22,74.590909,1.573139,1.594438,1.558394,22,2,3,13989.669311215563,1775.2582119569483,61952.54946694609,162796.47564478364,9,13,8.826772285384482,1302407.5,2294593.0,-333265.70319219294,SHORT,15093.58306508866,36085.22698292238,0.543938,0.652966,0.28957566666800405,1.0,2451260817.7789307,0.000531,0.000936,0.5426579401231728,6.478319363676488,0.6478319363676488,none,trend_aligned
SATS,0.0,420153.4628600526,0,3,768708.022526009,3,50.0,7.939825,,7.939825,3,0,1,0.0,264106.3528317684,0.0,264106.3528317684,0,3,3.5513578756938444,0.0,651600.0,-420153.4628600526,SHORT,0.0,140051.1542866842,0.0,0.371405,0.0,1.0,913043641.409874,0.0,0.000714,0.18,6.324135098617186,0.6324135098617185,none,trend_aligned
OXY,938367.0800431814,204817.82085437182,19,8,1309245.6915439225,27,72.185185,7.339048,5.648963,11.353,27,3,1,566976.8126261506,23845.52133833557,483324.0798353506,81665.17187786428,19,8,644.0541806245656,3268266.0,582601.0,733549.2591888097,LONG,49387.74105490428,25602.227606796478,0.484931,0.601279,4.581471847170822,1.0,1317978935.4846191,0.00248,0.000442,0.8055185791485545,6.150044775110054,0.6150044775110054,none,none
PDD,39137.632229092196,92749.57415179703,8,7,227173.80868102473,15,77.733333,1.486039,1.553771,1.408632,15,2,5,6606.398619485097,80316.94905517879,20959.62977714078,67226.92484706767,8,7,5.597306705074428,2522840.0,1533547.5,-53611.941922704835,SHORT,4892.2040286365245,13249.939164542433,0.464464,0.275178,0.4219710180559778,1.0,743302226.9713593,0.003394,0.002063,0.6083992446472148,6.129447711540644,0.6129447711540644,none,none
FAS,0.0,4689.891408023723,0,4,4689.892331863078,4,44.0,52.791667,,52.791667,4,0,2,0.0,2348.6993974292245,0.0,2341.1910867551437,0,4,116.08705817111391,0.0,296306.0,-4689.891408023723,SHORT,0.0,1172.4728520059307,0.0,0.500801,0.0,1.0,138113273.14121246,0.0,0.002145,0.18,6.102899207012195,0.6102899207012195,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
PYPL,115440.39563238315,239633.9472287706,2,4,500344.36659483635,6,61.666667,42.829136,73.241613,27.622897,6,1,2,113473.33522416548,110407.01555591752,113473.33522416548,78610.32704640042,2,4,2.813774995776108,176883.5,353566.0,-124193.55159638743,SHORT,57720.197816191576,59908.48680719265,0.01704,0.671957,0.48173640240619175,1.0,910408100.7762527,0.000194,0.000388,0.4769685604031769,5.9761838210890526,0.5976183821089053,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
STX,0.0,319554.2650296314,0,4,321749.4273949532,4,60.0,4.063836,,4.063836,4,0,0,0.0,0.0,0.0,317359.10266430955,0,4,75.79309779697421,0.0,1025330.0,-319554.2650296314,SHORT,0.0,79888.56625740785,0.0,0.006869,0.0,1.0,1525480146.3064575,0.0,0.000672,0.18,5.86943421786768,0.5869434217867681,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
XLK,63092.58902226857,437151.4558569879,4,7,564683.6526327785,11,63.545455,1.135512,0.322683,1.623209,11,1,4,86.94847662075378,1769.2415101032564,35199.32546659148,356307.919036745,4,7,456.42586616410205,177333.5,1043388.5,-374058.8668347193,SHORT,15773.147255567143,62450.2079795697,0.4421,0.184933,0.14432661306956512,1.0,2677988397.8347015,6.6e-05,0.00039,0.3036488907269169,5.552986133914435,0.5552986133914435,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
LITE,38603.55455395941,569327.8073552373,6,4,741031.8099772776,10,45.1,2.479137,0.572372,5.339286,10,1,1,1221.9817412698008,1350.8670183694887,8572.581598421999,437449.3410284262,6,4,26.902770894802682,575850.0,908810.0,-530724.2528012779,SHORT,6433.925758993235,142331.95183880933,0.777933,0.231639,0.06780549633310352,1.0,5949360566.374512,9.7e-05,0.000153,0.32218449274024297,5.462161659077966,0.5462161659077965,none,trend_aligned
NUGT,0.0,1573.0892280893534,0,3,3088.216557708094,3,63.666667,10.753754,,10.753754,3,0,0,0.0,0.0,0.0,1511.1239604849677,0,3,384.70219913713396,0.0,286340.5,-1573.0892280893534,SHORT,0.0,524.3630760297845,0.0,0.039391,0.0,1.0,145353633.1402588,0.0,0.00197,0.18,5.37063281692588,0.537063281692588,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
UNH,231786.4924157112,352291.41691997246,12,9,779084.0353253788,21,58.47619,0.882673,1.415004,0.172898,21,2,5,77247.06589656678,229918.30714979433,86355.14301909716,196249.21798439758,12,9,11.433146060855224,1425742.5,742779.0,-120504.92450426126,SHORT,19315.5410346426,39143.49076888583,0.627437,0.442935,0.6579396524677877,1.0,2404112602.528076,0.000593,0.000309,0.568453215269187,5.125579880691645,0.5125579880691645,none,none
YPF,43358.64444692067,356.3607224289201,1,3,44071.36589177851,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,43358.64444692067,145.77119282994562,1,3,87.86818543330277,62392.0,119060.0,43002.28372449175,LONG,43358.64444692067,118.7869074763067,0.0,0.590945,99.0,0.7,117244927.62863159,0.000532,0.001015,0.4852181316071261,5.0294398020943,0.50294398020943,none,trend_aligned
GSAT,92069.85732429894,35527.42333974051,2,1,219667.13798833836,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,46086.263904063606,35527.42333974051,2,1,1.3885381899239815,160000.0,53000.0,56542.433984558425,LONG,46034.92866214947,35527.42333974051,0.499442,0.0,2.591515192189882,1.0,50923780.5242157,0.003142,0.001041,0.6073303714876942,4.743191794057807,0.4743191794057807,none,none
UPRO,11.741120297585784,19280.108827698485,2,4,36457.79642469744,6,63.5,41.194932,72.9,20.05822,6,1,2,5.327181335770701,2125.903471294702,6.413938961815082,17149.164893253634,2,4,1038.684341965999,85157.0,202785.0,-19268.3677074009,SHORT,5.870560148792892,4820.027206924621,0.45372,0.110526,0.0006089758311279901,1.0,522883913.3379364,0.000163,0.000388,0.4022370418406356,4.6460695131784355,0.4646069513178435,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
