ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CAR,299129.81627533864,1289951.3974231437,1,6,2814838.5037596943,7,62.0,7.627851,5.352941,8.007003,7,0,2,0.0,329388.86406716093,299129.81627533864,318405.5746917056,1,6,2.066663666211922,330750.0,1446430.0,-990821.5811478051,SHORT,299129.81627533864,214991.89957052396,0.0,0.753165,0.23189231537939475,1.0,15830429575.0,2.1e-05,9.1e-05,0.18895874862911838,0.1358092643992726,0.418626146807057,7.068575087649075,0.7068575087649075,none,not_extended
SPXS,0.0001492868677047894,17380.66789382154,1,4,34750.42575508645,5,36.8,7.959772,9.609756,7.409777,5,1,4,0.0001492868677047894,17380.66789382154,0.0001492868677047894,17369.757711930044,1,4,361996826231.3775,69628.0,226838.5,-17380.667744534672,SHORT,0.0001492868677047894,4345.166973455385,0.0,0.000628,8.589248043676026e-09,1.0,415806342.0,0.000167,0.000546,3.5902979975420718e-09,0.10449977632749491,0.5925,7.053596584668705,0.7053596584668705,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned",not_extended
BTDR,254.8715240441362,70841.6384686104,1,3,141381.2713652345,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,254.8715240441362,48575.91138011301,1,3,173.16878559307264,78739.0,3563113.0,-70586.76694456626,SHORT,254.8715240441362,23613.8794895368,0.0,0.314303,0.0035977643876357913,1.0,2388585288.0,3.3e-05,0.001492,0.0010670396628689952,0.09886136202952617,0.2807135101320433,6.55416712314627,0.655416712314627,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
FAS,2.998005793047359e-06,1298.081252365138,2,5,2594.8681724722624,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,49.09059929457018,2.4553616863261894e-06,1183.3067381522073,2,5,2003.7836524974723,276793.0,204081.0,-1298.0812493671322,SHORT,1.4990028965236795e-06,259.6162504730276,0.181002,0.088419,2.3095671303972028e-09,1.0,2217999046.0,0.000125,9.2e-05,6.758356813665101e-12,0.0011704975750157632,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
UVXY,316.9816202815416,10.531149955286436,3,2,338.0439201921145,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,10.138310619404434,316.98162017327115,10.138310619404434,3,2,3122216897.260408,312310.0,84766.0,306.4504703262552,LONG,105.6605400938472,5.265574977643218,0.0,0.037303,30.099430890965795,1.0,272736161.0,0.001145,0.000311,0.0038740935454410538,0.00019306479046770839,0.5542981266666667,6.058333333333334,0.6058333333333333,none,none
WSM,4.5368080861931785e-18,1.7424426041026534e-13,1,3,1.7425333402643773e-13,4,78.75,2.559968,0.062687,3.392395,4,0,1,0.0,1.7070197116509952e-17,4.5368080861931785e-18,1.2066036567788667e-13,1,3,6664.184305781662,30510.0,1840246.0,-1.7423972360217916e-13,SHORT,4.5368080861931785e-18,5.808142013675511e-14,0.0,0.307522,2.6037058985536028e-05,1.0,22791573384.0,1e-06,8.1e-05,1.9905637973103166e-24,2.5483725567419172e-20,0.18,5.9746273620546315,0.5974627362054632,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
AVTX,1.0861309044983272e-05,9.705456959990014e-06,10,7,3.142807504995656e-05,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.5413752073077488e-06,8.826410088060528e-06,2.4791005148655386e-06,10,7,8.533924980902128,1385065.0,905564.0,1.1558520849932584e-06,LONG,1.0861309044983272e-06,1.3864938514271448e-06,0.187353,0.744566,1.1190930102269443,1.0,328609478.0,0.004215,0.002756,3.305233041690682e-11,4.219275292562148e-11,0.7062395,5.872178885714286,0.5872178885714285,none,none
HUT,23.088525120995257,66807.31357979261,3,6,133646.41293847014,9,65.333333,7.388491,4.188192,8.98864,9,1,2,6.37368075632479,28232.20992978974,8.697253763913979,38548.82387095165,3,6,9285.630042779989,180652.0,353572.5,-66784.22505467161,SHORT,7.696175040331752,11134.552263298769,0.623308,0.422985,0.0003455987658210359,1.0,7864126181.0,2.3e-05,4.5e-05,9.786433817562562e-06,0.014158664302971424,0.4786567386856376,5.80458852334504,0.580458852334504,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,28.58787847772961,2.1977008243265477,2,4,30.786944209708448,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,24.520863741168533,2.196335812791866,2,4,11276.602779105191,649194.0,893345.5,26.390177653403065,LONG,14.293939238864805,0.5494252060816369,0.142264,0.000621,13.00808470438188,1.0,12810384697.0,5.1e-05,7e-05,1.1158087424347398e-05,4.288904814937401e-07,0.4276436017543648,5.605299769870401,0.5605299769870401,none,none
ELF,3616.4612196212847,59.84047832197846,4,1,7292.762917562367,5,55.6,1.672143,1.165247,3.699725,5,1,0,3610.3345489450826,0.0,3610.3345489450826,59.84047832197846,4,1,3343764216328.919,263476.0,346498.0,3556.6207412993062,LONG,904.1153049053212,59.84047832197846,0.001694,0.0,60.43503195550186,1.0,4089367551.0,6.4e-05,8.5e-05,0.0022108927447331847,0.00014633186568750777,0.4497963137784725,5.514717868271887,0.5514717868271888,none,none
ZETA,35.40164879210811,630.3626405356198,4,6,929.1568734891088,10,50.5,1.006918,1.010673,1.004415,10,1,0,4.102200812110575,0.0,31.29944716976165,360.3619735909468,4,6,85.75370683900138,348258.0,701175.0,-594.9609917435117,SHORT,8.850412198027028,105.06044008926996,0.115876,0.428326,0.05616076606638251,1.0,3840851731.0,9.1e-05,0.000183,2.3042837417008923e-05,0.0002735342248213173,0.49742567141726557,5.503834238095237,0.5503834238095238,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned"
LVS,122424.2321275839,82220.75819440198,3,9,207105.47598338834,12,69.083333,6.926168,18.928593,2.92536,12,0,4,0.0,82220.75819315591,120041.75110226743,50279.77119892679,3,9,55424473520.9275,454522.0,431685.5,40203.47393318193,LONG,40808.0773758613,9135.639799377997,0.019461,0.388478,1.488969875929935,1.0,38104057101.0,1.2e-05,1.1e-05,0.01070964104102981,0.002397550417049486,0.3966174722013211,5.373408667120981,0.5373408667120981,none,none
ARKK,109923.91764989594,1541.704643341347,2,4,111465.62229323729,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,138.33138673805755,79666.36314465075,754.0391921643949,2,4,140.51391574517098,237470.0,511003.0,108382.2130065546,LONG,54961.95882494797,385.42616083533676,0.275259,0.510906,71.30024426186918,1.0,5723514000.0,4.1e-05,8.9e-05,0.09602834696472826,0.0006734082607910747,0.36043805671208223,5.161111439387104,0.5161111439387104,confirmation_volume,"continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
