ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
PVH,713899.9361810393,0.0,1,0,1427799.8723620786,1,57.0,34.333333,34.333333,,1,1,0,713899.9361810393,0.0,713899.9361810393,0.0,1,0,1035552.0,0.0,327912.7149894712,0.0,1,0,713899.9361810393,LONG,713899.9361810393,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3352519369.0,0.000309,0.0,56473.0,4152781.0,18.3371168523011,0.0,9.8e-05,0.0,0.459326,0.0,0.0,0.0,2.129443136950417,0.0,6.915163738543759,0.12763512841728542,2.815,1.7,1.6502,0.0,0.15,0.6,0.0,0.3836,0.0,0.2928,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-2.179835870859957,1,0.0,0.0,2071104.0,0.0,0.0,0.0,0.6915163738543759,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
ASHR,78133.31559331276,37646.53533646065,2,1,115779.85092977341,3,114.0,30.734105,44.727941,2.746432,3,0,0,0.0,0.0,45391.44031452515,37646.53533646065,2,1,1621941.0,885708.0,54786.60727511451,13279.44076828852,2,1,40486.78025685211,LONG,39066.65779665638,37646.53533646065,0.419051,0.0,2.075445054770835,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1114374024.0,0.001455,0.000795,,,,,4.9e-05,1.2e-05,0.701194,0.35274,0.0,0.0,0.35057042748024764,0.33782674870085316,6.446015063771292,0.5841884828493591,2.815,1.2545,1.6502,0.1556,0.0,0.3429,0.2279,2.6346,1.2143,1.6502,0.0,0.0,0.3429,0.0,0.6580851325227532,0.5984731567041373,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.6366705862791382,1,-1.0482362305497555,1,0.0,0.0,1621941.0,885708.0,0.0,0.0,0.6446015063771292,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
GDS,1.993503372377186e-15,0.0,1,0,1.993503372377186e-15,1,39.0,17.365011,17.365011,,1,0,0,0.0,0.0,1.993503372377186e-15,0.0,1,0,996960.0,0.0,2.0117540768687046e-16,0.0,1,0,1.993503372377186e-15,LONG,1.993503372377186e-15,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6093474913.0,0.000164,0.0,,,,,0.0,0.0,0.100916,0.0,0.0,0.0,3.2715378348800403e-21,0.0,5.065163738543761,0.18319611498034613,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.8463,0.0,0.3856,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2636917564287207,1,-0.9413027116325419,1,0.0,0.0,996960.0,0.0,0.0,0.0,0.5065163738543761,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
YPF,8.224211137435199e-41,0.0,1,0,8.224211137435199e-41,1,31.0,14.130326,14.130326,,1,1,0,8.224211137435199e-41,0.0,8.224211137435199e-41,0.0,1,0,678720.0,0.0,4.374827580856814e-41,0.0,1,0,8.224211137435199e-41,LONG,8.224211137435199e-41,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,17942929617.0,3.8e-05,0.0,,,,,0.0,0.0,0.531945,0.0,0.0,0.0,4.583538648918949e-47,0.0,4.712590769306384,0.17752133694828262,2.3124,0.0,1.6502,0.0,0.15,0.6,0.0,0.771,0.0,0.4042,0.0,0.0,0.6,0.0,0.3774927344885651,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0517887528780516,1,-1.272229728881441,1,0.0,0.0,678720.0,0.0,0.0,0.0,0.47125907693063845,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SMH,4531.687862850551,56970.264905190605,6,3,121261.88017420872,9,51.0,43.245115,36.455808,56.823727,9,2,0,1422.4214556820907,0.0,911.0516649358182,28085.656776484764,6,3,1800838.0,2236577.5,2270.9236209779856,14878.151568022055,0,2,-52438.57704234005,SHORT,755.2813104750918,18990.0883017302,0.79896,0.507012,0.07954479183820094,1.0,0.0,0.6666666666666666,-0.3076923076923077,0.3589743589743589,31-90,0.0,0,0.0,71511176656.0,2.5e-05,3.1e-05,,,,,0.0,0.0,0.501121,0.258697,0.0,0.0,0.00010561723996073018,0.002655541299939843,4.0923352675340965,0.3126131390630604,0.2651,0.0,1.6502,0.7778,0.3,0.6,0.4993,0.2741,0.0,1.6502,0.3111,0.0,0.6,0.2907,0.4781986896924585,0.40057950576052925,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,6486014.0,3601676.0,3660550.0,907990.0,1176000.0,0.4092335267534096,none,none
CCL,6.250515804084584e-22,0.0,1,0,6.250515804084584e-22,1,108.0,4.059441,4.059441,,1,0,0,0.0,0.0,6.250515804084584e-22,0.0,1,0,3390000.0,0.0,2.217782497795049e-22,0.0,1,0,6.250515804084584e-22,LONG,6.250515804084584e-22,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,35819496129.0,9.5e-05,0.0,,,,,0.0,0.0,0.354816,0.0,0.0,0.0,1.7450038329891729e-28,0.0,4.0768924833918945,0.08125720168847168,2.0839,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2945,0.0,0.1752,0.0,0.0,0.3429,0.0,0.4835389371034201,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4431741702448546,1,-1.6948623824708915,1,0.0,0.0,3390000.0,0.0,0.0,0.0,0.4076892483391894,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
COHR,2197150.438898635,3365717.0721451803,3,1,7760017.949942451,4,71.0,29.519474,39.0,1.077895,4,2,0,1519004.1635126574,0.0,770866.1642479422,3365717.0721451803,3,1,2937538.0,4469640.0,1351580.4789998697,2105247.873472595,3,1,-1168566.6332465452,SHORT,732383.4796328783,3365717.0721451803,0.649152,0.0,0.6528030704310671,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,76788433493.0,3.8e-05,5.8e-05,,,,,1.8e-05,2.7e-05,0.615152,0.625498,0.0,0.0,0.09537679651970529,0.4383104224221474,3.988901887241561,0.4259584830049728,0.3698,0.3655,1.6502,0.3111,0.3,0.6,0.3923,0.4877,1.5217,1.6502,0.0,0.0,0.6,0.0,0.4993824659724034,0.4414116000135461,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,5875076.0,4469640.0,0.0,0.0,0.3988901887241561,none,none
DRAM,13065.62824399332,2198.539279941826,4,1,28329.795767928466,5,81.4,15.22185,15.644299,13.532051,5,1,1,5274.894382038546,2198.539279941826,5274.894382038546,2198.539279941826,4,1,6317916.0,1059675.0,3858.0224100991873,1059.8725295177476,4,1,10867.088964051494,LONG,3266.40706099833,2198.539279941826,0.596277,0.0,5.942867777344893,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.25,0,0.0,286480.0,0.0,0.0,,,,,0.0,0.0,0.29528,0.48208,0.0,0.0,0.0,0.0,3.9870576969726894,0.2976790282787121,0.9787,0.0,1.4372,0.4667,0.15,0.6,0.3545,0.9787,0.0,1.2481,0.0,0.15,0.6,0.0,0.32711502380952384,0.245,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,,4,,4,575550.0,0.0,12635832.0,1059675.0,642590.0,0.0,0.39870576969726895,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
NEM,9.382357897424336e-13,1.108429797325231e-11,3,2,1.4335436768027064e-11,5,72.4,2.377816,2.804518,1.737761,5,1,1,1.1656277445036148e-27,2.3129030050323193e-12,9.382357897424324e-13,8.77139496821999e-12,3,2,3762327.0,1218952.5,1.248794634190203e-13,4.046578299032112e-12,0,2,-1.0146062183509877e-11,SHORT,3.1274526324747784e-13,5.542148986626155e-12,0.0,0.208665,0.08464548607467111,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,1,0.2,100392661927.0,3.7e-05,1.2e-05,,,,,0.0,0.0,0.1331,0.333703,0.0,0.0,3.115220348225141e-20,5.520472194129189e-19,3.9603816091450303,0.3209839801277202,1.2491,0.0,1.6502,0.3111,0.15,0.6,0.0,0.5765,0.0,1.6502,0.1556,0.15,0.6,0.0776,0.39222396490014727,0.22636661888239618,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7796261325025164,1,0.0,0.0,5086264.0,1473305.0,0.0,807194.0,0.39603816091450306,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
CVX,35558.953716396776,0.0,5,0,35558.953716551136,5,69.6,7.595585,7.595585,,5,0,0,0.0,0.0,35558.953716242424,0.0,5,0,4798534.0,0.0,19756.59805436709,0.0,1,0,35558.953716396776,LONG,7111.790743279355,0.0,0.0,0.0,99.0,1.0,0.2,0.0,-0.1076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,341459431151.0,1.4e-05,0.0,,,,,0.0,0.0,0.555601,0.0,0.0,0.0,0.00020827630150108177,0.0,3.9355623342789614,0.10494014497829274,1.0632,0.0,1.6502,0.6222,0.0,0.6,0.0,0.2744,0.0,0.175,0.0,0.0,0.6,0.0,0.34361678027018233,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.089244590951004,1,0.0,0.0,8617608.0,0.0,855000.0,1753904.0,0.39355623342789614,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
