ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,356.7660262398495,99163.25467724475,1,3,197903.7656673557,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,356.7660262398495,67995.96360973193,1,3,173.16878559307236,78739.0,3563113.0,-98806.4886510049,SHORT,356.7660262398495,33054.41822574825,0.0,0.314303,0.0035977643876357913,1.0,2388585288.0,3.3e-05,0.001492,0.001493629003042949,0.13838491927338814,0.2807135101320433,6.686519113951096,0.6686519113951096,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
W,6.872506568685511e-06,9.683256774353353e-13,6,4,1.3745014108056203e-05,10,45.8,2.395634,1.812352,3.270557,10,1,2,6.871574035734494e-06,8.718062829020588e-15,6.871574035734494e-06,7.253152873062351e-13,6,4,376243419.7026208,823194.5,1698295.5,6.872505600359834e-06,LONG,1.1454177614475852e-06,2.4208141935883384e-13,0.000136,0.250959,99.0,1.0,8408975225.0,9.8e-05,0.000202,1.3621371579764468e-12,2.878845672408719e-19,0.5842300999729213,6.557827857142858,0.6557827857142857,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
FAS,4.196571654840229e-06,1817.038179842171,2,5,3632.2645693007066,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,68.71641742536801,3.436985104936527e-06,1656.3782257616772,2,5,2003.7836524974696,276793.0,204081.0,-1817.0381756455995,SHORT,2.0982858274201146e-06,363.4076359684342,0.181002,0.088419,2.309567130397197e-09,1.0,2217999046.0,0.000125,9.2e-05,9.460264787778969e-12,0.0016384481166653946,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
UVXY,443.706975438068,14.74137424874847,3,2,473.1897239355649,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,14.191482575526267,443.7069752865123,14.191482575526267,3,2,3122216897.2604012,312310.0,84766.0,428.96560118931956,LONG,147.90232514602266,7.370687124374235,0.0,0.037303,30.099430890965838,1.0,272736161.0,0.001145,0.000311,0.00542290852095783,0.000270249720365252,0.5544557070232861,6.058333333333334,0.6058333333333333,none,none
TER,283279.1707501343,142.7369041850629,4,12,283421.90850674233,16,69.5625,2.245895,1.262217,2.573788,16,1,1,283277.88376188645,0.000852422984866547,283277.88376188645,142.7360088690872,4,12,1099795937837.4253,784340.0,3279827.0,283136.4338459492,LONG,70819.79268753357,11.89474201542191,5e-06,6e-06,99.0,1.0,57286953224.0,1.4e-05,5.7e-05,0.012362289963408993,2.076343974676364e-06,0.3252725192528185,5.983468213431635,0.5983468213431635,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,40.01696086441225,3.076314597715714,2,5,43.09518604308093,7,51.0,5.835212,1.902176,7.408426,7,0,0,0.0,0.0,34.32400363169079,3.074403871349453,2,5,296363442.3471606,649194.0,923045.5,36.94064626669653,LONG,20.008480432206124,0.6152629195431427,0.142264,0.000621,13.008084704381806,1.0,12810384697.0,5.1e-05,7.2e-05,1.561895361104324e-05,4.802844989403231e-07,0.4276436017543648,5.781432040904527,0.5781432040904526,none,none
CDNS,5.249681322601085e-15,32873.8131368195,4,10,65494.474392036514,14,77.285714,0.662899,0.455913,0.745693,14,0,1,0.0,1.515227372533413e-22,2.0369292367193423e-15,32620.661255217015,4,10,7.374672201908297e+18,166520.0,16504999.0,-32873.8131368195,SHORT,1.3124203306502713e-15,3287.3813136819504,0.61199,0.007701,1.5969188912622094e-19,1.0,83692950960.0,2e-06,0.000197,1.5681372392730257e-22,0.00039279070411235865,0.2601759330624256,5.772415799999999,0.5772415799999999,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned"
MOD,344.9361407181604,859.386714977179,5,7,1550.3752998956838,12,33.25,1.791481,3.140196,1.020787,12,1,1,10.185562659837519,0.0015737272568213312,216.04260357753137,491.0301059496781,5,7,1153.9632906006782,943836.0,1075759.0,-514.4505742590186,SHORT,68.98722814363208,122.76953071102558,0.373674,0.428627,0.4013747649419041,1.0,12405014094.0,7.6e-05,8.7e-05,5.5612373852117994e-05,9.89676672519108e-05,0.6186038265406169,5.526270980737222,0.5526270980737222,none,none
SYY,9934.742650311999,0.0014298336987251814,5,9,9934.745509979395,14,66.142857,14.714366,11.482153,16.51004,14,2,1,9934.740879024435,0.00022307006576641737,9934.738448537482,0.00022307006576641737,5,9,2145058.018033802,1227903.0,385312.5,9934.7412204783,LONG,1986.9485300623996,0.0001588704109694646,0.0,0.843989,99.0,1.0,35464814558.0,3.5e-05,1.1e-05,0.0005602591060536625,4.4796628136781644e-11,0.5145085380791186,5.337136952835266,0.5337136952835266,none,none
CNR,1.945705138258842e-30,1.0215254286010768e-06,1,2,1.0215254286010768e-06,3,71.666667,17.464383,0.75188,25.820635,3,0,0,0.0,0.0,1.945705138258842e-30,1.0215254286010768e-06,1,2,5.2501553730551986e+23,200985.0,293440.0,-1.0215254286010768e-06,SHORT,1.945705138258842e-30,5.107627143005384e-07,0.0,0.0,1.9047055352536635e-24,1.0,4573374892.0,4.4e-05,6.4e-05,4.254418638765821e-36,1.1168179437771278e-12,0.32490437576874537,5.207148271118058,0.5207148271118058,none,none
EFA,7.770934200691788,24981.425790295667,11,10,49977.27054617686,21,64.285714,24.601524,22.565726,27.400746,21,0,2,0.0,1.1228994416932077,7.312799577942854,24980.302885014153,11,10,6.659208200895851e+20,732308.0,1036025.0,-24973.654856094974,SHORT,0.7064485636992535,2498.1425790295666,0.058955,4.5e-05,0.00031106848207641135,1.0,75903470478.0,1e-05,1.4e-05,9.307197144615565e-08,0.0003291209958250371,0.48123545175442206,5.193056534896208,0.5193056534896208,none,none
ARKK,153870.14863958902,2158.0592076860194,2,4,156028.20784727507,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,193.63457465824368,111515.99579706659,1055.4947918427006,2,4,140.51391574517095,237470.0,511003.0,151712.089431903,LONG,76935.07431979451,539.5148019215048,0.275259,0.510906,71.30024426186917,1.0,5723514000.0,4.1e-05,8.9e-05,0.13441929961173243,0.0009426286052965098,0.3733331001686329,5.161111439387104,0.5161111439387104,confirmation_volume,"continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
VRT,3172.470837220121,72682.4386029647,9,8,76096.99959459137,17,42.764706,5.280388,0.306173,10.876381,17,1,0,12.063234480662912,0.0,2533.869751897614,72164.46674094987,9,8,507.2813494543267,1467596.5,3266318.0,-69509.96776574457,SHORT,352.49675969112457,9085.304825370587,0.201295,0.007127,0.043648381895248035,1.0,112533686216.0,1.3e-05,2.9e-05,3.132366596563213e-05,0.0008073409066092463,0.3474836322505117,5.128726394738083,0.5128726394738082,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
APO,3839.34230131422,76600.60521863037,21,7,157502.1788931373,28,60.928571,2.626753,1.930856,4.515618,28,4,3,443.0471359714458,25997.7884151273,923.354732269036,50332.21997541593,21,7,1294.9482808370255,2267719.5,736987.0,-72761.26291731615,SHORT,182.82582387210573,10942.943602661482,0.759502,0.342927,0.050121566146326436,1.0,69858060904.0,3.2e-05,1.1e-05,2.6171041896417326e-05,0.0015664539583627208,0.5809104314477819,4.993989571882887,0.49939895718828864,none,none
HUN,8.352899997361132e-09,1.654241333995638e-08,3,6,4.143772667727389e-08,9,39.666667,0.595196,1.075309,0.35514,9,1,0,4.908181238611705e-09,0.0,4.908181238611705e-09,4.555605044840352e-09,3,6,1.8455984423355214,181153.0,280875.0,-8.189513342595247e-09,SHORT,2.7842999991203774e-09,2.7570688899927296e-09,0.412398,0.724611,0.5049384165238829,1.0,2390888455.0,7.6e-05,0.000117,1.1645461724898318e-14,1.1531566369091566e-14,0.4291976323751561,4.91257670596444,0.491257670596444,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
AR,149333.69629846874,6.948544461322257e-13,3,3,298666.3567141242,6,56.666667,2787.340215,6965.162378,2.125439,6,0,0,0.0,0.0,149332.6598969829,5.069348923727882e-13,3,3,4.049144283066838e+17,433641.0,713889.0,149333.69629846874,LONG,49777.89876615625,2.316181487107419e-13,7e-06,0.270444,99.0,1.0,11566602250.0,3.7e-05,6.2e-05,0.04303588702218601,2.0024735328885532e-19,0.4821371475629138,4.892591168200974,0.48925911682009743,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
