ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
EEFT,0.0,190947.6562418172,0,2,381895.3124836344,2,54.0,259.269231,,259.269231,2,0,0,0.0,0.0,0.0,190947.6562418172,0,2,0.0,891250.0,0.0,102946.64779236433,0,0,-190947.6562418172,SHORT,0.0,95473.8281209086,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2926201922.0,0.0,0.000305,0.0,3.5e-05,0.0,0.539135,0.0,0.0,0.0,0.32627218034104144,0.14433459328970433,6.448028797064418,0.8433,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.1775,1.7,0.1556,0.0,0.6,0.0,0.06,0.6533034266243352,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1163750.0,0.0,0.0,0.6448028797064418,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SEDG,0.0,4.876862129130708e-07,0,3,4.876862129130708e-07,3,57.0,32.447797,,32.447797,3,0,0,0.0,0.0,0.0,4.876862129130708e-07,0,3,0.0,3268463.0,0.0,3.853989024841314e-07,0,0,-4.876862129130708e-07,SHORT,0.0,1.625620709710236e-07,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.3333,2312028945.0,0.0,0.001414,0.0,0.0,0.0,0.79026,0.0,0.0,0.0,7.031143417238818e-13,0.12827861965311127,5.121780693655085,0.6828,0.0,0.0,0.0,0.0,0.6,0.0,2.5107,0.0,1.7,0.3111,0.0,0.6,0.0,0.06,0.5511111111111111,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3268463.0,0.0,0.0,0.5121780693655085,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
WSM,0.0,1.4193869218432538e-17,0,1,1.4193869218432538e-17,1,78.0,9.803922,,9.803922,1,0,0,0.0,0.0,0.0,1.4193869218432538e-17,0,1,0.0,1460000.0,0.0,6.419035730566953e-18,0,0,-1.4193869218432538e-17,SHORT,0.0,1.4193869218432538e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23647298776.0,0.0,6.2e-05,0.0,0.0,0.0,0.45224,0.0,0.0,0.0,6.002321598286782e-24,0.13593625771715506,5.1149945308210665,0.7594,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4305541849208368,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1460000.0,0.0,0.0,0.5114994530821066,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
UUUU,0.0,618218.7310464776,0,1,618218.7310464776,1,88.0,31.903226,,31.903226,1,0,0,0.0,0.0,0.0,618218.7310464776,0,1,0.0,779305.0,0.0,354420.73411595117,0,1,-618218.7310464776,SHORT,0.0,618218.7310464776,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,4950506940.0,0.0,0.000157,0.0,7.2e-05,0.0,0.573293,0.0,0.0,0.0,1.2487988372489334,0.10832346166777043,4.772228336665309,0.4832,0.0,0.0,0.0,0.0,0.6,0.0,0.7722,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,779305.0,0.0,0.0,0.4772228336665309,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
HPQ,0.0,0.002300926205617353,0,1,0.002300926205617353,1,32.0,10.056381,,10.056381,1,0,0,0.0,0.0,0.0,0.002300926205617353,0,1,0.0,640000.0,0.0,0.0005843976055150763,0,0,-0.002300926205617353,SHORT,0.0,0.002300926205617353,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18181257956.0,0.0,3.5e-05,0.0,0.0,0.0,0.253984,0.0,0.0,0.0,1.2655484076986125e-09,0.12117827278501832,4.369218055416416,0.6118,0.0,0.0,0.0,0.0,0.6,0.0,2.0692,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.3531632375051108,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,640000.0,0.0,0.0,0.4369218055416417,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
DASH,0.0,1693707.6081264107,0,1,1693707.6081264107,1,59.0,1.917995,,1.917995,1,0,0,0.0,0.0,0.0,1693707.6081264107,0,1,0.0,1824821.0,0.0,1035515.0794462671,0,1,-1693707.6081264107,SHORT,0.0,1693707.6081264107,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,75388805518.0,0.0,2.4e-05,0.0,1.4e-05,0.0,0.61139,0.0,0.0,0.0,0.2246630115026849,0.10420025323880995,3.7032537263515914,0.442,0.0,0.0,0.0,0.0,0.6,0.0,1.2999,0.8391,0.9642,0.0,0.0,0.6,0.0,0.06,0.32742243928104664,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1824821.0,0.0,0.0,0.37032537263515913,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CRM,6.229684772589134e-07,3.6471511142943575e-07,1,3,1.352398700117785e-06,4,79.0,2.577048,1.52203,2.928721,4,0,2,0.0,1.352290842497566e-07,6.229684772589134e-07,2.2948602717967915e-07,1,3,812119.0,1352150.0,1.348980031199906e-07,1.4288410633631812e-07,0,0,2.5825336582947766e-07,LONG,6.229684772589134e-07,1.2157170380981192e-07,0.0,0.37078,1.708096148846972,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,168115220000.0,5e-06,8e-06,0.0,0.0,0.216541,0.391769,0.0,0.0,3.705604271040501e-14,7.231451370661854e-15,0.18637471248197443,3.5457288722490956,0.5688,0.0,0.695,0.0,0.0,0.6,0.0,0.4897,0.0,1.6515,0.3111,0.3,0.6,0.1934,0.14598457922592115,0.3340499406189767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,812119.0,2704300.0,0.0,0.0,0.35457288722490954,"ema_rally, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
SPY,0.0,794819.06642459,0,1,794819.06642459,1,39.0,3.88285,,3.88285,1,0,0,0.0,0.0,0.0,794819.06642459,0,1,0.0,897058.0,0.0,175647.81496025925,0,1,-794819.06642459,SHORT,0.0,794819.06642459,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,710.197075,0.0,0.0,0.0,0.0,0.0,0.220991,0.0,0.0,0.0,0.0,0.1578720852059578,3.278720852059578,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,897058.0,0.0,0.0,0.3278720852059578,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
DIA,244.01539302591212,95.81503245551482,1,1,339.8304254814269,2,76.5,87.621406,172.0,3.242812,2,0,0,0.0,0.0,244.01539302591212,95.81503245551482,1,1,1054000.0,768797.0,157.60379201093778,40.34444294755937,0,0,148.2003605703973,LONG,244.01539302591212,95.81503245551482,0.0,0.0,2.5467339181793216,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,494.310441,0.0,0.0,0.0,0.0,0.645876,0.421066,0.0,0.0,0.0,0.0,0.3278720852059578,3.278720852059578,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.23,0.23,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1054000.0,768797.0,0.0,0.0,0.3278720852059578,none,none
CAVA,0.0,1.1462811889030589e-09,0,1,1.1462811889030589e-09,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,1.1462811889030589e-09,0,1,0.0,590000.0,0.0,4.324092900068979e-10,0,0,-1.1462811889030589e-09,SHORT,0.0,1.1462811889030589e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11030284567.0,0.0,5.3e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,1.0392127074694526e-15,0.11176850526868923,3.1267799523083277,0.5177,0.0,0.0,0.0,0.0,0.6,0.0,0.8268,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40629186576538495,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0,0.3126779952308328,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
PDD,229.44633674055117,2.6751917118172245e-19,3,3,229.44633674055117,6,68.166667,2.527186,2.443749,2.610623,6,1,1,2.8231659758127268e-27,4.5738404181942963e-26,229.44633674055117,2.6751911871782927e-19,3,3,4091630.0,1820806.5,35.81657698686411,4.033038103677975e-20,0,0,229.44633674055117,LONG,76.48211224685039,8.917305706057414e-20,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,145883027753.0,2.8e-05,1.2e-05,0.0,0.0,0.1561,0.150757,0.0,0.0,5.242701184975754e-06,6.1126409585874774e-27,0.33179163360472236,3.1218784617825013,0.9351,0.0,1.3217,0.3111,0.15,0.6,0.0,0.6255,0.0,1.4352,0.3111,0.15,0.6,0.0,0.33884831397376347,0.29351500472366604,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,519650.0,0.0,4091630.0,3641613.0,524400.0,0.0,0.31218784617825013,none,none
SNOW,0.0024854811819887083,0.000555783725504753,1,1,0.003597048632998214,2,66.0,9.781457,6.81457,12.748344,2,0,1,0.0,0.000555783725504753,0.0024854811819887083,0.000555783725504753,1,1,1318250.0,294555.0,0.0010565999489110314,0.00024042593115029684,0,0,0.0019296974564839554,LONG,0.0024854811819887083,0.000555783725504753,0.0,0.0,4.472029438665981,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,49773886000.0,2.6e-05,6e-06,0.0,0.0,0.425109,0.432589,0.0,0.0,4.993544570718686e-10,1.1166171062166071e-10,0.2955445016283182,3.02220478785364,0.6554,0.0,1.7,0.0,0.0,0.6,0.0,0.5722,0.0,1.7,0.0,0.15,0.6,0.0,0.3238774866416471,0.2655100293049481,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1318250.0,589110.0,0.0,0.0,0.302220478785364,none,none
