ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CVI,358.6562038291086,3.4344101751296523,2,2,365.2391743809242,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,3.4344101751296523,358.560307391983,3.1485603766859604,2,2,955.7590727809801,124595.0,284664.0,355.221793653979,LONG,179.3281019145543,1.7172050875648261,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,0.5082431121387032,6.183333333333334,0.6183333333333334,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
RVMD,6.9711261080052545,683.0195675240801,2,7,690.5558799345495,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,6.740764512501862,682.3114862777578,2,7,87.23369371397483,4136170.0,558484.0,-676.0484414160749,SHORT,3.4855630540026272,97.57422393201145,0.033045,0.001037,0.010206334400162678,1.0,227620338.6020096,0.018171,0.002454,0.5933333333333333,6.066155877825912,0.6066155877825912,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
PL,0.0,9497.247957837257,0,2,13986.614628297157,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,5007.881287377358,0,2,1.792920563742434,0.0,1854073.0,-9497.247957837257,SHORT,0.0,4748.623978918628,0.0,0.472702,0.0,1.0,450368303.3952622,0.0,0.004117,0.1276932244288388,5.529726552455914,0.5529726552455914,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
CRM,2018.7518198703854,1927.84434954522,3,8,7852.125499275086,11,59.272727,2.639979,0.38381,3.486042,11,1,2,1665.0822676441721,861.3772962234541,1665.0822676441721,786.9772051100465,3,8,180.89762753110406,1364468.0,1000417.0,90.90747032516538,LONG,672.9172732901285,240.9805436931525,0.175192,0.591784,1.0471549844501764,1.0,2818850071.0199037,0.000484,0.000355,0.30725518412279607,5.4691102908500575,0.5469110290850058,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
LYV,1625.5236043699285,2046.6031653779487,2,7,5718.729935125826,9,87.111111,5.128924,0.328579,6.500451,9,1,3,732.9139808791266,1316.6093404067617,892.6096234908019,454.5651163896427,2,7,1.4138646611185544,229600.0,380770.0,-421.07956100802016,SHORT,812.7618021849643,292.3718807682784,0.450879,0.777893,0.7942544172063475,1.0,496934926.70155334,0.000462,0.000766,0.24191714293520172,5.403184565682556,0.5403184565682556,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target","bounce_and_fail, pattern_volume, pullback_to_resistance, structural_breakdown, trend_aligned, trend_continuation"
DAL,402.60738914605105,6053.284275455545,2,15,9576.801505095586,17,90.235294,0.46918,1.325973,0.35494,17,1,9,123.27937392574545,3847.0423012268734,279.3280152203056,1386.779599944063,2,15,1.3060633617905184,707150.0,1312106.0,-5650.676886309494,SHORT,201.30369457302552,403.55228503036966,0.306202,0.770905,0.06651057026654386,0.7,912619354.7164516,0.000775,0.001438,0.2892160807095798,5.1055481616710665,0.5105548161671066,"not_extended, pattern_volume, retest_and_confirm, room_to_target, trend_aligned","bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, pullback_to_resistance, structural_breakdown, trend_continuation"
CMG,0.02103060876180353,1522.7823132639492,1,3,1522.824374481473,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,1517.4661019519317,0.02103060876180353,1253.1640060158559,1,3,283.20061989864394,239300.0,477176.0,-1522.7612826551874,SHORT,0.02103060876180353,507.5941044213164,0.0,0.177056,1.3810646852553915e-05,1.0,561417946.5549946,0.000426,0.00085,0.4046433970269144,5.074469337506415,0.5074469337506415,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, pattern_volume, trend_aligned","flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
BA,2628.6495478390766,2697.117429925416,10,7,6043.266859406396,17,68.235294,4.834135,2.803661,7.734813,17,5,1,717.3279720747605,37.97126124324058,1490.845486057712,2583.6843362770805,10,7,28.25189330901616,2807267.0,717032.0,-68.46788208633961,SHORT,262.86495478390765,385.3024899893452,0.432847,0.042057,0.974614423040441,1.0,1440513031.847644,0.001949,0.000498,0.7041039543501222,5.070463206350906,0.5070463206350906,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GLNG,2826.6074988110818,2439.488836347852,4,8,7705.5851715067865,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1006.4959362208035,1418.070328831427,1006.4959362208035,420.9862741432309,4,8,1.0485589812761205,462206.0,352372.5,387.1186624632296,LONG,706.6518747027704,304.9361045434815,0.643921,0.827428,1.1586884336977672,1.0,156350828.99401626,0.002956,0.002254,0.5472564443294652,5.015757964129484,0.5015757964129484,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GPRE,2.880477432413864,0.11095541243696429,2,1,3.1023882572877923,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.11095541243696429,1.5173025454233724,0.11095541243696429,2,1,1.2758549081967003,1129500.0,85452.5,2.7695220199768995,LONG,1.440238716206932,0.11095541243696429,0.473246,0.0,25.96067527620893,1.0,23663661.675,0.047731,0.003611,0.5452808079266189,4.932446931495502,0.49324469314955016,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
