ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
ARKG,0.0,0.004105594120503701,0,1,0.008211188241007403,1,31.0,45.70235,,45.70235,1,0,0,0.0,0.0,0.0,0.004105594120503701,0,1,0.0,1610000.0,0.0,0.0025977302634015032,0,0,-0.004105594120503701,SHORT,0.0,0.004105594120503701,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1374919000.0,0.0,0.001171,0.0,0.0,0.0,0.632729,0.0,0.0,0.0,2.9860625393231904e-08,0.1291267601197818,5.1149945308210665,0.6913,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3220000.0,0.0,0.0,0.5114994530821066,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned"
APLD,0.0,1177712.747947278,0,2,1177712.747947278,2,58.0,3.667143,,3.667143,2,0,0,0.0,0.0,0.0,677873.0899118154,0,2,0.0,1222290.0,0.0,357939.1640930248,0,2,-1177712.747947278,SHORT,0.0,588856.373973639,0.0,0.424416,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,9198921460.0,0.0,0.000133,0.0,3.9e-05,0.0,0.303927,0.0,0.0,0.0,0.6401363209091242,0.09014274375016745,4.77936978666961,0.3014,0.0,0.0,0.0,0.0,0.6,0.0,0.3921,1.7,1.7,0.1556,0.0,0.6,0.2317,0.06,0.7287281269841269,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1222290.0,0.0,0.0,0.47793697866696105,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
EQNR,0.0,618712.5143397689,0,1,618712.5143397689,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,618712.5143397689,0,1,0.0,643200.0,0.0,267540.0569579156,0,1,-618712.5143397689,SHORT,0.0,618712.5143397689,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,90034759790.0,0.0,7e-06,0.0,3e-06,0.0,0.432414,0.0,0.0,0.0,0.06871929416848271,0.11649654111911902,4.20989466185747,0.565,0.0,0.0,0.0,0.0,0.6,0.0,1.6489,0.261,1.7,0.0,0.0,0.6,0.0,0.06,0.28059080845905576,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0,0.420989466185747,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
HPQ,0.0,0.00018114928994757503,0,1,0.00018114928994757503,1,32.0,10.056381,,10.056381,1,0,0,0.0,0.0,0.0,0.00018114928994757503,0,1,0.0,640000.0,0.0,4.60089554491885e-05,0,0,-0.00018114928994757503,SHORT,0.0,0.00018114928994757503,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17916038398.0,0.0,3.6e-05,0.0,0.0,0.0,0.253984,0.0,0.0,0.0,1.0111012597952293e-10,0.1255339738314828,4.161554123593887,0.6553,0.0,0.0,0.0,0.0,0.6,0.0,1.8616,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.35629590873629274,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,640000.0,0.0,0.0,0.4161554123593887,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
RSP,0.07608175050870104,5.365519436631331e-13,1,1,0.15216350101793863,2,68.5,41.089768,2.634082,79.545455,2,0,0,0.0,0.0,0.07608175050870104,5.365519436631331e-13,1,1,2016000.0,795375.0,0.017067867095735288,1.6486954659172515e-13,0,0,0.07608175050816449,LONG,0.07608175050870104,5.365519436631331e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,88197558867.0,2.3e-05,9e-06,0.0,0.0,0.224336,0.307276,0.0,0.0,8.626287562383746e-09,6.083523745506854e-20,0.44633531913836205,3.466941554316109,2.4122,0.0,1.4512,0.0,0.0,0.6,0.0,1.1669,0.0,1.7,0.0,0.0,0.6,0.0,0.2887662538277206,0.26235661284441536,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4032000.0,795375.0,0.0,0.0,0.34669415543161086,none,none
PDD,18.064047808291647,2.1061478542259648e-20,3,3,18.064047808291647,6,68.166667,2.527186,2.443749,2.610623,6,1,1,2.2226463007552754e-28,3.6009322770397656e-27,18.064047808291647,2.1061474411837312e-20,3,3,4091630.0,1820806.5,2.8197981637495704,3.1751647968073793e-21,0,0,18.064047808291647,LONG,6.021349269430549,7.020492847419883e-21,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,145061661340.0,2.8e-05,1.3e-05,0.0,0.0,0.1561,0.150757,0.0,0.0,4.1508895002364026e-07,4.839661136215057e-28,0.33165477924189063,3.200191600663631,0.9337,0.0,1.3217,0.3111,0.15,0.6,0.0,0.7039,0.0,1.4352,0.3111,0.15,0.6,0.0,0.33884831397376347,0.29728814090265704,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,519650.0,0.0,4091630.0,3641613.0,524400.0,0.0,0.3200191600663631,none,none
LITE,1.0406483428965656,0.07313591466316596,3,3,1.1869201101691997,6,53.833333,8.665,13.5,6.2475,6,1,0,0.0922725426964208,0.0,0.8808681757998073,0.052824111704126174,3,3,5772870.0,3124415.0,0.6079684115642021,0.05956921300220498,0,0,0.9675124282333997,LONG,0.3468827809655219,0.02437863822105532,0.153539,0.277727,14.228964629612758,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,63910854000.0,9e-05,4.9e-05,0.0,0.0,0.584221,0.8145,0.0,0.0,5.4276035955570535e-08,3.814475428705009e-09,0.31476206271131535,3.1906170237775844,0.3483,0.0,1.7,0.3111,0.15,0.6,0.0382,0.4526,0.0,1.7,0.3111,0.0,0.6,0.1269,0.548162602968767,0.43885273345617665,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1215090.0,5772870.0,5074790.0,0.0,0.0,0.31906170237775844,none,none
CRDO,0.0,400709.1004167111,0,1,400709.1004167111,1,58.0,2.684211,,2.684211,1,0,0,0.0,0.0,0.0,400709.1004167111,0,1,0.0,627380.0,0.0,149805.57679484354,0,0,-400709.1004167111,SHORT,0.0,400709.1004167111,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,32192048028.0,0.0,1.9e-05,0.0,5e-06,0.0,0.373851,0.0,0.0,0.0,0.12447455970125987,0.10585294272578019,3.1402944349353135,0.4585,0.0,0.0,0.0,0.0,0.6,0.0,0.5782,0.4768,1.4853,0.0,0.0,0.6,0.0,0.06,0.3258241254052787,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,627380.0,823024.0,0.0,0.31402944349353135,none,not_extended
CAVA,0.0,9.024540767240206e-11,0,1,9.024540767240206e-11,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,9.024540767240206e-11,0,1,0.0,590000.0,0.0,3.404308910918245e-11,0,0,-9.024540767240206e-11,SHORT,0.0,9.024540767240206e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11334030533.0,0.0,5.2e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,7.962340264537389e-17,0.11176850526868921,3.1108198808153373,0.5177,0.0,0.0,0.0,0.0,0.6,0.0,0.8108,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40350841300326773,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0,0.31108198808153376,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
VRT,6.563631782354716e-05,1.075876898689427,1,3,1.0760081713250742,4,41.5,109.386436,344.615385,30.976787,4,0,0,0.0,0.0,6.563631782354716e-05,1.0754743937048887,1,3,454720.0,2716458.0,2.8303387222458175e-08,0.17539425841896125,0,0,-1.0758112623716034,SHORT,6.563631782354716e-05,0.35862563289647564,0.0,0.000374,6.100727499912086e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,120292783066.0,4e-06,2.3e-05,0.0,0.0,0.000431,0.163024,0.0,0.0,5.456380353884992e-12,2.981273055256454e-08,0.2500131878148967,3.0751655693924107,0.2001,0.0,1.7,0.0,0.0,0.6,0.0,0.4641,0.0,1.7,0.3111,0.0,0.6,0.0,0.24242454626463222,0.3447597889388317,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,536240.0,909440.0,2716458.0,0.0,0.0,0.30751655693924107,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
