ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
STX,0.0,278702.2573414574,0,4,280616.7888417316,4,60.0,4.063836,,4.063836,4,0,0,0.0,0.0,0.0,276787.72584118316,0,4,75.7930977969742,0.0,1025330.0,-278702.2573414574,SHORT,0.0,69675.56433536435,0.0,0.006869,0.0,1.0,90112152746.0,0.0,1.1e-05,0.18,4.7845419646090255,0.47845419646090254,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
RBRK,0.0,139033.18451387377,0,3,278066.36902774754,3,92.666667,14.486897,,14.486897,3,0,1,0.0,133379.39815739696,0.0,133379.39815739696,0,3,33.83593778973891,0.0,254428.0,-139033.18451387377,SHORT,0.0,46344.39483795792,0.0,0.040665,0.0,0.7,7426351293.0,0.0,3.4e-05,0.15857142857142859,4.673620478963176,0.46736204789631763,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
DIS,594.0941459133672,10997.996766694803,5,7,14904.160546263267,12,69.416667,8.247915,0.486345,13.791894,12,0,1,0.0,95.1489401463124,350.5567733326935,4503.108903474285,5,7,314.6143864231408,700217.0,1323929.0,-10403.902620781437,SHORT,118.81882918267345,1571.1423952421148,0.409931,0.590552,0.05401839612396146,1.0,169977329703.0,4e-06,8e-06,0.2554712619047619,4.575394285714285,0.45753942857142854,none,not_extended
UNH,201950.612744077,307254.27222356887,11,9,679281.3115917783,20,57.1,0.925532,1.541323,0.172898,20,2,5,67371.75495492497,200525.41373789017,75315.45006991246,171160.6009973787,11,9,10.806288830473205,1352377.5,742779.0,-105303.65947949188,SHORT,18359.14661309791,34139.363580396544,0.62706,0.442935,0.6572751984295623,1.0,245571698241.0,6e-06,3e-06,0.4780130392013321,4.517728986234317,0.45177289862343173,none,none
UVIX,536965.7494796903,97.1245549643811,3,1,537358.4783949436,4,71.5,1.492105,1.853419,0.408163,4,1,0,198.47980532449034,0.0,529860.0917447351,97.1245549643811,3,1,907.9150069874213,1134518.5,51583.0,536868.624924726,LONG,178988.58315989678,97.1245549643811,0.013233,0.0,99.0,1.0,101607448.0,0.011166,0.000508,0.695858215528485,4.3,0.43,none,none
XLK,54956.340884065474,380897.50764113275,3,5,491985.00446312234,8,67.75,0.824459,0.322683,1.20079,8,1,2,75.83293155032038,1174.8150538586751,30699.422720976763,310757.3023159929,3,5,148.22688928492727,142593.5,807369.5,-325941.16675706726,SHORT,18318.78029468849,76179.50152822655,0.441385,0.184145,0.1442811774338079,1.0,136.764709,0.0,0.0,0.2963483222476958,4.171406410752815,0.4171406410752815,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
AAPL,554922.6254933475,1592206.0125780602,3,13,2988188.548482305,16,70.625,0.561519,0.688049,0.53232,16,1,1,283487.9825619057,50176.181127419775,283487.9825619057,558879.0032003757,3,13,1.2728408271049232,621908.0,2016029.0,-1037283.3870847126,SHORT,184974.2084977825,122477.3855829277,0.48914,0.648991,0.3485243876166695,1.0,3708749586800.0,0.0,1e-06,0.33022580507805976,4.088677060408163,0.4088677060408163,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
ONON,278455.4317493451,25441.357423494297,5,1,359035.1454414314,6,60.833333,596.051354,714.603357,3.291339,6,1,1,26999.340700625995,25441.357423494297,167919.17026176446,25441.357423494297,5,1,2.924142394250974,1245332.0,42258.5,253014.0743258508,LONG,55691.086349869016,25441.357423494297,0.396962,0.0,10.944991146274303,1.0,10438067091.0,0.000119,4e-06,0.613243683062946,4.053655882553661,0.40536558825536617,none,none
INTC,240393.0289897022,175598.38235074384,4,9,539663.7920073359,13,67.769231,0.223651,0.478561,0.110357,13,0,2,0.0,33315.09739934221,116626.36498517293,73418.02867463649,4,9,15.458938456194815,478691.0,947413.5,64794.646638958366,LONG,60098.25724742555,19510.93137230487,0.514851,0.581898,1.368993414241916,1.0,235664100000.0,2e-06,4e-06,0.35073978832226615,4.014486749159994,0.4014486749159994,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
UPRO,10.240128481312336,16815.32822467654,2,4,31797.010001779516,6,63.5,41.194932,72.9,20.05822,6,1,2,4.64615129893166,1854.1267045361878,5.593977182380677,14956.805432803316,2,4,1038.6843419659992,85157.0,202785.0,-16805.088096195228,SHORT,5.120064240656168,4203.832056169135,0.45372,0.110526,0.0006089758311279894,1.0,100.488,0.0,0.0,0.3810990476190476,3.9575185714285714,0.39575185714285716,none,not_extended
CRWV,1629834.2150393396,2031535.611239973,3,2,3661369.8262793124,5,70.4,0.589961,0.54742,0.653772,5,0,0,0.0,0.0,1026834.6681216866,1710461.5483619447,3,2,2.5656858303944765,2391200.0,2124250.0,-401701.3962006334,SHORT,543278.0716797799,1015767.8056199865,0.369976,0.158045,0.8022671155858055,1.0,36698479334.0,6.5e-05,5.8e-05,0.4197276090232907,3.912490591148419,0.3912490591148419,none,none
EEM,31544.719496181668,445720.6583844673,3,3,508810.09737683064,6,73.166667,0.015608,0.012658,0.018558,6,0,0,0.0,0.0,28093.659401458637,238346.92683281668,3,3,41.90121689944005,107527.5,653172.0,-414175.93888828566,SHORT,10514.906498727223,148573.55279482243,0.109402,0.465255,0.07077239724655525,1.0,25616966842.0,4e-06,2.5e-05,0.23756247365709832,3.8950762869575484,0.38950762869575484,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
GLD,1261970.6244959186,658925.4047279472,2,3,3382960.9901354937,5,86.4,0.241424,0.205913,0.276935,5,1,1,1216769.3040801329,458831.0683122383,1216769.3040801329,458831.0683122383,2,3,10.145559860681761,1278210.0,668337.0,603045.2197679714,LONG,630985.3122479593,219641.8015759824,0.035818,0.303668,1.9151949756997952,1.0,419.339605,0.0,0.0,0.35583333333333333,3.83714380952381,0.383714380952381,none,none
LMT,53.50703162909285,16849.62601897149,7,4,33725.554625808705,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,16768.91454357903,15.905415545771604,16768.91454357903,7,4,272.17520346105306,455965.0,714350.0,-16796.118987342397,SHORT,7.6438616612989785,4212.406504742872,0.702742,0.00479,0.003175561972048977,1.0,143616085808.0,3e-06,5e-06,0.453053,3.825,0.3825,none,trend_aligned
QBTS,107689.58784945444,307.39941459172735,3,2,107996.98726404617,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,55387.02962716356,194.89322898455148,3,2,350.32463543394323,186992.0,156718.0,107382.18843486272,LONG,35896.52928315148,153.69970729586367,0.485679,0.365993,99.0,1.0,5937481760.0,3.1e-05,2.6e-05,0.4901143836067625,3.8234544762214484,0.38234544762214484,none,none
RGTI,65151.596955274894,209874.77476056438,2,1,275033.0535165973,3,51.0,2.431319,3.525551,0.242855,3,1,0,65144.915154516864,0.0,65144.915154516864,209874.77476056438,2,1,20579.758352165973,136952.5,245595.0,-144723.17780528948,SHORT,32575.798477637447,209874.77476056438,0.000103,0.0,0.3104308129912377,1.0,5028759433.0,2.7e-05,4.9e-05,0.4532154099023833,3.747207502819209,0.37472075028192087,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
VRT,320065.21525687864,241.33943073494655,7,3,610709.8864027647,10,54.5,259.809068,369.001191,5.027447,10,0,0,0.0,0.0,290060.78141077165,157.51574837098275,7,3,1872.1759758146793,1401953.5,752360.0,319823.8758261437,LONG,45723.602179554095,80.44647691164884,0.093745,0.347327,99.0,1.0,105658391818.0,1.3e-05,7e-06,0.5039566360923733,3.7433288095238093,0.37433288095238093,none,none
UBS,379.8821120150925,289627.88660928246,2,1,290007.76872129756,3,51.333333,1.013101,0.900887,1.237528,3,0,0,0.0,0.0,193.79295780389816,289627.88660928246,2,1,1495.4824935215684,154420.0,525035.0,-289248.00449726736,SHORT,189.94105600754625,289627.88660928246,0.48986,0.0,0.0013116213237006626,1.0,127314263303.0,1e-06,4e-06,0.2452336961904762,3.7425167999999998,0.37425168,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
TSEM,7894.171931939838,76802.09153837415,2,2,161498.35500868814,4,59.0,1.700388,1.731778,1.668997,4,0,0,0.0,0.0,4285.817108226018,40453.782167846584,2,2,19.45792217360575,195300.0,134630.0,-68907.91960643431,SHORT,3947.085965969919,38401.045769187076,0.457091,0.473272,0.1027858978032586,1.0,21054090631.0,9e-06,6e-06,0.29274651333333335,3.730297414184581,0.3730297414184581,none,none
GDX,763189.8664930186,397655.3196133333,7,4,1572488.0396772926,11,85.818182,4.282005,6.488787,0.420135,11,2,0,186336.60799123248,0.0,250383.98998714073,189245.1295461313,7,4,4.746797465820578,1580850.0,715527.5,365534.54687968525,LONG,109027.12378471694,99413.82990333333,0.671924,0.524098,1.919224586848527,1.0,52.3404,0.0,0.0,0.6011796460128548,3.718670895930404,0.3718670895930404,none,none
YPF,37815.649500099484,310.80335529104246,1,3,38437.25621068157,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,37815.649500099484,127.1357166623812,1,3,87.86818543330287,62392.0,119060.0,37504.84614480844,LONG,37815.649500099484,103.60111843034748,0.0,0.590945,99.0,0.7,16983246402.0,4e-06,7e-06,0.3908410665840425,3.7030559523809528,0.37030559523809525,none,trend_aligned
AVGO,179186.32511698274,101940.05234827472,3,6,369869.21589524613,9,69.111111,0.073765,0.101577,0.05986,9,0,3,0.0,13197.213918286077,171332.55374912813,48178.55294965812,3,6,27.997238675318876,429375.0,518663.5,77246.27276870802,LONG,59728.775038994245,16990.008724712454,0.04383,0.527383,1.757761753003606,1.0,1509459563741.0,0.0,0.0,0.3075234666485037,3.64429088779635,0.364429088779635,none,none
BABA,118876.07172273322,92459.96308334894,6,7,255050.1721716976,13,72.692308,0.545325,0.27542,0.776672,13,1,1,8341.092527508938,37827.76377699903,90203.08961354979,42587.47211609512,6,7,9.187868374210428,980020.0,527794.0,26416.108639384285,LONG,19812.678620455536,13208.566154764134,0.241201,0.539396,1.2857032142179337,1.0,299906123860.0,3e-06,2e-06,0.32523723459103826,3.5998370740453995,0.35998370740453994,none,none
DIA,292148.0728316513,742299.2134324925,3,3,1326595.359095795,6,57.666667,0.480624,0.606085,0.355164,6,0,0,0.0,0.0,145084.75922427326,641751.3991993385,3,3,25.868681951834713,422078.5,1081071.0,-450151.14060084114,SHORT,97382.69094388378,247433.07114416416,0.503386,0.135455,0.39357184750434926,1.0,464.152332,0.0,0.0,0.36258000060970363,3.591991666666667,0.3591991666666667,"momentum_aligned, not_extended, trend_aligned","confirmation_volume, continuation_pattern, room_to_target"
NFLX,179142.6162236754,149316.8489784419,4,4,544323.8598359467,8,75.125,0.086627,0.093608,0.079647,8,2,1,148430.773593701,40997.42887711241,96565.34249081896,63932.53121971925,4,4,4.4711223209254864,290450.0,230925.0,29825.767245233495,LONG,44785.65405591885,37329.21224461048,0.460958,0.571833,1.1997481694081267,1.0,389621123202.0,1e-06,1e-06,0.35993125697590017,3.4794552737955105,0.34794552737955103,none,none
GOOGL,657205.8645083162,360548.9950684721,5,6,1205585.7587009699,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,54009.553293444456,217146.50498757247,105076.81138836166,5,6,1.6711309054599421,1184664.0,581655.5,296656.86943984404,LONG,131441.17290166323,60091.49917807869,0.669591,0.708564,1.8227921128541926,1.0,1693794460000.0,1e-06,0.0,0.4993647658585707,3.461541974527746,0.3461541974527746,none,none
BTDR,263785.108691811,30221.949278095723,3,1,324229.00724800245,4,50.0,6.394231,4.485348,12.120879,4,0,0,0.0,0.0,120421.84955982605,30221.949278095723,3,1,1.26159065587025,531790.0,38713.0,233563.15941371524,LONG,87928.369563937,30221.949278095723,0.543485,0.0,8.728262570508557,1.0,1653931842.0,0.000322,2.3e-05,0.6277332438053177,3.442850521975138,0.3442850521975138,none,none
META,89152.56316292736,227556.87866948225,1,2,456592.7804040461,3,72.666667,0.462238,1.14922,0.118747,3,0,1,0.0,50730.77540870914,89152.56316292736,176826.10326077312,1,2,3.5001557410224517,93757.0,231630.0,-138404.3155065549,SHORT,89152.56316292736,113778.43933474112,0.0,0.222937,0.39178144683737764,1.0,1301130170508.0,0.0,0.0,0.3360975006095249,3.4167708012304763,0.34167708012304765,none,not_extended
SPX,0.0,1948706.3149759108,0,2,3897412.6299518216,2,84.0,0.058885,,0.058885,2,0,0,0.0,0.0,0.0,1395120.347211707,0,2,2.520151211285667,0.0,1958690.0,-1948706.3149759108,SHORT,0.0,974353.1574879554,0.0,0.284079,0.0,1.0,,0.0,0.0,0.15920655248904558,3.356883858223789,0.3356883858223789,none,none
UAL,262954.4360023361,159223.2575952962,2,3,483304.1495324795,5,50.0,0.170283,0.298996,0.084475,5,2,1,262954.4360023361,98096.80166044892,140846.83774854924,98096.80166044892,2,3,14.058299251742856,286820.0,185102.5,103731.1784070399,LONG,131477.21800116805,53074.419198432064,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,0.37730145749327026,3.3549911811672386,0.33549911811672384,none,none
GSAT,80299.59189250266,30985.57636648384,2,1,191584.76015148917,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,40194.568460244576,30985.57636648384,2,1,1.3885381899239813,160000.0,53000.0,49314.01552601882,LONG,40149.79594625133,30985.57636648384,0.499442,0.0,2.591515192189883,1.0,8661991968.0,1.8e-05,6e-06,0.397085830201525,3.3433936530630337,0.33433936530630337,none,none
BE,1665629.9188782193,332456.601686867,7,3,2104151.193734093,10,61.7,0.520134,0.679674,0.147873,10,1,0,692728.726821959,0.0,692728.726821959,283994.419318284,7,3,2.644145191884517,2283474.0,591459.0,1333173.3171913524,LONG,237947.13126831705,110818.86722895567,0.584104,0.14577,5.010067210056597,1.0,42143952857.0,5.4e-05,1.4e-05,0.5020236987987916,3.257700083119767,0.32577000831197667,none,none
VLO,575.5580339393882,88095.27572377813,2,5,88840.71856503938,7,57.857143,0.573249,0.262964,0.697363,7,0,2,0.0,87925.39091645628,564.8575436175047,87713.35078552809,2,5,8295.262354398852,334500.0,371003.5,-87519.71768983874,SHORT,287.7790169696941,17619.055144755628,0.018592,0.004335,0.006533358675714289,1.0,70133611046.0,5e-06,5e-06,0.19333333333333336,3.213884876370157,0.3213884876370157,none,none
BA,17.56321591835676,62865.006525233206,3,7,122612.87981315827,10,80.4,0.228673,0.25203,0.218663,10,0,3,0.0,59332.921330913065,10.75938639621529,57885.017564395035,3,7,4067.883539243782,258009.0,1622952.0,-62847.44330931485,SHORT,5.85440530611892,8980.715217890458,0.387391,0.079217,0.00027937984721765856,1.0,156763133833.0,2e-06,1e-05,0.22719459523809524,3.213114555461205,0.3213114555461205,none,not_extended
WULF,222222.9231928389,85536.69879338736,3,2,345083.44941110944,5,64.0,0.39452,0.318737,0.508196,5,1,0,217519.60739618627,0.0,217519.60739618627,52916.187165156814,3,2,35.685124317689464,448851.5,112274.0,136686.22439945154,LONG,74074.3077309463,42768.34939669368,0.021165,0.381363,2.5979833957540857,1.0,7149788588.0,6.3e-05,1.6e-05,0.38673149944264545,3.0902342490184997,0.30902342490185,none,none
LVS,0.0,100.05788298721357,0,2,200.11188476017801,2,54.0,2.198006,,2.198006,2,0,1,0.0,0.003881214249150442,0.0,100.05400177296443,0,2,51558.092571089175,0.0,125861.5,-100.05788298721357,SHORT,0.0,50.02894149360679,0.0,3.9e-05,0.0,1.0,36397403865.0,0.0,3e-06,0.18,3.077136933333333,0.3077136933333333,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
GS,67975.92204317199,54061.667412198476,5,4,177972.1752644523,9,81.0,0.333046,0.385674,0.26726,9,3,1,5233.608307039011,22558.570763354233,61301.33492459877,26701.4279271544,5,4,20.037000044770355,284700.0,287967.5,13914.254630973512,LONG,13595.184408634397,13515.416853049619,0.09819,0.506093,1.2573774597975849,1.0,249818479856.0,1e-06,1e-06,0.3115043900383314,3.0193841972930766,0.3019384197293077,none,none
BX,43093.88164373902,75.94009401422346,4,3,44692.152952906115,7,77.857143,1.355797,0.924151,1.931325,7,0,0,0.0,0.0,41571.547908337496,62.14993834056929,4,3,3907044.651388301,272200.0,557535.0,43017.9415497248,LONG,10773.470410934755,25.31336467140782,0.035326,0.181593,99.0,1.0,80437548276.0,3e-06,7e-06,0.27666106517165845,2.983742380952381,0.2983742380952381,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
SMH,0.0,67489.56064903151,0,1,134979.12129806302,1,113.0,46.714286,,46.714286,1,0,1,0.0,67489.56064903151,0.0,67489.56064903151,0,1,0.0,0.0,68514.0,-67489.56064903151,SHORT,0.0,67489.56064903151,0.0,0.0,0.0,0.7,43888957563.0,0.0,2e-06,0.02857142857142857,2.968957355174214,0.29689573551742143,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
LRCX,238608.57543921444,3545.3756937224175,3,5,483761.8595244788,8,64.375,17.71725,46.33223,0.548263,8,0,2,0.0,1560.8389293542496,237252.84114760885,1488.0362289820762,3,5,415.9347629860252,521145.5,767142.5,235063.19974549202,LONG,79536.19181307148,709.0751387444835,0.005682,0.580288,67.30135140873907,1.0,291525589950.0,2e-06,3e-06,0.4691696549597957,2.9553539904761905,0.29553539904761905,none,none
