ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
DIA,1.6471290342012188,0.6467613371163522,1,1,2.293890371317571,2,76.5,87.621406,172.0,3.242812,2,0,0,0.0,0.0,1.6471290342012188,0.6467613371163522,1,1,1054000.0,768797.0,1.0638418277729689,0.2723291449918623,0,0,1.0003676970848665,LONG,1.6471290342012188,0.6467613371163522,0.0,0.0,2.5467339181793123,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,491.419824,0.0,0.0,0.0,0.0,0.645876,0.421066,0.0,0.0,0.0,0.0,3.75,0.3278720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.23,0.23,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1054000.0,768797.0,0.0,0.0,0.375,none,none
XLI,1.3790788429812602e-11,0.0,1,0,2.7581576859625204e-11,1,37.0,1153.846154,1153.846154,,1,0,0,0.0,0.0,1.3790788429812602e-11,0.0,1,0,900000.0,0.0,1.1500412292028798e-12,0.0,0,0,1.3790788429812602e-11,LONG,1.3790788429812602e-11,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,171.390701,0.0,0.0,0.0,0.0,0.083392,0.0,0.0,0.0,0.0,0.0,3.75,0.1578720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.23,0.06,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1800000.0,0.0,0.0,0.0,0.375,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
IWM,80058.78614537453,54628.12100283136,4,1,214745.6932935804,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,54628.12100283136,32095.27320381962,54628.12100283136,4,1,1337632.5,992000.0,35422.53248888928,23502.02732263121,0,0,25430.66514254317,LONG,20014.696536343632,54628.12100283136,0.599104,0.0,1.4655233362543278,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.0026322073623617904,0.007184347863308253,3.3750417896713323,0.26987342031475814,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0092,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.29357629224097875,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.33750417896713325,none,none
U,0.004181067641845702,0.0,1,0,0.004181067641845702,1,64.0,17.873832,17.873832,,1,0,0,0.0,0.0,0.004181067641845702,0.0,1,0,790573.0,0.0,0.0011023939870825645,0.0,0,0,0.004181067641845702,LONG,0.004181067641845702,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11002215196.0,7.2e-05,0.0,0.0,0.0,0.263663,0.0,0.0,0.0,3.800205292626692e-09,0.0,3.0129681019218157,0.09684769726509086,0.713,0.0,1.7,0.0,0.0,0.6,0.0,0.3685,0.0,0.0,0.0,0.0,0.6,0.0,0.4559794500782585,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,790573.0,0.0,0.0,0.0,0.3012968101921816,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
ORCL,656005.3940816154,0.0,1,0,656005.3940816154,1,30.0,14.0,14.0,,1,1,0,656005.3940816154,0.0,656005.3940816154,0.0,1,0,707173.0,0.0,327948.8613553224,0.0,1,0,656005.3940816154,LONG,656005.3940816154,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,8-30,1.0,0,0.0,521053253820.0,1e-06,0.0,1e-06,0.0,0.499918,0.0,0.0,0.0,0.012589987477714422,0.0,2.9991291953153794,0.1129943799149971,0.5172,0.0319,1.7,0.0,0.15,0.6,0.0,0.5299,0.0,0.0,0.0,0.0,0.6,0.0,0.2481938235416577,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,707173.0,0.0,0.0,0.0,0.2999129195315379,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
OXY,2.2196607069104922e-27,0.0,1,0,2.2196607069104922e-27,1,36.0,45.876923,45.876923,,1,1,0,2.2196607069104922e-27,0.0,2.2196607069104922e-27,0.0,1,0,574878.0,0.0,7.6755332156102125e-28,0.0,0,0,2.2196607069104922e-27,LONG,2.2196607069104922e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,55556400732.0,1e-05,0.0,0.0,0.0,0.345798,0.0,0.0,0.0,3.995328490803377e-34,0.0,2.9882039863633603,0.10578175699164838,0.5382,0.0,1.7,0.0,0.15,0.6,0.0,0.4578,0.0,0.0,0.0,0.0,0.6,0.0,0.2812331240351296,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,524610.0,574878.0,0.0,0.0,604795.0,0.298820398636336,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
LITE,499408.7461509346,0.0,1,0,499408.7461509346,1,30.0,55.25,55.25,,1,0,0,0.0,0.0,499408.7461509346,0.0,1,0,546489.0,0.0,715.0008855990562,0.0,1,0,499408.7461509346,LONG,499408.7461509346,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,8-30,0.0,0,0.0,59756088000.0,9e-06,0.0,0.0,0.0,0.001432,0.0,0.0,0.0,0.0835745382380009,0.0,2.926751770674226,0.10432223564781329,0.3072,0.3195,1.7,0.0,0.0,0.6,0.0,0.4432,0.0,0.0,0.0,0.0,0.6,0.0,0.2943115229759994,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,546489.0,0.0,0.0,0.0,0.29267517706742263,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
META,0.00022679979536767582,7190.785797222312,1,1,7190.786250821902,2,62.0,80.042857,154.0,6.085714,2,1,0,0.00022679979536767582,0.0,0.00022679979536767582,7190.785797222312,1,1,722137.5,1991545.0,0.00017795078918718133,5582.25468235617,0,0,-7190.785570422517,SHORT,0.00022679979536767582,7190.785797222312,0.0,0.0,3.1540335335156975e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1462871964972.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.5503735172887592e-12,4.915526422956602e-05,2.88578862990705,0.27776442627421066,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4776,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.288578862990705,none,none
GOOGL,0.0002549662748263716,0.0,2,0,0.00025497236544013894,2,64.5,3.452241,3.452241,,2,1,0,0.00025496018421260425,0.0,0.00025496018421260425,0.0,2,0,2177263.0,0.0,3.19945114004742e-05,0.0,0,0,0.0002549662748263716,LONG,0.0001274831374131858,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1934592380000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,6.58966398974371e-13,0.0,2.7561655605028506,0.0990357516861064,0.1506,0.0,1.7,0.1556,0.15,0.6,0.0,0.3904,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0,0.27561655605028507,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
LLY,53369.41454410181,0.0,2,0,53369.41454410181,2,34.5,38.663043,38.663043,,2,0,0,0.0,0.0,53369.41454410181,0.0,2,0,1476050.0,0.0,28411.14877809214,0.0,0,0,53369.41454410181,LONG,26684.707272050906,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,851870617408.0,2e-06,0.0,0.0,0.0,0.532349,0.0,0.0,0.0,0.0003132483586914276,0.0,2.7288538936065843,0.08779745913839351,0.2733,0.0,1.7,0.1556,0.0,0.6,0.0,0.278,0.0,0.0,0.0,0.0,0.6,0.0,0.2497376093365407,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1345000.0,0.0,1476050.0,0.0,0.0,0.0,0.2728853893606584,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
APLD,0.00039406547256941695,139773.7696043576,1,4,139773.7699984231,5,58.6,4.353322,2.480984,4.821407,5,1,0,0.00039406547256941695,0.0,0.00039406547256941695,58119.89850223264,1,4,2052975.0,2751746.0,0.00016158530220028536,53770.92025950926,0,0,-139773.7692102921,SHORT,0.00039406547256941695,34943.4424010894,0.0,0.584186,2.8193091857281607e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8950301961.0,0.000229,0.000307,0.0,6e-06,0.410047,0.3847,0.0,0.0,4.4028176287963893e-10,0.039041635191026824,2.7197468895404233,0.3903462108256929,0.6227,0.0,1.3471,0.0,0.15,0.6,0.0,0.6495,0.1414,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.615391776424038,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.2719746889540423,none,none
VRT,324671.1381570689,0.0922441930256608,2,3,649342.3685583308,5,40.6,124.100816,263.786859,30.976787,5,0,0,0.0,0.0,324671.13815144135,0.0922096828065709,2,3,829694.0,2716458.0,1021.1653919918331,0.015038060440650567,1,0,324671.0459128759,LONG,162335.56907853446,0.03074806434188693,0.0,0.000374,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,119539064092.0,7e-06,2.3e-05,0.0,0.0,0.003145,0.163024,0.0,0.0,0.013580127158566114,2.5722189290542307e-09,2.6856128420377527,0.3033505220360254,0.194,0.0361,1.7,0.1556,0.0,0.6,0.0,0.4224,0.0,1.7,0.3111,0.0,0.6,0.0,0.2736599975457195,0.3447597889388317,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,536240.0,1659388.0,2716458.0,0.0,0.0,0.2685612842037753,none,none
QBTS,0.0009682267779799517,0.0,1,0,0.0019364535559599034,1,64.0,2.417592,2.417592,,1,0,0,0.0,0.0,0.0009682267779799517,0.0,1,0,251405.5,0.0,0.0001056081189173065,0.0,0,0,0.0009682267779799517,LONG,0.0009682267779799517,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7466777556.0,3.4e-05,0.0,0.0,0.0,0.109074,0.0,0.0,0.0,1.2967130341279874e-09,0.0,2.5010275546570666,0.09779445989817045,0.5971,0.0,1.304,0.0,0.0,0.6,0.0,0.3779,0.0,0.0,0.0,0.0,0.6,0.0,0.31040353082421496,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,502811.0,0.0,0.0,0.0,0.25010275546570665,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
MSFT,489259.1387481466,0.0,1,0,489259.1387481466,1,37.0,2.395833,2.395833,,1,1,0,489259.1387481466,0.0,489259.1387481466,0.0,1,0,552420.0,0.0,142853.73148941592,0.0,1,0,489259.1387481466,LONG,489259.1387481466,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,3149654828876.0,0.0,0.0,0.0,0.0,0.29198,0.0,0.0,0.0,0.0015533738308802104,0.0,2.4139628468835754,0.12015634716875431,0.3748,0.0,1.2892,0.0,0.15,0.6,0.0,0.6016,0.0,0.0,0.0,0.0,0.6,0.0,0.20391664400000004,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,552420.0,0.0,0.0,0.0,0.24139628468835755,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
RBLX,3.424845632569974e-14,8.4218319717125805e-19,1,1,3.4249298508896915e-14,2,58.0,3.556626,2.580858,4.532394,2,0,0,0.0,0.0,3.424845632569974e-14,8.4218319717125805e-19,1,1,516365.0,1035414.0,1.4718466472771132e-14,4.229050928421104e-19,0,0,3.4247614142502566e-14,LONG,3.424845632569974e-14,8.4218319717125805e-19,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,40531795815.0,1.3e-05,2.6e-05,0.0,0.0,0.429756,0.502153,0.0,0.0,8.449775204143578e-21,2.0778334150681354e-25,2.3739487200215375,0.27113767974819214,0.359,0.0,1.415,0.0,0.0,0.6,0.0,0.4114,0.0,1.7,0.0,0.0,0.6,0.0,0.24915300979154598,0.3238774866416471,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,516365.0,1035414.0,0.0,0.0,0.23739487200215376,none,none
IBIT,1013797.474618066,0.4985401749733038,1,1,1013798.4716984159,2,60.5,3.725122,1.811213,5.639031,2,0,0,0.0,0.0,1013797.474618066,0.4985401749733038,1,1,1209600.0,307132.0,368130.3201628332,0.21480337405859232,1,0,1013796.976077891,LONG,1013797.474618066,0.4985401749733038,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,60827959338.0,2e-05,5e-06,6e-06,0.0,0.36312,0.430865,0.0,0.0,0.16666636291129594,8.195904981837183e-08,2.2098165689667155,0.23850054691789335,0.085,0.6332,0.8916,0.0,0.0,0.6,0.0,0.085,0.0,1.7,0.0,0.0,0.6,0.0,0.28564839045479684,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1209600.0,614264.0,0.0,0.0,0.22098165689667157,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
