ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
GEV,58894.31459385052,127452.85559370654,10,13,278540.538977981,23,71.391304,1.480058,1.436419,1.516425,23,3,3,46835.72599827886,30012.022383671017,45451.301727567865,51205.62303752809,10,13,31.63409474965277,1353282.5,1895187.0,-68558.54099985602,SHORT,5889.431459385052,9804.065814900503,0.228257,0.598239,0.4620870542249243,1.0,235331565608.0,6e-06,8e-06,0.42718390728362876,4.8597311644809515,0.48597311644809515,none,none
AMAT,70834.77437804049,690929.9584501061,7,10,838651.4216173147,17,85.058824,0.773057,1.119415,0.530607,17,2,2,2413.2024462270074,382517.183188107,43821.104733826156,249617.5575308418,7,10,31.3707839974204,524344.5,1161379.0,-620095.1840720656,SHORT,10119.253482577213,69092.9958450106,0.381362,0.638722,0.10252091910580492,1.0,268676620473.0,2e-06,4e-06,0.3745321286119148,4.828065011673257,0.48280650116732565,none,trend_aligned
NBIS,54180.46584236472,144432.24357683686,3,6,231736.20110216195,9,68.777778,0.477479,0.717793,0.357321,9,0,0,0.0,0.0,26351.726601394777,48341.252375390104,3,6,2.6706953020330966,611200.0,1038520.0,-90251.77773447214,SHORT,18060.15528078824,24072.040596139475,0.51363,0.665302,0.3751272188300608,1.0,21199820508.0,2.9e-05,4.9e-05,0.3767675277176381,4.789603198890703,0.4789603198890703,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown",trend_aligned
WFC,61.547459820799865,17839.612824540418,5,7,17926.547073615075,12,74.166667,7.391713,0.091601,12.60608,12,2,4,0.00602089621600049,17825.105922790735,34.86407193455826,17814.225318228564,5,7,2343256.596729502,1548978.0,500650.0,-17778.06536471962,SHORT,12.309491964159973,2548.5161177914883,0.433542,0.001423,0.0034500445960427084,1.0,243826928352.0,6e-06,2e-06,0.2998388216504068,4.636052187767113,0.4636052187767113,none,none
DIS,37232.37456496794,42556.1750167489,5,8,158637.59921610175,13,69.923077,7.554863,0.277985,12.102911,13,1,1,37164.966312389,10.796173191578369,37164.966312389,41308.275905407536,5,8,9819.88322828937,369956.0,1368717.5,-5323.80045178096,SHORT,7446.474912993588,5319.521877093613,0.00181,0.029324,0.8748994605439595,1.0,167851505882.0,2e-06,8e-06,0.26563282736367855,4.628728644512311,0.46287286445123105,none,not_extended
SHEL,1.3115955903812675,119931.20090012622,2,4,239865.0236792878,6,74.166667,9.727225,4.222328,12.479674,6,1,1,1.3102834450140852,119337.05614750512,1.3102834450140852,119337.05614750512,2,4,15356.154216091689,310040.5,845033.0,-119929.88930453584,SHORT,0.6557977951906337,29982.800225031555,0.001,0.004954,1.0936233278223492e-05,1.0,262190208154.0,1e-06,3e-06,0.35583333333333333,4.625068940797867,0.46250689407978673,none,trend_aligned
U,0.0,186845.28592945728,0,3,269652.4093848622,3,61.666667,0.18615,,0.18615,3,0,1,0.0,104038.16247405234,0.0,104038.16247405234,0,3,121254.95435994347,0.0,282039.5,-186845.28592945728,SHORT,0.0,62281.76197648576,0.0,0.443186,0.0,1.0,7417077776.0,0.0,3.8e-05,0.18,4.604566179799065,0.4604566179799065,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
PYPL,11424.03597816452,23714.288397354627,2,4,49514.31441428565,6,61.666667,42.829136,73.241613,27.622897,6,1,2,11229.374752762431,10925.93031272283,11229.374752762431,7779.315026718765,2,4,2.813774995776109,176883.5,353566.0,-12290.252419190107,SHORT,5712.01798908226,5928.572099338657,0.01704,0.671957,0.4817364024061921,1.0,41614037298.0,4e-06,8e-06,0.3638872854016789,4.592311413359323,0.45923114133593235,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
QBTS,12219.110791613639,34.87939344168008,3,2,12253.99018505532,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,6284.5467695429315,22.113762389235728,3,2,350.32463543394306,186992.0,156718.0,12184.231398171958,LONG,4073.0369305378795,17.43969672084004,0.485679,0.365993,99.0,1.0,5372705855.0,3.5e-05,2.9e-05,0.4903903714124518,4.518721394738082,0.4518721394738082,none,none
USO,304823.046614024,114259.78739425939,1,2,463180.4606244641,3,71.666667,0.131552,0.252047,0.071305,3,0,0,0.0,0.0,304823.046614024,70162.16077807866,1,2,0.5195060405355668,343750.0,116900.0,190563.2592197646,LONG,304823.046614024,57129.89369712969,0.0,0.385942,2.66780687734186,1.0,1228364647.0,0.00028,9.5e-05,0.4725119284232079,4.460530235679806,0.44605302356798054,none,none
STX,0.0,31623.24072675273,0,4,31840.475029372483,4,60.0,4.063836,,4.063836,4,0,0,0.0,0.0,0.0,31406.006424132975,0,4,75.79309779697427,0.0,1025330.0,-31623.24072675273,SHORT,0.0,7905.810181688183,0.0,0.006869,0.0,1.0,82603897049.0,0.0,1.2e-05,0.18,4.264569501707297,0.42645695017072965,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
IWM,408752.7810276397,425596.2005016331,8,6,1208436.7076914257,14,76.428571,0.242761,0.349804,0.100037,14,5,0,204633.6193242526,0.0,117131.90786673344,205753.51217039928,8,6,2.558788461621879,2358388.0,1214252.0,-16843.419473993417,SHORT,51094.09762845496,70932.70008360552,0.713441,0.516552,0.9604239430376945,1.0,70655288475.0,3.3e-05,1.7e-05,0.5557521881882187,4.189596998897148,0.4189596998897148,none,none
SNDK,148467.27696034143,443692.54296784103,5,4,999947.4876198625,9,74.777778,0.650258,0.689768,0.600872,9,0,0,0.0,0.0,52005.0735727488,182391.91090145975,5,4,5.580949336029222,660790.0,670380.0,-295225.2660074996,SHORT,29693.45539206829,110923.13574196026,0.64972,0.588923,0.3346174717457498,1.0,89008137579.0,7e-06,8e-06,0.3775394508569449,4.115254233001316,0.41152542330013164,none,none
SQQQ,0.0,31465.059105578584,0,3,62930.11821115717,3,68.0,16.88273,,16.88273,3,0,1,0.0,366.9282640506251,0.0,27702.457564358407,0,3,84.75261757768911,0.0,128766.0,-31465.059105578584,SHORT,0.0,10488.353035192862,0.0,0.11958,0.0,1.0,82.5318,0.0,0.0,0.18,4.006866618238288,0.4006866618238288,none,trend_aligned
S,0.0,90717.9241374764,0,1,90717.9241374764,1,49.0,16.393443,,16.393443,1,0,1,0.0,90717.9241374764,0.0,90717.9241374764,0,1,0.0,0.0,100000.0,-90717.9241374764,SHORT,0.0,90717.9241374764,0.0,0.0,0.0,1.0,4475279097.0,0.0,2.2e-05,0.05,3.994758559352245,0.3994758559352245,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
VRT,142202.868329884,27.383828849431445,7,3,175181.16742680717,10,54.1,259.809083,369.001213,5.027447,10,0,0,0.0,0.0,105887.62192578758,17.872687779803034,7,3,2450.958364968492,1430503.5,752360.0,142175.48450103455,LONG,20314.695475697714,9.127942949810482,0.255376,0.347327,99.0,1.0,96567852314.0,1.5e-05,8e-06,0.5256020942105595,3.9885389210448183,0.39885389210448186,none,none
MSFT,586949.4358373224,584486.137923874,6,4,1328022.9205364345,10,70.3,0.179036,0.181923,0.174706,10,2,1,291297.42742107593,163078.3139420025,279144.8745330881,292326.1697982985,6,4,4.767937504622753,956368.5,654057.5,2463.2979134484194,LONG,97824.90597288706,146121.5344809685,0.524414,0.499858,1.004214467638528,1.0,2717557472944.0,0.0,0.0,0.42290114014242713,3.9829751498136567,0.3982975149813657,none,none
LMT,6.071230846572249,1911.8602943386752,7,4,3826.7050390931768,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,1902.702283061357,1.8047244735686947,1902.702283061357,7,4,272.1752034610535,455965.0,714350.0,-1905.789063492103,SHORT,0.8673186923674641,477.9650735846688,0.702742,0.00479,0.0031755619720489703,1.0,144336236959.0,3e-06,5e-06,0.46022826412658085,3.967125338154492,0.39671253381544924,none,trend_aligned
UPRO,1.1619068002046191,1907.9686595319379,2,4,3607.8807228507662,6,63.5,41.194932,72.9,20.05822,6,1,2,0.5271803765802346,210.38040981351887,0.6347264236243844,1697.0894431086663,2,4,1038.6843419659992,85157.0,202785.0,-1906.8067527317332,SHORT,0.5809534001023096,476.99216488298447,0.45372,0.110526,0.0006089758311279901,1.0,95.2168,0.0,0.0,0.3810990476190476,3.9575185714285714,0.39575185714285716,none,not_extended
IYR,73.24065352287676,226.43341277320516,1,1,372.9147198189587,2,86.0,0.52649,0.337018,0.715961,2,0,0,0.0,0.0,73.24065352287676,226.43341277320516,1,1,1.545817806653504,254400.0,621526.0,-153.1927592503284,SHORT,73.24065352287676,226.43341277320516,0.0,0.0,0.3234533836056886,1.0,3940180198.0,6.5e-05,0.000158,0.296591417615499,3.7994309828831847,0.37994309828831846,none,not_extended
GS,251271.8653470693,552051.3786676297,5,4,1053228.826655504,9,80.0,0.330692,0.342031,0.316517,9,1,1,302.15043056551855,2559.631631641332,107271.2061512677,545966.7565731396,5,4,84.77997561838696,428017.5,764222.5,-300779.51332056033,SHORT,50254.373069413865,138012.84466690742,0.573087,0.011022,0.45516028952506443,1.0,244120823754.0,2e-06,3e-06,0.3770639160868329,3.7458987127140277,0.37458987127140275,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
COHR,41089.118646327304,10565.80985674958,3,1,97841.03269153294,4,58.75,1.247782,0.312984,4.052174,4,0,0,0.0,0.0,35620.29433170647,10565.80985674958,3,1,3.61310270355593,462780.0,186945.0,30523.308789577724,LONG,13696.3728821091,10565.80985674958,0.133097,0.0,3.8888754580491556,1.0,45612459773.0,1e-05,4e-06,0.28123877107694617,3.711314191902334,0.3711314191902334,none,none
INTC,133042.61005140253,130940.75487539975,5,8,390027.26380734774,13,70.0,0.209602,0.389965,0.096875,13,0,2,0.0,104520.85518530344,105766.16565769655,101183.5271281097,5,8,36.390325535079434,597191.0,832319.0,2101.8551760027767,LONG,26608.522010280507,16367.59435942497,0.20502,0.227257,1.0160519555428167,1.0,220279500000.0,3e-06,4e-06,0.31598674949511296,3.6635139429870796,0.36635139429870794,none,none
QQQ,347664.34680487536,786518.5769501242,3,5,1134182.9237549994,8,66.375,1.202779,1.918262,0.77349,8,0,1,0.0,129164.50066307402,135650.9736704267,248953.95060662064,3,5,0.9606326710539997,371092.0,836416.0,-438854.2301452489,SHORT,115888.11560162512,157303.71539002485,0.609822,0.683474,0.4420294154437015,1.0,369779034999.0,1e-06,2e-06,0.36761528776774965,3.5938691051087828,0.3593869105108783,none,not_extended
MU,1357651.0493572056,344471.47830998997,5,6,1858664.3312863552,11,56.545455,0.235594,0.457189,0.050931,11,0,2,0.0,95245.92331087994,553582.002890876,105752.30062620806,5,6,1.7513188141224372,1466134.0,370507.5,1013179.5710472157,LONG,271530.2098714411,57411.913051665,0.59225,0.693001,3.9412582313577067,1.0,400864345768.0,4e-06,1e-06,0.37509534530972577,3.591624024948197,0.35916240249481973,none,none
CCL,0.0,89612.91333009429,0,4,90539.828088449,4,74.5,0.31684,,0.31684,4,0,0,0.0,0.0,0.0,83776.13243098753,0,4,47.83934972033439,0.0,328798.0,-89612.91333009429,SHORT,0.0,22403.228332523573,0.0,0.065133,0.0,1.0,13339746633.0,0.0,2.5e-05,0.18,3.5899467182532874,0.35899467182532874,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target
EEM,3187.6762055043955,50011.60147007686,1,2,56386.95388108565,3,61.333333,0.020995,0.017759,0.022613,3,0,0,0.0,0.0,3187.6762055043955,27044.281290055766,1,2,7.844523446847917,50400.0,571752.0,-46823.92526457246,SHORT,3187.6762055043955,25005.80073503843,0.0,0.45924,0.06373873484958603,1.0,24627864715.0,2e-06,2.3e-05,0.18360521877671135,3.5655482906468032,0.35655482906468033,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
RKLB,456406.8822454876,250209.10914673246,2,3,960961.6639543572,5,82.4,0.494098,0.756864,0.318921,5,0,0,0.0,0.0,452270.318830083,193927.22398684066,2,3,71.26616440660375,498927.5,291366.0,206197.77309875513,LONG,228203.4411227438,83403.03638224416,0.009063,0.224939,1.824101783511937,1.0,37417352907.0,1.3e-05,8e-06,0.39982678177432124,3.545453235914472,0.3545453235914472,none,none
IREN,25037.47422858302,152096.57133087754,1,2,227610.16584087192,3,55.666667,0.191824,0.115694,0.229888,3,0,0,0.0,0.0,25037.47422858302,126657.92527804917,1,2,3.545389917586615,28222.5,169259.5,-127059.09710229453,SHORT,25037.47422858302,76048.28566543877,0.0,0.167253,0.16461563866627477,1.0,12443900343.0,2e-06,1.4e-05,0.24910725872696501,3.531222201442361,0.3531222201442361,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
AVGO,20282.224826107027,163485.95861018842,2,6,345756.70647979196,8,66.75,0.084324,0.115218,0.074025,8,0,3,0.0,1497.4355666918825,19440.42593418934,152150.24737317426,2,6,146.80763219660687,307825.0,612076.0,-143203.73378408139,SHORT,10141.112413053514,27247.659768364738,0.041504,0.069338,0.12406095910944515,1.0,1464977356152.0,0.0,0.0,0.2220857956442156,3.531085803714795,0.3531085803714795,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
BX,4889.6913586540795,8.616284220013782,2,2,5071.040195993812,4,68.75,2.055237,1.376666,2.733808,4,0,0,0.0,0.0,4716.958805534361,7.051907221866305,2,2,587.5414253414334,93400.0,460425.0,4881.075074434066,LONG,2444.8456793270398,4.308142110006891,0.035326,0.181561,99.0,1.0,81365274197.0,1e-06,6e-06,0.24593329333333333,3.5086865879326394,0.35086865879326395,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
AXP,0.0,264.4946206447237,0,2,264.4946206447237,2,58.5,13.989222,,13.989222,2,0,0,0.0,0.0,0.0,256.8726574447657,0,2,33.701639683353875,0.0,520240.0,-264.4946206447237,SHORT,0.0,132.24731032236184,0.0,0.028817,0.0,1.0,205565366957.0,0.0,3e-06,0.18,3.505085974599142,0.3505085974599142,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
META,929196.8867845482,293801.82432763773,7,4,1846662.2539980512,11,60.454545,0.289529,0.399958,0.096279,11,3,1,494478.85019700055,5756.220054719302,276996.5748975845,249315.6957694313,7,4,9.93889513708133,1062639.0,658395.0,635395.0624569105,LONG,132742.4123977926,73450.45608190943,0.701897,0.151415,3.162665476672941,1.0,1197567304140.0,1e-06,1e-06,0.47382392255949346,3.4543856163978583,0.3454385616397858,none,none
LRCX,27072.032538406344,200843.64843227883,2,5,455777.6652692244,7,55.714286,20.244772,69.453818,0.561153,7,0,1,0.0,168.84157425957747,26920.139722889937,200449.6293354927,2,5,1148.0433491389467,450048.0,670642.5,-173771.61589387248,SHORT,13536.016269203172,40168.729686455765,0.005611,0.001962,0.13479157916977685,1.0,264264919020.0,2e-06,3e-06,0.3874322563123418,3.4140212192345705,0.34140212192345704,none,none
UNH,44520.037235788666,34466.98257459118,6,7,123886.00702676471,13,75.307692,0.073606,0.104582,0.047055,13,2,4,7644.406060598031,22661.970131355916,26241.92282657065,19420.915136845717,6,7,6.899612768320385,357518.0,644389.0,10053.054661197486,LONG,7420.006205964778,4923.854653513025,0.410559,0.436536,1.2916720266835464,1.0,243302508644.0,1e-06,3e-06,0.309898945049392,3.4121354984086647,0.3412135498408665,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
BE,223832.2197412413,160355.14962932572,6,5,468572.58498170355,11,65.272727,0.541704,0.870471,0.147183,11,2,0,122282.96399307769,0.0,78601.18355549872,94006.91117496512,6,5,1.335643256943621,2127405.5,901377.5,63477.070111915586,LONG,37305.369956873554,32071.029925865143,0.648839,0.413758,1.3958530191181768,1.0,37458797667.0,5.7e-05,2.4e-05,0.5041123180218106,3.3426588706002396,0.33426588706002397,none,none
XLK,6227.073762314647,43218.9308090112,2,5,55806.37994236076,7,70.0,0.822549,0.066068,1.20079,7,0,2,0.0,133.30160872026605,3483.3418435085628,35260.39965544663,2,5,155.37453301886262,105693.5,807369.5,-36991.857046696554,SHORT,3113.5368811573235,8643.78616180224,0.440613,0.184145,0.14408208731106079,1.0,132.479611,0.0,0.0,0.21766283333333333,3.2864774436291473,0.3286477443629147,none,not_extended
BTDR,29930.650981680894,3429.164824029461,3,1,36788.98062973982,4,50.0,6.394231,4.485348,12.120879,4,0,0,0.0,0.0,13663.790073740158,3429.164824029461,3,1,1.2615906558702499,531790.0,38713.0,26501.486157651434,LONG,9976.883660560297,3429.164824029461,0.543485,0.0,8.728262570508553,1.0,1675086784.0,0.000317,2.3e-05,0.5911016909891449,3.267798575828722,0.3267798575828722,none,none
BABA,52700.70900025832,10491.065619856683,6,7,107386.24119353334,13,72.461538,0.529924,0.24205,0.776672,13,1,1,946.430715838688,4292.166455649426,39234.396632608565,4832.231699584491,6,7,33.93167406298397,962285.0,527794.0,42209.64338040164,LONG,8783.451500043053,1498.7236599795262,0.255524,0.539396,5.023389511596465,1.0,289606737455.0,3e-06,2e-06,0.30035917418775965,3.240909673481399,0.3240909673481399,none,none
TSM,816214.8358696116,118417.62659233715,4,1,1854983.3547418548,5,76.8,0.092087,0.11419,0.003676,5,0,1,0.0,118417.62659233715,793480.3244899968,118417.62659233715,4,1,108.72413692376291,1050095.0,125985.0,697797.2092772744,LONG,204053.7089674029,118417.62659233715,0.027854,0.0,6.892680248351043,1.0,890560819860.0,1e-06,0.0,0.37,3.211876727619129,0.3211876727619129,none,none
