ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
SIRI,475180.7916953787,0.0,1,0,475180.7916953787,1,46.0,31.23155,31.23155,,1,0,0,0.0,0.0,475180.7916953787,0.0,1,0,629748.0,0.0,140366.4926992967,0.0,1,0,475180.7916953787,LONG,475180.7916953787,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9983921311.0,6.3e-05,0.0,4768122.0,221002.0,0.13207464070759933,0.0,1.4e-05,0.0,0.295396,0.0,0.0,0.0,0.47594605054813294,0.0,6.5386976409077135,0.1474635793724942,2.6572,1.6314,1.6502,0.0,0.0,0.6,0.0,0.6268,0.0,0.2478,0.0,0.0,0.6,0.0,0.5963040183834047,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.1798745576416234,1,-1.392186731776085,1,0.0,0.0,629748.0,0.0,0.0,0.0,0.6538697640907714,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
SOXX,18522184.364627723,0.0,4,0,18522184.364627723,4,33.75,41.364087,41.364087,,4,0,0,0.0,0.0,8149724.607386884,0.0,4,0,20057133.0,0.0,6560741.158519285,0.0,4,0,18522184.364627723,LONG,4630546.091156931,0.0,0.560002,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,44687323423.0,0.000449,0.0,,,,,0.000147,0.0,0.35421,0.0,0.0,0.0,1.0362102127543507,0.0,5.566378780945388,0.0903127207298961,0.821,1.7,1.6502,0.4667,0.0,0.6,0.3286,0.2181,0.0,0.085,0.0,0.0,0.6,0.0,0.7695239523809523,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.319209489761265,1,-3.5,1,0.0,0.0,20057133.0,0.0,0.0,0.0,0.5566378780945388,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
VSAT,1.0223748859404788e-50,0.0,2,0,1.0223748859404788e-50,2,68.0,4.69826,4.69826,,2,0,0,0.0,0.0,1.0223748859404788e-50,0.0,2,0,4253000.0,0.0,2.3344426199823964e-51,0.0,1,0,1.0223748859404788e-50,LONG,5.111874429702394e-51,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,1.0,10506249554.0,0.000405,0.0,14977546.0,4847338.0,0.2839584001277646,0.0,0.0,0.0,0.228335,0.0,0.0,0.0,4.8655558802676373e-57,0.0,5.220719294099316,0.156146912050875,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.5248,0.0,0.4367,0.0,0.0,0.6,0.0,0.5355555555555556,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.547453424212073,1,-1.3305495892440315,1,980100.0,0.0,4253000.0,0.0,650000.0,0.0,0.5220719294099316,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
FLEX,0.038320860364177305,2.4347394552824404e-19,6,1,0.03832086036417731,7,90.571429,37.586525,43.341398,3.057292,7,0,1,0.0,2.4347394552824404e-19,0.03832086016398326,2.4347394552824404e-19,6,1,4273818.5,370855.0,0.02313589485611218,5.99241129478671e-20,1,0,0.038320860364177305,LONG,0.006386810060696218,2.4347394552824404e-19,0.0,0.0,99.0,0.7,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,91+,0.0,0,0.0,42019588748.0,0.000102,9e-06,,,,,0.0,0.0,0.603742,0.246121,0.0,0.0,1.5199601545363077e-09,5.794296250456107e-26,5.102513493267125,0.27922565064889815,2.3317,0.0,1.6502,0.7778,0.0,0.3429,0.0,0.6492,0.0,1.6502,0.0,0.15,0.3429,0.0,0.572063492063492,0.2516423271301297,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.017119746049184,1,-2.108574754957679,1,0.0,0.0,4550496.0,741710.0,0.0,0.0,0.5102513493267125,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
ROK,6.1063552399511834e-27,0.0,1,0,6.1063552399511834e-27,1,45.0,7.156425,7.156425,,1,0,0,0.0,0.0,6.1063552399511834e-27,0.0,1,0,2272494.0,0.0,2.0928189696143106e-27,0.0,1,0,6.1063552399511834e-27,LONG,6.1063552399511834e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,53420399356.0,4.3e-05,0.0,2387816.0,1540852.0,0.9517039838915561,0.0,0.0,0.0,0.342728,0.0,0.0,0.0,1.1430755504573624e-33,0.0,5.065163738543761,0.17697571017928043,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.7778,0.0,0.392,0.0,0.0,0.6,0.0,0.37760020180814297,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1.9060927512746264,1,-1.9445263365033316,1,0.0,0.0,2272494.0,0.0,0.0,0.0,0.5065163738543761,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
WULF,2163417.7484227447,450852.22128872125,2,1,3260267.1823042603,3,46.0,4.112058,5.083978,2.168219,3,0,0,0.0,0.0,1968272.7571186712,450852.22128872125,2,1,3215000.0,670000.0,355322.49738386204,715.7983589866136,2,1,1712565.5271340234,LONG,1081708.8742113723,450852.22128872125,0.090202,0.0,4.798507462686567,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,3,1.0,8751106511.0,0.000367,7.7e-05,,,,,4.1e-05,0.0,0.153755,0.001588,0.0,0.0,1.2360824003818052,0.5151945307967709,4.802689341618113,0.45450524985665125,0.697,1.7,1.6502,0.1556,0.0,0.6,0.0,0.5949,1.7,1.6502,0.0,0.0,0.6,0.0,0.7055555555555555,0.5815817824894309,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.5609724231406603,1,0.0,0.0,3505000.0,1340000.0,0.0,0.0,0.4802689341618113,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
CORZ,633801.6019619378,0.0,1,0,633801.6019619378,1,46.0,1.026278,1.026278,,1,0,0,0.0,0.0,633801.6019619378,0.0,1,0,1091975.0,0.0,73795.02863698557,0.0,1,0,633801.6019619378,LONG,633801.6019619378,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6658173938.0,0.000164,0.0,,,,,1.1e-05,0.0,0.116432,0.0,0.0,0.0,0.9519150563860469,0.0,4.495123000336467,0.13683537316213026,0.545,1.7,1.6502,0.0,0.0,0.6,0.0,0.4265,0.0,0.3418,0.0,0.0,0.6,0.0,0.555786904,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2206356675899053,1,-1.5540062647456145,1,0.0,0.0,1091975.0,0.0,0.0,0.0,0.44951230003364673,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
APLD,450798.27663238783,0.0,1,0,450798.27663238783,1,46.0,2.620968,2.620968,,1,1,0,450798.27663238783,0.0,450798.27663238783,0.0,1,0,789900.0,0.0,86259.54715122243,0.0,1,0,450798.27663238783,LONG,450798.27663238783,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,7983338978.0,9.9e-05,0.0,,,,,1.1e-05,0.0,0.191348,0.0,0.0,0.0,0.5646738512227406,0.0,4.3163664760471905,0.08683318570413873,0.2162,1.7,1.6502,0.0,0.15,0.6,0.0,0.1986,0.0,0.0697,0.0,0.0,0.6,0.0,0.6770981251831045,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.98712508318609,1,0.0,0.0,789900.0,0.0,0.0,0.0,0.43163664760471904,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned"
HNGE,2.2194223720225724e-66,1.0169733905466297e-27,1,1,2.0339467810932594e-27,2,43.5,11.154582,2.056,20.253165,2,0,0,0.0,0.0,2.2194223720225724e-66,1.0169733905466297e-27,1,1,415419.0,358150.0,1.5657714733634522e-66,5.572380028320554e-28,0,1,-1.0169733905466297e-27,SHORT,2.2194223720225724e-66,1.0169733905466297e-27,0.0,0.0,2.1823799842291042e-39,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4083344231.0,0.000102,8.8e-05,2494321.0,913263.0,0.16654592572487664,0.3921652360820487,0.0,0.0,0.705486,0.547938,0.0,0.0,5.435305588916862e-72,2.4905404320947383e-33,4.295349109526037,0.36324573823035494,2.0452,0.0,1.6502,0.0,0.0,0.6,0.0,1.3823,0.0,1.6502,0.0,0.0,0.6,0.0,0.455808,0.4937354364471283,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7105501881747331,1,-0.7462484619700189,1,0.0,0.0,830838.0,716300.0,0.0,0.0,0.4295349109526037,none,none
RBLX,805095.6239704457,0.0,2,0,805095.7892415968,2,80.0,3.714568,3.714568,,2,1,0,805095.4586992946,0.0,805095.4586992946,0.0,2,0,1390900.5,0.0,263743.4601492517,0.0,1,0,805095.6239704457,LONG,402547.81198522286,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,23851750373.0,5.8e-05,0.0,,,,,1.1e-05,0.0,0.327593,0.0,0.0,0.0,0.16877076344086842,0.0,4.167571953605222,0.12204532667536575,0.971,0.6408,1.6502,0.1556,0.15,0.6,0.0,0.4194,0.0,0.2011,0.0,0.0,0.6,0.0,0.5145809374170669,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.239588687577144,1,0.0,0.0,1644292.0,0.0,0.0,0.0,0.4167571953605222,"confirmation_volume, room_to_target, volume_capitulation_reversal","momentum_aligned, not_extended, trend_aligned"
