ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CAR,267574.23586380953,1153872.8026672043,1,6,2517897.6509324457,7,62.0,7.627851,5.352941,8.007003,7,0,2,0.0,294641.2186597029,267574.23586380953,284816.5702896338,1,6,2.0666636662119213,330750.0,1446430.0,-886298.5668033948,SHORT,267574.23586380953,192312.1337778674,0.0,0.753165,0.2318923153793948,1.0,15830429575.0,2.1e-05,9.1e-05,0.16902525266046642,0.1214825743462918,0.41229334311675897,7.021029847330308,0.7021029847330308,none,not_extended
SPXS,0.00013353840833386647,15547.159385178813,1,4,31084.559650852458,5,36.8,7.959772,9.609756,7.409777,5,1,4,0.00013353840833386647,15547.159385178813,0.00013353840833386647,15537.400132092302,1,4,361996826231.3762,69628.0,226838.5,-15547.159251640405,SHORT,0.00013353840833386647,3886.7898462947032,0.0,0.000628,8.589248043676024e-09,1.0,415806342.0,0.000167,0.000546,3.211552947738985e-09,0.09347596353628256,0.5925,7.016025335249018,0.7016025335249018,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned",not_extended
BTDR,227.9848065255427,63368.4649581401,1,3,126466.78329179107,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,227.9848065255427,43451.57741466324,1,3,173.1687855930724,78739.0,3563113.0,-63140.48015161456,SHORT,227.9848065255427,21122.821652713366,0.0,0.314303,0.003597764387635786,1.0,2388585288.0,3.3e-05,0.001492,0.0009544763072556557,0.08843235265172314,0.2807135101320433,6.518449520177937,0.6518449520177937,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
FAS,2.6817423925789154e-06,1161.1450289897905,2,5,2321.1322664588147,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,43.911970253912905,2.1963424949362596e-06,1058.4782225859221,2,5,2003.7836524974696,276793.0,204081.0,-1161.145026308048,SHORT,1.3408711962894577e-06,232.2290057979581,0.181002,0.088419,2.3095671303971924e-09,1.0,2217999046.0,0.000125,9.2e-05,6.045409256183502e-12,0.0010470203141735622,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
UVXY,283.54283062052053,9.420205705803701,3,2,302.3832420321279,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,9.068807485376489,283.5428305236716,9.068807485376489,3,2,3122216897.260411,312310.0,84766.0,274.1226249147168,LONG,94.51427687350684,4.7101028529018505,0.0,0.037303,30.099430890965834,1.0,272736161.0,0.001145,0.000311,0.0034654105464770714,0.00017269814298302198,0.5542981266666667,6.058333333333334,0.6058333333333333,none,none
WSM,4.058214497101498e-18,1.558630143041849e-13,1,3,1.558711307331791e-13,4,78.75,2.559968,0.062687,3.392395,4,0,1,0.0,1.5269440560517387e-17,4.058214497101498e-18,1.07931751997569e-13,1,3,6664.184305781645,30510.0,1840246.0,-1.558589560896878e-13,SHORT,4.058214497101498e-18,5.1954338101394965e-14,0.0,0.307522,2.6037058985535967e-05,1.0,22791573384.0,1e-06,8.1e-05,1.780576719617971e-24,2.2795415316902883e-20,0.18,5.9746273620546315,0.5974627362054632,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
AVTX,9.715535898023009e-06,8.681616102715866e-06,10,7,2.8112687898761883e-05,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.378773598734673e-06,7.895300990522231e-06,2.217577084606431e-06,10,7,8.533924980902134,1385065.0,905564.0,1.033919795307143e-06,LONG,9.71553589802301e-07,1.2402308718165523e-06,0.187353,0.744566,1.119093010226944,1.0,328609478.0,0.004215,0.002756,2.956559852489407e-11,3.7741786371011256e-11,0.7062395,5.872178885714286,0.5872178885714285,none,none
HUT,20.65288757703158,59759.72607415622,3,6,119547.88480541887,9,65.333333,7.388491,4.188192,8.98864,9,1,2,5.701313159781048,25253.958608247714,7.779769529396749,34482.25997379068,3,6,9285.630042779985,180652.0,353572.5,-59739.07318657919,SHORT,6.884295859010527,9959.954345692704,0.623308,0.422985,0.0003455987658210361,1.0,7864126181.0,2.3e-05,4.5e-05,8.75405060977178e-06,0.012665049004117326,0.4786567386856376,5.799068182206025,0.5799068182206024,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,25.57210723388726,1.9658626012231528,2,4,27.53919075693838,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,21.93412699529912,1.9646415864714788,2,4,11276.602779105207,649194.0,893345.5,23.606244632664104,LONG,12.78605361694363,0.4914656503057882,0.142264,0.000621,13.008084704381874,1.0,12810384697.0,5.1e-05,7e-05,9.981006753011822e-06,3.836462853616583e-07,0.4276436017543648,5.605299769870401,0.5605299769870401,none,none
ELF,3234.9561786263307,53.527831027014564,4,1,6523.440188277725,5,55.6,1.672143,1.165247,3.699725,5,1,0,3229.475818142757,0.0,3229.475818142757,53.527831027014564,4,1,3343764216328.944,263476.0,346498.0,3181.428347599316,LONG,808.7390446565827,53.527831027014564,0.001694,0.0,60.43503195550189,1.0,4089367551.0,6.4e-05,8.5e-05,0.0019776628893600342,0.00013089513319467958,0.4497963137784725,5.514717868271887,0.5514717868271888,none,none
