ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
IBIT,430750.27035278064,1118389.1213668582,12,14,1768761.5927550984,26,49.807692,3.618111,0.380213,6.393451,26,2,1,102818.49020683333,9973.769281380659,77950.7848818894,805206.0160751819,12,14,7.923775310175858,727203.5,2222335.0,-687638.8510140777,SHORT,35895.85586273172,79884.93724048987,0.819035,0.280031,0.3851524144175615,1.0,2536519442.68013,0.000287,0.000876,0.5061059974542447,7.10400755395799,0.7104007553957989,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
BE,507801.92781695694,721087.1129607458,7,6,1951265.7529912135,13,60.307692,1.022943,0.205175,1.840711,13,0,0,0.0,0.0,327245.6096770176,341357.37680638314,7,6,2.0366536830912527,924542.5,6472702.5,-213285.18514378887,SHORT,72543.13254527956,120181.18549345764,0.355564,0.526607,0.7042171725021529,1.0,1498128405.3595734,0.000617,0.004321,0.44382569017483464,6.840962859604368,0.6840962859604368,"momentum_aligned, not_extended, room_to_target, structural_breakdown","confirmation_volume, trend_aligned"
GOOG,641095.4185471718,1855670.9423701111,6,12,4314092.1747608045,18,90.0,0.831003,0.137086,1.177962,18,5,6,546630.3405085512,1493084.8809854528,185351.9053092804,618282.7667541769,6,12,2.194749680561727,1072972.0,2822945.5,-1214575.5238229395,SHORT,106849.23642452863,154639.24519750927,0.710882,0.666814,0.3454790415203398,1.0,5813199763.216553,0.000185,0.000486,0.4697535467161192,6.437919534742292,0.6437919534742292,none,not_extended
TEAM,46504.915761843564,112948.42342611033,2,3,270196.928196416,5,72.8,4.883495,1.707451,7.000857,5,0,1,0.0,43479.09065694495,41407.181418217064,48709.75017949176,2,3,4.224767304616305,169855.0,511762.0,-66443.50766426677,SHORT,23252.457880921782,37649.47447537011,0.109617,0.568743,0.41173585563384685,1.0,501064687.0100403,0.000339,0.001021,0.38964874340570116,6.177915170611574,0.6177915170611574,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
YPF,0.0,79898.83210088889,0,5,159797.66420177778,5,91.8,3.19022,,3.19022,5,0,0,0.0,0.0,0.0,32683.012913664235,0,5,1951565.6884995357,0.0,181012.5,-79898.83210088889,SHORT,0.0,15979.766420177777,0.0,0.590945,0.0,0.7,106073301.34346008,0.0,0.001706,0.15857142857142859,6.140796258815225,0.6140796258815225,none,trend_aligned
XLK,44236.49568392652,359724.2380668013,5,6,499853.56069106166,11,57.090909,4.94247,1.135914,7.987715,11,2,3,21745.05394965494,148116.59741683042,19494.511426099503,204525.45241682994,5,6,25.949188454168368,374347.5,761210.0,-315487.74238287477,SHORT,8847.299136785305,59954.03967780021,0.559312,0.431438,0.12297335292628167,1.0,2651816201.4076233,0.000141,0.000287,0.36689378042373993,6.098056755662644,0.6098056755662644,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
PDD,983372.8425073212,6.91174471385504,5,17,1002610.0371979692,22,77.0,1.218402,3.683762,0.493296,22,2,4,931607.2591078223,2.1630206222436335,930355.7095070044,1.2308755776566476,5,17,810585.2202105094,1753379.0,1409741.5,983365.9307626073,LONG,196674.56850146424,0.4065732184620612,0.053914,0.821915,99.0,1.0,605567943.75,0.002895,0.002328,0.7665625051587344,5.927102228968546,0.5927102228968546,none,none
GLNG,46146.05265394947,4.044637330766516,5,8,46154.141928611,13,84.461538,6.953245,16.678867,0.874732,13,2,4,46143.034935211625,2.3511401668189844,46141.36617945581,0.6979891749327205,5,8,7399.699624139588,538884.0,352372.5,46142.0080166187,LONG,9229.210530789893,0.5055796663458145,0.000102,0.827428,99.0,1.0,166032237.60089874,0.003246,0.002122,0.6507200897216742,5.81683621299131,0.581683621299131,none,none
ADBE,177797.06049749398,385984.94527403644,9,10,741577.5613001662,19,86.789474,0.271859,0.236731,0.303474,19,1,1,24950.029709239207,82660.28149248823,106429.08114121853,118769.2068710677,9,10,141.445770113542,846270.5,1826240.0,-208187.88477654246,SHORT,19755.228944165996,38598.49452740364,0.401401,0.692296,0.460632111885255,1.0,1653290449.32518,0.000512,0.001105,0.46289467377987337,5.765401322232069,0.5765401322232069,none,not_extended
PEG,0.004034055836603464,108787.79494059057,1,1,217575.5979492928,2,72.0,280.009524,530.4,29.619048,2,0,1,0.0,108787.79494059057,0.004034055836603464,108787.79494059057,1,1,26967349.820369896,121992.5,156512.0,-108787.79090653473,SHORT,0.004034055836603464,108787.79494059057,0.0,0.0,3.708187888913897e-08,1.0,243825753.96778107,0.0005,0.000642,0.41480405703242296,5.68939715095365,0.568939715095365,none,none
