ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
SITM,2.669319320490895e-07,76.31671128572755,1,6,76.63206504649025,7,100.714286,16.035897,4.769231,18.289231,7,0,0,0.0,0.0,2.669319320490895e-07,76.00135713499094,1,6,622200.0,3123530.0,1.0810999408699855e-07,28.610498105889572,0,1,-76.31671101879562,SHORT,2.669319320490895e-07,12.719451880954592,0.0,0.004132,3.497686516518042e-09,0.7,0.0,0.16666666666666666,-0.3076923076923077,-0.14102564102564105,31-90,0.0,0,0.0,21809920990.0,2.9e-05,0.000143,,,,,0.0,0.0,0.40501,0.374023,0.0,0.0,1.2239014170270476e-13,5.831956881818393e-06,0.3052029145433105,5.358039961597498,1.059,0.0,1.6502,0.0,0.0,0.3429,0.0,2.5872,0.0,1.6502,0.7778,0.0,0.3429,0.0,0.3081513094086652,0.572063492063492,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8814600681722857,1,-1.76117565140788,1,0.0,0.0,622200.0,3658590.0,0.0,0.0,0.5358039961597498,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
PENG,4.207290349773659e-59,2.2910263183698915e-27,1,5,2.2910263183698915e-27,6,77.833333,14.988592,2.410811,17.504148,6,0,0,0.0,0.0,4.207290349773659e-59,1.373624412324781e-27,1,5,574026.0,3202787.0,1.0754711636378563e-59,5.556217897252589e-28,0,2,-2.2910263183698915e-27,SHORT,4.207290349773659e-59,4.582052636739783e-28,0.0,0.400433,1.836421657856478e-32,1.0,0.0,0.4,-0.3076923076923077,0.09230769230769231,91+,0.0,0,0.0,2994110903.0,0.000192,0.00107,,,,,0.0,0.0,0.255621,0.242521,0.0,0.0,1.4051885471436923e-64,1.5303550152897537e-33,0.32264237051476535,5.203906305574858,0.9763,0.0,1.6502,0.0,0.0,0.6,0.0,2.1169,0.0,1.6502,0.6222,0.0,0.6,0.2146,0.479935148,0.6036817222222222,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.433332675113702,1,-1.8526248175968385,1,509330.0,0.0,574026.0,3202787.0,898500.0,0.0,0.5203906305574858,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
EYE,0.0,0.43945189533854845,0,1,0.8789037906770969,1,72.0,51.546392,,51.546392,1,0,0,0.0,0.0,0.0,0.43945189533854845,0,1,0.0,950000.0,0.0,0.16725377702660496,0,1,-0.43945189533854845,SHORT,0.0,0.43945189533854845,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1806630796.0,0.0,0.000526,1203214.0,0.0,0.0,,0.0,0.0,0.0,0.380596,0.0,0.0,0.0,2.432438859735614e-06,0.21040065607378294,5.065163738543761,0.9461,0.0,0.5579,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.9874558597973816,1,-0.733222300314994,1,0.0,0.0,0.0,1900000.0,0.0,0.0,0.5065163738543761,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
CACI,0.0,1.4474358775154815e-20,0,1,1.4474358775154815e-20,1,60.0,5.25,,5.25,1,0,0,0.0,0.0,0.0,1.4474358775154815e-20,0,1,0.0,619920.0,0.0,1.1578775189589987e-20,0,1,-1.4474358775154815e-20,SHORT,0.0,1.4474358775154815e-20,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14241605918.0,0.0,4.4e-05,1075101.0,636345.0,0.0,0.9741885298069444,0.0,0.0,0.0,0.799951,0.0,0.0,0.0,1.0163431609114136e-26,0.18263598556083321,5.065163738543761,0.8363,0.0,0.3901,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.3805582278917446,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7468304391256304,1,-0.03180908732138568,1,0.0,0.0,0.0,619920.0,0.0,0.0,0.5065163738543761,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
FCEL,0.0,352938.92161413666,0,1,705877.8432282733,1,67.0,12.441989,,12.441989,1,0,0,0.0,0.0,0.0,352938.92161413666,0,1,0.0,415695.0,0.0,101480.22587649495,0,1,-352938.92161413666,SHORT,0.0,352938.92161413666,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1381234974.0,0.0,0.000301,,,,,0.0,7.3e-05,0.0,0.287529,0.0,0.0,0.0,2.5552417094684476,0.12292827268478845,4.4625654077496995,0.4055,0.0,0.2238,0.0,0.0,0.6,0.0,0.5124,1.7,1.6502,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9059554236189977,1,0.0,0.0,0.0,831390.0,0.0,0.0,0.44625654077496996,"ema_rally, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned"
ROCK,0.0,907847.7467211356,0,1,907847.7467211356,1,39.0,,,,1,0,0,0.0,0.0,0.0,907847.7467211356,0,1,0.0,1597500.0,0.0,526846.9635870863,0,1,-907847.7467211356,SHORT,0.0,907847.7467211356,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1491021744.0,0.0,0.001071,1373.0,2045552.0,0.0,0.780962791461669,0.0,0.000353,0.0,0.580325,0.0,0.0,0.0,6.088762624518342,0.26237329132763043,4.323732913276304,1.45,0.0,0.5737,0.0,0.0,0.6,0.0,1.45,1.7,0.5737,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.269517184942717,1,-0.210360081748341,1,0.0,0.0,0.0,1597500.0,0.0,0.0,0.4323732913276304,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned"
ESLT,0.01967833491696897,6.539865847696951e-12,1,1,0.019678334923508838,2,112.0,30.333333,20.666667,40.0,2,0,0,0.0,0.0,0.01967833491696897,6.539865847696951e-12,1,1,581560.0,603200.0,0.010734955604378774,4.590430454057331e-12,1,0,0.019678334910429106,LONG,0.01967833491696897,6.539865847696951e-12,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,39900482297.0,1.5e-05,1.5e-05,668786.0,287180.0,0.8695756191068593,2.100424820669963,0.0,0.0,0.545522,0.701915,0.0,0.0,4.931853898530076e-09,1.6390443100455114e-18,0.4336468640167014,4.2775361488927865,2.3434,0.0,1.6502,0.0,0.0,0.3429,0.0,2.2845,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2593875013585534,0.2593875013585534,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.22979644054868287,1,1.0691399065986746,1,0.0,0.0,581560.0,603200.0,0.0,0.0,0.42775361488927865,none,none
IMAX,0.0,4.382674645537313e-60,0,1,4.382674645537313e-60,1,65.0,,,,1,0,0,0.0,0.0,0.0,4.382674645537313e-60,0,1,0.0,605000.0,0.0,8.845639880153741e-61,0,1,-4.382674645537313e-60,SHORT,0.0,4.382674645537313e-60,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2659294108.0,0.0,0.000228,120909.0,1088377.0,0.0,0.5558735621939824,0.0,0.0,0.0,0.201832,0.0,0.0,0.0,1.6480593975494616e-65,0.20478414063637662,3.981656389601355,0.8922,0.0,0.5557,0.0,0.0,0.6,0.0,2.815,0.0,0.5667,0.0,0.0,0.6,0.0,0.06,0.35,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8480581115571308,1,-0.626706960924366,1,0.0,0.0,0.0,605000.0,0.0,0.0,0.39816563896013546,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
AXTI,1098238.4590538356,256461.6122875412,5,2,1895103.8338528622,7,70.0,5.031315,6.129798,2.285107,7,1,0,283811.0915363755,0.0,814296.3088298917,256461.61228751935,5,2,3465694.5,1348050.0,161066.94569873577,52882.571669081284,2,0,841776.8467662944,LONG,219647.6918107671,128230.8061437706,0.258543,0.0,4.282272302891498,1.0,0.4,0.0,0.09230769230769231,-0.3076923076923077,91+,0.2,0,0.0,5795185639.0,0.000598,0.000233,,,,,2.8e-05,9e-06,0.132846,0.206201,0.0,0.0,0.37901752505148195,0.22127126572238287,0.540894648109365,3.7212517470614404,0.9303,1.343,1.6502,0.6222,0.15,0.6,0.1132,0.4882,0.8274,1.6502,0.1556,0.0,0.6,0.0,0.7428494763889661,0.5696785901799326,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.46441537146551,1,-1.9141661847241616,1,0.0,2422755.0,5311646.0,2696100.0,502500.0,1597250.0,0.37212517470614404,none,none
ADBE,50.633351793910606,1201.2790713895542,3,3,1286.0415765121231,6,82.0,18.10576,1.8774,34.334119,6,0,1,0.0,73.76090678902763,34.129153328658134,1027.0131545330305,3,3,2036498.0,9354815.0,10.626488001788822,145.81716348749592,1,3,-1150.6457195956436,SHORT,16.877783931303536,400.4263571298514,0.325955,0.145067,0.04214953294353288,1.0,0.3333333333333333,1.0,0.025641025641025605,0.6923076923076923,31-90,0.3333,1,0.1667,105420975000.0,1.9e-05,8.9e-05,,,,,0.0,0.0,0.182471,0.121385,0.0,0.0,1.6009891704476778e-06,3.798355660530093e-05,0.32516914508157735,3.594696071053293,0.529,0.0,1.6502,0.3111,0.0,0.6,0.1614,0.8512,0.0,1.6502,0.3111,0.15,0.6,0.0322,0.2705291214544493,0.5453174811657294,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9207165822087473,1,0.0,870138.0,2302588.0,9354815.0,0.0,911573.0,0.35946960710532927,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
