ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CRWV,1175160.4354032713,2114211.2963816514,8,11,5871229.826531765,19,52.789474,4.844424,5.602719,4.292937,19,0,9,0.0,2025686.2925076077,467646.7983651914,518915.64814608276,8,11,0.29726639746276007,1682744.0,3086222.0,-939050.8609783801,SHORT,146895.05442540892,192201.0269437865,0.602057,0.754558,0.5558386890726057,1.0,2059336337.8302383,0.000817,0.001499,0.5970742006312937,7.884861753598356,0.7884861753598356,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
GOOG,137552.6144516351,628466.0064913136,7,15,1062109.535768173,22,84.181818,3.299132,0.126832,4.77954,22,5,9,42822.79747157084,600061.1626287419,87329.46137371332,245610.26844846344,7,15,4.673111988289194,1162319.5,3577403.0,-490913.39203967847,SHORT,19650.37349309073,41897.73376608757,0.36512,0.609191,0.21887041308659277,1.0,5800243162.826233,0.0002,0.000617,0.42838609806196115,7.713643396508401,0.7713643396508401,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
SEDG,0.0,1838856.7728676284,0,2,1838856.7728676284,2,51.0,46.557471,,46.557471,2,0,0,0.0,0.0,0.0,1289689.9630155438,0,2,2.3484484857395436,0.0,2298679.0,-1838856.7728676284,SHORT,0.0,919428.3864338142,0.0,0.298646,0.0,1.0,179703260.54740906,0.0,0.012792,0.15176610104871358,7.29288434382047,0.7292884343820469,none,trend_aligned
BE,88462.73326768266,370102.54702011537,6,5,564380.8448529388,11,51.272727,1.595781,0.389113,2.802449,11,0,0,0.0,0.0,49482.722140063204,313870.7312734496,6,5,5.784035441205895,681878.5,6815401.0,-281639.8137524327,SHORT,14743.78887794711,74020.50940402308,0.440638,0.151936,0.2390222223001201,1.0,1551774481.7401123,0.000439,0.004392,0.3914949439590493,7.249714862569544,0.7249714862569544,none,trend_aligned
FAS,0.0,82374.81769548735,0,4,82374.83392211005,4,44.0,52.791667,,52.791667,4,0,2,0.0,41253.33997152429,0.0,41121.46149734035,0,4,116.08705817111365,0.0,296306.0,-82374.81769548735,SHORT,0.0,20593.704423871837,0.0,0.500801,0.0,1.0,138522233.62731934,0.0,0.002139,0.18,6.676402866420087,0.6676402866420087,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
OKTA,1510.132585022904,1082.9805170935012,5,10,3676.090698478661,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,0.011557879005396019,745.7800168945984,404.8333170281877,5,10,60261.463121257926,751314.0,1029445.0,427.15206792940285,LONG,302.0265170045808,108.29805170935012,0.506149,0.626186,1.3944226707566187,1.0,302099734.8074341,0.002487,0.003408,0.5829427658418206,6.519783828767372,0.6519783828767373,none,none
PDD,687524.478485372,448288.5657784599,9,9,1628760.8649238455,18,72.333333,1.092107,1.386697,0.797517,18,3,4,116135.03577545655,229917.55329939522,368141.9315814032,173627.2087905261,9,9,7.923722700947753,2557805.0,819041.0,239235.91270691215,LONG,76391.6087205969,49809.8406420511,0.46454,0.612689,1.5336649894058203,1.0,637858647.2860718,0.00401,0.001284,0.7476102926390336,6.339318464353757,0.6339318464353757,none,none
NEM,59219.380506681264,68600.92115121588,8,13,205013.41205104464,21,75.190476,10.014423,1.01657,15.551564,21,2,2,0.003746738338387,0.006649843361313164,50362.17681267208,39857.20006612609,8,13,1760772.378028127,870049.0,1240117.5,-9381.540644534616,SHORT,7402.422563335158,5276.993934708914,0.149566,0.418999,0.8632446840785849,1.0,1225040741.4691925,0.00071,0.001012,0.45679071163297974,6.324082281309522,0.6324082281309522,none,none
HOOD,185158.69793778952,785827.4202065353,13,3,1151957.1394470104,16,71.625,0.919795,0.147382,4.26692,16,0,1,0.0,147.9419472137336,43366.96019083032,716916.6069099683,13,3,24.470935986478835,1785310.5,1228329.0,-600668.7222687458,SHORT,14242.976764445348,261942.4734021784,0.765785,0.087692,0.23562259750254724,1.0,1872541593.034134,0.000953,0.000656,0.5183420149940281,6.21810694876912,0.621810694876912,none,none
HD,320.0680866093883,581730.6827932058,4,5,1163781.4600467084,9,78.333333,2.808766,2.621106,2.958894,9,0,0,0.0,0.0,320.03440408883785,470373.51280209655,4,5,21084357.936654024,887976.0,852675.5,-581410.6147065965,SHORT,80.01702165234707,116346.13655864117,0.000105,0.191424,0.0005501997678248069,1.0,1424187019.2611694,0.000623,0.000599,0.4464651439014948,6.119601877518967,0.6119601877518968,none,none
AMGN,0.0,393601.2558865532,0,2,787202.462184898,2,87.5,6.376931,,6.376931,2,0,2,0.0,393601.2558865532,0.0,393601.20629834477,0,2,15874790.355131818,0.0,513682.5,-393601.2558865532,SHORT,0.0,196800.6279432766,0.0,0.0,0.0,1.0,967654549.2092896,0.0,0.000531,0.18,6.063702628080638,0.6063702628080638,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
EWZ,51484.74590119075,227089.4642049425,3,6,305448.54119604593,9,75.111111,2.357001,0.026818,3.522092,9,1,2,234.92313889763096,95953.0356701956,48665.09372765219,91490.94055603798,3,6,20.944127672481056,168337.5,394468.0,-175604.71830375172,SHORT,17161.581967063583,37848.244034157084,0.054767,0.597115,0.22671569586657297,1.0,1469519007.1220398,0.000115,0.000268,0.274892876755616,5.865485647160417,0.5865485647160418,none,trend_aligned
XLK,3465.4689927427626,47652.80436089795,5,7,78102.63279288195,12,55.416667,4.94247,1.135914,7.987715,12,2,4,1703.498639369594,31075.54827489246,1527.1920578547235,19472.154567440724,5,7,45.696849075998834,374347.5,788013.0,-44187.33536815519,SHORT,693.0937985485525,6807.543480128278,0.559312,0.591374,0.07272329591553676,1.0,2662253154.4029236,0.000141,0.000296,0.34369090020240517,5.603745030508994,0.5603745030508994,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
