ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
BIRK,1010638.7783693062,0.0,1,0,2021277.5567386125,1,65.0,1842.235294,1842.235294,,1,0,0,0.0,0.0,1010638.7783693062,0.0,1,0,1017737.5,0.0,26438.347072010958,0.0,1,0,1010638.7783693062,LONG,1010638.7783693062,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6890959918.0,0.000148,0.0,15544.0,2074098.0,65.47462043232115,0.0,4e-06,0.0,0.02616,0.0,0.0,0.0,1.4666153778218889,0.0,6.765163738543761,0.1993081184224985,2.815,1.7,1.6502,0.0,0.0,0.6,0.0,0.8811,0.0,0.512,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-2.1119799858432424,1,0.0,0.0,2035475.0,0.0,0.0,0.0,0.676516373854376,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
DJT,39688.55610773404,0.0,2,0,39688.55610773404,2,105.0,21.311756,21.311756,,2,0,0,0.0,0.0,39688.55609286945,0.0,2,0,1698184.0,0.0,204.12332235946553,0.0,1,0,39688.55610773404,LONG,19844.27805386702,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2476456751.0,0.000686,0.0,,,,,0.0,0.0,0.005143,0.0,0.0,0.0,0.08013173678827157,0.0,5.269616800768031,0.0986133463860164,2.815,0.306,1.6502,0.1556,0.0,0.3429,0.0,0.4761,0.0,0.1672,0.0,0.0,0.3429,0.0,0.540445306222427,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2572633547494303,1,-1.7634171599541428,1,0.0,0.0,1698184.0,0.0,0.0,0.0,0.5269616800768031,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
TTWO,0.3514727614186978,0.0,2,0,0.3514727614186978,2,79.5,6.915136,6.915136,,2,1,0,1.8694031940247268e-13,0.0,0.35147276141851086,0.0,2,0,9738842.0,0.0,0.19070870645752258,0.0,1,0,0.3514727614186978,LONG,0.1757363807093489,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,46838600972.0,0.000208,0.0,,,,,0.0,0.0,0.542599,0.0,0.0,0.0,3.751956229743149e-08,0.0,5.103873395015174,0.14923251249562772,2.5481,0.0,1.6502,0.1556,0.15,0.6,0.0,0.5054,0.0,0.3869,0.0,0.0,0.6,0.0,0.5505555555555555,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5565683599720557,1,0.0,0.0,9738842.0,0.0,0.0,0.0,0.5103873395015174,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
COKE,1.0339613206230071e-27,0.0,1,0,2.0679226412460142e-27,1,36.0,30.03125,30.03125,,1,0,0,0.0,0.0,1.0339613206230071e-27,0.0,1,0,384400.0,0.0,3.8766262025176304e-28,0.0,1,0,1.0339613206230071e-27,LONG,1.0339613206230071e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10269764761.0,3.7e-05,0.0,20314.0,2052737.0,18.92291030816186,0.0,0.0,0.0,0.37493,0.0,0.0,0.0,1.0068013675926955e-33,0.0,5.065163738543761,0.176363113791162,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.68,0.0,0.4836,0.0,0.0,0.6,0.0,0.3594056297890362,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.368343764572929,1,0.0,0.0,768800.0,0.0,0.0,0.0,0.5065163738543761,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none
SIMO,1.830688619748247e-10,2.490266870234088e-10,6,3,4.3209555334293605e-10,9,41.0,20.263144,17.211383,26.366667,9,0,0,0.0,0.0,1.8306885763012215e-10,2.4902668702340877e-10,6,3,2925704.0,1713275.0,6.851661892204289e-11,9.722154882818802e-11,1,1,-6.595782504858412e-11,SHORT,3.051147699580412e-11,8.300889567446961e-11,0.0,0.0,0.7351375234639651,1.0,0.16666666666666666,0.3333333333333333,-0.14102564102564105,0.025641025641025605,31-90,0.0,0,0.0,7517711040.0,0.000389,0.000228,,,,,0.0,0.0,0.374267,0.390406,0.0,0.0,4.0586126326829553e-17,1.1041777907237788e-16,4.6260683893068295,0.35547400176937866,1.5981,0.0,1.6502,0.7778,0.0,0.6,0.0,0.9935,0.0,1.6502,0.3111,0.0,0.6,0.0,0.5977777777777777,0.5511111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7994085465762755,1,-1.5192663739856598,1,0.0,0.0,3760440.0,2479120.0,0.0,0.0,0.46260683893068294,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
PBR,1.6756029427954096e-26,0.0,2,0,3.351205885590819e-26,2,49.5,1.975302,1.975302,,2,2,0,1.6756029427954096e-26,0.0,1.6756029427954096e-26,0.0,2,0,966486.5,0.0,5.220531997231393e-27,0.0,1,0,1.6756029427954096e-26,LONG,8.378014713977048e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,66719604340.0,1.4e-05,0.0,,,,,0.0,0.0,0.311561,0.0,0.0,0.0,1.2557050955043251e-33,0.0,4.489905630340166,0.15034974821278166,1.7842,0.0,1.6502,0.1556,0.3,0.6,0.0,0.527,0.0,0.3765,0.0,0.0,0.6,0.0,0.25727064960351564,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.454156585062547,1,-1.4522209310362102,1,0.0,0.0,1932973.0,0.0,0.0,0.0,0.4489905630340166,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
MSFT,25348.339950641774,2285.367000642225,7,2,29919.073951926224,9,52.555556,63.081297,72.879276,28.788372,9,2,1,10802.147527039382,2285.135816987552,5499.853995752468,2285.135816987552,7,2,7483520.0,972219.0,10338.823000161363,934.6844860701522,7,1,23062.97294999955,LONG,3621.1914215202532,1142.6835003211124,0.783029,0.000101,11.091583952826168,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.2857,0,0.0,3741064073821.0,2e-06,0.0,,,,,0.0,0.0,0.40787,0.408987,0.0,0.0,9.679576051264173e-06,3.0544344544038054e-06,4.30100432797201,0.2817307962323618,0.3296,0.0,1.6502,0.9333,0.3,0.6,0.4879,0.2616,0.0,1.6502,0.1556,0.15,0.6,0.0,0.4063031728286042,0.26055555555555554,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.048838095837546,1,2884836.0,2661065.0,7483520.0,1944438.0,10249384.0,0.0,0.430100432797201,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
COST,765272.2180559709,0.0,4,0,765272.2180559709,4,55.25,1.879398,1.879398,,4,2,0,683273.7854012698,0.0,584783.3948664848,0.0,4,0,4124772.0,0.0,466752.1229716936,0.0,1,0,765272.2180559709,LONG,191318.0545139927,0.0,0.235849,0.0,99.0,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.5,0,0.0,418785904193.0,1e-05,0.0,,,,,1e-06,0.0,0.609916,0.0,0.0,0.0,0.004568397660916081,0.0,3.644699827635189,0.07712722811721905,0.5308,0.0,1.6502,0.4667,0.3,0.6,0.097,0.1214,0.0,0.0498,0.0,0.0,0.6,0.0,0.27640235470179625,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.3436277095901703,1,0.0,0.0,4124772.0,0.0,0.0,0.0,0.3644699827635189,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
CMG,6291.664311497259,0.0,1,0,6291.664311497259,1,39.0,2.46665,2.46665,,1,0,0,0.0,0.0,6291.664311497259,0.0,1,0,1610000.0,0.0,3255.600312368045,0.0,1,0,6291.664311497259,LONG,6291.664311497259,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,40493376000.0,4e-05,0.0,,,,,0.0,0.0,0.517447,0.0,0.0,0.0,0.0015537514855509355,0.0,3.5927637780793114,0.15316347024433535,1.3426,0.0,1.6502,0.0,0.0,0.6,0.0,0.5413,0.0,0.3903,0.0,0.0,0.6,0.0,0.3323325941812288,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8456297597390794,1,0.0,0.0,1610000.0,0.0,0.0,0.0,0.35927637780793115,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
MOD,2.0375442696879413e-09,0.0,1,0,2.0375442696879413e-09,1,49.0,5.641026,5.641026,,1,0,0,0.0,0.0,2.0375442696879413e-09,0.0,1,0,613199.0,0.0,1.2148368426588098e-09,0.0,1,0,2.0375442696879413e-09,LONG,2.0375442696879413e-09,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10533312251.0,5.8e-05,0.0,,,,,0.0,0.0,0.596226,0.0,0.0,0.0,1.9343813428625008e-15,0.0,3.5058099726021923,0.14395498421541011,1.2556,0.0,1.6502,0.0,0.0,0.6,0.0,0.5215,0.0,0.3181,0.0,0.0,0.6,0.0,0.41994175653700744,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4796877490909828,1,-1.5759927656607893,1,0.0,0.0,613199.0,0.0,0.0,0.0,0.35058099726021924,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
