ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,bullish_score,bearish_score,bearish_score_raw
XLI,0.0,86442.69902234603,0,3,86442.69902234603,3,61.0,74.28,,74.28,3,0,1,0.0,49387.857256879965,0.0,49387.857256879965,0,3,-86442.69902234603,SHORT,0.0,28814.233007448678,0.0,0.57,0.0,1.0,0.05,10.0,0.8600016666319411
CMG,0.0,124055.11873920936,0,3,124055.11873920936,3,54.0,37.62,,37.62,3,0,2,0.0,123622.02779783805,0.0,102090.3698525251,0,3,-124055.11873920936,SHORT,0.0,41351.70624640312,0.0,0.82,0.0,1.0,0.05,9.659893313670178,0.8363364766218906
SPY,340307.13308142783,381884.264857359,2,3,722191.3979387868,5,51.8,0.84,0.77,0.88,5,1,2,135616.1648348787,229119.6697486174,204690.96824654914,152764.5951087416,2,3,-41577.131775931164,SHORT,170153.56654071392,127294.754952453,0.6,0.4,0.8911263552808047,1.0,0.6458281287804741,8.497463776763887,0.7554526922980945
XLU,0.0,22276.142854595568,0,2,22276.142854595568,2,43.0,0.66,,0.66,2,0,2,0.0,22276.142854595568,0.0,22000.328326510327,0,2,-22276.142854595568,SHORT,0.0,11138.071427297784,0.0,0.99,0.0,1.0,0.05,6.8463168002290935,0.6405631340953984
QQQ,0.0,540387.269147326,0,2,540387.269147326,2,90.0,0.14,,0.14,2,0,0,0.0,0.0,0.0,356023.0302546617,0,2,-540387.269147326,SHORT,0.0,270193.634573663,0.0,0.66,0.0,1.0,0.05,6.7430398540527685,0.6333769520732364
IWM,0.0,169866.06993403638,0,1,169866.06993403638,1,56.0,0.52,,0.52,1,0,1,0.0,169866.06993403638,0.0,169866.06993403638,0,1,-169866.06993403638,SHORT,0.0,169866.06993403638,0.0,1.0,0.0,1.0,0.05,6.544067429185253,0.6195321191707632
HOOD,7.32060750351647,53282.55068994837,1,3,53289.87129745189,4,54.25,0.43,0.96,0.26,4,0,0,0.0,0.0,7.32060750351647,52251.465179205166,1,3,-53275.230082444854,SHORT,7.32060750351647,17760.850229982792,1.0,0.98,0.0001373922120604764,1.0,0.217343764331989,6.470336479767454,0.6144017968403709
CIA,0.0,114780.08918764662,0,1,114780.08918764662,1,56.0,0.22,,0.22,1,0,0,0.0,0.0,0.0,114780.08918764662,0,1,-114780.08918764662,SHORT,0.0,114780.08918764662,0.0,1.0,0.0,1.0,0.05,5.618279664477023,0.5551142637112746
ORCL,65618.91633872507,110183.22326265037,1,1,175802.13960137544,2,49.0,0.32,0.59,0.05,2,0,0,0.0,0.0,65618.91633872507,110183.22326265037,1,1,-44564.306923925295,SHORT,65618.91633872507,110183.22326265037,1.0,1.0,0.5955436262951331,1.0,0.5332855140439551,5.591306144273974,0.5532374012251721
LEU,0.0,79604.46994944266,0,1,79604.46994944266,1,90.0,0.77,,0.77,1,0,0,0.0,0.0,0.0,79604.46994944266,0,1,-79604.46994944266,SHORT,0.0,79604.46994944266,0.0,1.0,0.0,1.0,0.05,5.456959835787214,0.543889361197506
