ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
CORZ,0.0,2.896730416875925e-14,0,1,2.896730416875925e-14,1,39.0,13.419811,,13.419811,1,0,0,0.0,0.0,0.0,2.896730416875925e-14,0,1,0.0,617594.0,0.0,1.700159791293331e-14,0,0,-2.896730416875925e-14,SHORT,0.0,2.896730416875925e-14,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6549459244.0,0.0,9.4e-05,0.0,0.0,0.0,0.586924,0.0,0.0,0.0,4.422854328820562e-20,0.11760329859923185,2.9186740626950307,0.576,0.0,0.0,0.0,0.0,0.6,0.0,0.6187,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5070708271351712,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,617594.0,0.0,900351.0,0.2918674062695031,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
META,0.00018543493002713194,5879.294815880869,1,1,5879.295186750729,2,62.0,80.042857,154.0,6.085714,2,1,0,0.00018543493002713194,0.0,0.00018543493002713194,5879.294815880869,1,1,722137.5,1991545.0,0.00014549524653539829,4564.135539620869,0,0,-5879.294630445938,SHORT,0.00018543493002713194,5879.294815880869,0.0,0.0,3.154033533515687e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1462871964972.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.267608748183791e-12,4.019008468723646e-05,0.288578862990705,2.775763608390668,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4758,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.2775763608390668,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
FCX,0.0,1.0679729242794688e-29,0,1,1.0679729242794688e-29,1,31.0,260.5,,260.5,1,0,0,0.0,0.0,0.0,1.0679729242794688e-29,0,1,0.0,703885.0,0.0,6.174691249249575e-30,0,0,-1.0679729242794688e-29,SHORT,0.0,1.0679729242794688e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,97111712517.0,0.0,7e-06,0.0,0.0,0.0,0.578169,0.0,0.0,0.0,1.0997364752398055e-36,0.09337917411945605,2.747907323487601,0.3338,0.0,0.0,0.0,0.0,0.6,0.0,0.4479,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,703885.0,2300744.0,0.0,0.27479073234876006,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
XLE,0.0,40916.26856547705,0,1,81832.5371309541,1,87.0,1.485872,,1.485872,1,0,0,0.0,0.0,0.0,40916.26856547705,0,1,0.0,518029.5,0.0,19769.03146189199,0,0,-40916.26856547705,SHORT,0.0,40916.26856547705,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55.847441,0.0,0.0,0.0,0.0,0.0,0.483158,0.0,0.0,0.0,0.0,0.1578720852059578,2.72039296,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,0.6704,0.0,0.0,0.6,0.0,0.06,0.12703929600000002,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1036059.0,0.0,0.0,0.272039296,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
RBLX,2.8002053934827628e-14,6.885816717087607e-19,1,1,2.8002742516499337e-14,2,58.0,3.556626,2.580858,4.532394,2,0,0,0.0,0.0,2.8002053934827628e-14,6.885816717087607e-19,1,1,516365.0,1035414.0,1.203403996048773e-14,3.4577357608353293e-19,0,0,2.800136535315592e-14,LONG,2.8002053934827628e-14,6.885816717087607e-19,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,40531795815.0,1.3e-05,2.6e-05,0.0,0.0,0.429756,0.502153,0.0,0.0,6.908663524961466e-21,1.6988679081767468e-25,0.23739487200215376,2.708038070744782,0.359,0.0,1.415,0.0,0.0,0.6,0.0,0.408,0.0,1.7,0.0,0.0,0.6,0.0,0.24915300979154598,0.3238774866416471,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,516365.0,1035414.0,0.0,0.0,0.2708038070744782,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
IWM,65457.26984831551,44664.77484801786,4,1,175579.3145446489,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,44664.77484801786,26241.578971019793,44664.77484801786,4,1,1337632.5,992000.0,28961.996296391655,19215.611658744052,0,0,20792.495000297647,LONG,16364.317462078878,44664.77484801786,0.599104,0.0,1.4655233362543274,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.0021521324005834078,0.005874031064108353,0.33750417896713325,2.69320807789322,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0037,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.2930236797155426,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.269320807789322,none,none
LRCX,0.0,2282.8213504077985,0,2,2282.8213504077985,2,33.5,48.555804,,48.555804,2,0,0,0.0,0.0,0.0,2282.821350404855,0,2,0.0,1614983.0,0.0,526.0816461458353,0,0,-2282.8213504077985,SHORT,0.0,1141.4106752038992,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,322644963270.0,0.0,5e-06,0.0,0.0,0.0,0.230452,0.0,0.0,0.0,3.537667731229168e-05,0.09447948146267086,2.68950794673053,0.3448,0.0,0.0,0.0,0.0,0.6,0.0,0.234,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.26204209478147666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,642744.0,0.0,0.0,1614983.0,0.0,0.0,0.268950794673053,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
CIEN,0.0006296970278473291,2.8791923750173987e-09,2,1,0.001259396934887033,3,32.333333,17.44329,22.028571,8.272727,3,1,0,0.0003370306366414995,0.0,0.0003370306366414995,2.8791923750173987e-09,2,1,2399167.5,752400.0,0.00038601818670039605,1.2797848504927587e-09,0,0,0.0006296941486549541,LONG,0.00031484851392366453,2.8791923750173987e-09,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71537706172.0,3.4e-05,1.1e-05,0.0,0.0,0.613022,0.444494,0.0,0.0,4.401154730439161e-11,4.024720010025035e-16,0.3387355867935097,2.6546319044822204,0.5212,0.0,1.7,0.1556,0.15,0.6,0.2606,0.3546,0.0,1.7,0.0,0.0,0.6,0.0,0.40661804466548473,0.2700745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4798335.0,752400.0,1500000.0,0.0,0.26546319044822203,none,none
GEV,0.0,773241.975851063,0,1,773241.975851063,1,30.0,475.0,,475.0,1,0,0,0.0,0.0,0.0,773241.975851063,0,1,0.0,805600.0,0.0,141926.72063838362,0,1,-773241.975851063,SHORT,0.0,773241.975851063,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,8-30,0.0,0,0.0,266382131044.0,0.0,3e-06,0.0,1e-06,0.0,0.183548,0.0,0.0,0.0,0.029027546735983647,0.07877971406246198,2.6294367731862356,0.1878,0.0,0.0,0.0,0.0,0.6,0.0,0.2291,0.1003,1.7,0.0,0.0,0.6,0.0,0.06,0.24835267344535542,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,805600.0,0.0,0.0,0.26294367731862356,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
BE,0.0,77962.1466013738,0,1,77962.1466013738,1,31.0,8.921569,,8.921569,1,0,0,0.0,0.0,0.0,77962.1466013738,0,1,0.0,1471680.0,0.0,42762.144949633635,0,0,-77962.1466013738,SHORT,0.0,77962.1466013738,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,61975906176.0,0.0,2.4e-05,0.0,1e-06,0.0,0.548499,0.0,0.0,0.0,0.012579428266845483,0.08960829789854399,2.612488463207157,0.2961,0.0,0.0,0.0,0.0,0.6,0.0,0.2806,0.0319,1.7,0.0,0.0,0.6,0.0,0.06,0.3202751382813946,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1353892.0,0.0,1471680.0,0.0,1832985.0,0.2612488463207157,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MO,0.0,3.5384880888396533e-13,0,1,3.5384880888396533e-13,1,101.0,4.50774,,4.50774,1,0,0,0.0,0.0,0.0,3.5384880888396533e-13,0,1,0.0,529904.0,0.0,1.650799683864348e-13,0,0,-3.5384880888396533e-13,SHORT,0.0,3.5384880888396533e-13,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,108088211325.0,0.0,5e-06,0.0,0.0,0.0,0.466527,0.0,0.0,0.0,3.27370399182582e-20,0.08931159430955771,2.5916071275940364,0.5503,0.0,0.0,0.0,0.0,0.3429,0.0,0.5487,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,529904.0,0.0,0.0,0.25916071275940367,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
BIDU,0.0,1.1057493919269364e-10,0,1,1.1057493919269364e-10,1,99.0,2.751269,,2.751269,1,0,0,0.0,0.0,0.0,1.1057493919269364e-10,0,1,0.0,632375.0,0.0,3.165034063303659e-11,0,0,-1.1057493919269364e-10,SHORT,0.0,1.1057493919269364e-10,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,33928781178.0,0.0,1.9e-05,0.0,0.0,0.0,0.286234,0.0,0.0,0.0,3.259030691747699e-17,0.05995622153211863,2.4620228445245966,0.2567,0.0,0.0,0.0,0.0,0.3429,0.0,0.5883,0.0,1.5309,0.0,0.0,0.3429,0.0,0.03428571428571428,0.2569871737719096,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,632375.0,826000.0,0.0,0.24620228445245965,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
IBIT,828896.0907690402,0.4076139588751358,1,1,828896.9059969579,2,60.5,3.725122,1.811213,5.639031,2,0,0,0.0,0.0,828896.0907690402,0.4076139588751358,1,1,1209600.0,307132.0,300988.8966151603,0.17562647520723484,0,0,828895.6831550812,LONG,828896.0907690402,0.4076139588751358,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,60827959338.0,2e-05,5e-06,5e-06,0.0,0.36312,0.430865,0.0,0.0,0.13626892958271875,6.701095405982068e-08,0.21128755606940447,2.3850054691789335,0.1001,0.5211,0.8916,0.0,0.0,0.6,0.0,0.085,0.0,1.7,0.0,0.0,0.6,0.0,0.2744416032296239,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1209600.0,614264.0,0.0,0.0,0.23850054691789335,none,none
NBIS,0.0,0.002019627829432955,0,1,0.002019627829432955,1,30.0,2.156105,,2.156105,1,0,0,0.0,0.0,0.0,0.002019627829432955,0,1,0.0,546228.0,0.0,3.1571388829920904e-05,0,0,-0.002019627829432955,SHORT,0.0,0.002019627829432955,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,31318598665.0,0.0,1.7e-05,0.0,0.0,0.0,0.015632,0.0,0.0,0.0,6.448653246066158e-10,0.09065759912771697,1.9820800489697643,0.3066,0.0,0.0,0.0,0.0,0.6,0.0,0.2559,0.0,1.1262,0.0,0.0,0.6,0.0,0.06,0.23503564329372445,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,546228.0,685500.0,560881.0,0.19820800489697643,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
FSLR,0.0,3.58937032557928e-05,0,1,3.58937032557928e-05,1,32.0,1.127711,,1.127711,1,0,0,0.0,0.0,0.0,3.58937032557928e-05,0,1,0.0,1934855.0,0.0,1.7550789275698567e-05,0,0,-3.58937032557928e-05,SHORT,0.0,3.58937032557928e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20025304590.0,0.0,9.7e-05,0.0,0.0,0.0,0.488966,0.0,0.0,0.0,1.7924173434903445e-11,0.11061696590554809,1.7658890386501396,0.5062,0.0,0.0,0.0,0.0,0.6,0.0,0.739,0.0,0.4268,0.0,0.0,0.6,0.0,0.06,0.3862689862096242,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,616275.0,0.0,0.0,1934855.0,0.0,0.0,0.17658890386501397,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
AAPL,0.0,0.6784685394120119,0,1,1.3569370788240238,1,91.0,1.863986,,1.863986,1,0,1,0.0,0.6784685394120119,0.0,0.6784685394120119,0,1,0.0,752095.5,0.0,0.1916657555657131,0,0,-0.6784685394120119,SHORT,0.0,0.6784685394120119,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,3907679033800.0,0.0,0.0,0.0,0.0,0.0,0.282498,0.0,0.0,0.0,1.736244286041679e-09,0.05708853514045109,1.5053730920360757,0.228,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.0,0.9275,0.0,0.15,0.3429,0.0,0.03428571428571428,0.14203676228571427,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1303930.0,698022.0,0.0,1504191.0,29927824.0,0.0,0.15053730920360758,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
