snapshot_date,ticker,total_notional,total_volume,print_count,large_print_count,buy_volume,sell_volume,bias,largest_print_notional,marketcap,sector
2026-04-20,CAH,287602.0,1400,2,0,1400,0,1.0,164344.0,0.0,—
2026-04-20,HOOD,286049.25,3280,2,0,0,0,0.0,156933.9,0.0,—
2026-04-20,HON,268919.6,1207,1,0,0,0,0.0,268919.6,0.0,—
2026-04-20,INFY,263400.88,18568,2,0,7741,0,0.4169,153556.09,0.0,—
2026-04-20,VOO,257924.96,397,2,0,0,200,0.0,129938.0,0.0,—
2026-04-20,HAS,251822.79,2793,2,0,1200,0,0.4296,143336.55,12784114829.0,Consumer Cyclical
2026-04-20,VUSB,249946.3,5020,1,0,0,0,0.0,249946.3,0.0,—
2026-04-20,SOXL,247925.25,2500,1,0,0,0,0.0,247925.25,0.0,—
2026-04-20,GS,243050.85,262,2,0,0,0,0.0,131727.99,0.0,—
2026-04-20,SQQQ,227827.0,4000,2,0,0,0,0.0,113919.8,0.0,—
2026-04-20,DAPR,221477.85,5555,1,0,5555,0,1.0,221477.85,0.0,—
2026-04-20,PLTD,221260.0,29900,2,0,0,29900,0.0,111740.0,0.0,—
2026-04-20,LVHI,216731.1,5358,1,0,5358,0,1.0,216731.1,0.0,—
2026-04-20,JHX,207165.84,9336,1,0,9336,0,1.0,207165.84,0.0,—
2026-04-20,GTES,198130.24,7744,1,0,0,0,0.0,198130.24,6497436616.0,Industrials
2026-04-20,CRWV,196477.5,1700,1,0,0,0,0.0,196477.5,0.0,—
2026-04-20,GD,194892.0,600,1,0,0,600,0.0,194892.0,0.0,—
2026-04-20,TDG,193476.8,160,1,0,0,0,0.0,193476.8,0.0,—
2026-04-20,CGDG,191958.0,5200,1,0,0,0,0.0,191958.0,0.0,—
2026-04-20,JBBB,188080.0,4000,1,0,0,0,0.0,188080.0,0.0,—
2026-04-20,KLAC,179163.5,100,1,0,0,0,0.0,179163.5,0.0,—
2026-04-20,LII,173689.12,352,1,0,0,0,0.0,173689.12,0.0,—
2026-04-20,ANET,172975.0,1000,1,0,0,0,0.0,172975.0,0.0,—
2026-04-20,NTRS,170819.0,1000,1,0,0,0,0.0,170819.0,31774231465.0,Financial Services
2026-04-20,BSV,169595.93,2162,1,0,0,0,0.0,169595.93,0.0,—
2026-04-20,MCK,168000.0,200,1,0,0,0,0.0,168000.0,0.0,—
2026-04-20,APA,167332.5,4500,1,0,0,0,0.0,167332.5,0.0,—
2026-04-20,UAL,166328.0,1700,1,0,0,1700,0.0,166328.0,0.0,—
2026-04-20,VV,157908.69,486,1,0,0,0,0.0,157908.69,0.0,—
2026-04-20,EFX,156184.0,800,1,0,0,0,0.0,156184.0,0.0,—
2026-04-20,WMT,155508.0,1200,1,0,0,1200,0.0,155508.0,0.0,—
2026-04-20,PL,152520.4,4000,1,0,0,0,0.0,152520.4,0.0,—
2026-04-20,SATS,149972.13,1206,1,0,0,0,0.0,149972.13,0.0,—
2026-04-20,BRKB,149921.6,320,1,0,0,0,0.0,149921.6,0.0,—
2026-04-20,PLTR,146865.0,1000,1,0,0,0,0.0,146865.0,0.0,—
2026-04-20,CNX,146106.88,3875,1,0,0,0,0.0,146106.88,0.0,—
2026-04-20,RGTI,145366.34,7807,1,0,0,7807,0.0,145366.34,0.0,—
2026-04-20,SCHP,136595.61,5094,1,0,0,0,0.0,136595.61,0.0,—
2026-04-20,BFAM,136208.0,1600,1,0,0,0,0.0,136208.0,0.0,—
2026-04-20,BMNR,133380.6,6000,1,0,0,0,0.0,133380.6,0.0,—
2026-04-20,COHR,130738.12,375,1,0,0,0,0.0,130738.12,0.0,—
2026-04-20,TSLL,126585.0,9700,1,0,0,9700,0.0,126585.0,0.0,—
2026-04-20,GOOGL,125799.43,377,1,0,377,0,1.0,125799.43,0.0,—
2026-04-20,VTI,125706.6,360,1,0,0,0,0.0,125706.6,0.0,—
2026-04-20,ZTS,124502.91,1043,1,0,0,0,0.0,124502.91,0.0,—
2026-04-20,UI,123570.75,122,1,0,0,0,0.0,123570.75,0.0,—
2026-04-20,IGIB,123314.5,2300,1,0,0,0,0.0,123314.5,0.0,—
2026-04-20,ITUB,123124.93,13405,1,0,0,0,0.0,123124.93,0.0,—
2026-04-20,COF,122271.0,600,1,0,0,0,0.0,122271.0,0.0,—
2026-04-20,DVA,120000.0,800,1,0,0,0,0.0,120000.0,0.0,—
2026-04-20,QQQM,117704.6,442,1,0,0,0,0.0,117704.6,0.0,—
2026-04-20,ACN,117438.0,600,1,0,0,0,0.0,117438.0,0.0,—
2026-04-20,SPMO,117336.38,923,1,0,0,0,0.0,117336.38,0.0,—
2026-04-20,DTE,112160.1,780,1,0,0,0,0.0,112160.1,29884259301.0,Utilities
2026-04-20,CARR,110506.71,1789,1,0,1789,0,1.0,110506.71,0.0,—
2026-04-20,OC,109566.99,900,1,0,0,0,0.0,109566.99,0.0,—
2026-04-20,IRWD,108830.92,26005,1,0,0,0,0.0,108830.92,0.0,—
2026-04-20,GEV,108019.0,109,1,0,0,0,0.0,108019.0,0.0,—
2026-04-20,TLT,107638.12,1239,1,0,0,0,0.0,107638.12,0.0,—
2026-04-20,AVAV,107090.0,500,1,0,500,0,1.0,107090.0,0.0,—
2026-04-20,SCHH,106443.54,4600,1,0,0,0,0.0,106443.54,0.0,—
2026-04-20,SNOW,106039.57,700,1,0,0,0,0.0,106039.57,0.0,—
2026-04-20,PCG,102210.0,6000,1,0,0,0,0.0,102210.0,0.0,—
2026-04-20,PRMB,101300.0,5000,1,0,0,0,0.0,101300.0,0.0,—
2026-04-21,USMV,18712851.95,199164,1,1,0,0,0.0,18712851.95,0.0,—
2026-04-21,RJF,9985236.92,64621,4,1,0,0,0.0,8996927.0,30468303410.0,Financial Services
2026-04-21,GPC,9647072.9,86335,2,1,0,0,0.0,9366605.5,0.0,—
